cik,name,name_clean,ticker,gvkey,sic,name_source
0001057379,HACKETT GROUP INC,hackett,ANSR,111000,8742.0,crosswalk
0001057706,FIRST BANCORP P R,first bancorp p r,FBP,16821,6020.0,crosswalk
0001058090,CHIPOTLE MEXICAN GRILL INC,chipotle mexican grill,CMG,165914,5812.0,crosswalk
0001058290,COGNIZANT TECH SOLUTIONS,cognizant tech solutions,CTSH,111864,7370.0,crosswalk
0001058623,CUMULUS MEDIA INC,cumulus media,CMLS,112030,4832.0,crosswalk
0001058867,GUARANTY BANCSHARES INC,guaranty bancshares,GNTY,31265,6020.0,crosswalk
0001059142,GREYSTONE HSG IMPT INVTS LP,greystone hsg impt invts lp,ATAXZ,16641,6799.0,crosswalk
0001059556,MOODY'S CORP,moodys,MCO,139665,7323.0,crosswalk
0001060349,GAMCO INVESTORS INC,gamco investors,,118264,6282.0,crosswalk
0001060386,"BRANDYWINE OPERATING PARTNERSHIP, L.P.",brandywine operating partnership lp,,,,sec_header
0001060822,CARTER'S INC,carters,CRI,150278,2300.0,crosswalk
0001061937,HOST HOTELS & RESORTS LP,host hotels resorts lp,,260996,6798.0,crosswalk
0001062231,DAUCH CORP,dauch,AXL,117861,3714.0,crosswalk
0001063761,SIMON PROPERTY GROUP INC,simon property,SPG,29389,6798.0,crosswalk
0001064722,GIVEMEPOWER CORP,givemepower,,66589,6500.0,crosswalk
0001064728,PEABODY ENERGY CORP,peabody energy,BTU,142460,1220.0,crosswalk
0001065059,CENTRUS ENERGY CORP,centrus energy,USU,112759,2810.0,crosswalk
0001065078,NETWORK-1 TECHNOLOGIES INC,network1 technologies,NTIP,115831,6794.0,crosswalk
0001065088,EBAY INC,ebay,EBAY,114524,5961.0,crosswalk
0001065280,NETFLIX INC,netflix,NFLX,147579,7841.0,crosswalk
0001065696,LKQ CORP,lkq,LKQ,155394,5010.0,crosswalk
0001066194,EGAIN CORP,egain,EGAN,124036,7372.0,crosswalk
0001066247,REGENCY CENTERS LP,regency centers lp,,,,sec_header
0001066605,HEIDRICK & STRUGGLES INTL,heidrick struggles intl,HSII,120048,7361.0,crosswalk
0001066656,Ceres Classic L.P.,ceres classic lp,,,,sec_header
0001066764,BIMERGEN ENERGY CORP,bimergen energy,NWMV,116025,7359.0,crosswalk
0001066923,FUTURE FINTECH GROUP INC,future fintech,SPU,149379,6159.0,crosswalk
0001067294,CRACKER BARREL OLD CTRY STOR,cracker barrel old ctry stor,CBRL,3570,5812.0,crosswalk
0001067701,UNITED RENTALS INC,united rentals,URI,66065,7350.0,crosswalk
0001068689,DATA443 RISK MITIGATION INC,data443 risk mitigation,,114923,3060.0,crosswalk
0001068851,PROSPERITY BANCSHARES INC,prosperity bancshares,PRSP,115876,6020.0,crosswalk
0001069183,AXON ENTERPRISE INC,axon enterprise,TASR,143912,3480.0,crosswalk
0001069202,LENNOX INTERNATIONAL INC,lennox international,LII,122380,3585.0,crosswalk
0001069258,KRATOS DEFENSE & SECURITY,kratos defense security,KTOS,126056,7370.0,crosswalk
0001069530,FILANA THERAPEUTICS INC,filana therapeutics,PTIE,137642,2834.0,crosswalk
0001069533,RGC RESOURCES INC,rgc resources,RGCO,9171,4924.0,crosswalk
0001069899,PHIBRO ANIMAL HEALTH CORP,phibro animal health,,20115,2833.0,crosswalk
0001070081,PTC THERAPEUTICS INC,ptc therapeutics,PTCT,174134,2836.0,crosswalk
0001070154,STERLING BANCORP,sterling bancorp,,117161,6020.0,crosswalk
0001070235,BLACKBERRY LTD,blackberry,,65986,7372.0,crosswalk
0001070423,PLAINS ALL AMER PIPELNE  -LP,plains all amer pipelne lp,PAA,116029,5171.0,crosswalk
0001070494,ACADIA PHARMACEUTICALS INC,acadia pharmaceuticals,ACAD,141846,2836.0,crosswalk
0001070750,HOST HOTELS & RESORTS INC,host hotels resorts,HST,7063,6798.0,crosswalk
0001070985,CORECIVIC INC,corecivic,CXW,65084,6512.0,crosswalk
0001071739,CENTENE CORP,centene,CNC,145552,6324.0,crosswalk
0001071840,SOLARWINDOW TECHNOLOGIES INC,solarwindow technologies,,122229,3674.0,crosswalk
0001073349,BOTTOMLINE TECHNOLOGIES INC,bottomline technologies,,118223,7370.0,crosswalk
0001073489,CARDXX INC,cardxx,,107009,3577.0,crosswalk
0001074828,USBC INC,usbc,VSUL,166430,3845.0,crosswalk
0001075415,DIVERSIFIED HEALTHCARE TRUST,diversified healthcare trust,SNH,124046,6798.0,crosswalk
0001075531,BOOKING HOLDINGS INC,booking,PCLN,119314,4700.0,crosswalk
0001075736,CREXENDO INC,crexendo,EXE,111629,7370.0,crosswalk
0001076481,SEQUENOM INC,sequenom,,128663,8071.0,crosswalk
0001076930,NOVANTA INC,novanta,GSIG,61356,3679.0,crosswalk
0001077183,NEOGENOMICS INC,neogenomics,NEO,125794,8071.0,crosswalk
0001077428,TEXAS CAPITAL BANCSHARES INC,texas capital bancshares,TCBI,150306,6020.0,crosswalk
0001078075,NETSCOUT SYSTEMS INC,netscout systems,NTCT,122902,7373.0,crosswalk
0001078207,BOWFLEX INC,bowflex,NLS,27760,3949.0,crosswalk
0001078271,EXTREME NETWORKS INC,extreme networks,EXTR,119574,3576.0,crosswalk
0001080014,INNOVIVA INC,innoviva,THRX,160668,2836.0,crosswalk
0001080319,ELYS BMG GROUP INC,elys bmg,,264281,6200.0,crosswalk
0001080657,PRESIDIO PROPERTY TRUST INC,presidio property trust,,36500,6798.0,crosswalk
0001081316,BERKSHIRE HATHAWAY ENERGY CO,berkshire hathaway energy,,13427,4991.0,crosswalk
0001081745,INTELLINETICS INC,intellinetics,GWIV,170756,7372.0,crosswalk
0001081938,CANNAPHARMARX INC,cannapharmarx,CCVR,23490,2834.0,crosswalk
0001082324,VIRNETX HOLDING CORP,virnetx,PASW,122175,7372.0,crosswalk
0001082554,UNITED THERAPEUTICS CORP,united therapeutics,UTHR,121440,2834.0,crosswalk
0001082733,VISIUM TECHNOLOGIES INC,visium technologies,PWRI,125602,7370.0,crosswalk
0001083220,XCEL BRANDS INC,xcel brands,NFBH,189757,5961.0,crosswalk
0001083301,TERAWULF INC,terawulf,IKNX,40413,7370.0,crosswalk
0001083446,ASTRANA HEALTH INC,astrana health,AMEH,32809,8090.0,crosswalk
0001083743,FLUX POWER HOLDINGS INC,flux power,,11703,3690.0,crosswalk
0001084048,ZIFF DAVIS INC,ziff davis,JCOM,122172,7370.0,crosswalk
0001084267,MOBIQUITY TECHNOLOGIES INC,mobiquity technologies,MOBQ,163850,7310.0,crosswalk
0001084370,BCII ENTERPRISES INC,bcii enterprises,,62853,7310.0,crosswalk
0001084384,PARETEUM CORP,pareteum,,108348,7370.0,crosswalk
0001084475,VIDEO RIVER NETWORKS INC,video river networks,NIHK,29772,3669.0,crosswalk
0001084554,LIGHTBRIDGE CORP,lightbridge,LTBR,140982,2860.0,crosswalk
0001084577,CYREN LTD,cyren,,121793,7370.0,crosswalk
0001084765,RESOURCES CONNECTION INC,resources connection,RECN,141359,8742.0,crosswalk
0001084869,1-800-FLOWERS.COM,1800flowerscom,FLWS,122519,5961.0,crosswalk
0001085392,PUGET ENERGY INC,puget energy,PSD,8818,4931.0,crosswalk
0001085869,PERFICIENT INC,perficient,PRFT,122394,7370.0,crosswalk
0001086222,AKAMAI TECHNOLOGIES INC,akamai technologies,AKAM,125595,7370.0,crosswalk
0001086600,ALLIANCE RESOURCE PTNRS  -LP,alliance resource ptnrs lp,ARLP,122915,1220.0,crosswalk
0001086745,STABLEX TECHNOLOGIES INC,stablex technologies,WPCS,36535,3711.0,crosswalk
0001087294,CUMBERLAND PHARMACEUTICALS,cumberland pharmaceuticals,CPIX,178097,2834.0,crosswalk
0001087934,INCONTACT INC,incontact,,66268,7370.0,crosswalk
0001088034,USIO INC,usio,PYDS,116209,6099.0,crosswalk
0001088413,GREYSTONE LOGISTICS INC,greystone logistics,GLGI,31337,3089.0,crosswalk
0001089063,DICKS SPORTING GOODS INC,dicks sporting goods,DKS,150139,5940.0,crosswalk
0001089143,COLLECTORS UNIVERSE INC,collectors universe,,125975,7389.0,crosswalk
0001089511,ALASKA COMMUNICATIONS SYS GP,alaska communications sys gp,,126555,4813.0,crosswalk
0001089748,HUNTSMAN INTERNATIONAL LLC,huntsman international,,148256,2800.0,crosswalk
0001089815,ELITE HEALTH SYSTEMS INC,elite health systems,USNU,124395,6324.0,crosswalk
0001089819,CLECO CORP,cleco,CNL,2859,4911.0,crosswalk
0001089872,GAIA INC,gaia,GAIA,125601,7370.0,crosswalk
0001090009,SOUTHERN FIRST BANKSHARES,southern first bankshares,SFST,125580,6020.0,crosswalk
0001090012,DEVON ENERGY CORP,devon energy,DVN,14934,1311.0,crosswalk
0001090727,UNITED PARCEL SERVICE INC,united parcel service,UPS,10920,4210.0,crosswalk
0001090872,AGILENT TECHNOLOGIES INC,agilent technologies,A,126554,3826.0,crosswalk
0001091667,CHARTER COMMUNICATIONS INC,charter communications,CHTR,126136,4841.0,crosswalk
0001091748,ARGO GROUP INTL HOLDINGS LTD,argo group intl,AGII,15364,6351.0,crosswalk
0001091983,FOREVERGREEN WORLDWIDE CORP,forevergreen worldwide,,118261,2000.0,crosswalk
0001092699,SPS COMMERCE INC,sps commerce,SPSC,183974,7370.0,crosswalk
0001093557,DEXCOM INC,dexcom,DXCM,162887,3845.0,crosswalk
0001093691,PLUG POWER INC,plug power,PLUG,125604,3674.0,crosswalk
0001094093,PROGRESS ENERGY INC,progress energy,PGN,2783,4911.0,crosswalk
0001094285,TELEDYNE TECHNOLOGIES INC,teledyne technologies,TDY,126721,3812.0,crosswalk
0001094831,BGC GROUP INC,bgc,BGCP,127377,6211.0,crosswalk
0001095073,EVEREST GROUP LTD,everest,RE,61388,6331.0,crosswalk
0001095130,IOTA COMMUNICATIONS INC,iota communications,,34659,7370.0,crosswalk
0001095277,INTERSECTIONS INC,intersections,,157862,7323.0,crosswalk
0001095315,PFSWEB INC,pfsweb,,126718,7389.0,crosswalk
0001095565,HEALTHSTREAM INC,healthstream,HSTM,133766,7372.0,crosswalk
0001095981,PLUS THERAPEUTICS INC,plus therapeutics,CYTX,254096,2836.0,crosswalk
0001096275,WORKSPORT LTD,worksport,FNHI,35019,3714.0,crosswalk
0001096343,MARKEL GROUP INC,markel,MKL,12909,6331.0,crosswalk
0001096385,VECTREN CORP,vectren,,5918,4923.0,crosswalk
0001097149,ALIGN TECHNOLOGY INC,align technology,ALGN,141384,3843.0,crosswalk
0001097864,ON SEMICONDUCTOR CORP,on semiconductor,ONNN,134932,3674.0,crosswalk
0001098009,AMERICA GREAT HEALTH,america great health,,19317,2834.0,crosswalk
0001098151,FIDELITY D & D BANCORP INC,fidelity d d bancorp,FDBC,18182,6020.0,crosswalk
0001098296,MIDAMERICAN FUNDING LLC,midamerican funding,,13428,4931.0,crosswalk
0001098972,AGENUS INC,agenus,AGEN,129466,2834.0,crosswalk
0001099160,BEASLEY BROADCAST GROUP INC,beasley broadcast,BBGI,129823,4832.0,crosswalk
0001099219,METLIFE INC,metlife,MET,133768,6311.0,crosswalk
0001099590,MERCADOLIBRE INC,mercadolibre,MELI,178081,5960.0,crosswalk
0001099800,EDWARDS LIFESCIENCES CORP,edwards lifesciences,EW,133366,3842.0,crosswalk
0001100682,CHARLES RIVER LABS INTL INC,charles river labs intl,CRL,137131,8731.0,crosswalk
0001100778,AMERICAN FUNERAL SVCS CORP,american funeral svcs,,25233,6500.0,crosswalk
0001100917,ONVIA INC,onvia,,132482,7370.0,crosswalk
0001101215,BREAD FINANCIAL HOLDINGS INC,bread financial,ADS,143974,6141.0,crosswalk
0001101239,EQUINIX INC,equinix,EQIX,138743,6798.0,crosswalk
0001101302,ENTEGRIS INC,entegris,ENTG,137573,3559.0,crosswalk
0001101396,DELTA APPAREL INC,delta apparel,,137432,2300.0,crosswalk
0001101433,QUOTEMEDIA INC,quotemedia,QMCI,29089,6200.0,crosswalk
0001101680,DZS INC,dzs,ZHNE,28071,3661.0,crosswalk
0001102266,CENTERSTATE BANK CORP,centerstate bank,,142088,6020.0,crosswalk
0001102934,CMC MATERIALS INC,cmc materials,,133726,2890.0,crosswalk
0001102942,INNOVAQOR INC,innovaqor,,145913,7372.0,crosswalk
0001102993,LIVEPERSON INC,liveperson,LPSN,133869,7370.0,crosswalk
0001103795,QS ENERGY INC,qs energy,STWA,115411,3533.0,crosswalk
0001103982,MONDELEZ INTERNATIONAL INC,mondelez international,MDLZ,142953,2052.0,crosswalk
0001104038,VERIFYME INC,verifyme,LLTI,141887,7373.0,crosswalk
0001104506,INSMED INC,insmed,INSM,136186,2836.0,crosswalk
0001104855,SUPPORT.COM INC,supportcom,,133825,7370.0,crosswalk
0001106213,SEAFARER EXPLORATION CORP,seafarer exploration,SFRX,141006,4400.0,crosswalk
0001106644,CHINA PHARMA HOLDINGS INC,china pharma,TSET,148239,2834.0,crosswalk
0001107280,OCULUS INC,oculus,USVO,108630,7373.0,crosswalk
0001107421,ALAUNOS THERAPEUTICS INC,alaunos therapeutics,ESWB,165215,2836.0,crosswalk
0001107843,QUALYS INC,qualys,QLYS,11745,7372.0,crosswalk
0001108109,COMMUNITY HEALTH SYSTEMS INC,community health systems,CYH,23714,8062.0,crosswalk
0001108134,BEACON FINANCIAL CORP,beacon financial,BHLB,74571,6020.0,crosswalk
0001108426,TXNM ENERGY INC,txnm energy,PNM,8807,4911.0,crosswalk
0001108524,SALESFORCE INC,salesforce,CRM,157855,7372.0,crosswalk
0001108630,LIVE CURRENT MEDIA INC,live current media,,135527,7370.0,crosswalk
0001108645,CORRELATE ENERGY CORP,correlate energy,FOSI,36845,8700.0,crosswalk
0001108967,ORBITAL INFRAS GROUP INC,orbital infras,,65675,1623.0,crosswalk
0001109116,ENTRAVISION COMMUNICATIONS,entravision communications,EVC,137943,7310.0,crosswalk
0001109354,BRUKER CORP,bruker,BRKR,138483,3826.0,crosswalk
0001109357,EXELON CORP,exelon,EXC,8539,4911.0,crosswalk
0001109448,ALLIANCEBERNSTEIN L.P.,alliancebernstein lp,,,,sec_header
0001110361,EROOMSYSTEM TECHNOLOGIES INC,eroomsystem technologies,,138342,3570.0,crosswalk
0001110611,ON24 INC,on24,,37787,7370.0,crosswalk
0001110803,ILLUMINA INC,illumina,ILMN,138205,3826.0,crosswalk
0001111335,VISTEON CORP,visteon,VC,136648,3714.0,crosswalk
0001113148,INFINITY PHARMACEUTICALS INC,infinity pharmaceuticals,,175533,2834.0,crosswalk
0001113169,PRICE (T. ROWE) GROUP,price t rowe,TROW,12138,6282.0,crosswalk
0001113232,AXCELIS TECHNOLOGIES INC,axcelis technologies,ACLS,137602,3559.0,crosswalk
0001113809,BUILD-A-BEAR WORKSHOP INC,buildabear workshop,BBW,161055,5945.0,crosswalk
0001114483,INTEGER HOLDINGS CORP,integer,GB,140073,3845.0,crosswalk
0001114925,LANTRONIX INC,lantronix,LTRX,138467,3576.0,crosswalk
0001114927,FIRST NORTHN CMNTY BANCORP,first northn cmnty bancorp,FNRN,62365,6020.0,crosswalk
0001115055,PINNACLE FINL PARTNERS INC,pinnacle finl partners,PNFP,139025,6020.0,crosswalk
0001115128,QUOTIENT TECHNOLOGY INC,quotient technology,,19747,7310.0,crosswalk
0001116132,TAPESTRY INC,tapestry,COH,140541,3100.0,crosswalk
0001116463,ORASURE TECHNOLOGIES INC,orasure technologies,OSUR,12915,2835.0,crosswalk
0001116942,TTM TECHNOLOGIES INC,ttm technologies,TTMI,139804,3672.0,crosswalk
0001117171,CBAK ENERGY TECHNOLOGY INC,cbak energy technology,CBAK,148772,3690.0,crosswalk
0001117297,QUINSTREET INC,quinstreet,QNST,184263,7310.0,crosswalk
0001117480,CHIMERIX INC,chimerix,CMRX,17498,2836.0,crosswalk
0001118417,MODEL N INC,model n,,17553,7370.0,crosswalk
0001119190,TAP REAL ESTATE TECHNOLO INC,tap real estate technolo,,157820,5030.0,crosswalk
0001120193,NASDAQ INC,nasdaq,NDAQ,149337,6200.0,crosswalk
0001120370,BROADWIND INC,broadwind,TWRT,179249,3510.0,crosswalk
0001120914,PDF SOLUTIONS INC,pdf solutions,PDFS,144437,7370.0,crosswalk
0001120970,COMSTOCK INC,comstock,LODE,147183,2911.0,crosswalk
0001121142,MAXAR TECHNOLOGIES INC,maxar technologies,,137609,3663.0,crosswalk
0001121484,OIL STATES INTL INC,oil states intl,OIS,142260,3533.0,crosswalk
0001121702,YIELD10 BIOSCIENCE INC,yield10 bioscience,MBLX,175490,8731.0,crosswalk
0001121795,GHST WORLD INC,ghst world,GHST,180912,3663.0,crosswalk
0001122904,NETGEAR INC,netgear,NTGR,154039,3661.0,crosswalk
0001122976,AVIENT CORP,avient,POL,28194,2810.0,crosswalk
0001123360,GLOBAL PAYMENTS INC,global payments,GPN,141913,7374.0,crosswalk
0001123494,HARVARD BIOSCIENCE INC,harvard bioscience,HBIO,141469,3826.0,crosswalk
0001123852,NORTHERN STATES POWER CO /MN,northern states power co mn,,145273,4931.0,crosswalk
0001124105,GYRE THERAPEUTICS INC,gyre therapeutics,TRGT,25999,2836.0,crosswalk
0001124140,EXACT SCIENCES CORP,exact sciences,EXAS,141277,8731.0,crosswalk
0001124198,FLUOR CORP,fluor,FLR,4818,1600.0,crosswalk
0001124524,CRYOPORT INC,cryoport,CYRX,162146,3842.0,crosswalk
0001124610,VMWARE INC -CL A,vmware inc cl a,,178083,7373.0,crosswalk
0001124796,NLIGHT INC,nlight,,33420,3674.0,crosswalk
0001124804,VERADIGM INC,veradigm,,181104,7370.0,crosswalk
0001124941,BEACON ROOFING SUPPLY INC,beacon roofing supply,,160598,5030.0,crosswalk
0001125259,CARNIVAL CORP/PLC (GBR),carnival corpplc gbr,CUK,140821,4400.0,crosswalk
0001125345,MACROGENICS INC,macrogenics,MGNX,18658,2836.0,crosswalk
0001125376,ENSIGN GROUP INC,ensign,ENSG,178803,8051.0,crosswalk
0001125920,SHUTTERFLY INC,shutterfly,,175376,2731.0,crosswalk
0001126003,MBAK ENERGY SOLUTIONS INC,mbak energy solutions,,151908,8700.0,crosswalk
0001126115,LZG INTERNATIONAL INC,lzg international,,16494,7370.0,crosswalk
0001126328,PRINCIPAL FINANCIAL GRP INC,principal financial grp,PFG,145701,6282.0,crosswalk
0001126741,GSI TECHNOLOGY INC,gsi technology,GSIT,160213,3674.0,crosswalk
0001126956,SPIRE INC,spire,LG,6547,4924.0,crosswalk
0001127371,COMMUNITY WEST BANCSHARES,community west bancshares,CVCY,63224,6020.0,crosswalk
0001127475,DIGITAL BRAND MEDIA & MKTG,digital brand media mktg,,152686,7310.0,crosswalk
0001127537,PULMONX CORP,pulmonx,,36260,3841.0,crosswalk
0001127703,PROASSURANCE CORP,proassurance,PRA,24440,6331.0,crosswalk
0001128361,HOPE BANCORP INC,hope bancorp,BBCN,66235,6020.0,crosswalk
0001128725,INTERCLOUD SYSTEMS INC,intercloud systems,,186748,7370.0,crosswalk
0001128928,FLOWERS FOODS INC,flowers foods,FLO,4809,2050.0,crosswalk
0001129260,VOCERA COMMUNICATIONS INC,vocera communications,,187739,3663.0,crosswalk
0001129542,VECTREN UTILITY HOLDINGS INC,vectren utility,,146020,4931.0,crosswalk
0001130144,SIERRA BANCORP/CA,sierra bancorpca,BSRR,105538,6020.0,crosswalk
0001130310,CENTERPOINT ENERGY INC,centerpoint energy,CNP,5742,4931.0,crosswalk
0001130464,BLACK HILLS CORP,black hills,BKH,2259,4923.0,crosswalk
0001130713,BED BATH & BEYOND INC,bed bath beyond,OSTK,147868,5961.0,crosswalk
0001130781,BMP AI TECHNOLOGIES INC,bmp ai technologies,,147411,7812.0,crosswalk
0001131096,ATHENAHEALTH INC,athenahealth,,177930,7370.0,crosswalk
0001131554,SYNCHRONOSS TECHNOLOGIES,synchronoss technologies,SNCR,166593,7370.0,crosswalk
0001131903,SPECTRAL CAPITAL CORP,spectral capital,FSAC,153630,7370.0,crosswalk
0001132105,SPORTSMANS WAREHOUSE HLDGS,sportsmans warehouse hldgs,,16009,5940.0,crosswalk
0001132509,NEW MOMENTUM CORP,new momentum,,176730,4700.0,crosswalk
0001133311,TRAVELZOO,travelzoo,TZOO,149721,7370.0,crosswalk
0001133421,NORTHROP GRUMMAN CORP,northrop grumman,NOC,7985,3812.0,crosswalk
0001134115,INTERNATIONAL TOWER HILL MIN,international tower hill min,THM,107032,1000.0,crosswalk
0001135185,ATLAS AIR WORLDWIDE HLDG INC,atlas air worldwide hldg,,61155,4522.0,crosswalk
0001135971,PEPCO HOLDINGS INC,pepco,POM,8694,4911.0,crosswalk
0001136174,ONTRAK INC,ontrak,HYTM,150761,8060.0,crosswalk
0001136869,ZIMMER BIOMET HOLDINGS INC,zimmer biomet,ZMH,144559,3842.0,crosswalk
0001136893,FIDELITY NATIONAL INFO SVCS,fidelity national info svcs,FIS,165993,7374.0,crosswalk
0001137774,PRUDENTIAL FINANCIAL INC,prudential financial,PRU,143356,6311.0,crosswalk
0001137789,SEAGATE TECHNOLOGY HOLDINGS,seagate technology,STX,150937,3572.0,crosswalk
0001137883,BRAINSTORM CELL THERAPEUTICS,brainstorm cell therapeutics,BCLI,153957,2836.0,crosswalk
0001138118,CBRE GROUP INC,cbre,CBG,260774,6531.0,crosswalk
0001138476,PACIFIC HEALTH CARE ORG INC,pacific health care org,PHCO,66274,8090.0,crosswalk
0001138639,INFINERA CORP,infinera,INFN,177257,3661.0,crosswalk
0001138723,ACCURAY INC,accuray,ARAY,176670,3845.0,crosswalk
0001139614,WORDLOGIC CORP,wordlogic,,149459,7372.0,crosswalk
0001140102,HIREQUEST INC,hirequest,CCNI,35481,7363.0,crosswalk
0001140215,REEDS INC,reeds,REEDR,176378,2086.0,crosswalk
0001140536,WILLIS TOWERS WATSON PLC,willis towers watson,WSH,144009,6411.0,crosswalk
0001140859,CENCORA INC,cencora,ABC,31673,5122.0,crosswalk
0001141103,CROSS COUNTRY HEALTHCARE INC,cross country healthcare,CCRN,144396,7363.0,crosswalk
0001141284,ACTELIS NETWORKS INC,actelis networks,,41227,3669.0,crosswalk
0001141391,MASTERCARD INC,mastercard,MA,160225,7389.0,crosswalk
0001141688,LANDMARK BANCORP INC/KS,landmark bancorp incks,LARK,29946,6020.0,crosswalk
0001141788,HEALTH DISCOVERY CORP,health discovery,,145723,8731.0,crosswalk
0001141964,PUBLIC CO MANAGEMENT CORP,public co management,,156387,9995.0,crosswalk
0001142750,AMN HEALTHCARE SERVICES INC,amn healthcare services,AHS,144520,7363.0,crosswalk
0001144215,ACUITY INC,acuity,AYI,146017,3640.0,crosswalk
0001144879,APPLIED DIGITAL CORP,applied digital,,146738,7372.0,crosswalk
0001145197,INSULET CORP,insulet,PODD,177227,3845.0,crosswalk
0001145255,HENNESSY ADVISORS INC,hennessy advisors,HNNA,149906,6282.0,crosswalk
0001145765,GLOBAL MACRO TRUST,global macro trust,,,,sec_header
0001145986,ASPEN AEROGELS INC,aspen aerogels,,187550,2810.0,crosswalk
0001156039,ELEVANCE HEALTH INC,elevance health,WLP,145046,6324.0,crosswalk
0001156174,LAKE AREA CORN PROCESSRS LLC,lake area corn processrs,,35064,2860.0,crosswalk
0001156375,CME GROUP INC,cme,CME,149070,6200.0,crosswalk
0001157408,STRIDE INC,stride,LRN,178976,8200.0,crosswalk
0001157601,MADRIGAL PHARMACEUTICALS INC,madrigal pharmaceuticals,SNTA,27716,2834.0,crosswalk
0001157602,VITAE PHARMACEUTICALS INC,vitae pharmaceuticals,,21422,2836.0,crosswalk
0001157762,CHINA AUTOMOTIVE SYSTEMS INC,china automotive systems,CAAS,149683,3714.0,crosswalk
0001158114,APPLIED OPTOELECTRONICS INC,applied optoelectronics,AAOI,18564,3674.0,crosswalk
0001158172,COMSCORE INC,comscore,SCOR,177780,8742.0,crosswalk
0001158324,COGENT COMMUNICATIONS HLDGS,cogent communications hldgs,CCOI,147204,4813.0,crosswalk
0001158419,SPEEDEMISSIONS INC,speedemissions,,151848,7500.0,crosswalk
0001158449,ADVANCE AUTO PARTS INC,advance auto parts,AAP,145977,5531.0,crosswalk
0001158463,JETBLUE AIRWAYS CORP,jetblue airways,JBLU,147305,4512.0,crosswalk
0001158780,PLURI INC,pluri,PSTI,152008,2836.0,crosswalk
0001158895,LEMAITRE VASCULAR INC,lemaitre vascular,LMAT,174390,3841.0,crosswalk
0001159036,HALOZYME THERAPEUTICS INC,halozyme therapeutics,HALO,151630,2836.0,crosswalk
0001159167,IROBOT CORP,irobot,IRBT,164416,3990.0,crosswalk
0001160308,SAVARA INC,savara,ANX,31177,2834.0,crosswalk
0001160661,SOUTHERN POWER CO,southern power,,156820,4911.0,crosswalk
0001160951,DUCK CREEK TECHNOL INC,duck creek technol,,36788,7370.0,crosswalk
0001160958,INPHI CORP,inphi,,185112,3674.0,crosswalk
0001161728,MGE ENERGY INC,mge energy,MGEE,6932,4931.0,crosswalk
0001162112,RIGNET INC,rignet,,185921,4899.0,crosswalk
0001162194,STANDARD BIOTOOLS INC,standard biotools,FLDM,179840,3826.0,crosswalk
0001162461,CUTERA INC,cutera,CUTR,146648,3845.0,crosswalk
0001162896,PRAIRIE OPERATING CO,prairie operating,WIZD,186553,1311.0,crosswalk
0001163165,CONOCOPHILLIPS,conocophillips,COP,8549,1311.0,crosswalk
0001163302,UNITED STATES STEEL CORP,united states steel,,23978,3312.0,crosswalk
0001163739,NABORS INDUSTRIES LTD,nabors industries,NBR,1661,1381.0,crosswalk
0001164727,NEWMONT CORP,newmont,NEM,7881,1040.0,crosswalk
0001164863,ENPRO INC,enpro,NPO,148950,3050.0,crosswalk
0001165320,GB SCIENCES INC,gb sciences,,157774,2834.0,crosswalk
0001165639,EARTH LIFE SCIENCES INC,earth life sciences,,185941,9995.0,crosswalk
0001166003,XPO INC,xpo,XPO,144998,4213.0,crosswalk
0001166388,VERINT SYSTEMS INC,verint systems,VRNT,147242,7370.0,crosswalk
0001166691,COMCAST CORP,comcast,CMCSA,3226,4841.0,crosswalk
0001166928,WEST BANCORPORATION INC,west bancorporation,WTBA,63725,6020.0,crosswalk
0001167419,RIOT PLATFORMS INC,riot platforms,APNB,148170,7372.0,crosswalk
0001168165,EXELON GENERATION CO LLC,exelon generation,,156418,4911.0,crosswalk
0001168455,PLUMAS BANCORP,plumas bancorp,PLBC,62139,6020.0,crosswalk
0001169445,TRUBRIDGE INC,trubridge,CPSI,147849,7372.0,crosswalk
0001169561,COMMVAULT SYSTEMS INC,commvault systems,CVLT,174077,7370.0,crosswalk
0001169652,CHANNELADVISOR CORP,channeladvisor,,17811,7370.0,crosswalk
0001169770,BANC OF CALIFORNIA INC,banc of california,BANC,136265,6020.0,crosswalk
0001169987,HTG MOLECULAR DIAGNOSTICS,htg molecular diagnostics,,22713,2835.0,crosswalk
0001170010,CARMAX INC,carmax,KMX,64410,5500.0,crosswalk
0001171155,RADIANT LOGISTICS INC,radiant logistics,,162914,4731.0,crosswalk
0001171326,ENTREPRENEUR UNIVRS BGHT GRP,entrepreneur univrs bght grp,,151607,8742.0,crosswalk
0001171486,NATURAL RESOURCE PARTNERS LP,natural resource partners lp,NRP,150837,6795.0,crosswalk
0001171662,TRIPLE-S MANAGEMENT CORP,triples management,,174647,6324.0,crosswalk
0001171759,RED ROBIN GOURMET BURGERS,red robin gourmet burgers,RRGB,148470,5812.0,crosswalk
0001172052,SAFETY INSURANCE GROUP INC,safety insurance,SAFT,148469,6331.0,crosswalk
0001173204,CINEVERSE CORP,cineverse,CIDM,155616,7822.0,crosswalk
0001173281,NEUBASE THERAPEUTICS INC,neubase therapeutics,,32984,2836.0,crosswalk
0001173489,CEVA INC,ceva,CEVA,135788,6794.0,crosswalk
0001173514,HYSTER YALE INC,hyster yale,HY,160681,3537.0,crosswalk
