cik,name,name_clean,ticker,gvkey,sic,name_source
0000825324,Good Times Restaurants Inc.,good times restaurants,GTIM,22543,5812.0,base
0000825542,SCOTTS MIRACLE-GRO CO,scotts miraclegro,SMG,20185,2870.0,base
0000825788,DIVALL INSURED INCOME PROPERTIES 2 LIMITED PARTNERSHIP,divall insured income properties 2 limited partnership,DIVALL,,6500.0,base
0000826154,ORRSTOWN FINANCIAL SERVICES INC,orrstown financial services,ORRF,111819,6020.0,base
0000826253,AURA SYSTEMS INC,aura systems,AUSI,14913,3621.0,base
0000826675,DYNEX CAPITAL INC,dynex capital,DX,14403,6798.0,base
0000827052,EDISON INTERNATIONAL,edison international,EIX,9846,4911.0,base
0000827054,MICROCHIP TECHNOLOGY INC,microchip technology,MCHP,27965,3674.0,base
0000827187,Sleep Number Corp,sleep number,SCSS,116504,2510.0,base
0000827876,"CLEANSPARK, INC.",cleanspark,,186904,7370.0,base
0000828146,INTERLINK ELECTRONICS INC,interlink electronics,LINK,28374,3679.0,base
0000828944,WSFS FINANCIAL CORP,wsfs financial,WSFS,17132,6035.0,base
0000829224,STARBUCKS CORP,starbucks,SBUX,25434,5812.0,base
0000829323,"Inuvo, Inc.",inuvo,THK,23226,7370.0,base
0000830616,"SCI Engineered Materials, Inc.",sci engineered materials,SCCI,20177,4011.0,base
0000830656,PRESSURE BIOSCIENCES INC,pressure biosciences,PBIO,63901,8731.0,crosswalk
0000831001,CITIGROUP INC,citigroup,C,3243,6199.0,base
0000831259,FREEPORT-MCMORAN INC,freeportmcmoran,FCX,14590,1000.0,base
0000831378,LVPAI GROUP Ltd,lvpai,FTGI,142338,9995.0,base
0000831641,TETRA TECH INC,tetra tech,TTEK,24783,8711.0,base
0000832101,IDEX CORP /DE/,idex corp de,IEX,15267,3561.0,base
0000832428,E.W. SCRIPPS Co,ew scripps,SSP,14535,4833.0,base
0000832480,UTG INC,utg,UTGI,22338,6311.0,base
0000832489,"GeoVax Labs, Inc.",geovax labs,DNTK,24966,2836.0,base
0000832988,SIGNET JEWELERS LTD,signet jewelers,SIG,15520,5944.0,base
0000833079,Meritage Homes CORP,meritage homes,MTH,14790,1531.0,base
0000833444,Johnson Controls International plc,johnson controls international,TYC,6268,3585.0,base
0000833640,POWER INTEGRATIONS INC,power integrations,POWI,66032,3674.0,base
0000834071,TOYOTA MOTOR CREDIT CORP,toyota motor credit,,15136,6141.0,base
0000834365,BIOLIFE SOLUTIONS INC,biolife solutions,BLFS,17199,2836.0,base
0000835011,MGP INGREDIENTS INC,mgp ingredients,MGPI,14891,2085.0,base
0000835324,"Stock Yards Bancorp, Inc.",stock yards bancorp,SYBT,22717,6020.0,base
0000835357,EQUITABLE FINANCIAL LIFE INSURANCE CO OF AMERICA,equitable financial life insurance co of america,,,,base
0000835662,"AiXin Life International, Inc.",aixin life international,MCAR,33136,5122.0,base
0000836147,MIDDLEFIELD BANC CORP,middlefield banc,MBCN,139705,6020.0,base
0000836157,LINDSAY CORP,lindsay,LNN,14954,3523.0,base
0000836564,Mosaic ImmunoEngineering Inc.,mosaic immunoengineering,PTSC,,6794.0,base
0000836690,INNOVATIVE SOLUTIONS & SUPPORT INC,innovative solutions support,ISSC,135844,3575.0,base
0000837010,VOYA RETIREMENT INSURANCE & ANNUITY Co,voya retirement insurance annuity,,63734,6311.0,base
0000837465,Topgolf Callaway Brands Corp.,topgolf callaway brands,ELY,24978,3949.0,base
0000837852,IDEANOMICS INC,ideanomics,YOD,24658,3713.0,crosswalk
0000838875,WILLAMETTE VALLEY VINEYARDS INC,willamette valley vineyards,WVVI,30666,2084.0,base
0000839087,VASO Corp,vaso,VASO,14985,5047.0,base
0000839470,"WESTWATER RESOURCES, INC.",westwater resources,URRE,15240,3620.0,base
0000840489,"FirstCash Holdings, Inc.",firstcash holdings,FCFS,24157,5900.0,base
0000840715,CLEARONE INC,clearone,CLRO,18549,3663.0,base
0000842023,BIO-TECHNE Corp,biotechne,TECH,15414,2836.0,base
0000842162,LEAR CORP,lear,LEA,16477,2531.0,base
0000842517,ISABELLA BANK Corp,isabella bank,ISBA,157307,6020.0,base
0000842518,EVANS BANCORP INC,evans bancorp,EVBN,65176,6020.0,base
0000842633,TRIMAS CORP,trimas,TRS,15252,3460.0,base
0000842717,"BLUE RIDGE BANKSHARES, INC.",blue ridge bankshares,,105616,6020.0,base
0000843006,ACCESS Newswire Inc.,access newswire,ISDR,183139,7370.0,base
0000844059,"FRP HOLDINGS, INC.",frp holdings,PATR,12926,6513.0,base
0000844856,Healthier Choices Management Corp.,healthier choices management,VPCOR,184312,2111.0,base
0000844887,DIAMONDHEAD CASINO CORP,diamondhead casino,DHCC,15800,7990.0,base
0000844965,TETRA TECHNOLOGIES INC,tetra technologies,TTI,21237,1389.0,base
0000845385,PRINCETON CAPITAL CORP,princeton capital,RONE,22706,6797.0,base
0000845819,"KonaTel, Inc.",konatel,,20932,4812.0,base
0000845877,FEDERAL AGRICULTURAL MORTGAGE CORP,federal agricultural mortgage,AGM,15153,6162.0,base
0000846377,"Totaligent, Inc.",totaligent,WKLI,,6153.0,base
0000846475,ZYNEX INC,zynex,ZYNX,129441,3845.0,base
0000846617,"Dime Community Bancshares, Inc. /NY/",dime community bancshares inc ny,BDGE,63135,6020.0,base
0000846901,LAKELAND BANCORP INC,lakeland bancorp,LBAI,109621,6020.0,crosswalk
0000846913,"FUEL TECH, INC.",fuel tech,FTEK,28819,3559.0,base
0000847942,STRATEGIC ACQUISITIONS INC /NV/,strategic acquisitions inc nv,STQN,23369,6153.0,base
0000849145,Heritage Global Inc.,heritage global,COBT,15824,6799.0,base
0000849146,Lifevantage Corp,lifevantage,LFVN,25027,2834.0,base
0000849395,CRH PUBLIC LTD CO,crh public ltd,,,,base
0000849399,Gen Digital Inc.,gen digital,SYMC,15855,7372.0,base
0000849401,"ADM TRONICS UNLIMITED, INC.",adm tronics unlimited,,21116,3845.0,base
0000849869,SILGAN HOLDINGS INC,silgan,SLGN,64389,3411.0,base
0000850033,BP PRUDHOE BAY ROYALTY TRUST,bp prudhoe bay royalty trust,,15350,6792.0,base
0000850141,HORACE MANN EDUCATORS CORP /DE/,horace mann educators corp de,HMN,24678,6331.0,base
0000850209,"FOOT LOCKER, INC.",foot locker,FL,11584,5661.0,base
0000850429,TREDEGAR CORP,tredegar,TG,15459,3350.0,base
0000850460,ENCORE WIRE CORP,encore wire,WIRE,25572,3357.0,crosswalk
0000851205,COGNEX CORP,cognex,CGNX,16188,3823.0,base
0000851310,HARMONIC INC,harmonic,HLIT,31843,3663.0,base
0000851520,EXPONENT INC,exponent,EXPO,23027,8742.0,base
0000851968,MOHAWK INDUSTRIES INC,mohawk industries,MHK,25119,2273.0,base
0000852772,DENNY'S Corp,dennys,DENN,19398,5812.0,base
0000853816,LANDSTAR SYSTEM INC,landstar system,LSTR,21440,4213.0,base
0000854560,"GREAT SOUTHERN BANCORP, INC.",great southern bancorp,GSBC,19428,6020.0,base
0000854775,DIGI INTERNATIONAL INC,digi international,DGII,16710,3576.0,base
0000855658,LATTICE SEMICONDUCTOR CORP,lattice semiconductor,LSCC,16597,3674.0,base
0000855683,MILESTONE SCIENTIFIC INC.,milestone scientific,MS,61496,3843.0,base
0000855787,TRULEUM INC,truleum,,27594,1311.0,crosswalk
0000856982,MERIT MEDICAL SYSTEMS INC,merit medical systems,MMSI,21777,3841.0,base
0000856984,"QHSLab, Inc.",qhslab,MABAA,21505,2835.0,base
0000857005,PTC INC.,ptc,PTC,18699,7372.0,base
0000857855,UNITED COMMUNITY BANKS INC,united community banks,UCBI,64794,6020.0,base
0000857949,Enlightify Inc.,enlightify,CGAG,21241,2870.0,base
0000858470,Coterra Energy Inc.,coterra energy,COG,20548,1311.0,base
0000858877,"CISCO SYSTEMS, INC.",cisco systems,CSCO,20779,3576.0,base
0000859070,FIRST COMMUNITY BANKSHARES INC /VA/,first community bankshares inc va,FCBC,26071,6020.0,base
0000859737,HOLOGIC INC,hologic,HOLX,20904,3844.0,base
0000860413,FIRST INTERSTATE BANCSYSTEM INC,first interstate bancsystem,FIBK,184167,6020.0,base
0000860543,JACKSAM CORP,jacksam,ATVG,34453,3559.0,crosswalk
0000860546,COPT DEFENSE PROPERTIES,copt defense properties,OFC,24825,6798.0,base
0000860730,"HCA Healthcare, Inc.",hca healthcare,HCA,22260,8062.0,base
0000860731,TYLER TECHNOLOGIES INC,tyler technologies,TYL,10789,7373.0,base
0000860748,KEMPER Corp,kemper,KMPR,21503,6331.0,base
0000861459,GRANITE CONSTRUCTION INC,granite construction,GVA,21429,1600.0,base
0000861842,CATHAY GENERAL BANCORP,cathay general bancorp,CATY,23500,6020.0,base
0000861878,STERICYCLE INC,stericycle,SRCL,63527,4955.0,crosswalk
0000861884,"RELIANCE, INC.",reliance,RS,30671,5051.0,base
0000862022,HUGOTON ROYALTY TRUST,hugoton royalty trust,HGT,119594,6792.0,base
0000862668,ESCALON MEDICAL CORP,escalon medical,ESMC,25711,3845.0,base
0000862692,CRYO CELL INTERNATIONAL INC,cryo cell international,CCEL,23790,8090.0,base
0000862831,FINANCIAL INSTITUTIONS INC,financial institutions,FISI,121713,6020.0,base
0000862861,ALT5 Sigma Corp,alt5 sigma,ARCI,24660,6200.0,base
0000863110,ARTESIAN RESOURCES CORP,artesian resources,ARTNA,17341,4941.0,base
0000863436,BENCHMARK ELECTRONICS INC,benchmark electronics,BHE,23084,3672.0,base
0000863894,VERU INC.,veru,FHCO,22817,2834.0,base
0000864240,SYPRIS SOLUTIONS INC,sypris solutions,SYPR,30220,3714.0,base
0000864270,AMERICAN HONDA FINANCE CORP,american honda finance,,,,base
0000864749,TRIMBLE INC.,trimble,TRMB,22815,3829.0,base
0000865752,Monster Beverage Corp,monster beverage,HANS,24316,2086.0,base
0000866273,MATRIX SERVICE CO,matrix service,MTRX,23195,1623.0,base
0000866291,"ALLEGRO MICROSYSTEMS, INC.",allegro microsystems,,37309,3674.0,base
0000866374,FLEX LTD.,flex,FLEX,30170,3672.0,base
0000866439,"DarkPulse, Inc.",darkpulse,KLMK,33858,3674.0,base
0000866706,ESCO TECHNOLOGIES INC,esco technologies,ESE,23224,3825.0,base
0000866729,SCHOLASTIC CORP,scholastic,SCHL,9466,2731.0,base
0000866787,AUTOZONE INC,autozone,AZO,23809,5531.0,base
0000866829,HELIX ENERGY SOLUTIONS GROUP INC,helix energy solutions,CDIS,65006,1389.0,base
0000867028,FOMO WORLDWIDE INC,fomo worldwide,,20547,7389.0,crosswalk
0000867038,SPINDLETOP OIL & GAS CO,spindletop oil gas,SPND,24131,1311.0,base
0000867840,"PRECISION OPTICS CORPORATION, INC.",precision optics corporation,POCI,24842,3845.0,base
0000868278,"ProPhase Labs, Inc.",prophase labs,QGLY,31418,2834.0,base
0000868671,"GLACIER BANCORP, INC.",glacier bancorp,GBCI,16832,6020.0,base
0000868780,"Dorman Products, Inc.",dorman products,DORM,23753,3714.0,base
0000868857,AECOM,aecom,ACM,147988,8711.0,base
0000871763,ManpowerGroup Inc.,manpowergroup,MAN,14370,7363.0,base
0000872589,"REGENERON PHARMACEUTICALS, INC.",regeneron pharmaceuticals,REGN,23812,2834.0,base
0000872912,"DELCATH SYSTEMS, INC.",delcath systems,DCTH,140023,3841.0,base
0000873303,"Sarepta Therapeutics, Inc.",sarepta therapeutics,SRPT,64857,2836.0,base
0000873860,ONITY GROUP INC.,onity,OCN,63639,6162.0,base
0000874015,IONIS PHARMACEUTICALS INC,ionis pharmaceuticals,ISIS,24040,2836.0,base
0000874238,"STERLING INFRASTRUCTURE, INC.",sterling infrastructure,STRL,5559,1700.0,base
0000874396,"LIFETIME BRANDS, INC",lifetime brands,LCUT,24099,3420.0,base
0000874499,GULFPORT ENERGY CORP,gulfport energy,GPOR,26069,1311.0,base
0000874501,AMBAC FINANCIAL GROUP INC,ambac financial,ABK,24287,6351.0,base
0000874716,IDEXX LABORATORIES INC /DE,idexx laboratories inc de,IDXX,24197,2835.0,base
0000874761,AES CORP,aes,AES,24216,4991.0,base
0000874766,"HARTFORD INSURANCE GROUP, INC.",hartford insurance group,HIG,61739,6331.0,base
0000874866,CORVEL CORP,corvel,CRVL,24225,6411.0,base
0000875045,BIOGEN INC.,biogen,BIIB,24468,2836.0,base
0000875320,VERTEX PHARMACEUTICALS INC / MA,vertex pharmaceuticals inc ma,VRTX,24344,2836.0,base
0000875355,"LENDWAY, INC.",lendway,ISIG,24204,6159.0,base
0000875357,BOK FINANCIAL CORP,bok financial,BOKF,24447,6020.0,base
0000875582,NORTHERN TECHNOLOGIES INTERNATIONAL CORP,northern technologies international,NTI,19209,2890.0,base
0000875657,ULTRALIFE CORP,ultralife,ULBI,26045,3690.0,base
0000875729,BION ENVIRONMENTAL TECHNOLOGIES INC,bion environmental technologies,BNET,25360,2870.0,base
0000876167,PROGRESS SOFTWARE CORP /MA,progress software corp ma,PRGS,24352,7372.0,base
0000876343,"Lineage Cell Therapeutics, Inc.",lineage cell therapeutics,BTX,24996,2836.0,base
0000876378,ASENSUS SURGICAL INC,asensus surgical,TRXC,18666,3841.0,crosswalk
0000876427,"MONRO, INC.",monro,MNRO,24350,7500.0,base
0000876437,MGIC INVESTMENT CORP,mgic investment,MTG,24379,6351.0,base
0000876523,EZCORP INC,ezcorp,EZPW,24430,5900.0,base
0000876883,Stagwell Inc,stagwell,MDCA,39309,7311.0,base
0000877212,ZEBRA TECHNOLOGIES CORP,zebra technologies,ZBRA,24405,3577.0,base
0000877422,SpartanNash Co,spartannash,SPTN,28762,5141.0,base
0000877860,NATIONAL HEALTH INVESTORS INC,national health investors,NHI,24533,6798.0,base
0000878927,"OLD DOMINION FREIGHT LINE, INC.",old dominion freight line,ODFL,24617,4213.0,base
0000878932,"EQUUS TOTAL RETURN, INC.",equus total return,EQS,25709,6797.0,base
0000879101,KIMCO REALTY CORP,kimco realty,KIM,24731,6798.0,base
0000879169,INCYTE CORP,incyte,INCY,29127,2836.0,base
0000879407,"ARROWHEAD PHARMACEUTICALS, INC.",arrowhead pharmaceuticals,ARWR,28806,2836.0,base
0000879526,WABASH NATIONAL Corp,wabash national,WNC,24720,3715.0,base
0000879585,"ATN International, Inc.",atn international,ATNI,24708,4812.0,base
0000879635,MID PENN BANCORP INC,mid penn bancorp,MPB,66288,6020.0,base
0000879911,"APPLIED ENERGETICS, INC.",applied energetics,AERG,25088,3600.0,base
0000880117,SANFILIPPO JOHN B & SON INC,sanfilippo john b son,JBSS,24755,2060.0,base
0000880242,"BIOLARGO, INC.",biolargo,BLGO,24797,2860.0,base
0000880266,AGCO CORP /DE,agco corp de,AGCO,25180,3523.0,base
0000880417,"CSB Bancorp, Inc.",csb bancorp,CSBB,65924,6020.0,base
0000880631,"WisdomTree, Inc.",wisdomtree,WETF,24750,6282.0,base
0000880641,EAGLE FINANCIAL SERVICES INC,eagle financial services,EFSI,153616,6020.0,base
0000880807,AMERICAN SUPERCONDUCTOR CORP /DE/,american superconductor corp de,AMSC,24795,3621.0,base
0000880984,"ACORN ENERGY, INC.",acorn energy,ACFN,24912,3812.0,base
0000881453,FORTITUDE LIFE INSURANCE & ANNUITY CO,fortitude life insurance annuity,,,,base
0000881787,CROSS TIMBERS ROYALTY TRUST,cross timbers royalty trust,CRT,24980,6792.0,base
0000882095,"GILEAD SCIENCES, INC.",gilead sciences,GILD,24856,2836.0,base
0000882184,HORTON D R INC /DE/,horton d r inc de,DHI,25340,1531.0,base
0000882291,AETHLON MEDICAL INC,aethlon medical,AEMD,27983,3841.0,base
0000882361,Aptose Biosciences Inc.,aptose biosciences,,25750,2836.0,base
0000882508,QUICKLOGIC Corp,quicklogic,QUIK,65036,3674.0,base
0000882796,BIOCRYST PHARMACEUTICALS INC,biocryst pharmaceuticals,BCRX,29837,2836.0,base
0000882835,ROPER TECHNOLOGIES INC,roper technologies,ROP,24925,7370.0,base
0000883107,NANOPHASE TECHNOLOGIES Corp,nanophase technologies,NANX,65937,2810.0,base
0000883237,"VIRTUS INVESTMENT PARTNERS, INC.",virtus investment partners,VRTS,25030,6282.0,base
0000883241,SYNOPSYS INC,synopsys,SNPS,24975,7372.0,base
0000883569,"Fossil Group, Inc.",fossil group,FOSL,28118,3873.0,base
0000883902,"Cornerstone Building Brands, Inc.",cornerstone building brands,NCS,25130,3448.0,base
0000883948,Atlantic Union Bankshares Corp,atlantic union bankshares,UBSH,19713,6020.0,base
0000883975,Microbot Medical Inc.,microbot medical,STEM,29293,3845.0,base
0000883984,ICU MEDICAL INC/DE,icu medical incde,ICUI,25110,3841.0,base
0000884144,ASURE SOFTWARE INC,asure software,ASUR,25138,7370.0,base
0000884219,"Pursuit Attractions & Hospitality, Inc.",pursuit attractions hospitality,VVI,160785,7000.0,base
0000884269,ALPHA PRO TECH LTD,alpha pro tech,APT,62072,3089.0,base
0000884614,UGI CORP /PA/,ugi corp pa,UGI,10801,4932.0,base
0000884624,Orthofix Medical Inc.,orthofix medical,OFIX,28380,3841.0,base
0000884650,INFINITE GROUP INC,infinite,IMCI,,7370.0,base
0000884713,Cott Corp,cott,COT,,2086.0,ticker_map
0000884887,ROYAL CARIBBEAN CRUISES LTD,royal caribbean cruises,RCL,28191,4400.0,base
0000885245,BUCKLE INC,buckle,BKE,25234,5651.0,base
0000885275,WILSON BANK HOLDING CO,wilson bank,,264731,6020.0,base
0000885307,JEWETT CAMERON TRADING CO LTD,jewett cameron trading,JCTCF,25406,5031.0,base
0000885462,"GULF RESOURCES, INC.",gulf resources,DSFX,25935,2810.0,base
0000885508,STRATUS PROPERTIES INC,stratus properties,STRS,25462,6552.0,base
0000885550,CREDIT ACCEPTANCE CORP,credit acceptance,CACC,25339,6141.0,base
0000885568,OLD DOMINION ELECTRIC COOPERATIVE,old dominion electric cooperative,,127675,4911.0,base
0000885590,Bausch Health Companies Inc.,bausch health companies,VRX,29955,2834.0,base
0000885639,KOHLS Corp,kohls,KSS,25283,5311.0,base
0000885725,BOSTON SCIENTIFIC CORP,boston scientific,BSX,25279,3845.0,base
0000885975,CINEMARK USA INC /TX,cinemark usa inc tx,,60972,7830.0,base
0000885978,U S PHYSICAL THERAPY INC /NV,u s physical therapy inc nv,USPH,25318,8000.0,base
0000886128,FUELCELL ENERGY INC,fuelcell energy,FCEL,25430,3690.0,base
0000886136,SAGA COMMUNICATIONS INC,saga communications,SGA,27790,4832.0,base
0000886163,LIGAND PHARMACEUTICALS INC,ligand pharmaceuticals,LGND,25937,2834.0,base
0000886206,FRANKLIN COVEY CO,franklin covey,FC,25331,8200.0,base
0000886346,KADANT INC,kadant,KAI,25922,3550.0,base
0000886744,GERON CORP,geron,GERN,63405,2836.0,base
0000886835,SUPERIOR ENERGY SERVICES INC,superior energy services,SPN,25509,1389.0,crosswalk
0000886982,GOLDMAN SACHS GROUP INC,goldman sachs,GS,114628,6211.0,base
0000887343,"COLUMBIA BANKING SYSTEM, INC.",columbia banking system,COLB,65228,6020.0,base
0000887359,Vericel Corp,vericel,ASTM,64334,2836.0,base
0000887396,EMPIRE PETROLEUM CORP,empire petroleum,EMPR,26028,1311.0,base
0000887596,CHEESECAKE FACTORY INC,cheesecake factory,CAKE,25737,5812.0,base
0000887733,CENTRAL GARDEN & PET CO,central garden pet,CENT,25536,5140.0,base
0000887905,LTC PROPERTIES INC,ltc properties,LTC,25665,6798.0,base
0000887936,"FTI CONSULTING, INC",fti consulting,FCN,62823,8742.0,base
0000888471,NESTOR PARTNERS,nestor partners,,,,base
0000888491,OMEGA HEALTHCARE INVESTORS INC,omega healthcare investors,OHI,25633,6798.0,base
0000888981,NOCOPI TECHNOLOGIES INC/MD/,nocopi technologies incmd,NNUP,21361,6794.0,base
0000889331,LITTELFUSE INC /DE,littelfuse inc de,LFUS,25747,3613.0,base
0000889348,CPI AEROSTRUCTURES INC,cpi aerostructures,CVU,25726,3728.0,base
0000889609,"CONSUMER PORTFOLIO SERVICES, INC.",consumer portfolio services,CPSS,25852,6159.0,base
0000889900,PATTERSON UTI ENERGY INC,patterson uti energy,PTEN,29108,1389.0,base
0000889971,LIGHTPATH TECHNOLOGIES INC,lightpath technologies,LPTH,62217,3827.0,base
0000890066,GLEN BURNIE BANCORP,glen burnie bancorp,GLBZ,65050,6020.0,base
0000890394,Peraso Inc.,peraso,MOSY,40460,3674.0,base
0000890447,VERTEX ENERGY INC,vertex energy,WDWT,183704,5172.0,crosswalk
0000890564,ASGN Inc,asgn,ASGN,25749,7370.0,base
0000890821,"Enveric Biosciences, Inc.",enveric biosciences,SPZR,37640,2836.0,base
0000890926,RADIAN GROUP INC,radian,RDN,25895,6351.0,base
0000891014,MINERALS TECHNOLOGIES INC,minerals technologies,MTX,25870,2860.0,base
0000891024,PATTERSON COS INC,patterson cos,PDCO,25880,5047.0,crosswalk
0000891103,"Match Group, Inc.",match group,IACI,26061,7370.0,base
0000891166,"UNIVERSAL INSURANCE HOLDINGS, INC.",universal insurance holdings,UVE,26016,6331.0,base
0000891417,NANO MAGIC INC,nano magic,NNPP,27856,2842.0,crosswalk
0000891482,FULL HOUSE RESORTS INC,full house resorts,FLL,28749,7990.0,base
0000891532,PERMA FIX ENVIRONMENTAL SERVICES INC,perma fix environmental services,PESI,25979,4955.0,base
0000892553,CHART INDUSTRIES INC,chart industries,CIDI,25964,3443.0,base
0000893538,SM Energy Co,sm energy,SM,26013,1311.0,base
0000893691,MASONITE INTERNATIONAL CORP,masonite international,DOOR,20696,2430.0,crosswalk
0000893847,"HAWTHORN BANCSHARES, INC.",hawthorn bancshares,EXJF,111179,6020.0,base
0000893949,"Pediatrix Medical Group, Inc.",pediatrix medical group,PDX,61325,8011.0,base
0000894081,"Air Transport Services Group, Inc.",air transport services group,ATSG,155280,4512.0,base
0000894158,"Theriva Biologics, Inc.",theriva biologics,PP,177764,2834.0,base
0000894315,SITE Centers Corp.,site centers,DDR,27780,6798.0,base
0000894405,ARCBEST CORP /DE/,arcbest corp de,ABFS,1743,4213.0,base
0000894501,"GOLD ROCK HOLDINGS, INC.",gold rock holdings,,,,base
0000894556,"General Enterprise Ventures, Inc.",general enterprise ventures,GEVM,65842,4955.0,base
0000894560,BIOETHICS LTD,bioethics,,109519,9995.0,base
0000894627,VAALCO ENERGY INC /DE/,vaalco energy inc de,EGY,27199,1311.0,base
0000894671,OHIO VALLEY BANC CORP,ohio valley banc,OVBC,19137,6020.0,base
0000894871,"Arena Group Holdings, Inc.",arena group holdings,ISSM,29064,7370.0,base
0000895126,EXPAND ENERGY Corp,expand energy,CHK,27786,1311.0,base
0000895417,EQUITY LIFESTYLE PROPERTIES INC,equity lifestyle properties,ELS,27875,6798.0,base
0000895419,"WOLFSPEED, INC.",wolfspeed,CREE,27794,3674.0,base
0000895421,MORGAN STANLEY,morgan stanley,MS,12124,6211.0,base
0000895447,SHOE CARNIVAL INC,shoe carnival,SCVL,27938,5661.0,base
0000895456,"ROCKY BRANDS, INC.",rocky brands,RCKY,27776,3140.0,base
0000895728,ENBRIDGE INC,enbridge,,6135,4924.0,base
0000896156,ETHAN ALLEN INTERIORS INC,ethan allen interiors,ETH,23252,2510.0,base
0000896159,Chubb Ltd,chubb,ACE,28034,6331.0,base
0000896262,AMEDISYS INC,amedisys,AMED,30612,8082.0,base
0000896264,USANA HEALTH SCIENCES INC,usana health sciences,USNA,63863,2834.0,base
0000896429,"CANTALOUPE, INC.",cantaloupe,USAT,62213,7374.0,base
0000896493,"Hyperscale Data, Inc.",hyperscale data,DPW,64163,9997.0,base
0000896622,"APTARGROUP, INC.",aptargroup,ATR,28176,3089.0,base
0000896878,INTUIT INC.,intuit,INTU,27928,7372.0,base
0000897077,ALAMO GROUP INC,alamo,ALG,27960,3523.0,base
0000897078,"Resonate Blends, Inc.",resonate blends,FSTWC,19272,2833.0,base
0000897448,AMARIN CORP PLC\UK,amarin corp plcuk,AMRN,28027,2836.0,base
0000897723,SANMINA CORP,sanmina,SANM,28139,3672.0,base
0000898171,UWHARRIE CAPITAL CORP,uwharrie capital,,113339,6020.0,base
0000898173,O REILLY AUTOMOTIVE INC,o reilly automotive,ORLY,28180,5531.0,base
0000898174,REINSURANCE GROUP OF AMERICA INC,reinsurance group of america,RGA,28216,6311.0,base
0000898293,JABIL INC,jabil,JBL,28195,3672.0,base
0000898437,"Anika Therapeutics, Inc.",anika therapeutics,ANIK,28209,2836.0,base
0000899045,LAMAR MEDIA CORP/DE,lamar media corpde,,260298,6798.0,base
0000899051,ALLSTATE CORP,allstate,ALL,28349,6331.0,base
0000899394,HARBOR DIVERSIFIED INC,harbor diversified,HRBR,61976,4512.0,crosswalk
0000899460,MANNKIND CORP,mannkind,MNKD,160340,2836.0,base
0000899629,ACADIA REALTY TRUST,acadia realty trust,AKR,28323,6798.0,base
0000899689,VORNADO REALTY TRUST,vornado realty trust,VNO,11220,6798.0,base
0000899715,TANGER INC.,tanger,SKT,28340,6798.0,base
0000899751,TITAN INTERNATIONAL INC,titan international,TWI,28295,3523.0,base
0000899923,MYRIAD GENETICS INC,myriad genetics,MYGN,,2835.0,base
0000900075,COPART INC,copart,CPRT,29901,5010.0,base
0000901491,PAPA JOHNS INTERNATIONAL INC,papa johns international,PZZA,28397,5812.0,base
0000902791,BARRETT BUSINESS SERVICES INC,barrett business services,BBSI,28410,7363.0,base
0000903129,Gentherm Inc,gentherm,ARGN,28408,3714.0,base
0000903419,ALERUS FINANCIAL CORP,alerus financial,,18434,6020.0,base
0000903651,INNODATA INC,innodata,INOD,28717,8700.0,base
0000906107,EQUITY RESIDENTIAL,equity residential,EQR,28733,6798.0,base
0000906163,NVR INC,nvr,NVR,12459,1531.0,base
0000906345,CAMDEN PROPERTY TRUST,camden property trust,CPT,28629,6798.0,base
0000906465,QCR HOLDINGS INC,qcr,QCRH,28967,6020.0,base
0000906553,BOYD GAMING CORP,boyd gaming,BYD,29011,7011.0,base
0000906709,NEKTAR THERAPEUTICS,nektar therapeutics,NKTR,30137,2834.0,base
0000907242,MONARCH CASINO & RESORT INC,monarch casino resort,MCRI,28704,7990.0,base
0000907254,"SAUL CENTERS, INC.",saul centers,BFS,28769,6798.0,base
0000907471,"PATHWARD FINANCIAL, INC.",pathward financial,CASH,28866,6020.0,base
0000907654,"Oruka Therapeutics, Inc.",oruka therapeutics,NUVO,182309,2836.0,base
0000908255,BORGWARNER INC,borgwarner,BWA,28742,3714.0,base
0000908259,"Oncotelic Therapeutics, Inc.",oncotelic therapeutics,OXGN,35138,2836.0,base
0000908311,Creative Media & Community Trust Corp,creative media community trust,PCC,19966,6798.0,base
0000908315,WINMARK CORP,winmark,WINA,28785,6794.0,base
0000908937,SIRIUS XM HOLDINGS INC.,sirius xm,SIRI,30662,4832.0,base
0000909108,DIAMOND HILL INVESTMENT GROUP INC,diamond hill investment,DHIL,65235,6282.0,base
0000909494,TUCOWS INC /PA/,tucows inc pa,TCX,62723,7370.0,base
0000909724,TANDY LEATHER FACTORY INC,tandy leather factory,TLF,28675,5990.0,base
0000909832,COSTCO WHOLESALE CORP /NEW,costco wholesale corp new,COST,29028,5399.0,base
0000910073,"FLAGSTAR FINANCIAL, INC.",flagstar financial,NYCB,29282,6036.0,base
0000910108,LXP Industrial Trust,lxp industrial trust,LXP,29052,6798.0,base
0000910267,TITAN PHARMACEUTICALS INC,titan pharmaceuticals,TTNP,,2836.0,base
0000910329,MEDIFAST INC,medifast,MED,29517,2090.0,base
0000910406,HAIN CELESTIAL GROUP INC,hain celestial,HAIN,29609,2000.0,base
0000910521,DECKERS OUTDOOR CORP,deckers outdoor,DECK,29015,3140.0,base
0000910606,REGENCY CENTERS CORP,regency centers,REG,29099,6798.0,base
0000910612,CBL & ASSOCIATES PROPERTIES INC,cbl associates properties,CBL,29082,6798.0,base
0000910638,3D SYSTEMS CORP,3d systems,DDD,14898,3559.0,base
