cik,years_present,annual_filing_count,year_2021_present,year_2022_present,year_2023_present,year_2024_present,years_present_count
0000888471,"2021,2022,2023,2024",6,True,True,True,True,4
0000888491,"2021,2022,2023,2024",4,True,True,True,True,4
0000888981,"2021,2022,2023,2024",7,True,True,True,True,4
0000889331,"2021,2022,2023,2024",4,True,True,True,True,4
0000889348,"2021,2022,2023,2024",5,True,True,True,True,4
0000889609,"2021,2022,2023,2024",8,True,True,True,True,4
0000889900,"2021,2022,2023,2024",5,True,True,True,True,4
0000889971,"2021,2022,2023,2024",4,True,True,True,True,4
0000890066,"2021,2022,2023,2024",5,True,True,True,True,4
0000890394,"2021,2022,2023,2024",4,True,True,True,True,4
0000890447,"2021,2022,2023,2024",5,True,True,True,True,4
0000890564,"2021,2022,2023,2024",4,True,True,True,True,4
0000890821,"2021,2022,2023,2024",5,True,True,True,True,4
0000890926,"2021,2022,2023,2024",4,True,True,True,True,4
0000891014,"2021,2022,2023,2024",4,True,True,True,True,4
0000891024,"2021,2022,2023,2024",4,True,True,True,True,4
0000891103,"2021,2022,2023,2024",4,True,True,True,True,4
0000891166,"2021,2022,2023,2024",4,True,True,True,True,4
0000891417,"2021,2022,2023,2024",4,True,True,True,True,4
0000891482,"2021,2022,2023,2024",4,True,True,True,True,4
0000891532,"2021,2022,2023,2024",4,True,True,True,True,4
0000892553,"2021,2022,2023,2024",4,True,True,True,True,4
0000893538,"2021,2022,2023,2024",4,True,True,True,True,4
0000893691,"2021,2022,2023,2024",5,True,True,True,True,4
0000893847,"2021,2022,2023,2024",4,True,True,True,True,4
0000893949,"2021,2022,2023,2024",4,True,True,True,True,4
0000894081,"2021,2022,2023,2024",4,True,True,True,True,4
0000894158,"2021,2022,2023,2024",4,True,True,True,True,4
0000894315,"2021,2022,2023,2024",4,True,True,True,True,4
0000894329,"2021,2022,2023,2024",4,True,True,True,True,4
0000894405,"2021,2022,2023,2024",4,True,True,True,True,4
0000894556,"2021,2022,2023,2024",15,True,True,True,True,4
0000894560,"2021,2022,2023,2024",4,True,True,True,True,4
0000894627,"2021,2022,2023,2024",5,True,True,True,True,4
0000894671,"2021,2022,2023,2024",4,True,True,True,True,4
0000894871,"2021,2022,2023,2024",7,True,True,True,True,4
0000895126,"2021,2022,2023,2024",5,True,True,True,True,4
0000895417,"2021,2022,2023,2024",5,True,True,True,True,4
0000895419,"2021,2022,2023,2024",4,True,True,True,True,4
0000895421,"2021,2022,2023,2024",4,True,True,True,True,4
0000895447,"2021,2022,2023,2024",4,True,True,True,True,4
0000895456,"2021,2022,2023,2024",4,True,True,True,True,4
0000895728,"2021,2022,2023,2024",8,True,True,True,True,4
0000896156,"2021,2022,2023,2024",4,True,True,True,True,4
0000896159,"2021,2022,2023,2024",4,True,True,True,True,4
0000896262,"2021,2022,2023,2024",5,True,True,True,True,4
0000896264,"2021,2022,2023,2024",4,True,True,True,True,4
0000896429,"2021,2022,2023,2024",5,True,True,True,True,4
0000896493,"2021,2022,2023,2024",7,True,True,True,True,4
0000896622,"2021,2022,2023,2024",4,True,True,True,True,4
0000896878,"2021,2022,2023,2024",4,True,True,True,True,4
0000897077,"2021,2022,2023,2024",4,True,True,True,True,4
0000897078,"2021,2022,2023,2024",6,True,True,True,True,4
0000897448,"2021,2022,2023,2024",6,True,True,True,True,4
0000897723,"2021,2022,2023,2024",5,True,True,True,True,4
0000898171,"2021,2022,2023,2024",4,True,True,True,True,4
0000898173,"2021,2022,2023,2024",4,True,True,True,True,4
0000898174,"2021,2022,2023,2024",4,True,True,True,True,4
0000898293,"2021,2022,2023,2024",4,True,True,True,True,4
0000898437,"2021,2022,2023,2024",6,True,True,True,True,4
0000899045,"2021,2022,2023,2024",4,True,True,True,True,4
0000899051,"2021,2022,2023,2024",4,True,True,True,True,4
0000899394,"2021,2022,2023,2024",4,True,True,True,True,4
0000899460,"2021,2022,2023,2024",4,True,True,True,True,4
0000899629,"2021,2022,2023,2024",4,True,True,True,True,4
0000899689,"2021,2022,2023,2024",4,True,True,True,True,4
0000899715,"2021,2022,2023,2024",6,True,True,True,True,4
0000899751,"2021,2022,2023,2024",4,True,True,True,True,4
0000900075,"2021,2022,2023,2024",4,True,True,True,True,4
0000901491,"2021,2022,2023,2024",4,True,True,True,True,4
0000902791,"2021,2022,2023,2024",4,True,True,True,True,4
0000903129,"2021,2022,2023,2024",4,True,True,True,True,4
0000903419,"2021,2022,2023,2024",4,True,True,True,True,4
0000903651,"2021,2022,2023,2024",4,True,True,True,True,4
0000906107,"2021,2022,2023,2024",4,True,True,True,True,4
0000906163,"2021,2022,2023,2024",4,True,True,True,True,4
0000906345,"2021,2022,2023,2024",4,True,True,True,True,4
0000906465,"2021,2022,2023,2024",4,True,True,True,True,4
0000906553,"2021,2022,2023,2024",4,True,True,True,True,4
0000906709,"2021,2022,2023,2024",4,True,True,True,True,4
0000907242,"2021,2022,2023,2024",4,True,True,True,True,4
0000907254,"2021,2022,2023,2024",4,True,True,True,True,4
0000907471,"2021,2022,2023,2024",4,True,True,True,True,4
0000907654,"2021,2022,2023,2024",4,True,True,True,True,4
0000908255,"2021,2022,2023,2024",4,True,True,True,True,4
0000908259,"2021,2022,2023,2024",5,True,True,True,True,4
0000908311,"2021,2022,2023,2024",6,True,True,True,True,4
0000908315,"2021,2022,2023,2024",4,True,True,True,True,4
0000908937,"2021,2022,2023,2024",4,True,True,True,True,4
0000909108,"2021,2022,2023,2024",4,True,True,True,True,4
0000909494,"2021,2022,2023,2024",5,True,True,True,True,4
0000909724,"2021,2022,2023,2024",5,True,True,True,True,4
0000909832,"2021,2022,2023,2024",4,True,True,True,True,4
0000910073,"2021,2022,2023,2024",5,True,True,True,True,4
0000910108,"2021,2022,2023,2024",4,True,True,True,True,4
0000910267,"2021,2022,2023,2024",4,True,True,True,True,4
0000910329,"2021,2022,2023,2024",4,True,True,True,True,4
0000910406,"2021,2022,2023,2024",4,True,True,True,True,4
0000910521,"2021,2022,2023,2024",4,True,True,True,True,4
0000910606,"2021,2022,2023,2024",4,True,True,True,True,4
0000910612,"2021,2022,2023,2024",5,True,True,True,True,4
0000910638,"2021,2022,2023,2024",4,True,True,True,True,4
0000911147,"2021,2022,2023,2024",4,True,True,True,True,4
0000911177,"2021,2022,2023,2024",4,True,True,True,True,4
0000911216,"2021,2022,2023,2024",4,True,True,True,True,4
0000912061,"2021,2022,2023,2024",4,True,True,True,True,4
0000912093,"2021,2022,2023,2024",4,True,True,True,True,4
0000912242,"2021,2022,2023,2024",4,True,True,True,True,4
0000912463,"2021,2022,2023,2024",4,True,True,True,True,4
0000912562,"2021,2022,2023,2024",4,True,True,True,True,4
0000912593,"2021,2022,2023,2024",4,True,True,True,True,4
0000912595,"2021,2022,2023,2024",4,True,True,True,True,4
0000912603,"2021,2022,2023,2024",4,True,True,True,True,4
0000912615,"2021,2022,2023,2024",4,True,True,True,True,4
0000912728,"2021,2022,2023,2024",5,True,True,True,True,4
0000912752,"2021,2022,2023,2024",4,True,True,True,True,4
0000912766,"2021,2022,2023,2024",4,True,True,True,True,4
0000912767,"2021,2022,2023,2024",4,True,True,True,True,4
0000913142,"2021,2022,2023,2024",4,True,True,True,True,4
0000913144,"2021,2022,2023,2024",4,True,True,True,True,4
0000913241,"2021,2022,2023,2024",4,True,True,True,True,4
0000913277,"2021,2022,2023,2024",5,True,True,True,True,4
0000913341,"2021,2022,2023,2024",4,True,True,True,True,4
0000913760,"2021,2022,2023,2024",4,True,True,True,True,4
0000913778,"2021,2022,2023,2024",4,True,True,True,True,4
0000914122,"2021,2022,2023,2024",5,True,True,True,True,4
0000914139,"2021,2022,2023,2024",4,True,True,True,True,4
0000914156,"2021,2022,2023,2024",4,True,True,True,True,4
0000914208,"2021,2022,2023,2024",4,True,True,True,True,4
0000914475,"2021,2022,2023,2024",4,True,True,True,True,4
0000914712,"2021,2022,2023,2024",8,True,True,True,True,4
0000914748,"2021,2022,2023,2024",4,True,True,True,True,4
0000915358,"2021,2022,2023,2024",5,True,True,True,True,4
0000915389,"2021,2022,2023,2024",4,True,True,True,True,4
0000915779,"2021,2022,2023,2024",4,True,True,True,True,4
0000915840,"2021,2022,2023,2024",4,True,True,True,True,4
0000915912,"2021,2022,2023,2024",4,True,True,True,True,4
0000915913,"2021,2022,2023,2024",8,True,True,True,True,4
0000916076,"2021,2022,2023,2024",4,True,True,True,True,4
0000916365,"2021,2022,2023,2024",4,True,True,True,True,4
0000916540,"2021,2022,2023,2024",4,True,True,True,True,4
0000916789,"2021,2022,2023,2024",4,True,True,True,True,4
0000916907,"2021,2022,2023,2024",5,True,True,True,True,4
0000917225,"2021,2022,2023,2024",5,True,True,True,True,4
0000917251,"2021,2022,2023,2024",4,True,True,True,True,4
0000917273,"2021,2022,2023,2024",5,True,True,True,True,4
0000917470,"2021,2022,2023,2024",4,True,True,True,True,4
0000917491,"2021,2022,2023,2024",4,True,True,True,True,4
0000917520,"2021,2022,2023,2024",4,True,True,True,True,4
0000918251,"2021,2022,2023,2024",5,True,True,True,True,4
0000918541,"2021,2022,2023,2024",4,True,True,True,True,4
0000918545,"2021,2022,2023,2024",4,True,True,True,True,4
0000918646,"2021,2022,2023,2024",4,True,True,True,True,4
0000918965,"2021,2022,2023,2024",7,True,True,True,True,4
0000919012,"2021,2022,2023,2024",4,True,True,True,True,4
0000919864,"2021,2022,2023,2024",4,True,True,True,True,4
0000920112,"2021,2022,2023,2024",4,True,True,True,True,4
0000920148,"2021,2022,2023,2024",4,True,True,True,True,4
0000920371,"2021,2022,2023,2024",4,True,True,True,True,4
0000920427,"2021,2022,2023,2024",4,True,True,True,True,4
0000920522,"2021,2022,2023,2024",4,True,True,True,True,4
0000920760,"2021,2022,2023,2024",5,True,True,True,True,4
0000921082,"2021,2022,2023,2024",4,True,True,True,True,4
0000921114,"2021,2022,2023,2024",4,True,True,True,True,4
0000921183,"2021,2022,2023,2024",5,True,True,True,True,4
0000921299,"2021,2022,2023,2024",5,True,True,True,True,4
0000921557,"2021,2022,2023,2024",4,True,True,True,True,4
0000921582,"2021,2022,2023,2024",4,True,True,True,True,4
0000921738,"2021,2022,2023,2024",4,True,True,True,True,4
0000921825,"2021,2022,2023,2024",4,True,True,True,True,4
0000921864,"2021,2022,2023,2024",4,True,True,True,True,4
0000922224,"2021,2022,2023,2024",4,True,True,True,True,4
0000922247,"2021,2022,2023,2024",8,True,True,True,True,4
0000922358,"2021,2022,2023,2024",4,True,True,True,True,4
0000922359,"2021,2022,2023,2024",4,True,True,True,True,4
0000922360,"2021,2022,2023,2024",4,True,True,True,True,4
0000922621,"2021,2022,2023,2024",4,True,True,True,True,4
0000922864,"2021,2022,2023,2024",5,True,True,True,True,4
0000922869,"2021,2022,2023,2024",4,True,True,True,True,4
0000923120,"2021,2022,2023,2024",4,True,True,True,True,4
0000923139,"2021,2022,2023,2024",4,True,True,True,True,4
0000923796,"2021,2022,2023,2024",4,True,True,True,True,4
0000924168,"2021,2022,2023,2024",4,True,True,True,True,4
0000924383,"2021,2022,2023,2024",4,True,True,True,True,4
0000924515,"2021,2022,2023,2024",5,True,True,True,True,4
0000924717,"2021,2022,2023,2024",4,True,True,True,True,4
0000924719,"2021,2022,2023,2024",5,True,True,True,True,4
0000924805,"2021,2022,2023,2024",5,True,True,True,True,4
0000924822,"2021,2022,2023,2024",4,True,True,True,True,4
0000924901,"2021,2022,2023,2024",4,True,True,True,True,4
0000925528,"2021,2022,2023,2024",4,True,True,True,True,4
0000925660,"2021,2022,2023,2024",4,True,True,True,True,4
0000925741,"2021,2022,2023,2024",5,True,True,True,True,4
0000926282,"2021,2022,2023,2024",5,True,True,True,True,4
0000926326,"2021,2022,2023,2024",4,True,True,True,True,4
0000926423,"2021,2022,2023,2024",6,True,True,True,True,4
0000926617,"2021,2022,2023,2024",6,True,True,True,True,4
0000926660,"2021,2022,2023,2024",6,True,True,True,True,4
0000926844,"2021,2022,2023,2024",8,True,True,True,True,4
0000927003,"2021,2022,2023,2024",4,True,True,True,True,4
0000927066,"2021,2022,2023,2024",4,True,True,True,True,4
0000927628,"2021,2022,2023,2024",4,True,True,True,True,4
0000927653,"2021,2022,2023,2024",4,True,True,True,True,4
0000928022,"2021,2022,2023,2024",5,True,True,True,True,4
0000928054,"2021,2022,2023,2024",4,True,True,True,True,4
0000928340,"2021,2022,2023,2024",4,True,True,True,True,4
0000928465,"2021,2022,2023,2024",4,True,True,True,True,4
0000928576,"2021,2022,2023,2024",4,True,True,True,True,4
0000928658,"2021,2022,2023,2024",5,True,True,True,True,4
0000929008,"2021,2022,2023,2024",4,True,True,True,True,4
0000929351,"2021,2022,2023,2024",6,True,True,True,True,4
0000930236,"2021,2022,2023,2024",4,True,True,True,True,4
0000930245,"2021,2022,2023,2024",4,True,True,True,True,4
0000930420,"2021,2022,2023,2024",4,True,True,True,True,4
0000930775,"2021,2022,2023,2024",7,True,True,True,True,4
0000931015,"2021,2022,2023,2024",4,True,True,True,True,4
0000931148,"2021,2022,2023,2024",4,True,True,True,True,4
0000931182,"2021,2022,2023,2024",4,True,True,True,True,4
0000931584,"2021,2022,2023,2024",4,True,True,True,True,4
0000931755,"2021,2022,2023,2024",4,True,True,True,True,4
0000932021,"2021,2022,2023,2024",4,True,True,True,True,4
0000932696,"2021,2022,2023,2024",4,True,True,True,True,4
0000932781,"2021,2022,2023,2024",4,True,True,True,True,4
0000933034,"2021,2022,2023,2024",4,True,True,True,True,4
0000933036,"2021,2022,2023,2024",4,True,True,True,True,4
0000933136,"2021,2022,2023,2024",4,True,True,True,True,4
0000933738,"2021,2022,2023,2024",7,True,True,True,True,4
0000933972,"2021,2022,2023,2024",6,True,True,True,True,4
0000933974,"2021,2022,2023,2024",4,True,True,True,True,4
0000934549,"2021,2022,2023,2024",4,True,True,True,True,4
0000934612,"2021,2022,2023,2024",4,True,True,True,True,4
0000934796,"2021,2022,2023,2024",7,True,True,True,True,4
0000935036,"2021,2022,2023,2024",4,True,True,True,True,4
0000935419,"2021,2022,2023,2024",4,True,True,True,True,4
0000935703,"2021,2022,2023,2024",4,True,True,True,True,4
0000936340,"2021,2022,2023,2024",4,True,True,True,True,4
0000936395,"2021,2022,2023,2024",4,True,True,True,True,4
0000936468,"2021,2022,2023,2024",4,True,True,True,True,4
0000936528,"2021,2022,2023,2024",4,True,True,True,True,4
0000937098,"2021,2022,2023,2024",4,True,True,True,True,4
0000937556,"2021,2022,2023,2024",6,True,True,True,True,4
0000937834,"2021,2022,2023,2024",4,True,True,True,True,4
0000939767,"2021,2022,2023,2024",4,True,True,True,True,4
0000939930,"2021,2022,2023,2024",4,True,True,True,True,4
0000940942,"2021,2022,2023,2024",4,True,True,True,True,4
0000940944,"2021,2022,2023,2024",4,True,True,True,True,4
0000941713,"2021,2022,2023,2024",4,True,True,True,True,4
0000942126,"2021,2022,2023,2024",4,True,True,True,True,4
0000943452,"2021,2022,2023,2024",4,True,True,True,True,4
0000943535,"2021,2022,2023,2024",4,True,True,True,True,4
0000943819,"2021,2022,2023,2024",6,True,True,True,True,4
0000944075,"2021,2022,2023,2024",4,True,True,True,True,4
0000944130,"2021,2022,2023,2024",4,True,True,True,True,4
0000944148,"2021,2022,2023,2024",4,True,True,True,True,4
0000944480,"2021,2022,2023,2024",6,True,True,True,True,4
0000944695,"2021,2022,2023,2024",4,True,True,True,True,4
0000944745,"2021,2022,2023,2024",5,True,True,True,True,4
0000944809,"2021,2022,2023,2024",5,True,True,True,True,4
0000945114,"2021,2022,2023,2024",4,True,True,True,True,4
0000945394,"2021,2022,2023,2024",4,True,True,True,True,4
0000945617,"2021,2022,2023,2024",5,True,True,True,True,4
0000945841,"2021,2022,2023,2024",4,True,True,True,True,4
0000945983,"2021,2022,2023,2024",4,True,True,True,True,4
0000946155,"2021,2022,2023,2024",4,True,True,True,True,4
0000946486,"2021,2022,2023,2024",6,True,True,True,True,4
0000946563,"2021,2022,2023,2024",4,True,True,True,True,4
0000946581,"2021,2022,2023,2024",4,True,True,True,True,4
0000946644,"2021,2022,2023,2024",4,True,True,True,True,4
0000946647,"2021,2022,2023,2024",5,True,True,True,True,4
0000946673,"2021,2022,2023,2024",5,True,True,True,True,4
0000947484,"2021,2022,2023,2024",4,True,True,True,True,4
0000947559,"2021,2022,2023,2024",4,True,True,True,True,4
0000948320,"2021,2022,2023,2024",4,True,True,True,True,4
0000948708,"2021,2022,2023,2024",4,True,True,True,True,4
0000949039,"2021,2022,2023,2024",6,True,True,True,True,4
0000949157,"2021,2022,2023,2024",4,True,True,True,True,4
0000949858,"2021,2022,2023,2024",5,True,True,True,True,4
0000949870,"2021,2022,2023,2024",4,True,True,True,True,4
0000949961,"2021,2022,2023,2024",4,True,True,True,True,4
0001000045,"2021,2022,2023,2024",5,True,True,True,True,4
0001000209,"2021,2022,2023,2024",4,True,True,True,True,4
0001000228,"2021,2022,2023,2024",4,True,True,True,True,4
0001000230,"2021,2022,2023,2024",4,True,True,True,True,4
0001000623,"2021,2022,2023,2024",4,True,True,True,True,4
0001000694,"2021,2022,2023,2024",5,True,True,True,True,4
0001000697,"2021,2022,2023,2024",4,True,True,True,True,4
0001000753,"2021,2022,2023,2024",4,True,True,True,True,4
0001001082,"2021,2022,2023,2024",4,True,True,True,True,4
0001001115,"2021,2022,2023,2024",6,True,True,True,True,4
0001001171,"2021,2022,2023,2024",6,True,True,True,True,4
0001001233,"2021,2022,2023,2024",4,True,True,True,True,4
0001001250,"2021,2022,2023,2024",4,True,True,True,True,4
0001001316,"2021,2022,2023,2024",5,True,True,True,True,4
0001001385,"2021,2022,2023,2024",4,True,True,True,True,4
0001001601,"2021,2022,2023,2024",4,True,True,True,True,4
0001001838,"2021,2022,2023,2024",7,True,True,True,True,4
0001001902,"2021,2022,2023,2024",4,True,True,True,True,4
0001001907,"2021,2022,2023,2024",4,True,True,True,True,4
0001002047,"2021,2022,2023,2024",4,True,True,True,True,4
0001002590,"2021,2022,2023,2024",4,True,True,True,True,4
0001002638,"2021,2022,2023,2024",4,True,True,True,True,4
0001002910,"2021,2022,2023,2024",4,True,True,True,True,4
0001003078,"2021,2022,2023,2024",4,True,True,True,True,4
0001003509,"2021,2022,2023,2024",4,True,True,True,True,4
0001003815,"2021,2022,2023,2024",4,True,True,True,True,4
0001004036,"2021,2022,2023,2024",6,True,True,True,True,4
0001004155,"2021,2022,2023,2024",4,True,True,True,True,4
0001004434,"2021,2022,2023,2024",4,True,True,True,True,4
0001004702,"2021,2022,2023,2024",4,True,True,True,True,4
0001004724,"2021,2022,2023,2024",4,True,True,True,True,4
0001004980,"2021,2022,2023,2024",4,True,True,True,True,4
0001004989,"2021,2022,2023,2024",8,True,True,True,True,4
0001005101,"2021,2022,2023,2024",6,True,True,True,True,4
0001005210,"2021,2022,2023,2024",4,True,True,True,True,4
0001005229,"2021,2022,2023,2024",4,True,True,True,True,4
0001005284,"2021,2022,2023,2024",4,True,True,True,True,4
0001005286,"2021,2022,2023,2024",5,True,True,True,True,4
0001005731,"2021,2022,2023,2024",4,True,True,True,True,4
0001005757,"2021,2022,2023,2024",4,True,True,True,True,4
0001005817,"2021,2022,2023,2024",5,True,True,True,True,4
0001006028,"2021,2022,2023,2024",4,True,True,True,True,4
0001006045,"2021,2022,2023,2024",4,True,True,True,True,4
0001006281,"2021,2022,2023,2024",6,True,True,True,True,4
0001006655,"2021,2022,2023,2024",4,True,True,True,True,4
0001006830,"2021,2022,2023,2024",4,True,True,True,True,4
0001006837,"2021,2022,2023,2024",4,True,True,True,True,4
0001007019,"2021,2022,2023,2024",7,True,True,True,True,4
0001007587,"2021,2022,2023,2024",5,True,True,True,True,4
0001008586,"2021,2022,2023,2024",4,True,True,True,True,4
0001008848,"2021,2022,2023,2024",5,True,True,True,True,4
0001009829,"2021,2022,2023,2024",4,True,True,True,True,4
0001009891,"2021,2022,2023,2024",5,True,True,True,True,4
0001010086,"2021,2022,2023,2024",4,True,True,True,True,4
0001010470,"2021,2022,2023,2024",4,True,True,True,True,4
0001011060,"2021,2022,2023,2024",9,True,True,True,True,4
0001011509,"2021,2022,2023,2024",4,True,True,True,True,4
0001012019,"2021,2022,2023,2024",4,True,True,True,True,4
0001012100,"2021,2022,2023,2024",4,True,True,True,True,4
0001012477,"2021,2022,2023,2024",5,True,True,True,True,4
0001012493,"2021,2022,2023,2024",4,True,True,True,True,4
0001013237,"2021,2022,2023,2024",4,True,True,True,True,4
0001013272,"2021,2022,2023,2024",5,True,True,True,True,4
0001013462,"2021,2022,2023,2024",4,True,True,True,True,4
0001013488,"2021,2022,2023,2024",4,True,True,True,True,4
0001013706,"2021,2022,2023,2024",5,True,True,True,True,4
0001013857,"2021,2022,2023,2024",4,True,True,True,True,4
0001013871,"2021,2022,2023,2024",4,True,True,True,True,4
0001013880,"2021,2022,2023,2024",4,True,True,True,True,4
0001013934,"2021,2022,2023,2024",4,True,True,True,True,4
0001014473,"2021,2022,2023,2024",4,True,True,True,True,4
0001014739,"2021,2022,2023,2024",4,True,True,True,True,4
0001014763,"2021,2022,2023,2024",5,True,True,True,True,4
0001015328,"2021,2022,2023,2024",4,True,True,True,True,4
0001015383,"2021,2022,2023,2024",6,True,True,True,True,4
0001015739,"2021,2022,2023,2024",5,True,True,True,True,4
0001016178,"2021,2022,2023,2024",5,True,True,True,True,4
0001016281,"2021,2022,2023,2024",4,True,True,True,True,4
0001016504,"2021,2022,2023,2024",4,True,True,True,True,4
0001017303,"2021,2022,2023,2024",5,True,True,True,True,4
0001017480,"2021,2022,2023,2024",5,True,True,True,True,4
0001017491,"2021,2022,2023,2024",5,True,True,True,True,4
0001017655,"2021,2022,2023,2024",4,True,True,True,True,4
0001018164,"2021,2022,2023,2024",6,True,True,True,True,4
0001018399,"2021,2022,2023,2024",4,True,True,True,True,4
0001018724,"2021,2022,2023,2024",4,True,True,True,True,4
0001018840,"2021,2022,2023,2024",4,True,True,True,True,4
0001018963,"2021,2022,2023,2024",4,True,True,True,True,4
0001018979,"2021,2022,2023,2024",4,True,True,True,True,4
0001019034,"2021,2022,2023,2024",5,True,True,True,True,4
0001019849,"2021,2022,2023,2024",4,True,True,True,True,4
0001020214,"2021,2022,2023,2024",4,True,True,True,True,4
0001020569,"2021,2022,2023,2024",4,True,True,True,True,4
0001020710,"2021,2022,2023,2024",7,True,True,True,True,4
0001020859,"2021,2022,2023,2024",4,True,True,True,True,4
0001021162,"2021,2022,2023,2024",4,True,True,True,True,4
0001021561,"2021,2022,2023,2024",4,True,True,True,True,4
0001021635,"2021,2022,2023,2024",4,True,True,True,True,4
0001021860,"2021,2022,2023,2024",4,True,True,True,True,4
0001022079,"2021,2022,2023,2024",4,True,True,True,True,4
0001022321,"2021,2022,2023,2024",4,True,True,True,True,4
0001022344,"2021,2022,2023,2024",4,True,True,True,True,4
0001022408,"2021,2022,2023,2024",4,True,True,True,True,4
0001022505,"2021,2022,2023,2024",4,True,True,True,True,4
0001022652,"2021,2022,2023,2024",8,True,True,True,True,4
0001022671,"2021,2022,2023,2024",4,True,True,True,True,4
0001022899,"2021,2022,2023,2024",7,True,True,True,True,4
0001023024,"2021,2022,2023,2024",4,True,True,True,True,4
0001023128,"2021,2022,2023,2024",4,True,True,True,True,4
0001023313,"2021,2022,2023,2024",4,True,True,True,True,4
0001023458,"2021,2022,2023,2024",4,True,True,True,True,4
0001023459,"2021,2022,2023,2024",4,True,True,True,True,4
0001023731,"2021,2022,2023,2024",4,True,True,True,True,4
0001023994,"2021,2022,2023,2024",6,True,True,True,True,4
0001024305,"2021,2022,2023,2024",5,True,True,True,True,4
0001024478,"2021,2022,2023,2024",4,True,True,True,True,4
0001024795,"2021,2022,2023,2024",4,True,True,True,True,4
0001025378,"2021,2022,2023,2024",4,True,True,True,True,4
0001025771,"2021,2022,2023,2024",4,True,True,True,True,4
0001025835,"2021,2022,2023,2024",4,True,True,True,True,4
0001025996,"2021,2022,2023,2024",4,True,True,True,True,4
0001026214,"2021,2022,2023,2024",4,True,True,True,True,4
0001026655,"2021,2022,2023,2024",5,True,True,True,True,4
0001027838,"2021,2022,2023,2024",4,True,True,True,True,4
0001028918,"2021,2022,2023,2024",4,True,True,True,True,4
0001029125,"2021,2022,2023,2024",4,True,True,True,True,4
0001029142,"2021,2022,2023,2024",4,True,True,True,True,4
0001029199,"2021,2022,2023,2024",4,True,True,True,True,4
0001030192,"2021,2022,2023,2024",5,True,True,True,True,4
0001030469,"2021,2022,2023,2024",4,True,True,True,True,4
0001031093,"2021,2022,2023,2024",5,True,True,True,True,4
0001031203,"2021,2022,2023,2024",4,True,True,True,True,4
0001031235,"2021,2022,2023,2024",4,True,True,True,True,4
0001031296,"2021,2022,2023,2024",4,True,True,True,True,4
0001031308,"2021,2022,2023,2024",4,True,True,True,True,4
0001031316,"2021,2022,2023,2024",4,True,True,True,True,4
0001031623,"2021,2022,2023,2024",4,True,True,True,True,4
0001032033,"2021,2022,2023,2024",4,True,True,True,True,4
0001032208,"2021,2022,2023,2024",4,True,True,True,True,4
0001032220,"2021,2022,2023,2024",4,True,True,True,True,4
0001032975,"2021,2022,2023,2024",4,True,True,True,True,4
0001033128,"2021,2022,2023,2024",4,True,True,True,True,4
0001034054,"2021,2022,2023,2024",4,True,True,True,True,4
0001034670,"2021,2022,2023,2024",4,True,True,True,True,4
0001034760,"2021,2022,2023,2024",4,True,True,True,True,4
0001034842,"2021,2022,2023,2024",4,True,True,True,True,4
0001035002,"2021,2022,2023,2024",4,True,True,True,True,4
0001035092,"2021,2022,2023,2024",4,True,True,True,True,4
0001035201,"2021,2022,2023,2024",4,True,True,True,True,4
0001035267,"2021,2022,2023,2024",4,True,True,True,True,4
0001035443,"2021,2022,2023,2024",4,True,True,True,True,4
0001035976,"2021,2022,2023,2024",4,True,True,True,True,4
0001035983,"2021,2022,2023,2024",4,True,True,True,True,4
0001036044,"2021,2022,2023,2024",6,True,True,True,True,4
0001036262,"2021,2022,2023,2024",4,True,True,True,True,4
0001036848,"2021,2022,2023,2024",5,True,True,True,True,4
0001037038,"2021,2022,2023,2024",4,True,True,True,True,4
0001037540,"2021,2022,2023,2024",4,True,True,True,True,4
0001037646,"2021,2022,2023,2024",4,True,True,True,True,4
0001037676,"2021,2022,2023,2024",4,True,True,True,True,4
0001037868,"2021,2022,2023,2024",4,True,True,True,True,4
0001037976,"2021,2022,2023,2024",4,True,True,True,True,4
0001038074,"2021,2022,2023,2024",4,True,True,True,True,4
0001038277,"2021,2022,2023,2024",5,True,True,True,True,4
0001038357,"2021,2022,2023,2024",5,True,True,True,True,4
0001038509,"2021,2022,2023,2024",4,True,True,True,True,4
0001038773,"2021,2022,2023,2024",4,True,True,True,True,4
0001039065,"2021,2022,2023,2024",4,True,True,True,True,4
0001039280,"2021,2022,2023,2024",4,True,True,True,True,4
0001039399,"2021,2022,2023,2024",4,True,True,True,True,4
0001039466,"2021,2022,2023,2024",5,True,True,True,True,4
0001039684,"2021,2022,2023,2024",4,True,True,True,True,4
0001039828,"2021,2022,2023,2024",5,True,True,True,True,4
0001040130,"2021,2022,2023,2024",5,True,True,True,True,4
0001040161,"2021,2022,2023,2024",4,True,True,True,True,4
0001040470,"2021,2022,2023,2024",4,True,True,True,True,4
0001040765,"2021,2022,2023,2024",4,True,True,True,True,4
0001040829,"2021,2022,2023,2024",4,True,True,True,True,4
0001040896,"2021,2022,2023,2024",6,True,True,True,True,4
0001040971,"2021,2022,2023,2024",4,True,True,True,True,4
0001041024,"2021,2022,2023,2024",4,True,True,True,True,4
0001041061,"2021,2022,2023,2024",4,True,True,True,True,4
0001041368,"2021,2022,2023,2024",4,True,True,True,True,4
0001041514,"2021,2022,2023,2024",4,True,True,True,True,4
0001041657,"2021,2022,2023,2024",5,True,True,True,True,4
0001041803,"2021,2022,2023,2024",4,True,True,True,True,4
