sentence_id,irr_item_id,sample_id,batch_row_id,sentence,source_cik,source_year,source_form,source_file,sentence_index,source_section,ff12_code,ff12_name,label,review_note,rater1_label,rater2_label,rater2_note,disagreement_pair,transition,resolution_source,adjudication_note,benchmark_name,benchmark_asset_role,review_status,rubric_version,prelabel_eligible,skip_reason,assistive_label,assistive_confidence,assistive_rationale,assistive_model,assistive_generated_at,assistive_prompt_hash,binary_prob_irrelevant,binary_prob_non_irrelevant,binary_label,logreg_prob_actionable,logreg_prob_speculative,logreg_prob_irrelevant,logreg_label,local_prob_actionable,local_prob_speculative,local_prob_irrelevant,local_label,local_confidence,conditional_as_prob_actionable,conditional_as_prob_speculative,conditional_as_margin,binary_logreg_relevance_disagreement,api_a_label,api_b_label,deferred__local_only,final_label__local_only,deferred__api_a_low_conf_060,final_label__api_a_low_conf_060,deferred__api_a_low_as_margin_015,final_label__api_a_low_as_margin_015,deferred__api_a_component_disagreement,final_label__api_a_component_disagreement,deferred__api_a_conf_or_margin,final_label__api_a_conf_or_margin,deferred__api_a_conf_or_margin_or_disagreement,final_label__api_a_conf_or_margin_or_disagreement,deferred__oracle_error_only,final_label__oracle_error_only
3f1206a26b863eeb,1a074f393fc0c04a,f106467bc3b0f7bc,f106467bc3b0f7bc,We believe that one of the most significant drivers of longer-term wearable display market adoption that will change the future of computing and result in broad adoption of AR in smaller wearable packages will be the augmentation of the real world with cloud-based information and AI.,1463972,2024,10-K,2024/QTR2/20240415_10-K_edgar_data_1463972_0001558370-24-005117.txt,5,,12,Other,Irrelevant,Trends,Speculative,Irrelevant,Generic trend,I_vs_S,S->I,third_adjudicator,Trends,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Irrelevant,high,"Generic forward-looking market belief about AR adoption and AI, not a present/past firm-specific capability or investment claim.",gpt-5-mini,2026-04-09T17:25:33.764000+00:00,dabac9fb206b36bf158eb86000bfe07b6386cd3c904479e7ef1c0ccc099272c8,0.1636899864090926,0.8363100135909074,Non-Irrelevant,0.19547670323568228,0.7141912363175581,0.09033206044675958,Speculative,0.1797129669316781,0.6565970466592294,0.1636899864090926,Speculative,0.6565970466592294,0.2148879769596866,0.7851120230403135,0.5702240460806269,False,Irrelevant,,False,Speculative,False,Speculative,False,Speculative,False,Speculative,False,Speculative,False,Speculative,True,Irrelevant
8699dbc438962a53,1c9251ea2f1e3274,3c7d2b750c420ba9,3c7d2b750c420ba9,"Web Security Engine, an AI-driven tool that makes decisions aided by advanced heuristics and 24 7 analysts; covers 82 threat categories, including web threats such as phishing, fraud.",1068689,2024,10-K,2024/QTR2/20240417_10-K_edgar_data_1068689_0001493152-24-014964.txt,1,,12,Other,Actionable,Factual,Actionable,Actionable,Factual,,,agreement,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Actionable,high,"Asserts a current AI-driven product with decision process, analyst support, and coverage of 82 threat categories including phishing.",gpt-5-mini,2026-04-09T17:25:40.249101+00:00,dfab063cc019c17a388eeddbf154621879fa3542669d8a27474519d909a173c8,0.3364032298467642,0.6635967701532358,Non-Irrelevant,0.7974519163106849,0.046031585342384516,0.15651649834693068,Actionable,0.6273821775756997,0.036214592577536085,0.3364032298467642,Actionable,0.6273821775756997,0.9454268100654355,0.05457318993456451,0.890853620130871,False,Actionable,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable
459573725b86ba77,1caba59621ec70a2,e5a89f85fc90e222,e5a89f85fc90e222,AFG may utilize artificial intelligence and machine learning AI in its business or incorporate AI into its products and services.,1042046,2024,10-K,2024/QTR1/20240223_10-K_edgar_data_1042046_0001042046-24-000009.txt,1,,12,Other,Speculative,Expectation not factual,Speculative,Speculative,Expectation not factual,,,agreement,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Speculative,high,Uses tentative language (“may utilize”) without any present factual AI capability or owned asset claim.,gpt-5,2026-04-09T17:32:23.813688+00:00,8a820415945fd169123322d502e6d359eb6d2397be051b0c35b23846186f4523,0.2922601128776777,0.7077398871223223,Non-Irrelevant,0.27035675959746297,0.5406229541095877,0.1890202862929493,Speculative,0.23593964101225795,0.47180024611006427,0.2922601128776777,Speculative,0.47180024611006427,0.33337055789181386,0.6666294421081861,0.33325888421637223,False,Speculative,,False,Speculative,True,Speculative,False,Speculative,False,Speculative,True,Speculative,True,Speculative,False,Speculative
65dc4ddb286ecc44,2153b3611b08a0dd,0e2e68bd8562f3b6,0e2e68bd8562f3b6,We expect our first AI-ECG cloud-based algorithm to be a low ejection fraction (LVEF 40) algorithm licensed from Mount Sinai.,1468492,2024,10-K,2024/QTR3/20240729_10-K_edgar_data_1468492_0000950170-24-087271.txt,21,,12,Other,Speculative,Factual,Speculative,Actionable,Factual,A_vs_S,S->A,third_adjudicator,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Speculative,high,Describes an expected future/licensing plan for a specific AI-ECG product rather than a present or past deployed capability.,gpt-5-mini,2026-04-09T17:27:12.586336+00:00,19ce47e0e81e6c0e4c9873e00dd21b68061f2ad39dc248f469fb8d827955bed1,0.10651390829244045,0.8934860917075595,Non-Irrelevant,0.7820782628585032,0.16665809403313422,0.05126364310836252,Actionable,0.7365334377827518,0.15695265392480773,0.10651390829244045,Actionable,0.7365334377827518,0.8243367687740362,0.1756632312259638,0.6486735375480723,False,Speculative,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,True,Speculative
0aa31ee48081a32b,2333b8bbae8df8f4,0250c1e22accd397,0250c1e22accd397,"He has strong expertise in cyber security, AI, modeling and simulation and has chaired sessions at symposiums on these subjects.",1051343,2024,10-K,2024/QTR2/20240408_10-K_edgar_data_1051343_0001140361-24-018439.txt,1,,12,Other,Actionable,Biography,Actionable,Irrelevant,Biography,A_vs_I,A->I,third_adjudicator,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Irrelevant,high,"Biographical statement about an individual's expertise and past events, not a firm-specific current AI capability or offering.",gpt-5-mini,2026-04-09T17:25:24.204410+00:00,e5d7601a861e2812a3c4810e66bdcda90a4501c49272d9845695375944619522,0.2585464019155388,0.7414535980844612,Non-Irrelevant,0.7793399761839364,0.08702071769847577,0.13363930611758787,Actionable,0.6669790464329013,0.07447455165155994,0.2585464019155388,Actionable,0.6669790464329013,0.8995560182808955,0.1004439817191046,0.7991120365617909,False,Irrelevant,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable
aeae03e5ceb75dd3,25e83aacff08782e,6d95bf45f9dbcc7a,6d95bf45f9dbcc7a,"Should our AI generate suboptimal or contentious outcomes, or if public perception of AI shifts negatively due to perceived risks, we may encounter operational challenges, competitive disadvantages, legal liabilities, reputational harm, or other business impacts.",1032220,2024,10-K,2024/QTR4/20241121_10-K_edgar_data_1032220_0001032220-24-000094.txt,20,,12,Other,Irrelevant,Risk related,Irrelevant,Irrelevant,Risk related,,,agreement,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Irrelevant,high,"Hypothetical risk/impact statement about AI perception; no present firm capability, product, or investment claim is made.",gpt-5-mini,2026-04-09T17:29:43.623912+00:00,9f47770e56d804855f6b3ea457dc999b677818d5123ed9aed169623cfd1c4152,0.9558837220111405,0.044116277988859504,Irrelevant,0.016788552875818128,0.03370370317049493,0.9495077439536869,Irrelevant,0.014668555610209088,0.029447722378650412,0.9558837220111405,Irrelevant,0.9558837220111405,0.33249757864689483,0.6675024213531051,0.3350048427062103,False,Irrelevant,,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant
e11479b2c3c5519d,261b4f3104b667b0,dfad15052f5b5f66,dfad15052f5b5f66,"For example, as Artificial Intelligence (""AI"") continues to evolve, cyber-attackers could also use AI to develop malicious code and sophisticated phishing attempts.",1140859,2024,10-K,2024/QTR4/20241126_10-K_edgar_data_1140859_0001140859-24-000177.txt,1,,12,Other,Irrelevant,Risk related,Irrelevant,Irrelevant,Risk related,,,agreement,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Irrelevant,high,"Generic risk statement about AI-enabled threats; not a firm-specific present/past capability, product, or investment claim.",gpt-5-mini,2026-04-09T17:29:45.762740+00:00,1c25f5a7eced416dd65f222407cdb31b62f8cadfea46b9588ed388e4bec0458f,0.9480318208262456,0.051968179173754375,Irrelevant,0.019931015329712767,0.03449929520355146,0.9455696894667359,Irrelevant,0.019029444543336903,0.03293873463041747,0.9480318208262456,Irrelevant,0.9480318208262456,0.36617493331279527,0.6338250666872047,0.26765013337440946,False,Irrelevant,,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant
87c41ca24d837d19,26ab573528eeaafa,f56ab734121fb557,f56ab734121fb557,"Recently, we published a revised edition of this pioneering work with generative AI updates, including relevant AI-powered product info, customer case studies, and best-practices.",1066194,2024,10-K,2024/QTR3/20240912_10-K_edgar_data_1066194_0001558370-24-012767.txt,19,,12,Other,Actionable,Factual,Actionable,Actionable,Factual,,,agreement,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Irrelevant,high,"Describes publishing updated work with AI-related content, not a concrete present AI capability, platform, owned asset, or acquisition by the firm.",gpt-5,2026-04-09T17:34:03.457021+00:00,2a57a845e53aacc2b96f66716ad48b4e5ce2374137d6b9f997f14a1b6fd1d4d8,0.22744321054687933,0.7725567894531207,Non-Irrelevant,0.4643990392649182,0.38088682632840914,0.15471413440667273,Actionable,0.4244417721900343,0.34811501726308647,0.22744321054687933,Actionable,0.4244417721900343,0.5493987988772827,0.4506012011227174,0.09879759775456531,False,Irrelevant,,False,Actionable,True,Irrelevant,True,Irrelevant,False,Actionable,True,Irrelevant,True,Irrelevant,False,Actionable
0a204a32529b71a6,270704644e71247c,8a0339e49d0ce74a,8a0339e49d0ce74a,"Through deep learning of user behavior characteristics, accurately assess risk levels, effectively improve the efficiency and accuracy of risk control, and escort international business.",1631282,2024,10-K,2024/QTR3/20240926_10-K_edgar_data_1631282_0001213900-24-082285.txt,188,,12,Other,Speculative,not relevant to ai (deep learning here just means learning deeply),Speculative,Irrelevant,not relevant to ai (deep learning here just means learning deeply),I_vs_S,S->I,third_adjudicator,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Irrelevant,medium,Generic AI benefits statement; lacks a clear focal-firm and present factual capability or owned asset claim.,gpt-5,2026-04-09T17:34:20.609821+00:00,188ebdef1d30617083f43980a851525dde2c221f8eb23e88832c470e96823aa9,0.22587734322198794,0.7741226567780121,Non-Irrelevant,0.3990870856854191,0.44768375562267454,0.15322915869190623,Speculative,0.3648476541532015,0.4092750026248106,0.22587734322198794,Speculative,0.4092750026248106,0.4713047098656685,0.5286952901343315,0.05739058026866295,False,Irrelevant,,False,Speculative,True,Irrelevant,True,Irrelevant,False,Speculative,True,Irrelevant,True,Irrelevant,False,Speculative
a616a0e692c73b63,2a30230716d75abb,c87aed1a31aeb6a7,c87aed1a31aeb6a7,"Illustrative examples include: Enhancements to ratings quality and product extensions Investments that extend ownership and participation in joint ventures and strategic alliances Expansion in emerging markets New products, services, content and technology capabilities, including Gen AI, to meet customer demands Selective bolt-on acquisitions that accelerate the ability to scale and grow Moody's businesses In this era of exponential risk, we know that risks are interconnected, and organizations want a complete view of risk.",1059556,2024,10-K,2024/QTR1/20240214_10-K_edgar_data_1059556_0001059556-24-000017.txt,2,,12,Other,Speculative,not factual statement or plans,Speculative,Speculative,not factual statement or plans,,,agreement,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Speculative,high,Lists planned initiatives; mentions Gen AI as a future capability without a present factual claim or owned asset.,gpt-5,2026-04-09T17:32:17.580426+00:00,2f6bda93425971c6b5465d7952007837b2ee5cfa7f80e2fb5b55f529dde210d0,0.5212665010738451,0.4787334989261549,Irrelevant,0.14362301589768367,0.4769184862820198,0.37945849782029656,Speculative,0.11080185400252793,0.36793164492362695,0.5212665010738451,Irrelevant,0.5212665010738451,0.23144788123468923,0.7685521187653107,0.5371042375306214,True,Speculative,,False,Irrelevant,True,Speculative,False,Irrelevant,True,Speculative,True,Speculative,True,Speculative,True,Speculative
a1a64f0ead6aacbe,2c331ceb8cf24075,f03e33b476355454,f03e33b476355454,"Ms. Xu was as a senior customer manager at Beijing Sensetime Technology Development Co., Ltd., a leading AI software company focused on innovating for a better AI-empowered future, from May 2018.",1422892,2024,10-K,2024/QTR4/20241015_10-K_edgar_data_1422892_0001213900-24-087619.txt,1,,12,Other,Actionable,Biography,Actionable,Irrelevant,Biography,A_vs_I,A->I,third_adjudicator,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Irrelevant,high,"Biographical past-employment statement; no claim about the firm's current AI capabilities, products, or investments.",gpt-5-mini,2026-04-09T17:28:41.223606+00:00,f758b2132636bb3dcfd18b29d060cefe7d4126772e6cb8a82bd620b801ddb940,0.09859122044669266,0.9014087795533073,Non-Irrelevant,0.6602804374318809,0.2851339459981924,0.05458561656992663,Actionable,0.6295467825537031,0.27186199699960417,0.09859122044669266,Actionable,0.6295467825537031,0.6984032071061863,0.3015967928938137,0.3968064142123726,False,Irrelevant,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable
23ea0c95926e4359,2d35e50d075b61e4,81f006d27c13d90d,81f006d27c13d90d,"The Company's Cylance AI and machine learning-based platform consists of CylanceENDPOINT , CylanceGUARD , CylanceEDGE , CylanceINTELLIGENCE and other cybersecurity applications.",1070235,2024,10-K,2024/QTR2/20240404_10-K_edgar_data_1070235_0001070235-24-000057.txt,13,,12,Other,Actionable,Factual,Actionable,Actionable,Factual,,,agreement,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Actionable,high,"States a present factual claim tying AI/ML platform to specific products (CylanceENDPOINT, GUARD, EDGE, INTELLIGENCE) — concrete offering.",gpt-5-mini,2026-04-09T17:25:15.460973+00:00,ba033db0f11f0b11c55ad990dea6b135ac7a9f474f667deb4b5ba68c5e1a4d6e,0.1488951030425587,0.8511048969574413,Non-Irrelevant,0.8986146651824337,0.04891307737774637,0.05247225743981985,Actionable,0.8071693393884616,0.043935557568979704,0.1488951030425587,Actionable,0.8071693393884616,0.9483782108103924,0.05162178918960757,0.8967564216207848,False,Actionable,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable
38facb658e4e672c,2f3f377d32e881d9,00cf3a33066f8f08,00cf3a33066f8f08,"Our introduction and use of AI may present business, compliance, and reputational challenges that could lead to operational or reputational damage, competitive harm, legal and regulatory risk, and additional costs, any of which could materially and adversely affect our business, financial condition, and results of operations.",1157408,2024,10-K,2024/QTR3/20240807_10-K_edgar_data_1157408_0001558370-24-011134.txt,9,,12,Other,Irrelevant,Risk related,Irrelevant,Irrelevant,Risk related,,,agreement,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Irrelevant,high,"Generic risk disclosure about potential harms from AI use; no specific present firm capability, product, or investment claimed.",gpt-5-mini,2026-04-09T17:27:18.197748+00:00,abbd678bdaf483074260df43257c54f286154bef0b60a9db307b7d4d5955b191,0.8575380836197752,0.14246191638022473,Irrelevant,0.09180274112082121,0.09027891143489926,0.8179183474442796,Irrelevant,0.07182708551608522,0.07063483086413953,0.8575380836197752,Irrelevant,0.8575380836197752,0.5041844679695436,0.4958155320304565,0.008368935939087163,False,Irrelevant,,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant
012872fb0537f778,30800c922b72d436,8841c17407b5b230,8841c17407b5b230,"For example, we will continue to enhance certain of our machine learning models to improve our customer capture and segmentation capabilities.",1116132,2024,10-K,2024/QTR3/20240815_10-K_edgar_data_1116132_0001116132-24-000018.txt,1,,12,Other,Actionable,Factual,Actionable,Actionable,Factual,,,agreement,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Speculative,medium,"Future plan to enhance models; implies existing models but the primary claim is forward-looking improvements, not a present capability statement.",gpt-5,2026-04-09T17:33:57.557966+00:00,05add98c20537a252ef4ec9b04d278a88d50c56e18257b531e568221866399ca,0.19909762056064495,0.800902379439355,Non-Irrelevant,0.35273846395636393,0.5183439958255013,0.1289175402181347,Speculative,0.32431955428557296,0.47658282515378214,0.19909762056064495,Speculative,0.47658282515378214,0.40494267792362165,0.5950573220763784,0.19011464415275675,False,Speculative,,False,Speculative,True,Speculative,False,Speculative,False,Speculative,True,Speculative,True,Speculative,True,Speculative
b15d0aa3edae02e0,340853d709783eff,6cec88875b633a35,6cec88875b633a35,"The opportunity to collect data points over time could enable the development of business and insurance liability benchmarking, and through AI, powerful guidance for perpetual safety improvement (and associated cost savings capture).",1425627,2024,10-K,2024/QTR2/20240401_10-K_edgar_data_1425627_0001477932-24-001629.txt,1,,12,Other,Speculative,Expectation not factual,Speculative,Speculative,Expectation not factual,,,agreement,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Irrelevant,high,"No focal-firm claim; describes potential future AI-enabled benefits and market use, not a present firm capability or asset.",gpt-5,2026-04-09T17:32:53.667795+00:00,dc63ac5783477a39572c2dea7e58223bb29e22ab7a49d929ca963b2f5aeccde6,0.29441642913831123,0.7055835708616888,Non-Irrelevant,0.27686107418691064,0.5398541354158596,0.18328479039722978,Speculative,0.2391881809724298,0.46639538988925894,0.29441642913831123,Speculative,0.46639538988925894,0.33899341034871744,0.6610065896512826,0.3220131793025651,False,Irrelevant,,False,Speculative,True,Irrelevant,False,Speculative,False,Speculative,True,Irrelevant,True,Irrelevant,False,Speculative
79a195f696761266,34dd4069e0f51361,8f826c637464aab1,8f826c637464aab1,"During fiscal 2024, we implemented specialized programming to upskill employees in Generative AI, adopting a tailored approach that catered to varying levels of existing knowledge, ranging from offering foundational insights into GenAI concepts to providing advanced technical training aimed at equipping our engineers with the knowledge to develop cutting-edge GenAI products.",1013237,2024,10-K,2024/QTR4/20241029_10-K_edgar_data_1013237_0001013237-24-000141.txt,6,,12,Other,Actionable,Factual,Actionable,Actionable,Factual,,,agreement,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Actionable,high,States they implemented internal GenAI upskilling program in FY2024—present factual investment in AI capability development.,gpt-5,2026-04-09T17:34:47.418540+00:00,0d16f9e7913fcfdc33a48cdc8302d85a9031dd1895d714a7daf04223e746a5e4,0.1724772297983399,0.8275227702016601,Non-Irrelevant,0.4468273486867528,0.44733229546599856,0.10584035584724868,Speculative,0.41352772718509967,0.4139950430165604,0.1724772297983399,Speculative,0.4139950430165604,0.499717641708308,0.500282358291692,0.0005647165833839729,False,Actionable,,False,Speculative,True,Actionable,True,Actionable,False,Speculative,True,Actionable,True,Actionable,True,Actionable
0cf4db214573fd44,38026146c87a129f,6c6177bef2ec34ac,6c6177bef2ec34ac,"Further, the use of generative artificial intelligence tools may compromise confidential or sensitive information, put our intellectual property at risk, or subject us to claims of intellectual property infringement, all of which could damage our reputation.",1632790,2024,10-K,2024/QTR4/20241119_10-K_edgar_data_1632790_0001632790-24-000102.txt,2,,12,Other,Irrelevant,Risk related,Irrelevant,Irrelevant,Risk related,,,agreement,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Irrelevant,high,"Generic risk disclosure about generative AI, not asserting any present firm capability, product, or investment.",gpt-5-mini,2026-04-09T17:29:34.453502+00:00,adfa2987676ca5deff320d2a4addda3905d307b32a79165ff2dffbdce5aa1bed,0.9209036310188039,0.07909636898119608,Irrelevant,0.04438667465073349,0.051832570215575,0.9037807551336915,Irrelevant,0.03648776085180073,0.04260860812939536,0.9209036310188039,Irrelevant,0.9209036310188039,0.4613076595270147,0.5386923404729854,0.07738468094597073,False,Irrelevant,,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant
816a6659cda5c994,396f8e326cdb60aa,76e8fb7950b162a1,76e8fb7950b162a1,"We may not be able to sufficiently mitigate or detect any of the foregoing limitations or risks given the lack of experience with using AI/ML methods in our business, the pace of technological change, and rapid adoption of AI/ML by our business partners and competitors.",1026214,2024,10-K,2024/QTR1/20240214_10-K_edgar_data_1026214_0001026214-24-000025.txt,12,,11,Money,Irrelevant,Risk related,Irrelevant,Irrelevant,Risk related,,,agreement,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Irrelevant,high,"Primarily a risk disclosure about potential mitigation limits and lack of experience, not a present firm AI capability or product claim.",gpt-5-mini,2026-04-09T17:23:21.911391+00:00,0ab5baf5d1f857ae48e4a90bf4c35e3f3268832e8b183f57a61b675cc9f45280,0.8767022671633556,0.12329773283664432,Irrelevant,0.05812247165275101,0.0924315196702644,0.8494460086769847,Irrelevant,0.047599993322467254,0.07569773951417705,0.8767022671633556,Irrelevant,0.8767022671633556,0.3860573282846321,0.6139426717153679,0.2278853434307358,False,Irrelevant,,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant
a60fe02b849a66c6,3c68f9c266438ab4,a3f5bd4d9d31198b,a3f5bd4d9d31198b,"Also, if we fail to keep pace with rapidly evolving technological developments in artificial intelligence, our competitive position and business results may suffer.",1314727,2024,10-K,2024/QTR4/20241115_10-K_edgar_data_1314727_0001314727-24-000026.txt,5,,12,Other,Irrelevant,Risk related,Irrelevant,Irrelevant,Risk related,,,agreement,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Irrelevant,high,"Generic risk statement about AI development and competition; no present/past firm capability, product, or investment is asserted.",gpt-5-mini,2026-04-09T17:29:23.176969+00:00,e0ac4f734b61457a3330d65a2a884f3646d4d479878e773cfdf251bce7e52ab5,0.9304950760127069,0.06950492398729309,Irrelevant,0.011002388040247047,0.11256780143003706,0.8764298105297158,Irrelevant,0.006188548772922064,0.06331637521437103,0.9304950760127069,Irrelevant,0.9304950760127069,0.0890375590375936,0.9109624409624064,0.8219248819248128,False,Irrelevant,,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant
b1e5349c599f6c07,3da7f89dde05a2ed,dcde81fe3f10bb3b,dcde81fe3f10bb3b,Our goal is to constantly improve our HR-Tech platform to address present and future market needs by offering a unique combination of proprietary artificial intelligence AI based technology with a do-it-yourself sourcing experience able to match candidates to jobs without having to use keyword searches or Boolean strings.,1381871,2024,10-K,2024/QTR4/20241009_10-K_edgar_data_1381871_0001213900-24-086614.txt,1,,12,Other,Actionable,Factual,Actionable,Actionable,Factual,,,agreement,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Speculative,medium,States a goal to improve and offer AI-based capabilities; lacks a clear present factual claim of existing platform features.,gpt-5,2026-04-09T17:34:35.760584+00:00,46f84f3b0d2ae431adee716ab2b23b19c051c93a1aba52d98b07bf089a8cad13,0.06932484301433228,0.9306751569856677,Non-Irrelevant,0.47168019227432734,0.4894567231256065,0.03886308460006608,Speculative,0.4567310129892132,0.47394414399645446,0.06932484301433228,Speculative,0.47394414399645446,0.4907523420615458,0.5092476579384542,0.01849531587690839,False,Speculative,,False,Speculative,True,Speculative,True,Speculative,False,Speculative,True,Speculative,True,Speculative,True,Speculative
e8e83c9072dbe69d,412035fa29ff320d,29d0e1cced93ea41,29d0e1cced93ea41,"For example, nowadays a major number of software, hardware, services and in general technological solutions vendors are including AI components for a very wide range of applications; and we may find improvement opportunities by developing and applying AI in several of our business and operational processes.",1001838,2024,10-K,2024/QTR1/20240229_10-K_edgar_data_1001838_0001558370-24-002119.txt,2,,12,Other,Speculative,Expectation not factual,Speculative,Speculative,Expectation not factual,,,agreement,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Speculative,medium,"Mentions potential future internal AI development/use without present capability; other clause is general market trend, not a firm capability claim.",gpt-5,2026-04-09T17:32:30.270715+00:00,20529a5ff52477f2f67fa2dc3c804e0d334ad8a830876326f5451461416886cc,0.27091677784192336,0.7290832221580766,Non-Irrelevant,0.28077695226378224,0.5399265392126279,0.1792965085235899,Speculative,0.2494320630900921,0.4796511590679845,0.27091677784192336,Speculative,0.4796511590679845,0.3421174092468848,0.6578825907531152,0.3157651815062304,False,Speculative,,False,Speculative,True,Speculative,False,Speculative,False,Speculative,True,Speculative,True,Speculative,False,Speculative
783343a1e7fee59d,43b894bc1c17b4ac,87596aae320fbb32,87596aae320fbb32,Private AI: This solution enables organizations to use generative AI technologies while addressing privacy and compliance needs of the organization.,1730168,2024,10-K,2024/QTR4/20241220_10-K_edgar_data_1730168_0001730168-24-000139.txt,10,,12,Other,Actionable,This seems to be a product that already exists,Speculative,Actionable,Factual,A_vs_S,S->A,third_adjudicator,This seems to be a product that already exists,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Actionable,high,"States a current solution enabling generative AI use with privacy/compliance, indicating an existing offering/capability of the focal firm.",gpt-5,2026-04-09T17:35:04.152745+00:00,426b61dd23a2a5c258108b614bcfa80cbcc1e0ebf3c0477fc5870c20c1e91d24,0.44656701262558196,0.553432987374418,Non-Irrelevant,0.2512077962857452,0.4224154567329323,0.3263767469813225,Speculative,0.20638640445850143,0.34704658291591667,0.44656701262558196,Irrelevant,0.44656701262558196,0.3729203158590786,0.6270796841409215,0.25415936828184293,False,Actionable,,False,Irrelevant,True,Actionable,False,Irrelevant,False,Irrelevant,True,Actionable,True,Actionable,True,Actionable
1a36e3f27feadcae,44d7c31c28c959bb,e225415201321bc0,e225415201321bc0,"If we fail to successfully integrate artificial intelligence AI technologies into our platform and business processes, or if we fail to keep pace with rapidly evolving AI technological developments, including attracting and retaining talented AI developers and programmers, we may face a competitive disadvantage.",1281845,2024,10-K,2024/QTR4/20241017_10-K_edgar_data_1281845_0001493152-24-041450.txt,2,,12,Other,Irrelevant,Risk related,Irrelevant,Irrelevant,Risk related,,,agreement,,held_out_v4,canonical_adjudicated_boundary_benchmark_v4,adjudicated,track_a_as_rubric_rewrite_v1,True,,Irrelevant,high,"Risk disclosure about potential failure to integrate AI; does not assert a present or past firm capability, product, or investment.",gpt-5-mini,2026-04-09T17:28:43.605427+00:00,a8e959bcb7855ecca477c7194ddb132eaba5fc98319f549e7d29c48ccfe70636,0.7453782202299734,0.25462177977002665,Irrelevant,0.07660554669781887,0.27215109131373266,0.6512433619884485,Irrelevant,0.055928514369405255,0.19869326540062138,0.7453782202299734,Irrelevant,0.7453782202299734,0.21965330075031156,0.7803466992496884,0.5606933984993768,False,Irrelevant,,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant
