sentence_id,sentence,source_cik,source_year,source_form,source_file,sentence_index,legacy_candidate_label,label,review_note,legacy_benchmark_asset_role,legacy_assistive_label,legacy_assistive_confidence,legacy_assistive_rationale,legacy_assistive_model,legacy_assistive_generated_at,legacy_assistive_prompt_hash,assistive_label,assistive_confidence,assistive_rationale,assistive_model,assistive_generated_at,assistive_prompt_hash,is_uncertain,uncertainty_note,benchmark_name,benchmark_asset_role,review_status,rubric_version,recovery_source_path,recovery_generated_at,prelabel_eligible,skip_reason,binary_prob_irrelevant,binary_prob_non_irrelevant,binary_label,logreg_prob_actionable,logreg_prob_speculative,logreg_prob_irrelevant,logreg_label,local_prob_actionable,local_prob_speculative,local_prob_irrelevant,local_label,local_confidence,conditional_as_prob_actionable,conditional_as_prob_speculative,conditional_as_margin,binary_logreg_relevance_disagreement,api_a_label,api_b_label,deferred__local_only,final_label__local_only,deferred__api_a_low_conf_060,final_label__api_a_low_conf_060,deferred__api_a_low_as_margin_015,final_label__api_a_low_as_margin_015,deferred__api_a_component_disagreement,final_label__api_a_component_disagreement,deferred__api_a_conf_or_margin,final_label__api_a_conf_or_margin,deferred__api_a_conf_or_margin_or_disagreement,final_label__api_a_conf_or_margin_or_disagreement,deferred__oracle_error_only,final_label__oracle_error_only
88fc947d1cc0b35b,"Second, we are building a library of AI -enabled video solutions that can deliver instant, comprehensive, and automated video enhancement at scale, branded as Vidable.",1029744,2022,10-K,2022/QTR4/20221208_10-K_edgar_data_1029744_0001437749-22-028742.txt,3,Actionable,Speculative,,canonical_current_rubric_evaluation_set_candidate,Speculative,high,"Describes an ongoing intention/project (building) and branding, not a stated current deployed capability.",gpt-5-mini,2026-03-17T21:43:05.347919+00:00,d2f7d53a3f573ffacad24d1f4160aedc33aca63a27263686e91d76412a49a1f2,Speculative,high,"Ongoing building/branding claim describes planned product/capability rather than a stated current, deployed capability.",gpt-5-mini,2026-04-08T20:57:37.369049+00:00,a8b85ff445c7b13d79cba87a0f3a850cd8fb93b2be4584ddb79a7f4815be201d,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.07338679899163303,0.926613201008367,Non-Irrelevant,0.5880109574959878,0.37015783645187117,0.04183120605214121,Actionable,0.5686458575930222,0.3579673434153448,0.07338679899163303,Actionable,0.5686458575930222,0.6136820163733967,0.3863179836266033,0.2273640327467934,False,Speculative,,False,Actionable,True,Speculative,False,Actionable,False,Actionable,True,Speculative,True,Speculative,True,Speculative
1928df36dbf85172,"(ai) Administrative Agent shall maintain, at Administrative Agent's Office, a register for the recordation of the names and addresses of Lenders and the Revolving Commitments and Extensions of Credit of each Lender from time to time (the Register).",1166691,2023,10-K,2023/QTR1/20230203_10-K_edgar_data_1166691_0001166691-23-000010.txt,1,Irrelevant,Irrelevant,,canonical_current_rubric_evaluation_set_candidate,Irrelevant,high,Not a firm-specific AI claim; contractual administrative duty unrelated to AI.,gpt-5-mini,2026-03-17T21:43:07.255307+00:00,685b1d7407c5866995ca0fbf1fdcedb2efa77b541ffd40c4f2b8e56fc821c141,Irrelevant,high,"Contractual administrative duty about maintaining a register; no AI capability, product, or investment claim.",gpt-5-mini,2026-04-08T20:57:40.000060+00:00,7330e1ea7221aadc47fc3b5e730f88bedaa974ee9ec037b4cfaea51583e8e36f,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.33624435130021,0.66375564869979,Non-Irrelevant,0.5700464266123462,0.19262808061367875,0.23732549277397508,Actionable,0.49611142381207385,0.1676442248877161,0.33624435130021,Actionable,0.49611142381207385,0.7474308125044071,0.2525691874955928,0.4948616250088143,False,Irrelevant,,False,Actionable,True,Irrelevant,False,Actionable,False,Actionable,True,Irrelevant,True,Irrelevant,True,Irrelevant
278c7aac72382d4d,"In addition, in 2022, Collins integrated the FlightAware Foresight portfolio of industry-leading machine learning based predictive analytics, following Collins acquisition of FlightAware in November 2021.",101829,2023,10-K,2023/QTR1/20230207_10-K_edgar_data_101829_0000101829-23-000009.txt,1,Actionable,Actionable,,canonical_current_rubric_evaluation_set_candidate,Actionable,high,States a past factual integration and acquisition of ML-based product portfolio in 2022.,gpt-5-mini,2026-03-17T21:43:08.754552+00:00,9b694da30df770977de1c00fe874a070a55165dd0d6835787468ab0190fc0bbc,Actionable,high,"States a past factual integration of ML-based predictive analytics into Collins after acquisition, a concrete present/past capability claim.",gpt-5-mini,2026-04-08T20:57:47.618436+00:00,9b5ffb5f98ad33f135ef35cad906530766b4dd3a3a73c66d0e27999ca66967a9,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.0923113396335874,0.9076886603664126,Non-Irrelevant,0.7926602627968251,0.16313486411318243,0.04420487308999244,Actionable,0.7527645954732743,0.15492406489313823,0.0923113396335874,Actionable,0.7527645954732743,0.8293202596244851,0.17067974037551492,0.6586405192489702,False,Actionable,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable
d292380a8f964b65,"Privacy, big data, AI and cybersecurity regulation.",1137774,2023,10-K,2023/QTR1/20230216_10-K_edgar_data_1137774_0001137774-23-000040.txt,3,Irrelevant,Irrelevant,,canonical_current_rubric_evaluation_set_candidate,Irrelevant,high,"Generic mention of topics; no firm-specific claim, capability, or investment disclosed.",gpt-5-mini,2026-03-17T21:43:10.131499+00:00,820a10488684644dcf6eaba69b5c6d320b4f30fca022648d0727e7b9527082b3,Irrelevant,high,"Generic list of regulatory topics; no firm-specific present or planned AI capability, product, or investment is asserted.",gpt-5-mini,2026-04-08T20:57:50.882935+00:00,e6bbe1d67d94b1ec0dd9bac3a4ecbff984d1d93b5a7103d5783e2c95706fd751,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.8789905379593808,0.12100946204061923,Irrelevant,0.07143915285844034,0.056318303464818496,0.8722425436767411,Irrelevant,0.06766582323120034,0.05334363880941889,0.8789905379593808,Irrelevant,0.8789905379593808,0.5591779526173496,0.44082204738265046,0.11835590523469913,False,Irrelevant,,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant
b464ab57ac802cb6,"In addition, emerging technologies including innovations in machine learning and artificial intelligence have triggered new waves of regulation targeted to the specific risks anticipated from these technologies.",1123360,2023,10-K,2023/QTR1/20230217_10-K_edgar_data_1123360_0001123360-23-000009.txt,1,Irrelevant,Irrelevant,,canonical_current_rubric_evaluation_set_candidate,Irrelevant,high,"Generic regulatory statement about AI risks, no firm-specific present/past capability or offering disclosed.",gpt-5-mini,2026-03-17T21:43:15.243809+00:00,eb165f14ccef4fb74db75200c0d179539217af9aeffab12d6b02464acb547df6,Irrelevant,high,"Generic statement about technology-driven regulation, no firm-specific present/past capability, product, or investment asserted.",gpt-5-mini,2026-04-08T20:57:53.181987+00:00,cdad2a66b082524e9c2b6e4ac404331f3264b9e08a18bfe24db16890b3d12675,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.8652566578049612,0.13474334219503878,Irrelevant,0.05641753820542674,0.09734779519005854,0.8462346666045146,Irrelevant,0.049438241301525306,0.08530510089351347,0.8652566578049612,Irrelevant,0.8652566578049612,0.36690674653122574,0.6330932534687742,0.2661865069375485,False,Irrelevant,,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant
8ba8c06c0dc92202,We implemented new semi-automated technology in parasitology and are expanding use of a highly automated microbiology platform that makes use of artificial intelligence to assist with sample analysis.,1022079,2023,10-K,2023/QTR1/20230221_10-K_edgar_data_1022079_0001022079-23-000018.txt,1,Actionable,Actionable,,canonical_current_rubric_evaluation_set_candidate,Actionable,high,States implemented and expanding use of AI-enabled diagnostic platforms—clear present/past factual claim.,gpt-5-mini,2026-03-17T21:43:17.534707+00:00,082f5d626e792884bbc19bdd16300c31efaae96ce587998612788dc06c46167c,Actionable,high,States implemented and expanding current use of AI-enabled laboratory platforms for sample analysis—concrete present/past firm capabilities.,gpt-5-mini,2026-04-08T20:57:56.004752+00:00,0c8a6a6ebd3d2693e05f0ab399e3955e55cab095678bd0d357fa632363bad24b,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.11201745740646785,0.8879825425935322,Non-Irrelevant,0.7148691083592704,0.22446391348285943,0.06066697815787007,Actionable,0.6757893885360746,0.21219315405745748,0.11201745740646785,Actionable,0.6757893885360746,0.7610390476397153,0.23896095236028467,0.5220780952794306,False,Actionable,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable
34a3e38e5c8759ec,Government Securities Business Days prior to (Ai) if such RFR InterestSOFR Rate Day is a U.S.,1046257,2023,10-K,2023/QTR1/20230221_10-K_edgar_data_1046257_0001046257-23-000006.txt,1,Irrelevant,Irrelevant,,canonical_current_rubric_evaluation_set_candidate,Irrelevant,high,"Not a firm-specific claim; appears garbled contractual/technical text, no AI capability or intent disclosed.",gpt-5-mini,2026-03-17T21:43:18.784005+00:00,0ae0b52d2d83ffce6b8e35381f1d063e3f7eb588beb5b0edb1bf11c549509a1f,Irrelevant,high,"Fragment is a legal/financial clause, not a firm-specific AI capability or investment claim.",gpt-5-mini,2026-04-08T20:57:58.572333+00:00,3a5f9f75bd0038697228440f92971c104d5a68346e2634bcad3cc422f7f4fc29,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.40154920829888907,0.5984507917011109,Non-Irrelevant,0.3584132357534353,0.30837012267843794,0.33321664156812675,Actionable,0.32168272045247137,0.2767680712486396,0.40154920829888907,Irrelevant,0.40154920829888907,0.5375257663843679,0.46247423361563217,0.07505153276873572,False,Irrelevant,,False,Irrelevant,True,Irrelevant,False,Irrelevant,False,Irrelevant,True,Irrelevant,True,Irrelevant,False,Irrelevant
07c2cc4aa106b3a0,A new capability within Ansys Mechanical enables users to leverage AI/ML to determine the computational spend and time required to run a simulation.,1013462,2023,10-K,2023/QTR1/20230222_10-K_edgar_data_1013462_0001013462-23-000013.txt,2,Actionable,Actionable,,canonical_current_rubric_evaluation_set_candidate,Actionable,high,States a present product capability enabling users to leverage AI/ML—clear factual claim about offering.,gpt-5-mini,2026-03-17T21:43:20.233951+00:00,a4e2d872fe7ce0ca6a8dcc1771e1b58b1864a5c8f383b4b890542cd52aad8a5d,Actionable,high,States a current Ansys Mechanical capability enabling users to use AI/ML to predict simulation compute cost and time.,gpt-5-mini,2026-04-08T20:58:00.995239+00:00,dc5db9bf8bb21aebcbff205a544bb09f797ea6601033cac510750412475c44b7,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.13740293823802985,0.8625970617619702,Non-Irrelevant,0.6248619725138638,0.2925957107250887,0.08254231676104751,Actionable,0.5874975067998464,0.27509955496212374,0.13740293823802985,Actionable,0.5874975067998464,0.6810798840420392,0.3189201159579607,0.3621597680840785,False,Actionable,,False,Actionable,True,Actionable,False,Actionable,False,Actionable,True,Actionable,True,Actionable,False,Actionable
fd9e3b16c9702620,"During 2022, we continued our efforts in the area of avocado predictability, combining the use of artificial intelligence and our data library to develop technology that can predict avocado pricing.",1047340,2023,10-K,2023/QTR1/20230222_10-K_edgar_data_1047340_0001047340-23-000012.txt,1,Actionable,Actionable,,canonical_current_rubric_evaluation_set_candidate,Actionable,high,States a past factual use of AI to develop predictive pricing technology in 2022.,gpt-5-mini,2026-03-17T21:43:21.948258+00:00,c554d9d5c4673695275baa39ea03598c9e1ddd259160a707ddf4aa56b9b83d5f,Actionable,high,States past (2022) use of AI and data library to develop avocado price-prediction technology.,gpt-5-mini,2026-04-08T20:58:03.836675+00:00,d6b41ea3d8a9de53891b337e82d75c243a29ee9cc6c09af03d6755807f29e9c0,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.13803378963616297,0.861966210363837,Non-Irrelevant,0.6022345397135185,0.3115023151399668,0.0862631451465146,Actionable,0.5681130417250251,0.29385316863881195,0.13803378963616297,Actionable,0.5681130417250251,0.6590896892410943,0.3409103107589057,0.31817937848218864,False,Actionable,,False,Actionable,True,Actionable,False,Actionable,False,Actionable,True,Actionable,True,Actionable,False,Actionable
f1173598e6b8a822,"These risks may be exacerbated from impacts, or perceived impacts, of emerging technologies (including, but not limited to, machine learning) on human rights, privacy, or other social considerations, which may result in reputational harm, compliance costs for any new rules or interpretations, or other adverse impacts on our operations and financial performance.",1057352,2023,10-K,2023/QTR1/20230222_10-K_edgar_data_1057352_0001057352-23-000030.txt,1,Speculative,Irrelevant,,canonical_current_rubric_evaluation_set_candidate,Irrelevant,high,Generic risk disclosure about emerging technologies and impacts; no firm-specific capability claim.,gpt-5-mini,2026-03-17T21:43:23.251424+00:00,7a50a6db329ac964c206a90a940d9c466505612af670814e484dd40be6f1f423,Irrelevant,high,"Generic risk disclosure about emerging technologies' impacts; no present firm-specific AI capability, product, or investment is asserted.",gpt-5-mini,2026-04-08T20:58:06.012581+00:00,7458db59f028caa36116b8e508ca0dc09bed51825b9523e31a4b4b65346d46f5,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.9635702579187152,0.036429742081284834,Irrelevant,0.014092341825446181,0.02401179355714509,0.9618958646174086,Irrelevant,0.013473088232225218,0.02295665384905961,0.9635702579187152,Irrelevant,0.9635702579187152,0.3698375959446276,0.6301624040553723,0.26032480811074465,False,Irrelevant,,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant
dbc0019ea1879189,"Compliance with the GDPR, the new state laws, and other current and future applicable U.S. and international privacy, data protection, cybersecurity, artificial intelligence and other data-related laws can be costly and time-consuming.",1065088,2023,10-K,2023/QTR1/20230223_10-K_edgar_data_1065088_0001065088-23-000006.txt,2,Speculative,Irrelevant,,canonical_current_rubric_evaluation_set_candidate,Irrelevant,high,"Generic regulatory compliance/risk statement, not a firm-specific current capability or offering.",gpt-5-mini,2026-03-17T21:43:24.455584+00:00,d475c6b19c4495af1f94e08bd3c67ec67d3501ef73c02be93ce171d2628b7af2,Irrelevant,high,"Generic regulatory compliance statement; no firm-specific present/past AI capability, product, or investment is claimed.",gpt-5-mini,2026-04-08T20:58:08.754608+00:00,41263af8f34342bed6a7be15ac220001cc3a238a15af8cc87090b14653e6c7fb,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.7714129043499558,0.22858709565004423,Irrelevant,0.1412666958147503,0.13154933230635263,0.7271839718788972,Irrelevant,0.11836454012899028,0.11022255552105394,0.7714129043499558,Irrelevant,0.7714129043499558,0.5178093706138192,0.4821906293861808,0.03561874122763836,False,Irrelevant,,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant
07ce2bf54538d91d,"We are also advancing our early-stage research programs encompassing a wide range of technologies and modalities, including gene therapy, artificial intelligence-driven protein engineering, and protein manufacturing.",1104506,2023,10-K,2023/QTR1/20230223_10-K_edgar_data_1104506_0001104506-23-000009.txt,3,Irrelevant,Actionable,,canonical_current_rubric_evaluation_set_candidate,Actionable,high,States present advancement of research programs including AI-driven protein engineering as factual.,gpt-5-mini,2026-03-17T21:43:25.611022+00:00,1be996350dd8b70e9bbe605056a7bae6191aa9091f6df831abae2d6cdd9780c0,Actionable,high,States current advancement of internal research programs using AI-driven protein engineering as a present factual capability.,gpt-5-mini,2026-04-08T20:58:11.354458+00:00,ad35bbdd180d552d5745a5e156b726d85f1b7025a374547dba8842f7f36bb8e4,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.056157791879727026,0.943842208120273,Non-Irrelevant,0.2729429415911473,0.6995654076735662,0.02749165073528649,Speculative,0.26489753931367965,0.6789446688065933,0.056157791879727026,Speculative,0.6789446688065933,0.28065871290206595,0.7193412870979341,0.43868257419586815,False,Actionable,,False,Speculative,False,Speculative,False,Speculative,False,Speculative,False,Speculative,False,Speculative,True,Actionable
e5b127178ea3dadb,"The division will continue its focus on delivering a world-class platform, leveraging the power of the cloud and machine learning across asset classes, to the full spectrum of banks and brokers, including the emerging ecosystem of financial technology, or FinTech, companies and digital banks.",1120193,2023,10-K,2023/QTR1/20230223_10-K_edgar_data_1120193_0001120193-23-000014.txt,2,Speculative,Speculative,,canonical_current_rubric_evaluation_set_candidate,Speculative,high,"Forward-looking statement about intent to leverage ML/cloud, not a present/past factual claim of capability.",gpt-5-mini,2026-03-17T21:43:27.284023+00:00,c4918b16fbed70311d42218691450d10c3717e1f6fad8a46ff750afb27477db5,Speculative,high,"Expresses future/ongoing strategic intent to leverage ML, not a present factual claim of implemented capability or deployment.",gpt-5-mini,2026-04-08T20:58:14.856310+00:00,819903ae052e934f570aa6667e47b1ed0879e684f4af80844d4f28affc564e37,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.05879697307009524,0.9412030269299048,Non-Irrelevant,0.5900880628412499,0.3757361642502893,0.03417577290846082,Actionable,0.5750452880788516,0.36615773885105324,0.05879697307009524,Actionable,0.5750452880788516,0.6109683794309319,0.38903162056906826,0.2219367588618636,False,Speculative,,False,Actionable,True,Speculative,False,Actionable,False,Actionable,True,Speculative,True,Speculative,True,Speculative
dc7299d98c5ae1b8,"Governments, enforcement 30 authorities and other legislative bodies are actively developing new competition laws and regulations aimed at the technology sector, artificial intelligence and digital platforms, coordinating globally, and enforcing competition laws and regulations, and this includes scrutiny in potentially large markets such as the EU, U.S., and China.",1097149,2023,10-K,2023/QTR1/20230227_10-K_edgar_data_1097149_0001097149-23-000013.txt,4,Irrelevant,Irrelevant,,canonical_current_rubric_evaluation_set_candidate,Irrelevant,high,"Generic regulatory market statement about AI, not a firm-specific capability or offering.",gpt-5-mini,2026-03-17T21:43:28.488925+00:00,0c418a283ced703df034b4f047e40dd9db77add312c55c4838191a14f7322e15,Irrelevant,high,"Generic regulatory/market statement about governments and AI, not a firm-specific present capability, product, or investment.",gpt-5-mini,2026-04-08T20:58:17.302362+00:00,66d6fa9c680eae4701a3edc432263f4a3e44902560bf531db87eb4ef8c724e87,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.7444738794128802,0.2555261205871197,Irrelevant,0.09629020093518106,0.1801062243882262,0.7236035746765928,Irrelevant,0.08901946349968717,0.16650665708743256,0.7444738794128802,Irrelevant,0.7444738794128802,0.34837715727514695,0.6516228427248532,0.3032456854497062,False,Irrelevant,,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant
948cbad53bbc9c95,"The MHRA seeks to amend the Medical Devices Regulations 2002, in particular to create a new 15 access pathway to support innovation, create an innovative framework for regulating software and artificial intelligence as medical devices, reform in-vitro diagnostic medical device regulation and foster sustainability through the reuse and remanufacture of medical devices.",1076930,2023,10-K,2023/QTR1/20230301_10-K_edgar_data_1076930_0000950170-23-005365.txt,1,Irrelevant,Irrelevant,,canonical_current_rubric_evaluation_set_candidate,Irrelevant,high,"Generic regulatory proposal about AI regulation, not a firm-specific claim of capability or use.",gpt-5-mini,2026-03-17T21:43:29.727794+00:00,edebd2ce4fbbc3b267703d92ded26d7bde79685fd6f582efed7fd918e17991ed,Irrelevant,high,"Regulatory/planned amendments by MHRA — market/regulatory context, not a firm's current AI capability or product offering.",gpt-5-mini,2026-04-08T20:58:20.082943+00:00,588da10d5e042285704827ec15eeac10a3b1d4c55b76ec8ff4fa35d6ca49a38f,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.34168456824532256,0.6583154317546774,Non-Irrelevant,0.19997098206016137,0.5539666912408908,0.24606232669894773,Speculative,0.17460857582159273,0.4837068559330847,0.34168456824532256,Speculative,0.4837068559330847,0.2652354287916206,0.7347645712083793,0.46952914241675875,False,Irrelevant,,False,Speculative,True,Irrelevant,False,Speculative,False,Speculative,True,Irrelevant,True,Irrelevant,True,Irrelevant
b97bdff668f841d1,"Based on reports, we believe that 5G will bring a number of enhanced benefits not available using 4G networks, including providing networks with massive numbers of IoT devices and wireless edge technologies with differing speed, bandwidth and quality of service demands for use cases including manufacturing, augmented and virtual reality, and video AI, and networking.",1022652,2023,10-K,2023/QTR1/20230303_10-K_edgar_data_1022652_0001022652-23-000006.txt,3,Actionable,Irrelevant,,canonical_current_rubric_evaluation_set_candidate,Speculative,high,"Firm expresses belief about future benefits and intended use cases, not a present factual claim.",gpt-5-mini,2026-03-17T21:43:31.328674+00:00,f33b13d1d38da88fdb2361d9d2c8985935c22f1af2a9e911f44d12662551546a,Irrelevant,high,"Future-looking, generic market framing about 5G benefits and use cases; no firm-specific current AI capability or investment claimed.",gpt-5-mini,2026-04-08T20:58:22.930799+00:00,195c0d5954bafbe1821309d1507a8666eecc7ea0adbab368cb6198188e1d0533,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.2722932593261417,0.7277067406738583,Non-Irrelevant,0.20851527017834381,0.6004154719668884,0.19106925785476778,Speculative,0.18757844118992467,0.5401282994839337,0.2722932593261417,Speculative,0.5401282994839337,0.2577665297097929,0.7422334702902071,0.48446694058041423,False,Irrelevant,,False,Speculative,True,Irrelevant,False,Speculative,False,Speculative,True,Irrelevant,True,Irrelevant,True,Irrelevant
599fb0cca9945add,"Growing demand for the development of cloud-based and other virtual services including SaaS, IaaS, PaaS, DaaS, and other emerging technologies, including IoT and AI, may reduce the demand for products and services we sell to our customers.",1050377,2023,10-K,2023/QTR1/20230306_10-K_edgar_data_1050377_0001558370-23-002947.txt,2,Speculative,Irrelevant,,canonical_current_rubric_evaluation_set_candidate,Irrelevant,high,"Generic market/risk statement about demand impact, not a firm-specific claim of AI capability or offering.",gpt-5-mini,2026-03-17T21:43:32.658533+00:00,53b0e280ccff86db5e7d1cb26ff051a385879b7581524cc2769596f05edd68a8,Irrelevant,high,"Generic market risk disclosure referencing AI as an industry trend, not asserting any current firm capability or use.",gpt-5-mini,2026-04-08T20:58:25.515687+00:00,8de263f9a0ad01ff569c5113bd6b6085b2b9c39c7f6b4854a028f55ffdfae6b5,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.5099832331417814,0.4900167668582186,Irrelevant,0.2767286283248997,0.2641061538960988,0.4591652177790015,Irrelevant,0.25072660303394984,0.2392901638242688,0.5099832331417814,Irrelevant,0.5099832331417814,0.5116694366225535,0.4883305633774466,0.02333887324510686,False,Irrelevant,,False,Irrelevant,True,Irrelevant,False,Irrelevant,False,Irrelevant,True,Irrelevant,True,Irrelevant,False,Irrelevant
