sample_id,sentence_id,sentence,sentence_norm,label,is_uncertain,uncertainty_note,source_file,source_year,source_form,source_cik,sentence_index,sic,sic2,ff12_code,ff12_name,token_count,length_bin,edge_case_flag
8e241a074e693fef,52246986127c2fd5,"users feel that their experience is diminished as a result of the decisions we make with respect to the frequency, prominence, format, size, and quality of ads that we display;",users feel that their experience is diminished as a result of the decisions we make with respect to the frequency prominence format size and quality of ads that we display,Speculative,0,,data/processed/sec/20230202_10-K_edgar_data_1326801_0001326801-23-000013_ai_sentences.txt,2023,10-K,1326801,14,,,12,Other,30,long,0
dd36cb38684e6629,3978554fb7e8541f,"users have difficulty installing, updating, or otherwise accessing our products on mobile devices as a result of actions by us or third parties that we rely on to distribute our products and deliver our services;",users have difficulty installing updating or otherwise accessing our products on mobile devices as a result of actions by us or third parties that we rely on to distribute our products and deliver our services,Irrelevant,0,,data/processed/sec/20230202_10-K_edgar_data_1326801_0001326801-23-000013_ai_sentences.txt,2023,10-K,1326801,17,,,12,Other,35,long,0
46aeeda9cb170791,a7ec72fdbd426bfd,"user behavior on any of our products changes, including decreases in the quality and frequency of content shared on our products and services;",user behavior on any of our products changes including decreases in the quality and frequency of content shared on our products and services,Actionable,0,,data/processed/sec/20230202_10-K_edgar_data_1326801_0001326801-23-000013_ai_sentences.txt,2023,10-K,1326801,18,,,12,Other,23,medium,0
6a5726a6032ac105,c5ad66e39b6a48cb,"we are unable to continue to develop products for mobile devices that users find engaging, that work with a variety of mobile operating systems and networks, and that achieve a high level of market acceptance;",we are unable to continue to develop products for mobile devices that users find engaging that work with a variety of mobile operating systems and networks and that achieve a high level of market acceptance,Speculative,0,,data/processed/sec/20230202_10-K_edgar_data_1326801_0001326801-23-000013_ai_sentences.txt,2023,10-K,1326801,19,,,12,Other,35,long,0
1c30632bfd5c7fb8,e06a164c0231f661,"we are unable to manage and prioritize information to ensure users are presented with content that is appropriate, interesting, useful, and relevant to them;",we are unable to manage and prioritize information to ensure users are presented with content that is appropriate interesting useful and relevant to them,Irrelevant,0,,data/processed/sec/20230202_10-K_edgar_data_1326801_0001326801-23-000013_ai_sentences.txt,2023,10-K,1326801,21,,,12,Other,24,medium,0
39ad92ef603ebb9c,bb680421352dc63f,"there are changes mandated by legislation, government and regulatory authorities, or litigation that adversely affect our products or users;",there are changes mandated by legislation government and regulatory authorities or litigation that adversely affect our products or users,Irrelevant,0,,data/processed/sec/20230202_10-K_edgar_data_1326801_0001326801-23-000013_ai_sentences.txt,2023,10-K,1326801,25,,,12,Other,19,medium,0
543ec92f71eca53a,9b4c625c0a0f0e4c,"we are unable to offer a number of our most significant products and services, including Facebook and Instagram, in Europe, or are otherwise limited in our business operations, as a result of European regulators, courts, or legislative bodies determining that our reliance on Standard Contractual Clauses (SCCs) or other legal bases we rely upon to transfer user data from the European Union to the United States is invalid;",we are unable to offer a number of our most significant products and services including facebook and instagram in europe or are otherwise limited in our business operations as a result of european regulators courts or legislative bodies determining that our reliance on standard contractual clauses sccs or other legal bases we rely upon to transfer user data from the european union to the united states is invalid,Irrelevant,0,,data/processed/sec/20230202_10-K_edgar_data_1326801_0001326801-23-000013_ai_sentences.txt,2023,10-K,1326801,26,,,12,Other,68,long,0
0578e07575eeac8c,75c7bb059f4bd250,"we elect to focus our product decisions on longer-term initiatives that do not prioritize near-term user growth and engagement (for example, we have announced plans to focus product decisions on optimizing the young adult experience in the long term);",we elect to focus our product decisions on longer term initiatives that do not prioritize near term user growth and engagement for example we have announced plans to focus product decisions on optimizing the young adult experience in the long term,Irrelevant,0,,data/processed/sec/20230202_10-K_edgar_data_1326801_0001326801-23-000013_ai_sentences.txt,2023,10-K,1326801,30,,,12,Other,39,long,0
5373ff32526945db,6c4c3d4e4c2df74b,we make changes in our user account login or registration processes or changes in how we promote different products and services across our family of products;,we make changes in our user account login or registration processes or changes in how we promote different products and services across our family of products,Speculative,0,,data/processed/sec/20230202_10-K_edgar_data_1326801_0001326801-23-000013_ai_sentences.txt,2023,10-K,1326801,31,,,12,Other,26,long,0
604b915d9e4d13ac,7d787e0d7ff9b665,"third-party initiatives that may enable greater use of our products, including low-cost or discounted data plans, are scaled back or discontinued, or the pricing of data plans otherwise increases;",third party initiatives that may enable greater use of our products including low cost or discounted data plans are scaled back or discontinued or the pricing of data plans otherwise increases,Speculative,0,,data/processed/sec/20230202_10-K_edgar_data_1326801_0001326801-23-000013_ai_sentences.txt,2023,10-K,1326801,35,,,12,Other,29,long,1
3840c4ee02f8729e,f2cb6350b26354f6,"we, developers whose products are integrated with our products, or other partners and companies in our industry are the subject of adverse media reports or other negative publicity, including as a result of our or their user data practices; or",we developers whose products are integrated with our products or other partners and companies in our industry are the subject of adverse media reports or other negative publicity including as a result of our or their user data practices or,Irrelevant,0,,data/processed/sec/20230202_10-K_edgar_data_1326801_0001326801-23-000013_ai_sentences.txt,2023,10-K,1326801,38,,,12,Other,40,long,0
eb5344e7188819b5,df5c44fbaf91a92c,"our current or future products, such as our development tools and application programming interfaces that enable developers to build, grow, and monetize applications, reduce user activity on our products by making it easier for our users to interact and share on third-party applications.",our current or future products such as our development tools and application programming interfaces that enable developers to build grow and monetize applications reduce user activity on our products by making it easier for our users to interact and share on third party applications,Irrelevant,0,,data/processed/sec/20230202_10-K_edgar_data_1326801_0001326801-23-000013_ai_sentences.txt,2023,10-K,1326801,39,,,12,Other,43,long,1
5bcdfa988be753c7,c83d39ec84572e65,Our global strategy is to deliver higher value by focusing on the following strategic priorities:,our global strategy is to deliver higher value by focusing on the following strategic priorities,Actionable,0,,data/processed/sec/2024/20240126_10-K_edgar_data_1177394_0001177394-24-000014_ai_sentences.txt,2024,10-K,1177394,1,5045.0,50.0,9,Shops,15,medium,0
4bb51bf4855efcce,0f2b88419d21ea95,"n The use of AI/ML methods contain inherent risks that may expose us to unexpected losses, damage our reputation, have an adverse impact on our business operations, and violate our legal and regulatory obligations.",n the use of ai ml methods contain inherent risks that may expose us to unexpected losses damage our reputation have an adverse impact on our business operations and violate our legal and regulatory obligations,Irrelevant,0,,data/processed/sec/2024/20240214_10-K_edgar_data_1026214_0001026214-24-000025_ai_sentences.txt,2024,10-K,1026214,1,6111.0,61.0,11,Money,34,long,1
4e2e285a1efdc305,ebd95cccda098938,"We may not be able to sufficiently mitigate or detect any of the foregoing limitations or risks given the lack of experience with using AI/ML methods in our business, the pace of",we may not be able to sufficiently mitigate or detect any of the foregoing limitations or risks given the lack of experience with using ai ml methods in our business the pace of,Irrelevant,0,,data/processed/sec/2024/20240214_10-K_edgar_data_1026214_0001026214-24-000025_ai_sentences.txt,2024,10-K,1026214,12,6111.0,61.0,11,Money,32,long,1
9f6ba83e20af83c9,7faae340cdd89e61,FREDDIE MAC | 2023 Form 10-K,freddie mac 2023 form 10 k,Irrelevant,0,,data/processed/sec/2024/20240214_10-K_edgar_data_1026214_0001026214-24-000025_ai_sentences.txt,2024,10-K,1026214,13,6111.0,61.0,11,Money,6,short,0
2b7e64f6dedd412c,a0fc7ee4a119657e,"technological change, and rapid adoption of AI/ML by our business partners and competitors.",technological change and rapid adoption of ai ml by our business partners and competitors,Irrelevant,0,,data/processed/sec/2024/20240214_10-K_edgar_data_1026214_0001026214-24-000025_ai_sentences.txt,2024,10-K,1026214,16,6111.0,61.0,11,Money,13,medium,0
d57aef3dfe934660,40c6e9b85f53de09,n AI/ML - Artificial Intelligence/Machine Learning.,n ai ml artificial intelligence machine learning,Irrelevant,0,,data/processed/sec/2024/20240214_10-K_edgar_data_1026214_0001026214-24-000025_ai_sentences.txt,2024,10-K,1026214,18,6111.0,61.0,11,Money,6,short,0
516aad5dc1c50652,708f9a4a1c50fb49,Specific factors that could cause actual results to differ from those in our forward-looking statements include:,specific factors that could cause actual results to differ from those in our forward looking statements include,Speculative,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,1,,,12,Other,16,medium,1
4397654a82e0351c,2ba21ee3a34d8bf8,"changes in supply of and demand for natural gas, NGL, refined petroleum products, oil, renewable fuels, CO 2 , electricity, petroleum coke, steel and other bulk materials and chemicals and certain agricultural products;",changes in supply of and demand for natural gas ngl refined petroleum products oil renewable fuels co 2 electricity petroleum coke steel and other bulk materials and chemicals and certain agricultural products,Actionable,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,2,,,12,Other,33,long,0
c485e8d25ee82af2,13b3bc12ad8ea505,"economic activity, weather, alternative energy sources, conservation and technological advances that may affect price trends and demand;",economic activity weather alternative energy sources conservation and technological advances that may affect price trends and demand,Speculative,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,3,,,12,Other,17,medium,1
97b4695cf3d57442,3129451b0ee935bd,"competition from other pipelines, terminals or other forms of transportation, or from emerging technologies such as CO 2 capture and sequestration;",competition from other pipelines terminals or other forms of transportation or from emerging technologies such as co 2 capture and sequestration,Actionable,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,4,,,12,Other,21,medium,0
73244e5b43087df6,b285625d76de84fe,"changes in our tariff rates required by the FERC, the CPUC or another regulatory agency;",changes in our tariff rates required by the ferc the cpuc or another regulatory agency,Speculative,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,5,,,12,Other,15,medium,0
039b1c43506e03ca,5c118c53c5335f4d,"the timing and success of our commercial and business development efforts, including our ability to renew long-term customer contracts at economically attractive rates;",the timing and success of our commercial and business development efforts including our ability to renew long term customer contracts at economically attractive rates,Actionable,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,6,,,12,Other,23,medium,0
0ce9869d34e8ab20,1068c4cb33d120e5,"our ability to safely operate and maintain our existing assets and to access or construct new assets including pipelines, terminals, gas processing, gas storage and NGL fractionation capacity;",our ability to safely operate and maintain our existing assets and to access or construct new assets including pipelines terminals gas processing gas storage and ngl fractionation capacity,Actionable,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,7,,,12,Other,28,long,0
c9d885c001cd328d,5a5bd9417bd1273f,our ability to attract and retain key management and operations personnel;,our ability to attract and retain key management and operations personnel,Speculative,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,8,,,12,Other,11,short,0
06613fba47395bcc,a862de65953aa63b,"difficulties or delays experienced by railroads, barges, trucks, ships or pipelines in delivering products to or from our terminals or pipelines;",difficulties or delays experienced by railroads barges trucks ships or pipelines in delivering products to or from our terminals or pipelines,Actionable,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,9,,,12,Other,21,medium,0
34f3364a23ed55fe,6059dc8197ee83fb,"shut-downs or cutbacks at major refineries, chemical or petrochemical plants, natural gas processing plants, LNG export facilities, ports, utilities, military bases or other businesses that use our services or provide services or products to us;",shut downs or cutbacks at major refineries chemical or petrochemical plants natural gas processing plants lng export facilities ports utilities military bases or other businesses that use our services or provide services or products to us,Speculative,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,10,,,12,Other,35,long,0
89a51efbb53c66a5,59daf0e476f013fc,"changes in crude oil and natural gas production (and the NGL content of natural gas production) from exploration and production areas that we serve, such as the Permian Basin area of West Texas, the shale plays in North Dakota, Ohio, Oklahoma, Pennsylvania and Texas, and the U.S. Rocky Mountains;",changes in crude oil and natural gas production and the ngl content of natural gas production from exploration and production areas that we serve such as the permian basin area of west texas the shale plays in north dakota ohio oklahoma pennsylvania and texas and the u s rocky mountains,Actionable,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,11,,,12,Other,49,long,0
b48f610f5aa29abb,149f1e150ba87405,"changes in laws or regulations, third-party relations and approvals, and decisions of courts, regulators and governmental bodies that may increase our compliance costs, restrict our ability to provide or reduce demand for our services, or otherwise adversely affect our business;",changes in laws or regulations third party relations and approvals and decisions of courts regulators and governmental bodies that may increase our compliance costs restrict our ability to provide or reduce demand for our services or otherwise adversely affect our business,Speculative,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,12,,,12,Other,40,long,1
de89789381f627ca,87532b2dc6d63f34,"interruptions of operations at our facilities due to natural disasters, damage by third parties, power shortages, strikes, riots, terrorism (including cyber-attacks), war or other causes;",interruptions of operations at our facilities due to natural disasters damage by third parties power shortages strikes riots terrorism including cyber attacks war or other causes,Speculative,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,13,,,12,Other,25,long,0
1f2cb69469e50010,a81133b7fd5240f8,"compromise of our IT systems, operational systems or sensitive data as a result of errors, malfunctions, hacking events or coordinated cyber-attacks;",compromise of our it systems operational systems or sensitive data as a result of errors malfunctions hacking events or coordinated cyber attacks,Irrelevant,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,14,,,12,Other,21,medium,0
def441d1a9663b57,3c88501202d57df0,"changes in technologies, possibly introducing new cybersecurity risks and other new risks inherent in the use, either by us or our counterparties, of new technologies in the developmental stage including, without limitation, generative artificial intelligence;",changes in technologies possibly introducing new cybersecurity risks and other new risks inherent in the use either by us or our counterparties of new technologies in the developmental stage including without limitation generative artificial intelligence,Irrelevant,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,16,,,12,Other,35,long,0
fdc08edc1ccadee8,c631f0c3187f4ae9,"the uncertainty inherent in estimating future oil, natural gas, and CO 2 production or reserves;",the uncertainty inherent in estimating future oil natural gas and co 2 production or reserves,Speculative,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,17,,,12,Other,15,medium,1
5025dd46137b5248,3d4a4412edaeed46,"issues, delays or stoppage associated with new construction or expansion projects;",issues delays or stoppage associated with new construction or expansion projects,Actionable,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,18,,,12,Other,11,short,0
fdaa3a09bd7bc052,c2e732785a66b213,"regulatory, environmental, political, grass roots opposition, legal, operational and geological uncertainties that could affect our ability to complete our expansion projects on time and on budget or at all;",regulatory environmental political grass roots opposition legal operational and geological uncertainties that could affect our ability to complete our expansion projects on time and on budget or at all,Speculative,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,19,,,12,Other,29,long,1
12bc60a0a1cd0682,53d1ce7c6ee98957,"our ability to acquire new businesses and assets and integrate those operations into our existing operations, and make cost-saving changes in operations, particularly if we undertake multiple acquisitions in a relatively short period of time, as well as our ability to expand our facilities;",our ability to acquire new businesses and assets and integrate those operations into our existing operations and make cost saving changes in operations particularly if we undertake multiple acquisitions in a relatively short period of time as well as our ability to expand our facilities,Actionable,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,20,,,12,Other,44,long,0
63f0005acf2fb0aa,3ab7b2847aba259e,the ability of our customers and other counterparties to perform under their contracts with us including as a result of our customers financial distress or bankruptcy;,the ability of our customers and other counterparties to perform under their contracts with us including as a result of our customers financial distress or bankruptcy,Irrelevant,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,21,,,12,Other,26,long,0
6c16d92f2220e71b,4f21ad382ad3a8b5,"changes in accounting pronouncements that impact the measurement of our results of operations, the timing of when such measurements are to be made and recorded, and the disclosures surrounding these activities;",changes in accounting pronouncements that impact the measurement of our results of operations the timing of when such measurements are to be made and recorded and the disclosures surrounding these activities,Speculative,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,22,,,12,Other,31,long,0
699cb87dd6dcf297,d423ad074b4b31b0,our ability to access external sources of financing in sufficient amounts and on acceptable terms to the extent needed to fund acquisitions of operating businesses and assets and expansions of our facilities;,our ability to access external sources of financing in sufficient amounts and on acceptable terms to the extent needed to fund acquisitions of operating businesses and assets and expansions of our facilities,Speculative,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,24,,,12,Other,32,long,0
8e1bf3fd78aa2ec3,524f3aa99ecf5c5c,"our indebtedness, which could make us vulnerable to general adverse economic and industry conditions, limit our ability to borrow additional funds, place us at a competitive disadvantage compared to our competitors that have less debt, or have other adverse consequences;",our indebtedness which could make us vulnerable to general adverse economic and industry conditions limit our ability to borrow additional funds place us at a competitive disadvantage compared to our competitors that have less debt or have other adverse consequences,Speculative,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,25,,,12,Other,40,long,1
d4395b222b2792e2,ee986f6ba6791995,our ability to obtain insurance coverage without significant levels of self-retention risk;,our ability to obtain insurance coverage without significant levels of self retention risk,Speculative,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,26,,,12,Other,12,short,1
081f13263cfc62b2,bd7cd32ad83abe75,"natural disasters, sabotage, terrorism (including cyber-attacks) or other similar acts or accidents causing damage to our properties greater than our insurance coverage limits;",natural disasters sabotage terrorism including cyber attacks or other similar acts or accidents causing damage to our properties greater than our insurance coverage limits,Irrelevant,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,27,,,12,Other,23,medium,0
3f03d0c1f9cb126d,0815723950c65ed8,possible changes in our and our subsidiaries credit ratings;,possible changes in our and our subsidiaries credit ratings,Speculative,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,28,,,12,Other,9,short,0
1e895ca166263986,7da70c1abae88b36,"conditions in the capital and credit markets, inflation and higher interest rates;",conditions in the capital and credit markets inflation and higher interest rates,Speculative,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,29,,,12,Other,12,short,0
8903ac3e4a05ae41,65b5fd0345a24e5c,political and economic instability of the oil and natural gas producing nations of the world;,political and economic instability of the oil and natural gas producing nations of the world,Actionable,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,30,,,12,Other,15,medium,0
38d086055e60c869,fd3cce747ba12616,"national, international, regional and local economic, competitive and regulatory conditions and developments, including the effects of any enactment of import or export duties, tariffs or similar measures;",national international regional and local economic competitive and regulatory conditions and developments including the effects of any enactment of import or export duties tariffs or similar measures,Irrelevant,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,31,,,12,Other,27,long,0
11d6a46999f7f0c3,543dd8477cd3870a,our ability to achieve cost savings and revenue growth;,our ability to achieve cost savings and revenue growth,Actionable,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,32,,,12,Other,9,short,0
96116265911af123,d7d4a54fc33043ee,"the extent of our success in developing and producing CO 2 and oil and gas reserves, including the risks inherent in development drilling, well completion and other development activities;",the extent of our success in developing and producing co 2 and oil and gas reserves including the risks inherent in development drilling well completion and other development activities,Actionable,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,33,,,12,Other,29,long,0
14b33976b89926d1,8ebd354d66739080,"engineering and mechanical or technological difficulties that we may experience with operational equipment, in well completions and work-overs, and in drilling new wells; and",engineering and mechanical or technological difficulties that we may experience with operational equipment in well completions and work overs and in drilling new wells and,Speculative,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,34,,,12,Other,24,medium,1
1844fd535410b5a2,87305aae4975d090,unfavorable results of litigation and the outcome of contingencies referred to in Note 18 Litigation and Environmental to our consolidated financial statements.,unfavorable results of litigation and the outcome of contingencies referred to in note 18 litigation and environmental to our consolidated financial statements,Irrelevant,0,,data/processed/sec/2024/20240220_10-K_edgar_data_1506307_0001506307-24-000011_ai_sentences.txt,2024,10-K,1506307,35,,,12,Other,22,medium,0
80a00fa2059b9a8c,143cca565b7f617c,"Our IT systems are vulnerable to interruption by adverse weather conditions or natural disasters; power loss; telecommunications failures; terrorist attacks; internet failures and other disruptions to technology, including",our it systems are vulnerable to interruption by adverse weather conditions or natural disasters power loss telecommunications failures terrorist attacks internet failures and other disruptions to technology including,Speculative,0,,data/processed/sec/2024/20240223_10-K_edgar_data_894405_0001558370-24-001622_ai_sentences.txt,2024,10-K,894405,4,4213.0,42.0,12,Other,28,long,0
7ac3c213d6aceb0a,f43ee4ec03298b5e,"computer viruses; and other events beyond our control, including cybersecurity incidents such as denial of service, system failure, security breach, intentional or inadvertent acts by employees or vendors with access to our systems or data, phishing, disruption by malware, or attacks enabled by AI.",computer viruses and other events beyond our control including cybersecurity incidents such as denial of service system failure security breach intentional or inadvertent acts by employees or vendors with access to our systems or data phishing disruption by malware or attacks enabled by ai,Irrelevant,0,,data/processed/sec/2024/20240223_10-K_edgar_data_894405_0001558370-24-001622_ai_sentences.txt,2024,10-K,894405,7,4213.0,42.0,12,Other,44,long,0
2d27c3523b696d25,c620ee32ff4050f0,"Factors that might cause such a difference include, but are not limited to:",factors that might cause such a difference include but are not limited to,Speculative,0,,data/processed/sec/2024/20240228_10-K_edgar_data_933136_0000933136-24-000017_ai_sentences.txt,2024,10-K,933136,1,6162.0,61.0,11,Money,13,medium,1
431c9e301e3103ad,a46617ea25562a03,macroeconomic and U.S. residential real estate market conditions;,macroeconomic and u s residential real estate market conditions,Speculative,0,,data/processed/sec/2024/20240228_10-K_edgar_data_933136_0000933136-24-000017_ai_sentences.txt,2024,10-K,933136,2,6162.0,61.0,11,Money,8,short,0
a3d2fa2d25926f18,94d703aa83fb1040,changes in prevailing interest rates and/or changes in home prices;,changes in prevailing interest rates and or changes in home prices,Actionable,0,,data/processed/sec/2024/20240228_10-K_edgar_data_933136_0000933136-24-000017_ai_sentences.txt,2024,10-K,933136,3,6162.0,61.0,11,Money,10,short,0
c083c5acee3bf416,6b2678dd9b69134d,our ability to maintain or grow the size of our servicing portfolio;,our ability to maintain or grow the size of our servicing portfolio,Actionable,0,,data/processed/sec/2024/20240228_10-K_edgar_data_933136_0000933136-24-000017_ai_sentences.txt,2024,10-K,933136,4,6162.0,61.0,11,Money,12,short,0
9d6b56efa48e8e0d,d1914ee41b22a4aa,our ability to maintain or grow our originations volume and profitability;,our ability to maintain or grow our originations volume and profitability,Speculative,0,,data/processed/sec/2024/20240228_10-K_edgar_data_933136_0000933136-24-000017_ai_sentences.txt,2024,10-K,933136,5,6162.0,61.0,11,Money,11,short,0
6ed26d4117fb6525,9f8f9118e6cc4030,our ability to recapture voluntary prepayments related to our existing servicing portfolio;,our ability to recapture voluntary prepayments related to our existing servicing portfolio,Speculative,0,,data/processed/sec/2024/20240228_10-K_edgar_data_933136_0000933136-24-000017_ai_sentences.txt,2024,10-K,933136,6,6162.0,61.0,11,Money,12,short,0
f8ce2ec6b78f4bb6,0e32de07a8a63e13,"our shift in the mix of our servicing portfolio to subservicing, which is highly concentrated;",our shift in the mix of our servicing portfolio to subservicing which is highly concentrated,Actionable,0,,data/processed/sec/2024/20240228_10-K_edgar_data_933136_0000933136-24-000017_ai_sentences.txt,2024,10-K,933136,7,6162.0,61.0,11,Money,15,medium,0
a986413f34e0da74,d8506ff2a8b5cddb,our ability to prevent cyber intrusions and mitigate cyber risks;,our ability to prevent cyber intrusions and mitigate cyber risks,Irrelevant,0,,data/processed/sec/2024/20240228_10-K_edgar_data_933136_0000933136-24-000017_ai_sentences.txt,2024,10-K,933136,8,6162.0,61.0,11,Money,10,short,0
113bb3d9ce4aded2,1d26d9a1c3f4cd85,delays in our ability to collect or be reimbursed for servicing advances;,delays in our ability to collect or be reimbursed for servicing advances,Actionable,0,,data/processed/sec/2024/20240228_10-K_edgar_data_933136_0000933136-24-000017_ai_sentences.txt,2024,10-K,933136,9,6162.0,61.0,11,Money,12,short,0
0a61b33d56f5f6ef,27b40c8136f7d2d9,our ability to obtain sufficient liquidity and capital to operate our business;,our ability to obtain sufficient liquidity and capital to operate our business,Speculative,0,,data/processed/sec/2024/20240228_10-K_edgar_data_933136_0000933136-24-000017_ai_sentences.txt,2024,10-K,933136,10,6162.0,61.0,11,Money,12,short,0
72556762066196d3,51f25c9f3668e780,disruptions in the secondary home loans market;,disruptions in the secondary home loans market,Speculative,0,,data/processed/sec/2024/20240228_10-K_edgar_data_933136_0000933136-24-000017_ai_sentences.txt,2024,10-K,933136,11,6162.0,61.0,11,Money,7,short,0
9d663ee8d7bb091b,cab8fe8d6266b2ed,our ability to successfully implement our strategic initiatives and hedging strategies;,our ability to successfully implement our strategic initiatives and hedging strategies,Speculative,0,,data/processed/sec/2024/20240228_10-K_edgar_data_933136_0000933136-24-000017_ai_sentences.txt,2024,10-K,933136,12,6162.0,61.0,11,Money,11,short,0
dd8daebc4c3b4301,fd0d587e629f79a2,our ability to realize anticipated benefits of our previous acquisitions;,our ability to realize anticipated benefits of our previous acquisitions,Actionable,0,,data/processed/sec/2024/20240228_10-K_edgar_data_933136_0000933136-24-000017_ai_sentences.txt,2024,10-K,933136,13,6162.0,61.0,11,Money,10,short,0
705b77b217a9784e,4d4a6d1ea78b8488,"our ability to use our net operating loss, other tax carry forwards and certain built-in losses or deductions;",our ability to use our net operating loss other tax carry forwards and certain built in losses or deductions,Irrelevant,0,,data/processed/sec/2024/20240228_10-K_edgar_data_933136_0000933136-24-000017_ai_sentences.txt,2024,10-K,933136,14,6162.0,61.0,11,Money,18,medium,0
9a6c8fe15f687992,ccb8b2f558a6ce64,"changes in our business relationships or changes in servicing guidelines with Fannie Mae, Freddie Mac and Ginnie Mae;",changes in our business relationships or changes in servicing guidelines with fannie mae freddie mac and ginnie mae,Speculative,0,,data/processed/sec/2024/20240228_10-K_edgar_data_933136_0000933136-24-000017_ai_sentences.txt,2024,10-K,933136,15,6162.0,61.0,11,Money,18,medium,0
c0886899b17a59dc,9222008909ff3cc4,"third-party credit, servicer and correspondent risks;",third party credit servicer and correspondent risks,Irrelevant,0,,data/processed/sec/2024/20240228_10-K_edgar_data_933136_0000933136-24-000017_ai_sentences.txt,2024,10-K,933136,16,6162.0,61.0,11,Money,6,short,0
cdaac511f8106b97,fd8f6bbb7429901e,our ability to pay down debt;,our ability to pay down debt,Speculative,0,,data/processed/sec/2024/20240228_10-K_edgar_data_933136_0000933136-24-000017_ai_sentences.txt,2024,10-K,933136,17,6162.0,61.0,11,Money,6,short,0
b717f6bf7526fe3f,1f2c7db319d24394,"our ability to manage legal and regulatory examinations and enforcement investigations and proceedings, compliance requirements and related costs;",our ability to manage legal and regulatory examinations and enforcement investigations and proceedings compliance requirements and related costs,Irrelevant,0,,data/processed/sec/2024/20240228_10-K_edgar_data_933136_0000933136-24-000017_ai_sentences.txt,2024,10-K,933136,18,6162.0,61.0,11,Money,18,medium,0
