sentence_id,split,split_version,assignment_reason,seed,source_manifest_id,source_cik,label,batch_row_id,sentence_text_id,source_year
0f1e740fa40c5354,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1084267,Actionable,3a6eccb9f60f49e6,c1fe9ed446b9c878,2024
aed9b247edd09654,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1084267,Actionable,55c754f02fdeb2b0,ce460f1e53f712d3,2024
57077ab820d1730f,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1103795,Speculative,82b2d2b0d27928d2,6cd72ebf8fa6c235,2024
66956e3fc78f9b03,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1174891,Actionable,40bde3bec3a3f3b9,89f775cb3672b5f6,2024
419a486abea9bd58,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_03,1355848,Irrelevant,3ba88b3f7810b902,8aca869782f2cdc2,2024
9d8fa9f5e28ebe19,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,100591,Irrelevant,78a7dbafe7e7b3c0,03b1fb73df5a802a,2024
2c215f216493a4c1,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1468327,Actionable,c1f6853913352f74,9b05ea6987825646,2024
72a101edddf7e89b,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1468327,Irrelevant,6d13905e9eedad5b,dd3f6cfefdd307d2,2024
21a3f2f1c1f4751b,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1170010,Irrelevant,c23257b98fbb874f,dd414f09b96b038d,2024
5407e5aff190613c,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1170010,Irrelevant,74ccc063f061d15a,3d2934263386877d,2024
6ea22ed21ac92a9c,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_03,1368365,Speculative,11a8ab59bfb08243,067a112dcf3a04fd,2024
964893fda38f34ce,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_03,1368365,Irrelevant,92dfb7bd5bfe7063,ef25598fa0a028ef,2024
c30da581137ce460,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_03,1394108,Speculative,95b4e9a06059285a,e961876241296927,2024
5b2fdd6ca12d0e09,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1420565,Irrelevant,d7a52bd276580419,a1cc47a25f0f24a2,2024
a7b11ce267da0853,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1448431,Actionable,310ebe4598bfb1ab,773d739c5e20c713,2024
3f1206a26b863eeb,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1463972,Speculative,f106467bc3b0f7bc,f7d6a375203886a7,2024
0c2ae121eed3686e,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1136174,Actionable,0c6b5ba6e134138a,a0efdaaa5952494f,2024
7fce4871cfa907d4,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_03,1398805,Irrelevant,adf70e90d4bdda9a,4122abb55155fe94,2024
1edaf2096df2e8fc,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1064722,Speculative,160ad0dfaa01cfdc,e6fd18d08f91ced0,2024
4ecc833fc6926bb9,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1064722,Speculative,e87e6886047d1163,f1808a3b5640d5cb,2024
4cfd3196af652c33,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1064722,Speculative,2b368e517d79ef8e,52a5683bd8121cad,2024
712db301c7863b88,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1064722,Speculative,4f3cfcfc18eee861,c0178ae89a500fa4,2024
f8655366c699cfa2,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1064722,Irrelevant,55f963008c36a860,d84423ca1f533f30,2024
9eb3a1412f32789a,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_01,1064722,Irrelevant,9db9fef9b1c54b94,82280d9a5e1fb1c7,2024
b2c939f2ffa6e6e1,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_01,1064722,Irrelevant,a306e3d7a14d5d17,f8557d219ea5efc2,2024
8699dbc438962a53,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1068689,Actionable,3c7d2b750c420ba9,33c68fe801c2f8db,2024
8d93bbce40644c0c,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1068689,Actionable,bfea4c41aa6d7901,38ed22bc527d3b95,2024
8078257eed840357,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_01,1084475,Speculative,d738abe8ea46acec,9edffaed9c264a9e,2024
9217f94c6b60a91e,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_01,1084475,Speculative,3cca9730d4b6ca33,555628ae1d1371e4,2024
67c456e98371b8d0,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1450704,Actionable,c13b45bdd68041ec,6431db8d740be4e9,2024
c4d4292a2ec018d9,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1049011,Speculative,e742fc65df21f7ad,c3da16f27c8e948d,2024
23be282ee6978655,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1049011,Irrelevant,8d6780ee70bf8715,8d4db69e03987a6c,2024
a6d5c788c4d860c7,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1049011,Speculative,bf5e48b79327a4f7,4a8ab7f9bf3a98a6,2024
0895027d8b82cd12,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1049011,Speculative,acfbe4a8957270ff,bb756b31166b58da,2024
9eafe016f4044273,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1049011,Speculative,bfaf341ddb9eb595,567eb29a44dabd64,2024
2a0954f0e613f736,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_03,1335112,Irrelevant,5d1752df35aeb281,92c797b3c99a9533,2024
c1b9249ee4dc4980,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1304280,Irrelevant,46d7fb9cacb9c546,1c8bdbbe7c95f61a,2024
d5970aa665c5cbac,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1304280,Irrelevant,594b6c1b17083dab,a345bdee3adb0118,2024
0bd4675009165f2d,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1023994,Actionable,966d3309fbe43b6f,e10999897228ca63,2024
e3749a4af29bed8e,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1169561,Irrelevant,384c4982d8964981,050142b41082476c,2024
a645264405c17d59,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1169561,Irrelevant,088c13a8e42324d2,62dcc5ec24a20d1b,2024
92adb58ba0eb64c2,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1032975,Actionable,c94a111c6fc1de48,60583e437eb3b40b,2024
d1524027a0b58415,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1032975,Actionable,da515c4aebabdd31,13329966f5a567bf,2024
1ce09559ccfd6b58,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1032975,Actionable,f7a5692677ced221,616b89f920921891,2024
19f4f6a1e6635758,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_01,1032975,Irrelevant,81bdb9cc7033c8d6,94f1284a3eb9e829,2024
01828225b196fdd8,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1032975,Irrelevant,2ecc46c5a84e0546,a6b81081b26c9c4a,2024
90de80515b9a8017,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_01,1032975,Irrelevant,4c1f2aec7b4e13ed,e96333acba18f9af,2024
3ea661cf693c8725,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1078075,Irrelevant,0dc288e111854883,a044abad2601488d,2024
3e0342be1fb48582,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1078075,Irrelevant,f6aefd0af0afa51d,196d3f18a32439c0,2024
9d0ef25e75f35c86,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1078075,Irrelevant,b06179dd32683698,9f878bdaed536248,2024
24f8b889db8abc32,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1078075,Irrelevant,e42b3b3ba4d8b5ed,529b2bf6e29c6202,2024
046ba63a0506361d,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1138639,Irrelevant,3e42ef0ea2d957b5,a7bc9b8fe367b261,2024
285c703f07be2eae,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1023731,Actionable,c96eb13848bd9356,78764cf1edc361e4,2024
2f61d7e0f7adac62,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1023731,Irrelevant,9a37368c14fa7c05,1d2f232f5a07d03c,2024
3fc07494a786cb5d,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1023731,Irrelevant,d1882f3abb05bab7,fd9bae9ecb317d38,2024
25818a4511973edf,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1023731,Irrelevant,354e9a1083e5db43,2bb6458fbc873a75,2024
4f0232342ed3c127,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1289308,Irrelevant,2f348a0a7ee9c429,2c69db72bc87f8a8,2024
2833f7c55d9374c3,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1022408,Irrelevant,e4061a1a6eb08499,aed4464614539b7c,2024
2bd771db99cc65ba,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1022408,Irrelevant,38b678e54deb2012,a7bf2b9e87a3b119,2024
7642cf8e5eae1781,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1022408,Irrelevant,f93b1be25f259740,0d9f25676a8f1b16,2024
6422e367414c56c2,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1022408,Irrelevant,9649f20501e9e1d1,ba52f28c3a5810ef,2024
7e67a1b9e5b96e36,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_01,1022408,Irrelevant,ca23f0449f5a129b,a2807f10297ffdd0,2024
4f9dddb9d5546e62,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,103379,Irrelevant,acf3a25ab8df6603,b048029f1f9e0f1b,2024
7773035c12c19e77,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,103379,Irrelevant,040fcad7fa152e3a,523ad2a7f441aa85,2024
fc6239ff5e979d47,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_01,103379,Speculative,205d8aea61df6222,409da91d5aa49178,2024
9de460b7da07aeed,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,103379,Irrelevant,84bbb856a21a42aa,a33eed56bfae75ed,2024
3184bbc2ef56f40b,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,103379,Irrelevant,0cc1b0cc678594ce,ffdaf9b6c1beb2f9,2024
6764eec804b29a6b,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1037038,Actionable,ccfb1d275286ed9d,c90c026b550d849c,2024
41e2f2568cea48f5,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1037038,Irrelevant,06db4ef454161729,1a2a92988d196318,2024
8b094124a8b7d91b,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1433642,Irrelevant,fdf4e79ad354e26c,09af1110c60ff7a4,2024
4003aa82dc44af33,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1433642,Irrelevant,88015886917f2f9d,3afae89e8a283303,2024
a9a01b7cf5a6d4a8,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1443646,Irrelevant,4a820fdedba29887,11b1fd5b330a7b6f,2024
8fb58aeb2bd8ede6,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1443646,Irrelevant,e92ca11baf07fb3c,e66899d6ba34e183,2024
743d206097233871,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1411688,Speculative,0851b7eced8f98d4,55ccbfa2d30bdfe4,2024
58ad0db422d50d40,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1411688,Irrelevant,771890fa111faa43,ac99fff70d730f62,2024
e9d909bd7afdfc8b,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1041657,Irrelevant,73d7267458996684,34c7e30421aa4cc9,2024
37f979f1ab0efdb9,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1041657,Irrelevant,0efccef0cf9a4c3a,fbcde97d8728db81,2024
7861bc9ee0819bd0,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1041657,Irrelevant,07de0d13ea96666c,6e1ae2a66ffcff63,2024
ec7ea9f53687876a,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1002047,Irrelevant,c105a130043af4c3,7e240b7935578b8e,2024
57d10d62c249722f,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_01,1002047,Irrelevant,69a6c0ae8598a261,ccf1e76f97851276,2024
f51be60a9201fe72,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1002047,Irrelevant,e6d42f0313a16988,6e333211558b9c85,2024
8530635328e2d797,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1002047,Irrelevant,7a3de89f3d39f135,f2636d7aaef28f02,2024
95db85479afb8040,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1002047,Irrelevant,c276a4d46eb7526a,5e2990d5dc0958f2,2024
fe0eecd611ca6f0b,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1009759,Actionable,35bdeb42942c6dfb,02aa580e5d2dabc0,2024
b68d3f9e00a278b3,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1009759,Actionable,6b24da832564e364,353bfa1f056bbb6a,2024
629fa76f56ef7c46,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1009759,Irrelevant,c887638760a8a94b,2d7b059fc24edccb,2024
c3b772f6f64327ef,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1009759,Irrelevant,e896e94ba48c7e62,e393d5d2ed6cd7d3,2024
aac18f1f7947be0b,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1015383,Actionable,3f569bd7e05ecb59,f169687dbaf86be8,2024
98b93a883f49b792,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1126741,Actionable,27d9ec984ad26309,766aae81aeadd31e,2024
dbc44c2fc032b4fa,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1040130,Actionable,fe9c42c936c19b23,fe2555e85bcbbce7,2024
50995781b4f37c9c,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1040130,Actionable,6fb296f8002c72ea,bb4d1dfd975fa807,2024
7c7440a6fa28f721,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1040130,Speculative,68ad332ceed3db98,7b45456159827f54,2024
e20f398d689677aa,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,14693,Irrelevant,cda07840fa9e18a8,9c327bb3a4536bab,2024
8d76ffcb1fcb0089,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_03,1341439,Actionable,25aa0f87cec55786,72e417727dc2b7a5,2024
6aa22fe4ac66e37b,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_03,1341439,Irrelevant,3c0bef7150a17b78,cf10ef64f6825324,2024
97d63e6c8eea2dc9,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_03,1326205,Actionable,daaa2b2c419e2496,6f479d5ff9b6bbd5,2024
2f322af0431bcfe2,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_01,107140,Irrelevant,62e2988e9eebfa7e,6d1bf68f6107c4a5,2024
5b5c44108be83da8,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,107140,Irrelevant,ae55d6cbdb0fa1cf,fab4cbc9496bab55,2024
0a20bcc556797ed2,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,107140,Irrelevant,11344ea2b9d09b9d,8e0c1a0c23956120,2024
d43218fd7f84191a,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,107140,Irrelevant,8a698edb2a8c313b,d59efd6008ed0f79,2024
67a29e2dca2631d7,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,107140,Irrelevant,6d8505c2d919855d,6751f2213022fe68,2024
d60fcf1bd3a5a503,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1429393,Speculative,fe05af09668c563d,20b85c0a2359ca36,2024
ac514dacbface285,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1053369,Irrelevant,b648519e5e00a246,52e114c1565f55f6,2024
b7bcca38e8ccc3ff,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1053369,Irrelevant,c1362a7d06c4c71d,5cc8b64fad37e76c,2024
7794865e606d9a47,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1053369,Irrelevant,42b54953198518a5,ff886e4333dda290,2024
996a81edce9df6b7,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_01,1053369,Irrelevant,87c326f7756fe3af,5be793fe3eaee767,2024
4ff6edd2c6ca477e,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_01,1053369,Speculative,ad2d654935fdc8a0,a3dc4e38672d1e9a,2024
268ac367071de0a7,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1173204,Actionable,f4ee531efae47b5f,45f6ed7a688b7573,2024
26154ac2e0076574,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1868640,Irrelevant,207e918c8c115e48,99f1e4c6754c028b,2024
6e9c107b32c17f8b,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1868640,Speculative,99a01e0452e41400,86578f3fa27b57a1,2024
1c4d6f5afd399189,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_03,1740797,Speculative,0a075d1f0c3794aa,142a0e9f1b65a377,2024
3f92f2985e19bff8,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1561880,Actionable,85dfc280f9326b1f,7237377a581ba204,2024
62b2dd501919e2b7,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_03,1775734,Actionable,e9d961a8139407af,92ea65f1eacdf002,2024
0fddc829f60dd6b8,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1854583,Actionable,04d98e671b190930,067e8b992f07b8a2,2024
09188a18503f6509,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_03,1811999,Actionable,be8e0961c2afb913,fa38856276b61c4d,2024
85f04cee619d3317,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1854275,Speculative,98d4d4d8518e4af0,7edb9df3f92123db,2024
ce9f6ed3537084d5,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1854275,Speculative,c80b978d151dd6ee,dff71cee3ce394ff,2024
70423165b715441b,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1048911,Actionable,705cbc51328b6f12,339387942e05f869,2024
616304ef5467c6e3,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1048911,Irrelevant,e147e5ba29f32e1c,7eb45d4b96daa1c2,2024
64cfea05e5abb87e,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1048911,Irrelevant,0dd208ca561b03db,9e2a6c2cc4f1eecf,2024
7598cdd1dc7647ff,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_01,1048911,Speculative,78396ddc85221989,651214eb4e1ffeee,2024
1efc335be9647d9e,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_01,1048911,Irrelevant,078327143dc4972a,a58baed6dcd3a106,2024
98c50baf6f6271ea,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1438461,Speculative,e65f490dbe214fd0,ccc8193682a181c9,2024
f0f8765a11dc0169,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1883788,Speculative,756b0be841313802,3cc18ca2011dccdb,2024
38a851b2f3441ac1,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1883788,Speculative,d600a7a509e87c8b,375ab51b3e2a5524,2024
2e089187d18691ec,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1437491,Actionable,54f213b1599442f3,287d401941ddcb45,2024
ec6f3c3c11b47671,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1437491,Speculative,f49a12ea9939be40,967687d0bb695513,2024
e818526dc57f9e4f,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1911545,Speculative,9988636d186ccbba,ee56555fd15f3dcb,2024
2d5a057739614e74,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1084765,Irrelevant,ae48b97d23ee96dd,e75f1e4e171a46b0,2024
a1e396dc01533080,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1084765,Irrelevant,d161ccae40231e91,f482fce5476c36f8,2024
1d1f663367ff39c8,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1084765,Irrelevant,1bea5dbe5bd2ec33,741266b3c48810d0,2024
045c3acfb9534907,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_01,1084765,Irrelevant,209d75dc20c02e38,d1d02efc98456623,2024
0adb1753b4ea6ab8,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_03,1679273,Irrelevant,b17e6357fee1e0a6,302d770b79df2a38,2024
3fd781710a03aa13,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,110621,Irrelevant,fc2d777e227acd41,4e039fb633b1d6f3,2024
b1d98c3c97265a84,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,110621,Irrelevant,99ce20ade5798e1c,f97713828a227775,2024
2417899902f5b1bc,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_01,1275187,Speculative,2d6c1c435db29198,454ed85b65dca9ee,2024
951de13cf7a0d17e,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_03,1674440,Speculative,d38d63101c892048,b8624ba1392be54d,2024
0a7c9a02346e9453,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1869601,Speculative,de7a2364171cb6fb,f4c6a0e9299f82f2,2024
900375e961fa31d8,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1414767,Irrelevant,5b69e070faf7992a,5c4fb3929b23ff89,2024
18b177a18bf8b187,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1468492,Speculative,34d06356daa007a3,70b6f4928980d60b,2024
65dc4ddb286ecc44,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1468492,Speculative,0e2e68bd8562f3b6,082716d41316ac19,2024
9c5e5c4bee96aa17,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1980295,Speculative,bcdf4cf456ac3822,d5a61f033fbc7cd3,2024
31d7ff815abcdda4,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1040470,Irrelevant,39bf0ccd3e7c90b2,da19f38754ae52a5,2024
c07741224bbe8709,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1040470,Speculative,dc0580767312ca26,f2494a83b36f7d59,2024
7709ba80e2cb0671,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1002638,Actionable,be9c48c98e0bc106,5937ff0221d4e585,2024
c0b09bc2dc0001b8,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1002638,Speculative,d769ac11df5ee687,a9aa6bada46ea67e,2024
1b6d01c1bc37b5cc,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_01,1002638,Irrelevant,66d211b36c70d370,3d7c6711918c1248,2024
195ced0677d15c83,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1002638,Irrelevant,c43b486be251c4da,999b0f8a26d50ed3,2024
f587b68ffec7ec5b,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1137789,Irrelevant,de3a16c50d1a8a8d,36fa5843212ee7ed,2024
04c7039933b959aa,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1137789,Speculative,c76d591489724f5f,913809f1167e9f9d,2024
92d6be46433abf3a,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_01,1137789,Actionable,15703eee3e0eb10a,708a2b67e92a486d,2024
d6dd4d5527fce28b,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1137789,Irrelevant,060b0df5778e7f4c,1c2e7ea4ffbfa483,2024
6928207909adc8f7,train,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_02,1591698,Irrelevant,ca448bf6a21b6cd6,77f90537eff7b750,2024
11ab4a5634d5a6aa,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,expansion_2024_batch_04,1968487,Irrelevant,c93ad2aa52db7109,d113359cc9c84ae8,2024
09af7ff7f5cc2e61,validation,v1,grouped_source_cik_stratified_80_20_v1,20260315,pilot_2024_10k_v1,1157408,Irrelevant,2a6eb6e63df9d78c,e9123bcb3f4365be,2024
