batch_id,batch_row_id,sampling_seed,selection_reason,sentence_id,sentence_text_id,sentence,sentence_norm,label,is_uncertain,uncertainty_note,source_file,source_year,source_quarter,source_form,source_section,source_cik,sentence_index,manifest_id,manifest_row_id,source_window_id,token_count,fragment_score,integrity_flags,sic,ff12_code,ff12_name,industry_metadata_source,length_bin,edge_case_flag,filing_selection_reason,assistive_label,assistive_confidence,assistive_rationale,assistive_model,assistive_generated_at,assistive_prompt_hash
labeling_batch_v2,1ab0dd07a302f73b,20260311,quarter_diversity_fill,70e183990e9f1096,4d796eb67f479a13,"In addition, market acceptance of artificial intelligence and machine learning technologies is uncertain.",in addition market acceptance of artificial intelligence and machine learning technologies is uncertain,Irrelevant,,,2024/QTR1/20240307_10-K_edgar_data_1050377_0001558370-24-002727.txt,2024,1,10-K,other,1050377,14,expansion_2024_batch_03,b1736323e207e4c4,active_2021_2024,13,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Irrelevant,high,"Generic market risk statement about AI acceptance, no firm-specific capability or claim.",gpt-5-mini,2026-03-14T02:01:56.774488+00:00,f80edecc907cc48ba8f8eda07625d6af77b2d8699df9edcbf9a2f8a971fa7833
labeling_batch_v2,59d4c7d23ff4e994,20260311,quarter_diversity_fill,8c3a19f56f2c6757,8e7dde51b19d8ac0,We believe that market dynamics from empowered customers to the emergence of generative AI have fundamentally changed business and technology.,we believe that market dynamics from empowered customers to the emergence of generative ai have fundamentally changed business and technology,Irrelevant,,,2024/QTR1/20240308_10-K_edgar_data_1023313_0000950170-24-028381.txt,2024,1,10-K,other,1023313,1,expansion_2024_batch_02,0e0c85c3909fa191,active_2021_2024,20,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Irrelevant,high,Generic market commentary about AI's impact; no firm-specific present/past factual claim or offering.,gpt-5-mini,2026-03-14T02:01:58.825921+00:00,ff1de7e500620d09b9f10ed3f90720376db78aa22c678b72f8c913a2898bcdb7
labeling_batch_v2,45a198352b300fde,20260311,quarter_diversity_fill,d3191c9bf9af7e48,1dd08b2e9648953d,"Furthermore, the proliferation of AI may lead to the emergence of new market participants with innovative solutions that challenge our patents' validity or enforceability.",furthermore the proliferation of ai may lead to the emergence of new market participants with innovative solutions that challenge our patents validity or enforceability,Irrelevant,,,2024/QTR1/20240308_10-K_edgar_data_1065078_0001072613-24-000334.txt,2024,1,10-K,item_1a_risk_factors,1065078,5,expansion_2024_batch_04,088961c0f3ec77bc,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Irrelevant,high,Risk disclosure about AI creating competitors and patent challenges; not a firm capability claim.,gpt-5-mini,2026-03-14T02:02:01.499325+00:00,b7a73791aec9ff581d3d93c10dc517b8146fe66413bbab9b3f5af6b22e549d84
labeling_batch_v2,e79dd742fb33cbad,20260311,quarter_diversity_fill,68689cc5fbe3ddef,7bc4a5937d2c0bdb,"Our competitors may also adopt AI or Generative AI more quickly or more effectively than we do, which could cause competitive harm.",our competitors may also adopt ai or generative ai more quickly or more effectively than we do which could cause competitive harm,Irrelevant,,,2024/QTR1/20240320_10-K_edgar_data_1038509_0001038509-24-000009.txt,2024,1,10-K,item_1a_risk_factors,1038509,5,expansion_2024_batch_03,1dff92d2205344ee,active_2021_2024,22,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Irrelevant,high,"Generic competitive risk disclosure about AI adoption, not a firm-specific capability claim.",gpt-5-mini,2026-03-14T02:02:03.034348+00:00,6544c586a964a5b02d62ebceb80b373948b07c78dce99b6547fb05b38599567e
labeling_batch_v2,0164fb09101957a1,20260311,quarter_diversity_fill,4b89559f51d4b939,2db32b192a60f0fe,"Despite aggressive monetary policy tightening and geopolitical tensions, risk-on sentiment prevailed on optimistic soft-landing expectations and AI sector growth tailwinds.",despite aggressive monetary policy tightening and geopolitical tensions risk on sentiment prevailed on optimistic soft landing expectations and ai sector growth tailwinds,Irrelevant,,,2024/QTR1/20240322_10-K_edgar_data_1043951_0001140361-24-014821.txt,2024,1,10-K,other,1043951,2,expansion_2024_batch_03,2028aaa6023ac67a,active_2021_2024,20,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Irrelevant,high,"Generic market commentary mentioning AI as sector tailwind, no firm-specific claim or capability.",gpt-5-mini,2026-03-14T02:02:04.423358+00:00,836d8823cb696be0a26d275e02e15fb92d015d58fbce06b508a012d0f529a6b0
labeling_batch_v2,f36dda5a226f77d0,20260311,quarter_diversity_fill,210a47757b1a11e0,af67fdf6bfbdb50f,The Company may adopt and integrate generative artificial intelligence tools into our systems for specific use cases reviewed by legal and information security.,the company may adopt and integrate generative artificial intelligence tools into our systems for specific use cases reviewed by legal and information security,Speculative,,,2024/QTR1/20240329_10-K_edgar_data_1053691_0001437749-24-010064.txt,2024,1,10-K,other,1053691,3,expansion_2024_batch_04,1d8fb5b9fd546638,active_2021_2024,23,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Speculative,high,"Expresses possible future adoption, not a present or past factual claim of use or investment.",gpt-5-mini,2026-03-14T02:02:06.659122+00:00,f445456202aa9c26c3f738aa555b6d9dca87881cc3f048de9fdca76bba10eac3
labeling_batch_v2,00430560f7ab0e51,20260311,quarter_diversity_fill,a6d99b92004dfe9c,e8346aef73585c3f,"In addition, the rapid evolution and increased adoption of artificial intelligence technologies may increase our cybersecurity risks, including generative artificial intelligence augmenting threat actors technological sophistication to enhance existing or create new malware.",in addition the rapid evolution and increased adoption of artificial intelligence technologies may increase our cybersecurity risks including generative artificial intelligence augmenting threat actors technological sophistication to enhance existing or create new malware,Irrelevant,,,2024/QTR2/20240401_10-K_edgar_data_1140215_0001493152-24-012505.txt,2024,2,10-K,other,1140215,1,expansion_2024_batch_02,ae9dc3c0e14465e3,active_2021_2024,33,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Irrelevant,high,"Generic risk disclosure about AI threats, no firm-specific present capability or offering disclosed.",gpt-5-mini,2026-03-14T02:02:09.170016+00:00,b2d090eb771595497477d25bec4a19b12cd19e788826f924ef5904d2839c63c6
labeling_batch_v2,4f0b5b90a8028d28,20260311,quarter_diversity_fill,87308d0180b7765c,86f9a0d4bed14227,"In particular, we seek not only to deliver size recommendations but to provide a robust, end-to-end,artificial intelligence, or AI-driven platform that inspires consumer confidence and drives revenue growth by providing a superior consumer journey to both online and the brick and mortar stores.",in particular we seek not only to deliver size recommendations but to provide a robust end to end artificial intelligence or ai driven platform that inspires consumer confidence and drives revenue growth by providing a superior consumer journey to both online and the brick and mortar stores,Speculative,,,2024/QTR2/20240401_10-K_edgar_data_1211805_0001493152-24-012542.txt,2024,2,10-K,item_1_business,1211805,3,expansion_2024_batch_02,41857164fdbaa21c,active_2021_2024,43,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Speculative,high,Describes intended/aspirational offering (seeks to provide AI-driven platform) rather than confirmed current deployment.,gpt-5-mini,2026-03-14T02:02:10.654667+00:00,109c43a6b1a07383ca7c3588eda1032291c9d19ed270477db5944b326e78d728
labeling_batch_v2,3033436864637f4d,20260311,quarter_diversity_fill,ea66cd6dbe3cda80,369ac9b3c89aaf3e,"Our leveraging of generative AI is an active approach and allows the understanding of interactions without a human needing to converse, type or interpret.",our leveraging of generative ai is an active approach and allows the understanding of interactions without a human needing to converse type or interpret,Actionable,,,2024/QTR2/20240401_10-K_edgar_data_1224133_0000950170-24-038807.txt,2024,2,10-K,other,1224133,5,expansion_2024_batch_02,593490af7a008c4e,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Actionable,high,Claims current use of generative AI enabling specific capability without human input — present factual use.,gpt-5-mini,2026-03-14T02:02:12.012860+00:00,3fc19b561c149fcf634fd1a345297619d3e1e592335da508f72fc6830a7480be
labeling_batch_v2,5d8f6d63711bcf30,20260311,quarter_diversity_fill,1e0842ae3860f5f6,0bee4821e622dac1,The Aerodentis AI Cloud will also be used for ongoing analysis of patient data and management of a patient's treatment plan throughout the treatment.,the aerodentis ai cloud will also be used for ongoing analysis of patient data and management of a patient s treatment plan throughout the treatment,Actionable,,,2024/QTR2/20240401_10-K_edgar_data_1282980_0001213900-24-028793.txt,2024,2,10-K,other,1282980,9,expansion_2024_batch_02,9be45f97612cf6a8,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Actionable,high,Firm-specific present factual claim of current use of Aerodentis AI Cloud for patient data analysis and treatment management.,gpt-5-mini,2026-03-14T02:02:13.410623+00:00,52e6dfbb329c6d5e6b1e8fa666b52cd1344960e3513fdf4f8710031113da6ace
labeling_batch_v2,28af718f2c357dcf,20260311,quarter_diversity_fill,34aca2a32b491539,e21e38543ba35133,"We use artificial intelligence in our products and services which may result in operational challenges, legal liability, reputational concerns and competitive risks.",we use artificial intelligence in our products and services which may result in operational challenges legal liability reputational concerns and competitive risks,Actionable,,,2024/QTR2/20240401_10-K_edgar_data_1351636_0000950170-24-039479.txt,2024,2,10-K,item_1_business,1351636,14,expansion_2024_batch_03,e66dd44d51c6954e,active_2021_2024,22,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Actionable,high,Firm-specific present factual claim of current AI use in products/services despite mentioning risks.,gpt-5-mini,2026-03-14T02:02:14.668163+00:00,3db2b60946766c7cce399781d382586ffb2534a8ddaef014c91979ccdef3fe62
labeling_batch_v2,d3628df1c9ed4309,20260311,quarter_diversity_fill,753e9b6429d21007,e5e5ebd2980657d3,"The use of new and evolving technologies, such as artificial intelligence (AI), in our offerings may result in spending material resources and presents risks and challenges that can impact our business including by posing security and other risks to our confidential information, proprietary information and personal information, and as a result we may be exposed to reputational harm and liability.",the use of new and evolving technologies such as artificial intelligence ai in our offerings may result in spending material resources and presents risks and challenges that can impact our business including by posing security and other risks to our confidential information proprietary information and personal information and as a result we may be exposed to reputational harm and liability,Irrelevant,,,2024/QTR2/20240401_10-K_edgar_data_1374339_0001558370-24-004532.txt,2024,2,10-K,item_1a_risk_factors,1374339,3,expansion_2024_batch_03,6533051fd5b4672f,active_2021_2024,60,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Irrelevant,high,Generic risk disclosure about AI use and exposures; no firm-specific present capability or offering.,gpt-5-mini,2026-03-14T02:02:16.495259+00:00,b38c46e05dc73716b311f9e5a0761ba1f7a04e43ff0431aea55ab115e77637f3
labeling_batch_v2,fcac0e38490eea36,20260311,quarter_diversity_fill,12717cd42d89b3ab,dda5924fc65062e3,Licensing : The Company may license its proprietary NLP technology and architecture to other companies for a fee.,licensing the company may license its proprietary nlp technology and architecture to other companies for a fee,Speculative,Yes,"A bit vague in the sence that you can conclude that this company has NLP technology to licence, so this might be actionable, but I think speculative is a better choice. ",2024/QTR2/20240401_10-K_edgar_data_1388295_0001493152-24-012247.txt,2024,2,10-K,item_7_mda,1388295,10,expansion_2024_batch_03,d5739f39af7e6c29,active_2021_2024,18,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Speculative,high,"Uses future/modal 'may license' indicating intention/possibility, not a present factual claim.",gpt-5-mini,2026-03-14T02:03:01.806323+00:00,740ba5df36117c061043b7027c1196e086e02c13ede2e9850706522da33a515d
labeling_batch_v2,269d1a8a212963fb,20260311,quarter_diversity_fill,73c3f4fc52f00050,69eb837d516a5f07,"These may include new software applications or related services based on artificial intelligence, machine learning, or robotics.",these may include new software applications or related services based on artificial intelligence machine learning or robotics,Irrelevant,,,2024/QTR2/20240401_10-K_edgar_data_1396536_0001079973-24-000473.txt,2024,2,10-K,item_1a_risk_factors,1396536,14,expansion_2024_batch_03,a01d2e5622f58d14,active_2021_2024,17,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Irrelevant,high,"Generic risk-language listing potential technologies, no firm-specific current capability or offering disclosed.",gpt-5-mini,2026-03-14T02:03:03.141353+00:00,369e3d389fccfacb394889dbd555c328890e38762fed1efbfe1804dfe1119cbf
labeling_batch_v2,9b6197b8ce04c898,20260311,quarter_diversity_fill,c7f6e5953d7ba87c,bbe66595593f82b4,"If the profile or behavior of applicants using any new products and services is different from that of those currently served by our existing products, our AI models may not be able to accurately evaluate the credit risk of such borrowers, and our bank partner and capital sources may in turn experience higher levels of delinquencies or defaults.",if the profile or behavior of applicants using any new products and services is different from that of those currently served by our existing products our ai models may not be able to accurately evaluate the credit risk of such borrowers and our bank partner and capital sources may in turn experience higher levels of delinquencies or defaults,Irrelevant,,,2024/QTR2/20240401_10-K_edgar_data_1397047_0001213900-24-028705.txt,2024,2,10-K,item_1a_risk_factors,1397047,2,expansion_2024_batch_03,18c638b7ebf20ebb,active_2021_2024,58,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Irrelevant,high,Risk-disclosure about AI model performance and credit risk — generic risk language in risk-factors section.,gpt-5-mini,2026-03-14T02:03:04.629203+00:00,34469cb8a5adc995d39bf2aba349ed95801ea08a342ece898305679ac4dda7c1
labeling_batch_v2,44ce7145cef4c606,20260311,quarter_diversity_fill,0707a4059edda2a7,8046a48f7b337798,"You may find our website at www.venus.ai electronic copies of the Annual Report, quarterly reports on Form 10-Q, current reports on Form 8-K, and amendments to those reports filed or furnished pursuant to Section 13(a) or 15(d) of the Exchange Act.",you may find our website at www venus ai electronic copies of the annual report quarterly reports on form 10 q current reports on form 8 k and amendments to those reports filed or furnished pursuant to section 13 a or 15 d of the exchange act,Irrelevant,,,2024/QTR2/20240401_10-K_edgar_data_1409269_0001437749-24-010159.txt,2024,2,10-K,other,1409269,15,expansion_2024_batch_04,27cf2be8bdd94a86,active_2021_2024,41,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Irrelevant,high,"Generic filing and website access statement, no firm AI capability or investment claim.",gpt-5-mini,2026-03-14T02:03:06.159153+00:00,02db879d715bd04569de53aba95f082e1564353408bdacae399dcd2b353fae82
labeling_batch_v2,6cec88875b633a35,20260311,quarter_diversity_fill,b15d0aa3edae02e0,560d8981947a9691,"The opportunity to collect data points over time could enable the development of business and insurance liability benchmarking, and through AI, powerful guidance for perpetual safety improvement (and associated cost savings capture).",the opportunity to collect data points over time could enable the development of business and insurance liability benchmarking and through ai powerful guidance for perpetual safety improvement and associated cost savings capture,Speculative,,,2024/QTR2/20240401_10-K_edgar_data_1425627_0001477932-24-001629.txt,2024,2,10-K,item_1_business,1425627,1,expansion_2024_batch_04,302aed7679fe7a1b,active_2021_2024,32,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Speculative,high,"Describes potential future benefits from AI, not a present factual claim of current capability.",gpt-5-mini,2026-03-14T02:03:08.263201+00:00,08c7659d42c2b34b6118a6760ad07a9f8520789fc4276de6958f989c2d677240
labeling_batch_v2,a6c377cf62e3f8b4,20260311,quarter_diversity_fill,f7e2e3b539e872fd,8c92dfa15954845a,"We believe other approaches based on machine learning, or other artificial intelligence methodologies are potentially viable alternatives but are likely too costly, do not meet current compliance timelines, and may defy the core of COPPA's opt-in parameters.",we believe other approaches based on machine learning or other artificial intelligence methodologies are potentially viable alternatives but are likely too costly do not meet current compliance timelines and may defy the core of coppa s opt in parameters,Speculative,,,2024/QTR2/20240401_10-K_edgar_data_1437283_0001214659-24-005793.txt,2024,2,10-K,item_1_business,1437283,6,expansion_2024_batch_04,d869309a0a12465a,active_2021_2024,37,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Speculative,high,"Discusses belief about potential alternatives and viability—forward-looking, not stating current use or investment.",gpt-5-mini,2026-03-14T02:03:10.612564+00:00,9561710044bf23e915de32042a0ea01010fa055ee64c6cbba2402f07c28a4af2
labeling_batch_v2,43c128dd72e6bdd6,20260311,quarter_diversity_fill,4185ab30055476bb,5e0109539410fda2,"For the residential home portfolio valuation, HouseCanary generated an estimated value for each individual home using its proprietary automated valuation models built to leverage machine learning algorithms and an extensive database that may include MLS information, county assessor records, mortgage and other public records, sales history for a subject property and its surrounding neighborhood, real estate market trends, and macro and local economic and housing data.",for the residential home portfolio valuation housecanary generated an estimated value for each individual home using its proprietary automated valuation models built to leverage machine learning algorithms and an extensive database that may include mls information county assessor records mortgage and other public records sales history for a subject property and its surrounding neighborhood real estate market trends and macro and local economic and housing data,Actionable,,,2024/QTR2/20240401_10-K_edgar_data_1452936_0001452936-24-000035.txt,2024,2,10-K,item_1a_risk_factors,1452936,1,expansion_2024_batch_04,b1a42333849387bb,active_2021_2024,66,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Actionable,high,States present use of proprietary AVMs and data sources to generate valuations.,gpt-5-mini,2026-03-14T02:03:12.462533+00:00,3e0372261f7379018c90f04dbf4236064d57ea0a45ea9d3b2e9f7d8247e18a22
labeling_batch_v2,d3ee5df37392e3af,20260311,quarter_diversity_fill,cd1636132a778c80,268cfe052d66c410,The use of generative artificial intelligence tools could also expose us to inadvertently disclosing trade secrets or other confidential information or inadvertently cause us to violate third party intellectual property rights.,the use of generative artificial intelligence tools could also expose us to inadvertently disclosing trade secrets or other confidential information or inadvertently cause us to violate third party intellectual property rights,Irrelevant,,,2024/QTR2/20240401_10-K_edgar_data_1462056_0001462056-24-000033.txt,2024,2,10-K,item_1a_risk_factors,1462056,3,expansion_2024_batch_04,9b405029fdef2aca,active_2021_2024,31,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Irrelevant,high,Risk disclosure about AI exposure—no firm-specific current capability or offering is claimed.,gpt-5-mini,2026-03-14T02:03:13.898553+00:00,fa88250237d24b6bbb7b1e5829ddccbd37cb8536de582ec523c7bf1fd99fb3cd
labeling_batch_v2,67fb486c23264f46,20260311,quarter_diversity_fill,4eaf3f753314267b,e8c7597942bced6a,"GENERATIVE AI RISK Generative AI challenges quality and accuracy; repeatability; data privacy; auditability; copyright; data quality; fraudulent use; skill of prompt engineering to derive useful outputs; as well as ethical considerations regarding bias, transparency, accessibility, accountability, and regulation.",generative ai risk generative ai challenges quality and accuracy repeatability data privacy auditability copyright data quality fraudulent use skill of prompt engineering to derive useful outputs as well as ethical considerations regarding bias transparency accessibility accountability and regulation,Irrelevant,,,2024/QTR2/20240401_10-K_edgar_data_1463913_0001437749-24-010330.txt,2024,2,10-K,other,1463913,1,expansion_2024_batch_04,816292c2bfabb9d4,active_2021_2024,38,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Irrelevant,high,"Generic risk discussion about generative AI, no firm-specific current capability or offering disclosed.",gpt-5-mini,2026-03-14T02:03:15.776202+00:00,4a3f3edbe58308b7de86333f9063004361eab48c0dad3c690e74fe16370c923e
labeling_batch_v2,2f8848a1019210e2,20260311,quarter_diversity_fill,6e8533a93e7a3035,f1cc9e46eb4e35a1,"The introduction or announcement of new services and technologies by our competitors, including artificial intelligence (""AI"") tools, could make our existing solutions obsolete, cause customers to defer purchases of our products and services, or otherwise adversely affect our business and results of operations.",the introduction or announcement of new services and technologies by our competitors including artificial intelligence ai tools could make our existing solutions obsolete cause customers to defer purchases of our products and services or otherwise adversely affect our business and results of operations,Irrelevant,,,2024/QTR2/20240402_10-K_edgar_data_1327688_0000950170-24-040394.txt,2024,2,10-K,item_1a_risk_factors,1327688,3,expansion_2024_batch_03,4540c68c82b6bbde,active_2021_2024,43,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Irrelevant,high,"Primary function is risk disclosure about competitors; generic AI mention, not a firm capability claim.",gpt-5-mini,2026-03-14T02:03:17.574263+00:00,c73ced8d7da0965f9027025990458b89f826a505d3807309e38c483714470ddd
labeling_batch_v2,0b37635eccee9b5f,20260311,quarter_diversity_fill,4a4bef394b87af1d,8bd9df62bc204e30,"Additionally, the introduction of new technologies and services, including voice assistance, artificial intelligence, internet-of-things and machine learning, and the emergence of new industry standards and practices related to these technological developments could render our existing technologies and services obsolete and unmarketable or require unanticipated investments in technology.",additionally the introduction of new technologies and services including voice assistance artificial intelligence internet of things and machine learning and the emergence of new industry standards and practices related to these technological developments could render our existing technologies and services obsolete and unmarketable or require unanticipated investments in technology,Irrelevant,,,2024/QTR2/20240402_10-K_edgar_data_1460329_0001437749-24-010639.txt,2024,2,10-K,other,1460329,1,expansion_2024_batch_04,082c5b09264cf112,active_2021_2024,47,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Irrelevant,high,"Generic risk disclosure about technological change, no firm-specific current AI capability claim.",gpt-5-mini,2026-03-14T02:03:19.323580+00:00,c0ef188dd4421be27b9221a277a4abdb203a146b4ac3970862e7c9a0631abad2
labeling_batch_v2,c668e860291138d2,20260311,quarter_diversity_fill,76a37d305f105716,df19f15e408a804a,"These threats include but are not limited to social-engineering attacks (including through deep fakes, which may increasingly difficult to identify as fake, and phishing attacks), malicious code (such as viruses and worms), malware (including as a result of advanced persistent threat intrusions), denial-of-service attacks, credential stuffing, credential harvesting, personnel misconduct or error, ransomware attacks, supply-chain attacks, software bugs, server malfunctions, software or hardware failures, loss of data or other information technology assets, adware, attacks enhanced or facilitated by AI, telecommunications failures, earthquakes, fires, floods, and other similar threats.",these threats include but are not limited to social engineering attacks including through deep fakes which may increasingly difficult to identify as fake and phishing attacks malicious code such as viruses and worms malware including as a result of advanced persistent threat intrusions denial of service attacks credential stuffing credential harvesting personnel misconduct or error ransomware attacks supply chain attacks software bugs server malfunctions software or hardware failures loss of data or other information technology assets adware attacks enhanced or facilitated by ai telecommunications failures earthquakes fires floods and other similar threats,Irrelevant,,,2024/QTR2/20240404_10-K_edgar_data_1132105_0000950170-24-041618.txt,2024,2,10-K,other,1132105,4,expansion_2024_batch_02,0586d81360a2e568,active_2021_2024,88,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Irrelevant,high,"Generic risk disclosure listing threats, not asserting firm's AI capability or investment.",gpt-5-mini,2026-03-14T02:03:20.725869+00:00,7c119ff437b2694d42a6f0012a761a2eeef79c12717076af93ed6eabb751c02b
labeling_batch_v2,ca830951f3e3a4e1,20260311,quarter_diversity_fill,4a56f6e6ab5a91c1,9959b03b4e086eea,"The use of artificial intelligence AI , data analytics, and other technologies are expected in the future to become a key component in the administration and management of health plans and health care delivery.",the use of artificial intelligence ai data analytics and other technologies are expected in the future to become a key component in the administration and management of health plans and health care delivery,Speculative,,,2024/QTR2/20240405_10-K_edgar_data_1089815_0001140361-24-018303.txt,2024,2,10-K,other,1089815,2,expansion_2024_batch_02,7c18285297cc7ab6,active_2021_2024,34,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Speculative,high,"Firm-specific claim absent; sentence expresses future expectation about AI adoption, not current capability.",gpt-5-mini,2026-03-14T02:03:22.184100+00:00,e910e483e2f5420e896e29f784374799128757addcc4fe3e131b13f1057ec724
labeling_batch_v2,40bde3bec3a3f3b9,20260311,quarter_diversity_fill,66956e3fc78f9b03,89f775cb3672b5f6,"We are in the early stages of implementing our plan for the construction and operation of clean-energy-powered data centers to lease to large enterprise information technology (IT) customers that are creating or addressing the growing demand for AI, Cloud and High-Performance Computing (HPC) digital services.",we are in the early stages of implementing our plan for the construction and operation of clean energy powered data centers to lease to large enterprise information technology it customers that are creating or addressing the growing demand for ai cloud and high performance computing hpc digital services,Actionable,,,2024/QTR2/20240409_10-K_edgar_data_1174891_0001493152-24-014061.txt,2024,2,10-K,item_1_business,1174891,1,expansion_2024_batch_02,6f1d67213c060c66,active_2021_2024,45,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Actionable,high,"States a present, firm-specific implementation of constructing clean-energy data centers for AI/Cloud/HPC customers.",gpt-5-mini,2026-03-14T02:03:23.884229+00:00,84b29723f01f4674fa4cc7023afef82f1cf8930b4b14992eaac74f98b47092dc
labeling_batch_v2,c1f6853913352f74,20260311,quarter_diversity_fill,2c215f216493a4c1,9b05ea6987825646,"These may include new software applications or related services based on artificial intelligence (such as our AI search beta launch), augmented reality, machine learning, or robotics or more generally evolving trends in e-commerce.",these may include new software applications or related services based on artificial intelligence such as our ai search beta launch augmented reality machine learning or robotics or more generally evolving trends in e commerce,Actionable,,,2024/QTR2/20240411_10-K_edgar_data_1468327_0001468327-24-000114.txt,2024,2,10-K,other,1468327,3,expansion_2024_batch_04,530dae89e90a6c19,active_2021_2024,33,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Actionable,high,Mentions a firm-specific present factual claim: 'our AI search beta launch' indicates current offering/use.,gpt-5-mini,2026-03-14T02:03:25.437543+00:00,10c09e5a970ffee584d3af3061349ee052487a14bc135b8d9b8e69dc24ed04ac
labeling_batch_v2,74ccc063f061d15a,20260311,quarter_diversity_fill,5407e5aff190613c,3d2934263386877d,"Further, the rapid evolution and increased adoption of artificial intelligence technologies may increase our level of cybersecurity risk.",further the rapid evolution and increased adoption of artificial intelligence technologies may increase our level of cybersecurity risk,Irrelevant,,,2024/QTR2/20240415_10-K_edgar_data_1170010_0001170010-24-000034.txt,2024,2,10-K,item_1a_risk_factors,1170010,3,expansion_2024_batch_02,26578cf249a24cc1,active_2021_2024,18,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Irrelevant,high,"Generic risk disclosure about AI increasing cybersecurity risk, not a firm capability claim.",gpt-5-mini,2026-03-14T02:03:27.952343+00:00,fb2229bc27ef1769a8bbc10b85afc7c090dd241db3768d032c2d8424fa5298b4
labeling_batch_v2,11a8ab59bfb08243,20260311,quarter_diversity_fill,6ea22ed21ac92a9c,067a112dcf3a04fd,Our AI-based products and services represent a significant opportunity for us in the future.,our ai based products and services represent a significant opportunity for us in the future,Speculative,,,2024/QTR2/20240415_10-K_edgar_data_1368365_0001368365-24-000060.txt,2024,2,10-K,other,1368365,12,expansion_2024_batch_03,cdcd86a9510e09f6,active_2021_2024,14,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Speculative,high,"Discusses future opportunity/aspiration, not a present factual claim of current use or investment.",gpt-5-mini,2026-03-14T02:03:30.069195+00:00,5ab88b37a86b96bc1081506d30ac454eb98b8836aa122dce5aff025d85b5a29d
labeling_batch_v2,95b4e9a06059285a,20260311,quarter_diversity_fill,c30da581137ce460,e961876241296927,"Other Supply Chain Integration - Beneway has identified several additional industries for future expansion, including medical and health care, high-tech digital AI systems, environmental protection and energy-related production.",other supply chain integration beneway has identified several additional industries for future expansion including medical and health care high tech digital ai systems environmental protection and energy related production,Speculative,,,2024/QTR2/20240415_10-K_edgar_data_1394108_0001554795-24-000105.txt,2024,2,10-K,other,1394108,3,expansion_2024_batch_03,33ea66a84453117f,active_2021_2024,28,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Speculative,high,"Firm states future expansion into industries (intention), not current implemented capabilities or investments.",gpt-5-mini,2026-03-14T02:03:33.238906+00:00,a82c6e07a2881f550abc69ee07c6f19b980797219b1b36b952bf9c180980d082
labeling_batch_v2,d7a52bd276580419,20260311,quarter_diversity_fill,5b2fdd6ca12d0e09,a1cc47a25f0f24a2,The application of newly developed artificial intelligence and other technologies which are widely anticipated to reduce the development time to bring new products to market may materially increase the volume of applications for product approval to the FDA compared to historical application levels.,the application of newly developed artificial intelligence and other technologies which are widely anticipated to reduce the development time to bring new products to market may materially increase the volume of applications for product approval to the fda compared to historical application levels,Irrelevant,,,2024/QTR2/20240415_10-K_edgar_data_1420565_0000950170-24-044508.txt,2024,2,10-K,other,1420565,1,expansion_2024_batch_04,cd68db8da8721ada,active_2021_2024,43,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Irrelevant,high,Generic industry prediction about AI reducing development time; no firm-specific present capability or investment disclosed.,gpt-5-mini,2026-03-14T02:03:34.426317+00:00,a385a5a01e74e836738e20d8431a423ae0f8c1eaaeefbe608c7d0f20ba1f5c98
