irr_item_id,sample_id,batch_row_id,sentence_id,sentence,source_cik,source_year,source_form,source_file,sentence_index,ff12_code,ff12_name,label,rater1_label,rater2_label,rater2_note
5d000e645e8065fe,c887638760a8a94b,c887638760a8a94b,629fa76f56ef7c46,"To the extent artificial intelligence capabilities improve and are increasingly adopted, they may be used to identify vulnerabilities and craft increasingly sophisticated cybersecurity attacks.",1009759,2024,10-K,2024/QTR2/20240613_10-K_edgar_data_1009759_0001558370-24-009109.txt,3,12,Other,Irrelevant,Irrelevant,,
19996e7336662d83,d1c4317baf81cdd9,d1c4317baf81cdd9,d0d9f2a3ca8539a5,"Moreover, the rapid evolution and increasing adoption of artificial intelligence technologies could both intensify our cybersecurity risks and introduce new risks.",1618673,2024,10-K,2024/QTR3/20240814_10-K_edgar_data_1618673_0000950170-24-097033.txt,1,12,Other,Irrelevant,Irrelevant,,
f83cd61fde90f3ef,d273144a622a8f91,d273144a622a8f91,8fb857b3e8b06fa0,"Additionally, as we increase our use of artificial intelligence tools into our operations, the risk of unauthorized access to our data and of making compliance errors or erroneous decisions based on our reliance on the AI tool will increase.",16040,2024,10-K,2024/QTR4/20241120_10-K_edgar_data_16040_0000950170-24-129210.txt,1,12,Other,Irrelevant,Irrelevant,,
85915399136cc104,db7962bda330be8d,db7962bda330be8d,22e73f630feab377,"The use of AI, particularly generative AI, presents opportunities as well as risks that could negatively impact the business.",1090872,2024,10-K,2024/QTR4/20241220_10-K_edgar_data_1090872_0001090872-24-000049.txt,4,12,Other,Irrelevant,Irrelevant,,
261b4f3104b667b0,dfad15052f5b5f66,dfad15052f5b5f66,e11479b2c3c5519d,"For example, as Artificial Intelligence (""AI"") continues to evolve, cyber-attackers could also use AI to develop malicious code and sophisticated phishing attempts.",1140859,2024,10-K,2024/QTR4/20241126_10-K_edgar_data_1140859_0001140859-24-000177.txt,1,12,Other,Irrelevant,Irrelevant,,
44d7c31c28c959bb,e225415201321bc0,e225415201321bc0,1a36e3f27feadcae,"If we fail to successfully integrate artificial intelligence AI technologies into our platform and business processes, or if we fail to keep pace with rapidly evolving AI technological developments, including attracting and retaining talented AI developers and programmers, we may face a competitive disadvantage.",1281845,2024,10-K,2024/QTR4/20241017_10-K_edgar_data_1281845_0001493152-24-041450.txt,2,12,Other,Irrelevant,Irrelevant,,
46e1b9ad1f277df1,e4061a1a6eb08499,e4061a1a6eb08499,2833f7c55d9374c3,"In addition, some of these competitors may be able to respond more quickly to new or changing opportunities, technologies, and customer requirements such as generative artificial intelligence.",1022408,2024,10-K,2024/QTR2/20240523_10-K_edgar_data_1022408_0001140361-24-027200.txt,9,12,Other,Irrelevant,Irrelevant,,
105f3b5a348c31a2,e65f490dbe214fd0,e65f490dbe214fd0,98c50baf6f6271ea,"Plan of Operation We devote substantial efforts to enter into new-emerging application industries of Internet Technology, Artificial Intelligence (AI) and the Internet of Things (IOT).",1438461,2024,10-K,2024/QTR3/20240715_10-K_edgar_data_1438461_0001640334-24-001102.txt,2,12,Other,Irrelevant,Irrelevant,,
fb4b9603ea271969,0a075d1f0c3794aa,0a075d1f0c3794aa,1c4d6f5afd399189,"Utilize its latest assets acquisitions, Avant mission is to provide innovative and e ective AI solutions that transform businesses and positively impact society.",1740797,2024,10-K,2024/QTR3/20240703_10-K_edgar_data_1740797_0001740797-24-000031.txt,4,12,Other,Speculative,Speculative,,
c62211ff7097220b,0c8dcbaf7805e875,0c8dcbaf7805e875,532edda957519ae1,"We aim to leverage cutting-edge technologies, including AI, to drive innovation and streamline operations.",1853044,2024,10-K,2024/QTR3/20240927_10-K_edgar_data_1853044_0001829126-24-006527.txt,2,12,Other,Speculative,Speculative,,
2153b3611b08a0dd,0e2e68bd8562f3b6,0e2e68bd8562f3b6,65dc4ddb286ecc44,We expect our first AI-ECG cloud-based algorithm to be a low ejection fraction (LVEF 40) algorithm licensed from Mount Sinai.,1468492,2024,10-K,2024/QTR3/20240729_10-K_edgar_data_1468492_0000950170-24-087271.txt,21,12,Other,Speculative,Speculative,,
703a4df057c7962e,1e386b12ad7a4b0c,1e386b12ad7a4b0c,07c34a8e945a5789,"Results from a study titled, Novel data preprocessing techniques in an expanded dataset improve machine learning model accuracy for a non-invasive blood glucose monitor.",1074828,2024,10-K,2024/QTR4/20241114_10-K_edgar_data_1074828_0001654954-24-014480.txt,9,12,Other,Speculative,Speculative,,
fdb99198a922d06b,2372b4fcb00fe302,2372b4fcb00fe302,31067261366384f7,"In order to grow and remain competitive, we will need to adapt to changes in available technology, including, but not limited to, artificial intelligence and machine learning, continually invest in our 5G Network Deployment, increase 5G Network capacity, enhance our existing service offerings and introduce new offerings to meet our current and potential subscribers changing service demands.",1001082,2024,10-K,2024/QTR1/20240329_10-K_edgar_data_1001082_0001558370-24-004386.txt,1,12,Other,Speculative,Speculative,,
4941c433e4d29fa2,25d43a27c9007c37,25d43a27c9007c37,d6da40a7b1377410,"Additionally, we are making, and plan to make in the future, investments in adopting artificial intelligence and machine learning technologies across our business.",1050377,2024,10-K,2024/QTR1/20240307_10-K_edgar_data_1050377_0001558370-24-002727.txt,15,12,Other,Speculative,Speculative,,
412035fa29ff320d,29d0e1cced93ea41,29d0e1cced93ea41,e8e83c9072dbe69d,"For example, nowadays a major number of software, hardware, services and in general technological solutions vendors are including AI components for a very wide range of applications; and we may find improvement opportunities by developing and applying AI in several of our business and operational processes.",1001838,2024,10-K,2024/QTR1/20240229_10-K_edgar_data_1001838_0001558370-24-002119.txt,2,12,Other,Speculative,Speculative,,
da7844803014596f,2b368e517d79ef8e,2b368e517d79ef8e,4cfd3196af652c33,"We intend to build discrete ML- AI models that target fee optimization, income fraud, acquisition targeting, loan stacking, prepayment prediction, identity fraud and time-delimited default prediction.",1064722,2024,10-K,2024/QTR2/20240417_10-K_edgar_data_1064722_0001493152-24-015016.txt,9,12,Other,Speculative,Speculative,,
96ccb97abfee2987,2d6c1c435db29198,2d6c1c435db29198,2417899902f5b1bc,"We are committed to providing a safe and secure environment for all of our personnel, our business partners and our customers, including the responsible use of AI chatbots and generative AI data processor products AI Systems .",1275187,2024,10-K,2024/QTR3/20240725_10-K_edgar_data_1275187_0001628280-24-032989.txt,3,12,Other,Speculative,Speculative,,
feb865e23343b02a,3529591ea2a0bbbc,3529591ea2a0bbbc,664ac1c908e0538b,Conduct data analysis and AI required to build the disease detection compound libraries suitable for use with the AMMST.,1001907,2024,10-K,2024/QTR3/20240920_10-K_edgar_data_1001907_0001437749-24-029650.txt,1,12,Other,Speculative,Speculative,,
060535d5cb5631a3,4144f4d0f5d5a037,4144f4d0f5d5a037,c4e09d07456063ba,"We continue to build and integrate AI into our offerings, and this innovation presents risks and challenges that could affect its adoption, and therefore our business.",1374339,2024,10-K,2024/QTR2/20240401_10-K_edgar_data_1374339_0001558370-24-004532.txt,4,12,Other,Speculative,Speculative,,
a07133e18416473b,49fac59fad5624d3,49fac59fad5624d3,00b7f669d50a2cec,These clients are consciously evaluating potential areas where AI-enabled technologies could be utilized in the future.,1720420,2024,10-K,2024/QTR3/20240912_10-K_edgar_data_1720420_0001720420-24-000042.txt,8,12,Other,Speculative,Speculative,,
116cce8be541d373,4f0b5b90a8028d28,4f0b5b90a8028d28,87308d0180b7765c,"In particular, we seek not only to deliver size recommendations but to provide a robust, end-to-end,artificial intelligence, or AI-driven platform that inspires consumer confidence and drives revenue growth by providing a superior consumer journey to both online and the brick and mortar stores.",1211805,2024,10-K,2024/QTR2/20240401_10-K_edgar_data_1211805_0001493152-24-012542.txt,3,12,Other,Speculative,Speculative,,
a050f9b9f840cc0e,5640fd853701afed,5640fd853701afed,59716e248fcbd2d0,We are also actively exploring the integration of generative AI into our institutions various student processes.,1046568,2024,10-K,2024/QTR1/20240221_10-K_edgar_data_1046568_0000950170-24-017946.txt,3,12,Other,Speculative,Speculative,,
049e5552d70dfab9,6785abe9fed3071d,6785abe9fed3071d,691019462fccd741,"From endpoint devices to data centers, generative AI applications will drive the need for higher speed and higher bandwidth networks, while increasing the requirements for our precision timing solutions.",4127,2024,10-K,2024/QTR4/20241115_10-K_edgar_data_4127_0000004127-24-000131.txt,3,12,Other,Speculative,Speculative,,
340853d709783eff,6cec88875b633a35,6cec88875b633a35,b15d0aa3edae02e0,"The opportunity to collect data points over time could enable the development of business and insurance liability benchmarking, and through AI, powerful guidance for perpetual safety improvement (and associated cost savings capture).",1425627,2024,10-K,2024/QTR2/20240401_10-K_edgar_data_1425627_0001477932-24-001629.txt,1,12,Other,Speculative,Speculative,,
a3f1242ab8a7dfaf,756b0be841313802,756b0be841313802,f0f8765a11dc0169,We believe that by integrating leading products in biomechanical research we sourced through Motek (with which we have an exclusive distribution agreement) with our advanced robotics and other AI-based innovative products we could leverage clinical results with data insights to help transform protocols and processes in the industry related to human performance and movement disorders leading to solid growth potential in this important market segment in the next 5-10 years.,1883788,2024,10-K,2024/QTR3/20240715_10-K_edgar_data_1883788_0000950170-24-083628.txt,1,12,Other,Speculative,Speculative,,
b15fd04cb076182e,80cf4a6334cba61a,80cf4a6334cba61a,5f33da566a302435,"The ongoing development of AI and machine learning, algorithms, sensors, and flight control systems paves the way for fully autonomous eVTOL services in the future.",1481504,2024,10-K,2024/QTR4/20241008_10-K_edgar_data_1481504_0001477932-24-006252.txt,3,12,Other,Speculative,Speculative,,
77f0b2ec300e4501,85b48e60981175e7,85b48e60981175e7,b39bae1a80bcaf0b,"IoTT, which is an acronym for Internet of Things Tech, is our wholly-owned subsidiary which, with the signing of the joint venture agreement with the AI company cross-Ing, is planning to provide a series of data platforms for all sports programmed in the joint venture agreement, and no longer just a platform for our SSGs related to soccer.",1121795,2024,10-K,2024/QTR4/20241011_10-K_edgar_data_1121795_0001079973-24-001394.txt,3,12,Other,Speculative,Speculative,,
43b894bc1c17b4ac,87596aae320fbb32,87596aae320fbb32,783343a1e7fee59d,Private AI: This solution enables organizations to use generative AI technologies while addressing privacy and compliance needs of the organization.,1730168,2024,10-K,2024/QTR4/20241220_10-K_edgar_data_1730168_0001730168-24-000139.txt,10,12,Other,Speculative,Speculative,,
270704644e71247c,8a0339e49d0ce74a,8a0339e49d0ce74a,0a204a32529b71a6,"Through deep learning of user behavior characteristics, accurately assess risk levels, effectively improve the efficiency and accuracy of risk control, and escort international business.",1631282,2024,10-K,2024/QTR3/20240926_10-K_edgar_data_1631282_0001213900-24-082285.txt,188,12,Other,Speculative,Speculative,,
4fdd921567262aa7,98d4d4d8518e4af0,98d4d4d8518e4af0,85f04cee619d3317,"Moreover, we expect our expenses to increase significantly in connection with our ongoing activities, including the continuing increase in our technological capabilities with respect to IoT, machine learning, and artificial intelligence.",1854275,2024,10-K,2024/QTR3/20240712_10-K_edgar_data_1854275_0001213900-24-060948.txt,5,12,Other,Speculative,Speculative,,
9f0d06a89f4bbb0e,99a01e0452e41400,99a01e0452e41400,6e9c107b32c17f8b,"Overview Roadzen Inc. is a leading Insurtech company on a mission to transform global auto insurance powered by advanced artificial intelligence (""AI"").",1868640,2024,10-K,2024/QTR3/20240701_10-K_edgar_data_1868640_0000950170-24-079647.txt,3,12,Other,Speculative,Speculative,,
0bf13880cb85d5e2,a6c377cf62e3f8b4,a6c377cf62e3f8b4,f7e2e3b539e872fd,"We believe other approaches based on machine learning, or other artificial intelligence methodologies are potentially viable alternatives but are likely too costly, do not meet current compliance timelines, and may defy the core of COPPA's opt-in parameters.",1437283,2024,10-K,2024/QTR2/20240401_10-K_edgar_data_1437283_0001214659-24-005793.txt,6,12,Other,Speculative,Speculative,,
53a1fb9f3581539c,bf5e48b79327a4f7,bf5e48b79327a4f7,a6d5c788c4d860c7,"Our proposed plan of operation and prospects will depend largely upon our ability to successfully establish a noticeable presence in the Artificial Intelligence, Machine Learning, Robotics, and digital assets industry on a timely fashion, retain and continue to hire skilled management, technical, marketing and other personnel; and attract and retain significant numbers of quality business partners.",1049011,2024,10-K,2024/QTR2/20240418_10-K_edgar_data_1049011_0001493152-24-015154.txt,7,12,Other,Speculative,Speculative,,
0ab24d03c8239142,c76d591489724f5f,c76d591489724f5f,04c7039933b959aa,"Additionally, the proliferation of generative AI applications is expected to accelerate the creation of digital content such as text, images and video over the long-term.",1137789,2024,10-K,2024/QTR3/20240802_10-K_edgar_data_1137789_0001137789-24-000068.txt,5,12,Other,Speculative,Speculative,,
2a30230716d75abb,c87aed1a31aeb6a7,c87aed1a31aeb6a7,a616a0e692c73b63,"Illustrative examples include: Enhancements to ratings quality and product extensions Investments that extend ownership and participation in joint ventures and strategic alliances Expansion in emerging markets New products, services, content and technology capabilities, including Gen AI, to meet customer demands Selective bolt-on acquisitions that accelerate the ability to scale and grow Moody's businesses In this era of exponential risk, we know that risks are interconnected, and organizations want a complete view of risk.",1059556,2024,10-K,2024/QTR1/20240214_10-K_edgar_data_1059556_0001059556-24-000017.txt,2,12,Other,Speculative,Speculative,,
9f2e0abc3d1825e6,ca56440bff7fcc85,ca56440bff7fcc85,9c616baf3be0bc69,"In addition, we are already seeing AI and the symmetric transfer of data and analytics drive massive new requirements in network capacity and latency and expect this to increase significantly over time.",1101680,2024,10-K,2024/QTR3/20240813_10-K_edgar_data_1101680_0000950170-24-096409.txt,3,12,Other,Speculative,Speculative,,
b51c6dc9a0672e7e,ca830951f3e3a4e1,ca830951f3e3a4e1,4a56f6e6ab5a91c1,"The use of artificial intelligence AI , data analytics, and other technologies are expected in the future to become a key component in the administration and management of health plans and health care delivery.",1089815,2024,10-K,2024/QTR2/20240405_10-K_edgar_data_1089815_0001140361-24-018303.txt,2,12,Other,Speculative,Speculative,,
94c97b681df168d2,caaa6a080244e626,caaa6a080244e626,7b0b679a7a75bda9,We also believe the introduction of generative AI signifies a transformative era that is set to drive growth for us and our clients.,1467373,2024,10-K,2024/QTR4/20241010_10-K_edgar_data_1467373_0001467373-24-000278.txt,7,12,Other,Speculative,Speculative,,
cc12d57c8ccc862b,daaa2b2c419e2496,daaa2b2c419e2496,97d63e6c8eea2dc9,"We are making investments in AI initiatives, including generative AI, to, among other things, recommend relevant unconnected content across our products, enhance our advertising tools, develop new products, and develop new features for existing products.",1326205,2024,10-K,2024/QTR2/20240624_10-K_edgar_data_1326205_0001185185-24-000650.txt,5,12,Other,Speculative,Speculative,,
7fab53d2bfb6746d,de7a2364171cb6fb,de7a2364171cb6fb,0a7c9a02346e9453,"While we will give priority to companies in technology, internet, and consumer sectors, we will have no specific industry restriction, and we plan on exploring opportunities in enterprise services, artificial intelligence, culture and media, biotechnology, new consumer brands, blockchain and other areas that show the interest of investors.",1869601,2024,10-K,2024/QTR3/20240726_10-K_edgar_data_1869601_0001829126-24-005033.txt,1,12,Other,Speculative,Speculative,,
1caba59621ec70a2,e5a89f85fc90e222,e5a89f85fc90e222,459573725b86ba77,AFG may utilize artificial intelligence and machine learning AI in its business or incorporate AI into its products and services.,1042046,2024,10-K,2024/QTR1/20240223_10-K_edgar_data_1042046_0001042046-24-000009.txt,1,12,Other,Speculative,Speculative,,
90ba28c2f0ee3b75,ec8f9a12f5f5ccab,ec8f9a12f5f5ccab,5c41df841aa3c464,As we grow our ARTAS hair restoration business and expand robotics offerings through the AI.ME platform we expect our penetration into the core practices of dermatology and plastic surgery to increase.,1409269,2024,10-K,2024/QTR2/20240401_10-K_edgar_data_1409269_0001437749-24-010159.txt,17,12,Other,Speculative,Speculative,,
1a074f393fc0c04a,f106467bc3b0f7bc,f106467bc3b0f7bc,3f1206a26b863eeb,We believe that one of the most significant drivers of longer-term wearable display market adoption that will change the future of computing and result in broad adoption of AR in smaller wearable packages will be the augmentation of the real world with cloud-based information and AI.,1463972,2024,10-K,2024/QTR2/20240415_10-K_edgar_data_1463972_0001558370-24-005117.txt,5,12,Other,Speculative,Speculative,,
02889477d45ae650,f36dda5a226f77d0,f36dda5a226f77d0,210a47757b1a11e0,The Company may adopt and integrate generative artificial intelligence tools into our systems for specific use cases reviewed by legal and information security.,1053691,2024,10-K,2024/QTR1/20240329_10-K_edgar_data_1053691_0001437749-24-010064.txt,3,12,Other,Speculative,Speculative,,
0f6afdf1fd8a2f76,f49a12ea9939be40,f49a12ea9939be40,ec6f3c3c11b47671,Our ultimate vision for askROI is to create a one-stop-shop for individuals and businesses to access generative AI products.,1437491,2024,10-K,2024/QTR3/20240716_10-K_edgar_data_1437491_0001214659-24-012432.txt,4,12,Other,Speculative,Speculative,,
c461cbc7fa420b4d,fb140caa6d93e088,fb140caa6d93e088,7ee76409a5f3c861,"These development opportunities are available through live employee events like Technology Days dedicated to exploring new ideas, such as Generative AI.",1048695,2024,10-K,2024/QTR4/20241118_10-K_edgar_data_1048695_0001048695-24-000185.txt,12,12,Other,Speculative,Speculative,,
a04147d1eb865224,fe05af09668c563d,fe05af09668c563d,d60fcf1bd3a5a503,"By affirming our development path and product road map, we expect to file several new patents for novel technologies which we expect to launch in the future, including next generation electric tankless technologies along which will be designed to work with technologies that are able to employ artificial intelligence to help reduce water and energy consumption.",1429393,2024,10-K,2024/QTR2/20240626_10-K_edgar_data_1429393_0001477932-24-003883.txt,1,12,Other,Speculative,Speculative,,
887b5b7b3f92667d,966d3309fbe43b6f,966d3309fbe43b6f,0bd4675009165f2d,"XENE Acquisition On February 7, 2024, SG DevCorp closed its acquisition of Majestic World Holdings, a real estate technology firm and owner of the Xene AI Software platform XENE Platform .",1023994,2024,10-K,2024/QTR2/20240507_10-K_edgar_data_1023994_0001213900-24-040541.txt,1,3,Manuf,Irrelevant,Irrelevant,,
8879d1d385f10adf,ac6c2a94d410ab5d,ac6c2a94d410ab5d,8a565a36583fdb5d,"Our global strategy is to deliver higher value by focusing on the following strategic priorities: Invest in high-growth technologies such as hybrid cloud, security, data analytics, artificial intelligence (""AI""), hyperscale infrastructure, and services.",1177394,2024,10-K,2024/QTR1/20240126_10-K_edgar_data_1177394_0001177394-24-000014.txt,1,9,Shops,Speculative,Speculative,,
