batch_id,batch_row_id,sampling_seed,selection_reason,sentence_id,sentence_text_id,sentence,sentence_norm,label,is_uncertain,uncertainty_note,source_file,source_year,source_quarter,source_form,source_section,source_cik,sentence_index,manifest_id,manifest_row_id,source_window_id,token_count,fragment_score,integrity_flags,sic,ff12_code,ff12_name,industry_metadata_source,length_bin,edge_case_flag,filing_selection_reason,assistive_label,assistive_confidence,assistive_rationale,assistive_model,assistive_generated_at,assistive_prompt_hash
labeling_batch_v3,a151b9e35859d534,20260312,quarter_diversity_fill,c60a6f3c116164ab,359110c52061d8fb,"JLL's technology strategy is to build, buy, partner and invest to curate an industry-leading technology portfolio that extends seamlessly into the generative AI era.",jll s technology strategy is to build buy partner and invest to curate an industry leading technology portfolio that extends seamlessly into the generative ai era,Speculative,,,2024/QTR1/20240227_10-K_edgar_data_1037976_0001037976-24-000010.txt,2024,1,10-K,other,1037976,5,expansion_2024_batch_03,a74370fd2abce957,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Speculative,high,"Expresses strategic intent and future orientation, not a factual claim of current capability or past action.",gpt-5-mini,2026-03-14T17:22:22.972360+00:00,355eba976ad7e42670b5bdcef8365f31b91a432b1cb819aa0ee584ca450f7335
labeling_batch_v3,08b289e61e62afce,20260312,quarter_diversity_fill,939249e2002fe41a,5387be2495b067cc,"As with many new and emerging technologies, AI presents numerous risks and challenges that could adversely affect our business.",as with many new and emerging technologies ai presents numerous risks and challenges that could adversely affect our business,Irrelevant,,,2024/QTR1/20240227_10-K_edgar_data_1069183_0001069183-24-000006.txt,2024,1,10-K,item_1a_risk_factors,1069183,6,expansion_2024_batch_04,55af0347037f4eb2,active_2021_2024,19,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Irrelevant,high,Generic risk disclosure about AI impacts; no firm-specific present capability or offering disclosed.,gpt-5-mini,2026-03-14T17:22:24.474127+00:00,fe6f3f12e06a41b6769f834cc9e371c2f5bd3f322cf120866ac4a627d01a426e
labeling_batch_v3,b20b3bd79c0b7782,20260312,quarter_diversity_fill,79ba9e420ed57b76,b4b5a3e4aa53c268,"For example, AI algorithms that we use may be flawed or may be based on datasets that are biased or insufficient.",for example ai algorithms that we use may be flawed or may be based on datasets that are biased or insufficient,Irrelevant,,,2024/QTR1/20240228_10-K_edgar_data_105319_0000950170-24-022144.txt,2024,1,10-K,other,105319,12,expansion_2024_batch_04,0909a48a805abf7c,active_2021_2024,21,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Irrelevant,high,"Generic risk disclosure about AI algorithm flaws/biases, not a firm-specific capability claim.",gpt-5-mini,2026-03-14T17:22:26.150329+00:00,f0b6130fee1f9894d1fbe1100fddf2de83a72affe12c146dcef9fdd9dae7822e
labeling_batch_v3,200d0730f430c336,20260312,quarter_diversity_fill,0da1f547d86aae0d,1f8dc0437bb3ccb8,"If we are unable to use generative AI, it could make our business less efficient and result in competitive disadvantages.",if we are unable to use generative ai it could make our business less efficient and result in competitive disadvantages,Irrelevant,,,2024/QTR1/20240228_10-K_edgar_data_1070494_0000950170-24-021473.txt,2024,1,10-K,item_1a_risk_factors,1070494,3,expansion_2024_batch_04,80cd1b948d9cece2,active_2021_2024,20,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Irrelevant,high,"Primary function is risk disclosure about potential impact, not stating a current capability or offering.",gpt-5-mini,2026-03-14T17:22:27.647336+00:00,3c09c72e1b5301da1fc920c14157b3ebb2654a92d263f40d54333b20de4e7aa8
labeling_batch_v3,facabffb2d55c8c8,20260312,quarter_diversity_fill,8840d3d44a679062,ae726a114797bb73,"As with many disruptive technologies, however, AI presents risks and unintended consequences that could affect its adoption.",as with many disruptive technologies however ai presents risks and unintended consequences that could affect its adoption,Irrelevant,,,2024/QTR1/20240229_10-K_edgar_data_1013880_0001558370-24-002207.txt,2024,1,10-K,item_1a_risk_factors,1013880,21,expansion_2024_batch_02,59ef05119449ecaf,active_2021_2024,17,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Irrelevant,high,Generic risk statement about AI adoption; no firm-specific present capability or investment disclosed.,gpt-5-mini,2026-03-14T17:22:29.120731+00:00,08d14bb7f982f457ff0e87dc6998240c5f034b4fde945692b8554a4675868ed9
labeling_batch_v3,83b9cfc5dcf8807e,20260312,quarter_diversity_fill,33d5cc4b3735eb76,f097ed2b709a2bdb,Non-compliance with the AI Act may be subject to regulatory fines of up to 7 of annual worldwide turnover.,non compliance with the ai act may be subject to regulatory fines of up to 7 of annual worldwide turnover,Irrelevant,,,2024/QTR1/20240305_10-K_edgar_data_1034842_0001558370-24-002475.txt,2024,1,10-K,other,1034842,8,expansion_2024_batch_02,5350b9f54a0359a4,active_2021_2024,19,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Irrelevant,high,"Generic regulatory risk statement, not a firm-specific capability or offering.",gpt-5-mini,2026-03-14T17:22:30.867988+00:00,3252dcf0984a52600176212d8cb008a7b57d406123395a6c62c264e2566756a0
labeling_batch_v3,686d7e54267e06fd,20260312,quarter_diversity_fill,150d9c0a507dee73,5c176acc0e1cae76,"Through generative AI, potential threats may have new tools to automate and refine attacks or evade detection.",through generative ai potential threats may have new tools to automate and refine attacks or evade detection,Irrelevant,,,2024/QTR1/20240306_10-K_edgar_data_1006837_0001006837-24-000023.txt,2024,1,10-K,item_1a_risk_factors,1006837,4,expansion_2024_batch_01,ab45d0e9148d0432,active_2021_2024,17,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Irrelevant,high,"Generic risk disclosure about threats using generative AI, no firm-specific capability or offering.",gpt-5-mini,2026-03-14T17:22:32.366558+00:00,09d82c88957460382936f027047323b3221eda12a9555a4d9ef37fb3e79690de
labeling_batch_v3,25d43a27c9007c37,20260312,quarter_diversity_fill,d6da40a7b1377410,356a9d46b14e1c25,"Additionally, we are making, and plan to make in the future, investments in adopting artificial intelligence and machine learning technologies across our business.",additionally we are making and plan to make in the future investments in adopting artificial intelligence and machine learning technologies across our business,Speculative,,,2024/QTR1/20240307_10-K_edgar_data_1050377_0001558370-24-002727.txt,2024,1,10-K,other,1050377,15,expansion_2024_batch_03,b1736323e207e4c4,active_2021_2024,23,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Speculative,high,"Forward-looking statement of planned investments, not a present factual claim of implemented capability.",gpt-5-mini,2026-03-14T17:22:34.154746+00:00,7dfb210777d0d64431572ee74644b71a344b434816e5c38293e0bbc641e59d20
labeling_batch_v3,02e85be4fb53d952,20260312,quarter_diversity_fill,f13102ab06c5d4d2,fc8d75c8d6283b06,The Use of Generative AI in our Business and by Our Clients and Competitors Could Negatively Affect our Business and Reputation.,the use of generative ai in our business and by our clients and competitors could negatively affect our business and reputation,Irrelevant,,,2024/QTR1/20240308_10-K_edgar_data_1023313_0000950170-24-028381.txt,2024,1,10-K,other,1023313,2,expansion_2024_batch_02,0e0c85c3909fa191,active_2021_2024,21,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Irrelevant,high,"Generic risk disclosure about AI impact on business/reputation, no claim of current use or capability.",gpt-5-mini,2026-03-14T17:22:35.770614+00:00,09c5995f498a539060aed73ea0166ebf210ad1d5d949a4815d475467b5211381
labeling_batch_v3,f8cf0edcdf48329a,20260312,quarter_diversity_fill,7d9a2ac9f027b541,2aeaff4f72c55c8b,"Moreover, the use of AI trained on inaccurate data sets could result in inaccurate or biased decisions.",moreover the use of ai trained on inaccurate data sets could result in inaccurate or biased decisions,Irrelevant,,,2024/QTR1/20240320_10-K_edgar_data_1038509_0001038509-24-000009.txt,2024,1,10-K,item_1a_risk_factors,1038509,7,expansion_2024_batch_03,1dff92d2205344ee,active_2021_2024,17,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Irrelevant,high,Generic risk disclosure about AI inaccuracies; no firm-specific capability or claim.,gpt-5-mini,2026-03-14T17:22:37.147449+00:00,8423f0b7e2736c27775fea9221136db795a55201ab962c9d34fbad4385af20d7
labeling_batch_v3,c1893bcf4fffa083,20260312,quarter_diversity_fill,5b5721dc9ba6a21e,4da58502d5016115,"The process continues by acquiring building data to analyze energy consumption to quickly identify savings (and hence, improved NOI) with intelligent machine learning.",the process continues by acquiring building data to analyze energy consumption to quickly identify savings and hence improved noi with intelligent machine learning,Speculative,,,2024/QTR2/20240401_10-K_edgar_data_1108645_0001477932-24-001631.txt,2024,2,10-K,item_1_business,1108645,1,expansion_2024_batch_02,b22648cea0333143,active_2021_2024,23,0.0,[],,12,Other,unknown,medium,FALSE,quarter_round_robin,Speculative,high,"Describes intended use/benefit of ML, not a present factual claim of implemented capability.",gpt-5-mini,2026-03-14T17:22:39.668178+00:00,2aaaf0b9b79327f66452326803ce1aa03533d6fc47eddb5860a1b1a8958da1d7
labeling_batch_v3,9be87e4075bcb0ff,20260312,quarter_diversity_fill,b0d5deb1c7e12578,ecad5cb7d4a85c6b,Marketing Edge leverages conversational intelligence with generative AI to form a comprehensive marketing attribution and conversation data solution.,marketing edge leverages conversational intelligence with generative ai to form a comprehensive marketing attribution and conversation data solution,Actionable,,,2024/QTR2/20240401_10-K_edgar_data_1224133_0000950170-24-038807.txt,2024,2,10-K,other,1224133,6,expansion_2024_batch_02,593490af7a008c4e,active_2021_2024,18,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Actionable,high,Firm states current use and offering of generative AI-powered conversational intelligence solution.,gpt-5-mini,2026-03-14T17:22:41.058158+00:00,8a3f0b733bff7cd05ac860b157a70d0514f8af1a80ebaa6bf8cc9bd9e1114eee
labeling_batch_v3,9f3382c6dbc53356,20260312,quarter_diversity_fill,67903b7f42943ffb,b2ccb51c15f495e7,"The Program is a diversified, systematic approach that uses machine learning on a portfolio of diversified, liquid financial and commodities futures contracts.",the program is a diversified systematic approach that uses machine learning on a portfolio of diversified liquid financial and commodities futures contracts,Actionable,,,2024/QTR2/20240401_10-K_edgar_data_1261379_0001213900-24-028573.txt,2024,2,10-K,other,1261379,1,expansion_2024_batch_02,f561a14ccf1354b4,active_2021_2024,22,0.0,[],,12,Other,unknown,medium,FALSE,quarter_round_robin,Actionable,high,States a present factual capability/use of machine learning in the Program's investment process.,gpt-5-mini,2026-03-14T17:22:42.444227+00:00,a73d6800f36de1f4532c7163c196f16ff2c40dfc247e92fb43f4fb761dfd9ca9
labeling_batch_v3,b59ff216d0c5a897,20260312,quarter_diversity_fill,68d33ee89a955d4a,4b3fdfcb7ecfab85,"Once the results of the scan are uploaded to our Aerodentis AI Cloud, a remote dental professional will develop a treatment plan for that patient using our Platform.",once the results of the scan are uploaded to our aerodentis ai cloud a remote dental professional will develop a treatment plan for that patient using our platform,Actionable,,,2024/QTR2/20240401_10-K_edgar_data_1282980_0001213900-24-028793.txt,2024,2,10-K,other,1282980,12,expansion_2024_batch_02,9be45f97612cf6a8,active_2021_2024,28,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Actionable,high,States a present workflow and capability using Aerodentis AI Cloud and Platform.,gpt-5-mini,2026-03-14T17:22:43.969076+00:00,64972198ea74cfa0a4a25f9fb49edccc13e1152f2fb5ff21b40f7969b42f28ee
labeling_batch_v3,609a61d3e9aec49a,20260312,quarter_diversity_fill,02fadb74815a203f,d3d7f6e3300ca271,"For example, European regulators have proposed a stringent AI regulation, and we expect other jurisdictions will adopt similar laws.",for example european regulators have proposed a stringent ai regulation and we expect other jurisdictions will adopt similar laws,Irrelevant,,,2024/QTR2/20240401_10-K_edgar_data_1351636_0000950170-24-039479.txt,2024,2,10-K,item_1_business,1351636,27,expansion_2024_batch_03,e66dd44d51c6954e,active_2021_2024,19,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Irrelevant,high,"Generic regulatory expectation about AI laws, not a firm-specific capability or claim.",gpt-5-mini,2026-03-14T17:22:45.623436+00:00,9a1c636ab6edce93c5e6f39693150b9e8a430301c25f20d9dfc2366dccf1648e
labeling_batch_v3,4144f4d0f5d5a037,20260312,quarter_diversity_fill,c4e09d07456063ba,1860deb7cd8b01dc,"We continue to build and integrate AI into our offerings, and this innovation presents risks and challenges that could affect its adoption, and therefore our business.",we continue to build and integrate ai into our offerings and this innovation presents risks and challenges that could affect its adoption and therefore our business,Actionable,,,2024/QTR2/20240401_10-K_edgar_data_1374339_0001558370-24-004532.txt,2024,2,10-K,item_1a_risk_factors,1374339,4,expansion_2024_batch_03,6533051fd5b4672f,active_2021_2024,26,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Actionable,high,Firm states present factual activity: building and integrating AI into offerings (current use).,gpt-5-mini,2026-03-14T17:22:47.082951+00:00,57c12875a8092a144be1ca5cefbcb3ea9812d505f53cd5d09e588a5a2f6faae0
labeling_batch_v3,1e1262423267bb62,20260312,quarter_diversity_fill,8047a3d84881cef0,a65e33bc3b9fbf34,Expenses Research and Development : Developing and maintaining the proprietary NLP technology and architecture will be a significant future expense for the Company.,expenses research and development developing and maintaining the proprietary nlp technology and architecture will be a significant future expense for the company,Speculative,,,2024/QTR2/20240401_10-K_edgar_data_1388295_0001493152-24-012247.txt,2024,2,10-K,item_7_mda,1388295,11,expansion_2024_batch_03,d5739f39af7e6c29,active_2021_2024,23,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Speculative,high,"Describes future expense/intent, not a present factual claim of existing capability or investment.",gpt-5-mini,2026-03-14T17:22:48.336338+00:00,c91f5b07dd233c7254233fd8ae43bc943227b83d1d303f413424e5e0ffa54dab
labeling_batch_v3,5736c5be2666fd6d,20260312,quarter_diversity_fill,cac00072e0b5f2c3,f0fcc0999889a1c8,"In providing services and solutions to clients, we may be required to manage, utilize and store sensitive or confidential client data, possibly including personal data, and we anticipate these activities to increase, including through the use of artificial intelligence, the internet of things and analytics.",in providing services and solutions to clients we may be required to manage utilize and store sensitive or confidential client data possibly including personal data and we anticipate these activities to increase including through the use of artificial intelligence the internet of things and analytics,Irrelevant,,,2024/QTR2/20240401_10-K_edgar_data_1396536_0001079973-24-000473.txt,2024,2,10-K,item_1a_risk_factors,1396536,16,expansion_2024_batch_03,a01d2e5622f58d14,active_2021_2024,45,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Irrelevant,high,Risk disclosure about data handling and anticipated increase; no firm-specific current AI capability claimed.,gpt-5-mini,2026-03-14T17:22:49.810781+00:00,bdf6a0d30398face85b0888e01058eb9868124038cb9af50d0f5a8178331a929
labeling_batch_v3,668a597a28db5dd6,20260312,quarter_diversity_fill,df4e05a0ddc72b7c,960c4a36115a7f83,Overview Iveda specializes in AI and digital transformation technologies with real-world applications that improve quality of life and safety worldwide.,overview iveda specializes in ai and digital transformation technologies with real world applications that improve quality of life and safety worldwide,Actionable,,,2024/QTR2/20240401_10-K_edgar_data_1397183_0001493152-24-012417.txt,2024,2,10-K,other,1397183,1,expansion_2024_batch_03,30f9d478f186a2b0,active_2021_2024,20,0.0,[],,12,Other,unknown,medium,FALSE,quarter_round_robin,Actionable,high,Firm-specific present factual claim of specialization and applied AI capabilities.,gpt-5-mini,2026-03-14T17:22:51.163454+00:00,32e36591ff9a8c395a8bd13ad0db318ff05ebd76249f474ff8ae23f0b96b1b98
labeling_batch_v3,ec8f9a12f5f5ccab,20260312,quarter_diversity_fill,5c41df841aa3c464,fb78cb36d8743d86,As we grow our ARTAS hair restoration business and expand robotics offerings through the AI.ME platform we expect our penetration into the core practices of dermatology and plastic surgery to increase.,as we grow our artas hair restoration business and expand robotics offerings through the ai me platform we expect our penetration into the core practices of dermatology and plastic surgery to increase,Speculative,,,2024/QTR2/20240401_10-K_edgar_data_1409269_0001437749-24-010159.txt,2024,2,10-K,other,1409269,17,expansion_2024_batch_04,27cf2be8bdd94a86,active_2021_2024,31,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Speculative,high,"Forward-looking expectation about growth and penetration, not a present factual claim of capability or offering.",gpt-5-mini,2026-03-14T17:22:52.637131+00:00,3574ff5a87fd42541345e1fde6c0d9b860925b5c501657d1232b4a1516eaf616
labeling_batch_v3,30162e7fe42d3919,20260312,quarter_diversity_fill,bb7f5f744783b42b,87db3b3c88aa9bcb,The rapid evolution and increased adoption of artificial intelligence technologies have also given rise to additional vulnerabilities and potential entry points for cyber threats.,the rapid evolution and increased adoption of artificial intelligence technologies have also given rise to additional vulnerabilities and potential entry points for cyber threats,Irrelevant,,,2024/QTR2/20240401_10-K_edgar_data_1431567_0001437749-24-010372.txt,2024,2,10-K,other,1431567,1,expansion_2024_batch_04,ee70c66ca17c9a0a,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,FALSE,quarter_round_robin,Irrelevant,high,"Generic risk/industry statement about AI vulnerabilities, no firm-specific claim of capability or investment.",gpt-5-mini,2026-03-14T17:22:54.340772+00:00,f53822578236bd8264aedc7bf301cbcb0b7e4c7f0182ccf518ee6fece483b283
labeling_batch_v3,7e2ad4423b47665e,20260312,quarter_diversity_fill,f18d705e50b7d503,7cedb26473ea3946,Artificial intelligence AI is projected to reduce bank operating costs by 22 by the year 2030.,artificial intelligence ai is projected to reduce bank operating costs by 22 by the year 2030,Irrelevant,,,2024/QTR2/20240401_10-K_edgar_data_1437283_0001214659-24-005793.txt,2024,2,10-K,item_1_business,1437283,1,expansion_2024_batch_04,d869309a0a12465a,active_2021_2024,16,0.0,[],,12,Other,unknown,medium,FALSE,quarter_round_robin,Irrelevant,high,"Generic market projection, not a firm-specific claim of current use or capability.",gpt-5-mini,2026-03-14T17:22:55.974554+00:00,e3cbf26547019ffaef5c7f9f713c92b29d667e1bb64a13a3910d07557ac554cb
labeling_batch_v3,77342759203bcd77,20260312,quarter_diversity_fill,6489b2d76fe80847,d3e2b974b7071b28,"This Infrastructure-as-a-Service (IaaS) enables use cases including backups, multi-cloud, application storage, ransomware protection, and storage for AI/ML workflows.",this infrastructure as a service iaas enables use cases including backups multi cloud application storage ransomware protection and storage for ai ml workflows,Actionable,,,2024/QTR2/20240401_10-K_edgar_data_1462056_0001462056-24-000033.txt,2024,2,10-K,other,1462056,1,expansion_2024_batch_04,9b405029fdef2aca,active_2021_2024,18,0.0,[],,12,Other,unknown,medium,FALSE,quarter_round_robin,Actionable,high,States a present capability/offering enabling AI/ML workflow storage among listed uses.,gpt-5-mini,2026-03-14T17:22:57.403021+00:00,eeb956c0201a73ed88db01630c20cb82b69406a0d7c4f83f1ae8edcaddca1e63
labeling_batch_v3,59e095abd416f1cc,20260312,quarter_diversity_fill,02322ec0d802844d,9155e060f012e5ce,"Our employees and personnel may also use generative AI technologies to perform their work, and the disclosure and use of personal information in such technologies is subject to various data privacy and security laws and obligations.",our employees and personnel may also use generative ai technologies to perform their work and the disclosure and use of personal information in such technologies is subject to various data privacy and security laws and obligations,Irrelevant,,,2024/QTR2/20240402_10-K_edgar_data_1327688_0000950170-24-040394.txt,2024,2,10-K,item_1a_risk_factors,1327688,6,expansion_2024_batch_03,4540c68c82b6bbde,active_2021_2024,36,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Irrelevant,high,Risk disclosure about data privacy and AI use; no firm-specific capability or offering claimed.,gpt-5-mini,2026-03-14T17:22:58.803030+00:00,9ead1a7a386c371ee6f4375f5e6ec6437666b263bc0a45e7209746e96497c6ce
labeling_batch_v3,8ce1418bfa85badc,20260312,quarter_diversity_fill,815a719f6eb541dd,c30f01b740bc1b32,"Additionally, sensitive data of the Company or our customers could be leaked, disclosed, or revealed as a result of or in connection with our employees , personnel's, or vendors use of generative AI technologies.",additionally sensitive data of the company or our customers could be leaked disclosed or revealed as a result of or in connection with our employees personnel s or vendors use of generative ai technologies,Irrelevant,,,2024/QTR2/20240404_10-K_edgar_data_1132105_0000950170-24-041618.txt,2024,2,10-K,other,1132105,5,expansion_2024_batch_02,0586d81360a2e568,active_2021_2024,34,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Irrelevant,high,"Primary function is risk disclosure about data leakage from generative AI use, not a firm capability claim.",gpt-5-mini,2026-03-14T17:23:00.404615+00:00,d990fe19228f6cdbb648630829afbfe7e0ddb6e1ff5a12c7f7b82430bbdd5477
labeling_batch_v3,eab466e877abe4f2,20260312,quarter_diversity_fill,67b58f9d8eb958e7,cf2eb49ac1cf1a77,"If we are not successful in utilizing AI initiatives and other advancements in technology in our business, we will not be able to compete effectively and business, reputation, or financial results could be adversely affected.",if we are not successful in utilizing ai initiatives and other advancements in technology in our business we will not be able to compete effectively and business reputation or financial results could be adversely affected,Irrelevant,,,2024/QTR2/20240405_10-K_edgar_data_1089815_0001140361-24-018303.txt,2024,2,10-K,other,1089815,3,expansion_2024_batch_02,7c18285297cc7ab6,active_2021_2024,35,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Irrelevant,high,"Generic risk disclosure about AI adoption failure, not a firm-specific capability claim.",gpt-5-mini,2026-03-14T17:23:01.629266+00:00,22340359fd3b238a00583d83cd184338e1ee525ed1661dd26a60979dcdb0b17f
labeling_batch_v3,82b2d2b0d27928d2,20260312,quarter_diversity_fill,57077ab820d1730f,6cd72ebf8fa6c235,"Dr. Bunting has other ongoing active business investments in the evolving internet artificial intelligence industry, as it relates to marketing and advertising.",dr bunting has other ongoing active business investments in the evolving internet artificial intelligence industry as it relates to marketing and advertising,Speculative,,,2024/QTR2/20240409_10-K_edgar_data_1103795_0001683168-24-002236.txt,2024,2,10-K,item_7_mda,1103795,1,expansion_2024_batch_02,c61d1baa369d19f6,active_2021_2024,22,0.0,[],,12,Other,unknown,medium,FALSE,quarter_round_robin,Speculative,high,States ongoing investments and industry involvement as intention/role without claiming implemented firm capability.,gpt-5-mini,2026-03-14T17:23:03.188812+00:00,817c19d0e9e8e12147b3491dd2f5b6ab43625613f081ea442c3185e670497a52
labeling_batch_v3,3ba88b3f7810b902,20260312,quarter_diversity_fill,419a486abea9bd58,8aca869782f2cdc2,"In addition, new technological developments, including the development and use of generative artificial intelligence AI , are rapidly evolving.",in addition new technological developments including the development and use of generative artificial intelligence ai are rapidly evolving,Irrelevant,,,2024/QTR2/20240409_10-K_edgar_data_1355848_0001355848-24-000052.txt,2024,2,10-K,other,1355848,1,expansion_2024_batch_03,9fb50ff56ea1bd65,active_2021_2024,19,0.0,[],,12,Other,unknown,medium,FALSE,quarter_round_robin,Irrelevant,high,Generic statement about evolving technology; no firm-specific present/past claim or offering.,gpt-5-mini,2026-03-14T17:23:05.070092+00:00,6fcf661e83e8554c2ef8027101d24133a461b6c5a92ac6ab69a80a9cf4c192fb
labeling_batch_v3,6d13905e9eedad5b,20260312,quarter_diversity_fill,72a101edddf7e89b,dd3f6cfefdd307d2,"In addition, our IT Systems and business operations are increasingly reliant on machine learning systems and artificial intelligence technologies, which are complex, expected to pose new or unknown cybersecurity risks and challenges, and may have errors or inadequacies that are not easily detectable.",in addition our it systems and business operations are increasingly reliant on machine learning systems and artificial intelligence technologies which are complex expected to pose new or unknown cybersecurity risks and challenges and may have errors or inadequacies that are not easily detectable,Irrelevant,,,2024/QTR2/20240411_10-K_edgar_data_1468327_0001468327-24-000114.txt,2024,2,10-K,other,1468327,4,expansion_2024_batch_04,530dae89e90a6c19,active_2021_2024,43,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Irrelevant,high,"Generic risk disclosure about reliance and cybersecurity risks, not a firm-specific capability claim.",gpt-5-mini,2026-03-14T17:23:06.606945+00:00,d06715f9c2aa211cccbce18d2c7149f176de38116a5e7585cca2caa1bda82ec5
labeling_batch_v3,c23257b98fbb874f,20260312,quarter_diversity_fill,21a3f2f1c1f4751b,dd414f09b96b038d,"Such an event could include an isolated incident at a single store, particularly if such incident results in adverse publicity, governmental investigations, or litigation and could involve, among other things, our sales process, our provision of financing, our reconditioning process, our treatment of customers or associates, our use of artificial intelligence, cultural brand positioning, or real or perceived vehicle quality and related injury.",such an event could include an isolated incident at a single store particularly if such incident results in adverse publicity governmental investigations or litigation and could involve among other things our sales process our provision of financing our reconditioning process our treatment of customers or associates our use of artificial intelligence cultural brand positioning or real or perceived vehicle quality and related injury,Irrelevant,,,2024/QTR2/20240415_10-K_edgar_data_1170010_0001170010-24-000034.txt,2024,2,10-K,item_1a_risk_factors,1170010,2,expansion_2024_batch_02,26578cf249a24cc1,active_2021_2024,63,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Irrelevant,high,Risk disclosure mentioning AI; no standalone present capability or offering is claimed.,gpt-5-mini,2026-03-14T17:23:08.033085+00:00,85185d31b9180a0d1690534ef1e6a932574f67d986d2b35ac9b2848f4151a4fc
labeling_batch_v3,92dfb7bd5bfe7063,20260312,quarter_diversity_fill,964893fda38f34ce,ef25598fa0a028ef,"If such software or hardware contains undetected errors, our AI solutions may not perform properly and our business could be adversely affected.",if such software or hardware contains undetected errors our ai solutions may not perform properly and our business could be adversely affected,Irrelevant,,,2024/QTR2/20240415_10-K_edgar_data_1368365_0001368365-24-000060.txt,2024,2,10-K,item_1a_risk_factors,1368365,25,expansion_2024_batch_03,cdcd86a9510e09f6,active_2021_2024,22,0.0,[],,12,Other,unknown,medium,TRUE,quarter_round_robin,Irrelevant,high,"Primary function is risk disclosure about potential failures, not claiming present capability or offering.",gpt-5-mini,2026-03-14T17:23:11.119505+00:00,4c833ad8bfff0f1dd29a883eda3baee78f9f506c5e3b74c3309e7130a184902f
labeling_batch_v3,a306e3d7a14d5d17,20260312,quarter_diversity_fill,b2c939f2ffa6e6e1,f8557d219ea5efc2,"Any of the foregoing could result in sub-optimally priced loans, incorrect approvals or denials of loans, or higher than expected loan losses, which in turn could adversely affect our ability to attract new borrowers and bank partners to our platform, increase the number of ML-AI-powered loans or maintain or increase the average size of loans facilitated on our platform.",any of the foregoing could result in sub optimally priced loans incorrect approvals or denials of loans or higher than expected loan losses which in turn could adversely affect our ability to attract new borrowers and bank partners to our platform increase the number of ml ai powered loans or maintain or increase the average size of loans facilitated on our platform,Irrelevant,,,2024/QTR2/20240417_10-K_edgar_data_1064722_0001493152-24-015016.txt,2024,2,10-K,other,1064722,20,expansion_2024_batch_01,b79d8e3989620a01,active_2021_2024,59,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Irrelevant,high,"Primary function is risk disclosure about impacts, not asserting a current AI capability.",gpt-5-mini,2026-03-14T17:23:12.320511+00:00,d37fef93b57971767c617f9126acc8d113b66de37dc84a0e234968191f93e980
labeling_batch_v3,3cca9730d4b6ca33,20260312,quarter_diversity_fill,9217f94c6b60a91e,555628ae1d1371e4,"Our Business Plan Returning back to its foremost business model of technology focused operations, Video River Networks, Inc. (the Company), a technology firm intends to operate and manage a portfolio of Electric Vehicles, Artificial Intelligence, Machine Learning and Robotics EV-AI-ML-R assets, businesses and operations in North America.",our business plan returning back to its foremost business model of technology focused operations video river networks inc the company a technology firm intends to operate and manage a portfolio of electric vehicles artificial intelligence machine learning and robotics ev ai ml r assets businesses and operations in north america,Speculative,,,2024/QTR2/20240417_10-K_edgar_data_1084475_0001493152-24-015039.txt,2024,2,10-K,other,1084475,5,expansion_2024_batch_01,96ae4f0bfe559804,active_2021_2024,47,0.0,[],,12,Other,unknown,long,TRUE,quarter_round_robin,Speculative,high,"Describes the company's intention/plan, not a present factual claim of current operations.",gpt-5-mini,2026-03-14T17:23:14.126544+00:00,82500a58dc6e8c8594a790226fdc89dea9e11e74fe108932d056faa7c3602caa
