batch_id,batch_row_id,sampling_seed,selection_reason,sentence_id,sentence_text_id,sentence,sentence_norm,label,is_uncertain,uncertainty_note,source_file,source_year,source_quarter,source_form,source_section,source_cik,sentence_index,manifest_id,manifest_row_id,source_window_id,token_count,fragment_score,integrity_flags,sic,ff12_code,ff12_name,industry_metadata_source,length_bin,edge_case_flag,filing_selection_reason
labeling_batch_v2,44ce7145cef4c606,20260311,quarter_diversity_fill,0707a4059edda2a7,8046a48f7b337798,"You may find our website at www.venus.ai electronic copies of the Annual Report, quarterly reports on Form 10-Q, current reports on Form 8-K, and amendments to those reports filed or furnished pursuant to Section 13(a) or 15(d) of the Exchange Act.",you may find our website at www venus ai electronic copies of the annual report quarterly reports on form 10 q current reports on form 8 k and amendments to those reports filed or furnished pursuant to section 13 a or 15 d of the exchange act,,,,2024/QTR2/20240401_10-K_edgar_data_1409269_0001437749-24-010159.txt,2024,2,10-K,other,1409269,15,expansion_2024_batch_04,27cf2be8bdd94a86,active_2021_2024,41,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,6cec88875b633a35,20260311,quarter_diversity_fill,b15d0aa3edae02e0,560d8981947a9691,"The opportunity to collect data points over time could enable the development of business and insurance liability benchmarking, and through AI, powerful guidance for perpetual safety improvement (and associated cost savings capture).",the opportunity to collect data points over time could enable the development of business and insurance liability benchmarking and through ai powerful guidance for perpetual safety improvement and associated cost savings capture,,,,2024/QTR2/20240401_10-K_edgar_data_1425627_0001477932-24-001629.txt,2024,2,10-K,item_1_business,1425627,1,expansion_2024_batch_04,302aed7679fe7a1b,active_2021_2024,32,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,a6c377cf62e3f8b4,20260311,quarter_diversity_fill,f7e2e3b539e872fd,8c92dfa15954845a,"We believe other approaches based on machine learning, or other artificial intelligence methodologies are potentially viable alternatives but are likely too costly, do not meet current compliance timelines, and may defy the core of COPPA's opt-in parameters.",we believe other approaches based on machine learning or other artificial intelligence methodologies are potentially viable alternatives but are likely too costly do not meet current compliance timelines and may defy the core of coppa s opt in parameters,,,,2024/QTR2/20240401_10-K_edgar_data_1437283_0001214659-24-005793.txt,2024,2,10-K,item_1_business,1437283,6,expansion_2024_batch_04,d869309a0a12465a,active_2021_2024,37,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,43c128dd72e6bdd6,20260311,quarter_diversity_fill,4185ab30055476bb,5e0109539410fda2,"For the residential home portfolio valuation, HouseCanary generated an estimated value for each individual home using its proprietary automated valuation models built to leverage machine learning algorithms and an extensive database that may include MLS information, county assessor records, mortgage and other public records, sales history for a subject property and its surrounding neighborhood, real estate market trends, and macro and local economic and housing data.",for the residential home portfolio valuation housecanary generated an estimated value for each individual home using its proprietary automated valuation models built to leverage machine learning algorithms and an extensive database that may include mls information county assessor records mortgage and other public records sales history for a subject property and its surrounding neighborhood real estate market trends and macro and local economic and housing data,,,,2024/QTR2/20240401_10-K_edgar_data_1452936_0001452936-24-000035.txt,2024,2,10-K,item_1a_risk_factors,1452936,1,expansion_2024_batch_04,b1a42333849387bb,active_2021_2024,66,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,d3ee5df37392e3af,20260311,quarter_diversity_fill,cd1636132a778c80,268cfe052d66c410,The use of generative artificial intelligence tools could also expose us to inadvertently disclosing trade secrets or other confidential information or inadvertently cause us to violate third party intellectual property rights.,the use of generative artificial intelligence tools could also expose us to inadvertently disclosing trade secrets or other confidential information or inadvertently cause us to violate third party intellectual property rights,,,,2024/QTR2/20240401_10-K_edgar_data_1462056_0001462056-24-000033.txt,2024,2,10-K,item_1a_risk_factors,1462056,3,expansion_2024_batch_04,9b405029fdef2aca,active_2021_2024,31,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,67fb486c23264f46,20260311,quarter_diversity_fill,4eaf3f753314267b,e8c7597942bced6a,"GENERATIVE AI RISK Generative AI challenges quality and accuracy; repeatability; data privacy; auditability; copyright; data quality; fraudulent use; skill of prompt engineering to derive useful outputs; as well as ethical considerations regarding bias, transparency, accessibility, accountability, and regulation.",generative ai risk generative ai challenges quality and accuracy repeatability data privacy auditability copyright data quality fraudulent use skill of prompt engineering to derive useful outputs as well as ethical considerations regarding bias transparency accessibility accountability and regulation,,,,2024/QTR2/20240401_10-K_edgar_data_1463913_0001437749-24-010330.txt,2024,2,10-K,other,1463913,1,expansion_2024_batch_04,816292c2bfabb9d4,active_2021_2024,38,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,2f8848a1019210e2,20260311,quarter_diversity_fill,6e8533a93e7a3035,f1cc9e46eb4e35a1,"The introduction or announcement of new services and technologies by our competitors, including artificial intelligence (""AI"") tools, could make our existing solutions obsolete, cause customers to defer purchases of our products and services, or otherwise adversely affect our business and results of operations.",the introduction or announcement of new services and technologies by our competitors including artificial intelligence ai tools could make our existing solutions obsolete cause customers to defer purchases of our products and services or otherwise adversely affect our business and results of operations,,,,2024/QTR2/20240402_10-K_edgar_data_1327688_0000950170-24-040394.txt,2024,2,10-K,item_1a_risk_factors,1327688,3,expansion_2024_batch_03,4540c68c82b6bbde,active_2021_2024,43,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,0b37635eccee9b5f,20260311,quarter_diversity_fill,4a4bef394b87af1d,8bd9df62bc204e30,"Additionally, the introduction of new technologies and services, including voice assistance, artificial intelligence, internet-of-things and machine learning, and the emergence of new industry standards and practices related to these technological developments could render our existing technologies and services obsolete and unmarketable or require unanticipated investments in technology.",additionally the introduction of new technologies and services including voice assistance artificial intelligence internet of things and machine learning and the emergence of new industry standards and practices related to these technological developments could render our existing technologies and services obsolete and unmarketable or require unanticipated investments in technology,,,,2024/QTR2/20240402_10-K_edgar_data_1460329_0001437749-24-010639.txt,2024,2,10-K,other,1460329,1,expansion_2024_batch_04,082c5b09264cf112,active_2021_2024,47,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,c668e860291138d2,20260311,quarter_diversity_fill,76a37d305f105716,df19f15e408a804a,"These threats include but are not limited to social-engineering attacks (including through deep fakes, which may increasingly difficult to identify as fake, and phishing attacks), malicious code (such as viruses and worms), malware (including as a result of advanced persistent threat intrusions), denial-of-service attacks, credential stuffing, credential harvesting, personnel misconduct or error, ransomware attacks, supply-chain attacks, software bugs, server malfunctions, software or hardware failures, loss of data or other information technology assets, adware, attacks enhanced or facilitated by AI, telecommunications failures, earthquakes, fires, floods, and other similar threats.",these threats include but are not limited to social engineering attacks including through deep fakes which may increasingly difficult to identify as fake and phishing attacks malicious code such as viruses and worms malware including as a result of advanced persistent threat intrusions denial of service attacks credential stuffing credential harvesting personnel misconduct or error ransomware attacks supply chain attacks software bugs server malfunctions software or hardware failures loss of data or other information technology assets adware attacks enhanced or facilitated by ai telecommunications failures earthquakes fires floods and other similar threats,,,,2024/QTR2/20240404_10-K_edgar_data_1132105_0000950170-24-041618.txt,2024,2,10-K,other,1132105,4,expansion_2024_batch_02,0586d81360a2e568,active_2021_2024,88,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,ca830951f3e3a4e1,20260311,quarter_diversity_fill,4a56f6e6ab5a91c1,9959b03b4e086eea,"The use of artificial intelligence AI , data analytics, and other technologies are expected in the future to become a key component in the administration and management of health plans and health care delivery.",the use of artificial intelligence ai data analytics and other technologies are expected in the future to become a key component in the administration and management of health plans and health care delivery,,,,2024/QTR2/20240405_10-K_edgar_data_1089815_0001140361-24-018303.txt,2024,2,10-K,other,1089815,2,expansion_2024_batch_02,7c18285297cc7ab6,active_2021_2024,34,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,40bde3bec3a3f3b9,20260311,quarter_diversity_fill,66956e3fc78f9b03,89f775cb3672b5f6,"We are in the early stages of implementing our plan for the construction and operation of clean-energy-powered data centers to lease to large enterprise information technology (IT) customers that are creating or addressing the growing demand for AI, Cloud and High-Performance Computing (HPC) digital services.",we are in the early stages of implementing our plan for the construction and operation of clean energy powered data centers to lease to large enterprise information technology it customers that are creating or addressing the growing demand for ai cloud and high performance computing hpc digital services,,,,2024/QTR2/20240409_10-K_edgar_data_1174891_0001493152-24-014061.txt,2024,2,10-K,item_1_business,1174891,1,expansion_2024_batch_02,6f1d67213c060c66,active_2021_2024,45,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,c1f6853913352f74,20260311,quarter_diversity_fill,2c215f216493a4c1,9b05ea6987825646,"These may include new software applications or related services based on artificial intelligence (such as our AI search beta launch), augmented reality, machine learning, or robotics or more generally evolving trends in e-commerce.",these may include new software applications or related services based on artificial intelligence such as our ai search beta launch augmented reality machine learning or robotics or more generally evolving trends in e commerce,,,,2024/QTR2/20240411_10-K_edgar_data_1468327_0001468327-24-000114.txt,2024,2,10-K,other,1468327,3,expansion_2024_batch_04,530dae89e90a6c19,active_2021_2024,33,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,74ccc063f061d15a,20260311,quarter_diversity_fill,5407e5aff190613c,3d2934263386877d,"Further, the rapid evolution and increased adoption of artificial intelligence technologies may increase our level of cybersecurity risk.",further the rapid evolution and increased adoption of artificial intelligence technologies may increase our level of cybersecurity risk,,,,2024/QTR2/20240415_10-K_edgar_data_1170010_0001170010-24-000034.txt,2024,2,10-K,item_1a_risk_factors,1170010,3,expansion_2024_batch_02,26578cf249a24cc1,active_2021_2024,18,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin
labeling_batch_v2,11a8ab59bfb08243,20260311,quarter_diversity_fill,6ea22ed21ac92a9c,067a112dcf3a04fd,Our AI-based products and services represent a significant opportunity for us in the future.,our ai based products and services represent a significant opportunity for us in the future,,,,2024/QTR2/20240415_10-K_edgar_data_1368365_0001368365-24-000060.txt,2024,2,10-K,other,1368365,12,expansion_2024_batch_03,cdcd86a9510e09f6,active_2021_2024,14,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin
labeling_batch_v2,95b4e9a06059285a,20260311,quarter_diversity_fill,c30da581137ce460,e961876241296927,"Other Supply Chain Integration - Beneway has identified several additional industries for future expansion, including medical and health care, high-tech digital AI systems, environmental protection and energy-related production.",other supply chain integration beneway has identified several additional industries for future expansion including medical and health care high tech digital ai systems environmental protection and energy related production,,,,2024/QTR2/20240415_10-K_edgar_data_1394108_0001554795-24-000105.txt,2024,2,10-K,other,1394108,3,expansion_2024_batch_03,33ea66a84453117f,active_2021_2024,28,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,d7a52bd276580419,20260311,quarter_diversity_fill,5b2fdd6ca12d0e09,a1cc47a25f0f24a2,The application of newly developed artificial intelligence and other technologies which are widely anticipated to reduce the development time to bring new products to market may materially increase the volume of applications for product approval to the FDA compared to historical application levels.,the application of newly developed artificial intelligence and other technologies which are widely anticipated to reduce the development time to bring new products to market may materially increase the volume of applications for product approval to the fda compared to historical application levels,,,,2024/QTR2/20240415_10-K_edgar_data_1420565_0000950170-24-044508.txt,2024,2,10-K,other,1420565,1,expansion_2024_batch_04,cd68db8da8721ada,active_2021_2024,43,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,310ebe4598bfb1ab,20260311,quarter_diversity_fill,a7b11ce267da0853,773d739c5e20c713,"Our principal solutions, available individually or through our DAAP, can be summarized as follows: Audience Development AI-generated dynamic audience creation using predictive analytics via machine learning methods applied to real-world data (RWD) to assist healthcare providers (HCPs) in identifying patients who may be qualified for specific therapies, raise awareness of patient access pathways, and identify early indicators of non-adherence among patient populations.",our principal solutions available individually or through our daap can be summarized as follows audience development ai generated dynamic audience creation using predictive analytics via machine learning methods applied to real world data rwd to assist healthcare providers hcps in identifying patients who may be qualified for specific therapies raise awareness of patient access pathways and identify early indicators of non adherence among patient populations,,,,2024/QTR2/20240415_10-K_edgar_data_1448431_0001213900-24-033000.txt,2024,2,10-K,item_1_business,1448431,3,expansion_2024_batch_04,86e380f87967fcad,active_2021_2024,62,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,f106467bc3b0f7bc,20260311,quarter_diversity_fill,3f1206a26b863eeb,f7d6a375203886a7,We believe that one of the most significant drivers of longer-term wearable display market adoption that will change the future of computing and result in broad adoption of AR in smaller wearable packages will be the augmentation of the real world with cloud-based information and AI.,we believe that one of the most significant drivers of longer term wearable display market adoption that will change the future of computing and result in broad adoption of ar in smaller wearable packages will be the augmentation of the real world with cloud based information and ai,,,,2024/QTR2/20240415_10-K_edgar_data_1463972_0001558370-24-005117.txt,2024,2,10-K,other,1463972,5,expansion_2024_batch_04,b6a288f93b2c2281,active_2021_2024,46,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,0c6b5ba6e134138a,20260311,quarter_diversity_fill,0c2ae121eed3686e,a0efdaaa5952494f,"We specifically focus on members with anxiety, depression and/or substance use disorder(s) by using AI and predictive modeling, applying claims-based analytics to identify health plan members with medical costs that may be impacted through behavioral health treatment with the Ontrak program.",we specifically focus on members with anxiety depression and or substance use disorder s by using ai and predictive modeling applying claims based analytics to identify health plan members with medical costs that may be impacted through behavioral health treatment with the ontrak program,,,,2024/QTR2/20240416_10-K_edgar_data_1136174_0001628280-24-016456.txt,2024,2,10-K,item_1_business,1136174,7,expansion_2024_batch_02,e1bfaf7980915899,active_2021_2024,41,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,adf70e90d4bdda9a,20260311,quarter_diversity_fill,7fce4871cfa907d4,4122abb55155fe94,"We believe that the U.S. and global utility grids lack sufficient capacity to supply enough electricity to all the new EVs, AI, data centers, electrified industry and other electrical devices which are becoming increasingly available to consumers and business, especially considering the number of national and state governments that have announced future bans on the sale of gasoline and diesel vehicles, as early as 2025 in Norway, and 2035 in Europe, with most bans being put in place no later than 2040.",we believe that the u s and global utility grids lack sufficient capacity to supply enough electricity to all the new evs ai data centers electrified industry and other electrical devices which are becoming increasingly available to consumers and business especially considering the number of national and state governments that have announced future bans on the sale of gasoline and diesel vehicles as early as 2025 in norway and 2035 in europe with most bans being put in place no later than 2040,,,,2024/QTR2/20240416_10-K_edgar_data_1398805_0001683168-24-002470.txt,2024,2,10-K,item_1_business,1398805,1,expansion_2024_batch_03,05f2d8c977ce3c89,active_2021_2024,82,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,9db9fef9b1c54b94,20260311,quarter_diversity_fill,9eb3a1412f32789a,82280d9a5e1fb1c7,"If our ML- AI models fail to adequately predict the creditworthiness of borrowers due to the design of our models or programming or other errors, and our ML- AI models do not detect and account for such errors, or any of the other components of our credit decision process fails, we may experience higher than forecasted loan losses.",if our ml ai models fail to adequately predict the creditworthiness of borrowers due to the design of our models or programming or other errors and our ml ai models do not detect and account for such errors or any of the other components of our credit decision process fails we may experience higher than forecasted loan losses,,,,2024/QTR2/20240417_10-K_edgar_data_1064722_0001493152-24-015016.txt,2024,2,10-K,other,1064722,19,expansion_2024_batch_01,b79d8e3989620a01,active_2021_2024,58,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,d738abe8ea46acec,20260311,quarter_diversity_fill,8078257eed840357,9edffaed9c264a9e,"While we may pursue an acquisition opportunity in the Electric Vehicles, Artificial Intelligence, Machine Learning and Robotics EV-AI-ML-R industry or sector, we intend to focus on: (1) businesses that source, design, develop, manufacture and distribute high-performance, affordable and fully electric vehicles; and (2) businesses that design, manufacture, install and sell Power Controls, Battery Technology, Wireless Technology, and Residential utility meters and remote, mission-critical devices mostly engineered using Artificial Intelligence, Machine Learning and Robotic technologies.",while we may pursue an acquisition opportunity in the electric vehicles artificial intelligence machine learning and robotics ev ai ml r industry or sector we intend to focus on 1 businesses that source design develop manufacture and distribute high performance affordable and fully electric vehicles and 2 businesses that design manufacture install and sell power controls battery technology wireless technology and residential utility meters and remote mission critical devices mostly engineered using artificial intelligence machine learning and robotic technologies,,,,2024/QTR2/20240417_10-K_edgar_data_1084475_0001493152-24-015039.txt,2024,2,10-K,other,1084475,4,expansion_2024_batch_01,96ae4f0bfe559804,active_2021_2024,74,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,c13b45bdd68041ec,20260311,quarter_diversity_fill,67c456e98371b8d0,6431db8d740be4e9,"We have deployed data analytics and machine learning, to enable operations to be predictive, reduce risk, improve safety, and reduce costs.",we have deployed data analytics and machine learning to enable operations to be predictive reduce risk improve safety and reduce costs,,,,2024/QTR2/20240417_10-K_edgar_data_1450704_0001829126-24-002582.txt,2024,2,10-K,other,1450704,2,expansion_2024_batch_04,4419a7983111f23f,active_2021_2024,21,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin
labeling_batch_v2,5d1752df35aeb281,20260311,quarter_diversity_fill,2a0954f0e613f736,92c797b3c99a9533,"Description of Exhibit 2.1 Asset Purchase Agreement by and among Logiq , Inc. and its wholly-owned subsidiary, Origin8, Inc., Push Holdings, Inc. and ConversionPoint Technologies, Inc., dated as of December 16, 2019 (3) 2.2 Agreement and Plan of Merger by and among Fixel AI Inc., Logiq , Inc., Logiq Merger Sub, Inc., Etgar Shpivak , Hadar Shpivak and Elad Levy, dated as of October 30, 2020 (7) 2.3 Agreement and Plan of Merger by and among Logiq , Inc., RAI Acquisition Sub, Inc., Rebel AI, Inc, and Emmanuel Puentes, dated as of March 3, 2021 (9) 2.4 Amendment No.",description of exhibit 2 1 asset purchase agreement by and among logiq inc and its wholly owned subsidiary origin8 inc push holdings inc and conversionpoint technologies inc dated as of december 16 2019 3 2 2 agreement and plan of merger by and among fixel ai inc logiq inc logiq merger sub inc etgar shpivak hadar shpivak and elad levy dated as of october 30 2020 7 2 3 agreement and plan of merger by and among logiq inc rai acquisition sub inc rebel ai inc and emmanuel puentes dated as of march 3 2021 9 2 4 amendment no,,,,2024/QTR2/20240503_10-K_edgar_data_1335112_0001575872-24-000488.txt,2024,2,10-K,other,1335112,19,expansion_2024_batch_03,fce786844dd794f4,active_2021_2024,99,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,594b6c1b17083dab,20260311,quarter_diversity_fill,d5970aa665c5cbac,a345bdee3adb0118,The rapid evolution and increased adoption of artificial intelligence technologies may intensify these cybersecurity risks.,the rapid evolution and increased adoption of artificial intelligence technologies may intensify these cybersecurity risks,,,,2024/QTR2/20240506_10-K_edgar_data_1304280_0001304280-24-000024.txt,2024,2,10-K,other,1304280,2,expansion_2024_batch_02,f4ace27a152dac20,active_2021_2024,15,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin
labeling_batch_v2,384c4982d8964981,20260311,quarter_diversity_fill,e3749a4af29bed8e,050142b41082476c,"We may not be successful in our initiatives that utilize AI, which could adversely affect our business, reputation, or financial results.",we may not be successful in our initiatives that utilize ai which could adversely affect our business reputation or financial results,,,,2024/QTR2/20240513_10-K_edgar_data_1169561_0001169561-24-000039.txt,2024,2,10-K,other,1169561,2,expansion_2024_batch_02,23eb1cce19a3743f,active_2021_2024,21,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin
labeling_batch_v2,81bdb9cc7033c8d6,20260311,quarter_diversity_fill,19f4f6a1e6635758,94f1284a3eb9e829,"If our competitors or others are able to use or leverage AI more rapidly or more successfully than us, our ability to compete effectively could be impaired, as a result of which our business and financial results could be adversely affected.",if our competitors or others are able to use or leverage ai more rapidly or more successfully than us our ability to compete effectively could be impaired as a result of which our business and financial results could be adversely affected,,,,2024/QTR2/20240516_10-K_edgar_data_1032975_0001032975-24-000023.txt,2024,2,10-K,other,1032975,9,expansion_2024_batch_01,2ef5ef3ef7cbaf8e,active_2021_2024,41,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,fdf4e79ad354e26c,20260311,quarter_diversity_fill,8b094124a8b7d91b,09af1110c60ff7a4,"Data that artificial intelligence applications utilize are likely to contain a degree of inaccuracy and error, which could result in flawed algorithms.",data that artificial intelligence applications utilize are likely to contain a degree of inaccuracy and error which could result in flawed algorithms,,,,2024/QTR2/20240523_10-K_edgar_data_1433642_0001433642-24-000064.txt,2024,2,10-K,other,1433642,7,expansion_2024_batch_04,e746ad69388ef588,active_2021_2024,22,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin
labeling_batch_v2,4a820fdedba29887,20260311,quarter_diversity_fill,a9a01b7cf5a6d4a8,11b1fd5b330a7b6f,"The group prioritizes cyber capability areas, including strategy and policy, risk management, architecture and engineering, defense operations, analytics and AI/ML, and computer network operations.",the group prioritizes cyber capability areas including strategy and policy risk management architecture and engineering defense operations analytics and ai ml and computer network operations,,,,2024/QTR2/20240524_10-K_edgar_data_1443646_0001443646-24-000075.txt,2024,2,10-K,other,1443646,8,expansion_2024_batch_04,a3c358c07eb0b297,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin
labeling_batch_v2,0851b7eced8f98d4,20260311,quarter_diversity_fill,743d206097233871,55ccbfa2d30bdfe4,We expect that increased investment will be required in the future to continuously improve our use of AI Technologies.,we expect that increased investment will be required in the future to continuously improve our use of ai technologies,,,,2024/QTR2/20240528_10-K_edgar_data_1411688_0001628280-24-025287.txt,2024,2,10-K,other,1411688,8,expansion_2024_batch_04,a84eaaf44ee9b5a3,active_2021_2024,19,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin
labeling_batch_v2,25aa0f87cec55786,20260311,quarter_diversity_fill,8d76ffcb1fcb0089,72e417727dc2b7a5,"Oracle MySQL HeatWave combines transactions, real-time analytics, machine learning and generative AI in one managed cloud service.",oracle mysql heatwave combines transactions real time analytics machine learning and generative ai in one managed cloud service,,,,2024/QTR2/20240620_10-K_edgar_data_1341439_0000950170-24-075605.txt,2024,2,10-K,item_7_mda,1341439,11,expansion_2024_batch_03,605484c60a41ccb1,active_2021_2024,17,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin
labeling_batch_v2,ad2d654935fdc8a0,20260311,quarter_diversity_fill,4ff6edd2c6ca477e,a3dc4e38672d1e9a,"Harnessing AI's transformative potential may enable us to speed up the discovery and development of new drugs, optimize our manufacturing processes, and drive efficiencies.",harnessing ai s transformative potential may enable us to speed up the discovery and development of new drugs optimize our manufacturing processes and drive efficiencies,,,,2024/QTR3/20240701_10-K_edgar_data_1053369_0001493152-24-025829.txt,2024,3,10-K,item_1a_risk_factors,1053369,12,expansion_2024_batch_01,27e674adea2ce2b5,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin
labeling_batch_v2,207e918c8c115e48,20260311,quarter_diversity_fill,26154ac2e0076574,99f1e4c6754c028b,"If we are unsuccessful in delivering the above-mentioned AI solutions, it could adversely impact our results of operations and financial condition.",if we are unsuccessful in delivering the above mentioned ai solutions it could adversely impact our results of operations and financial condition,,,,2024/QTR3/20240701_10-K_edgar_data_1868640_0000950170-24-079647.txt,2024,3,10-K,other,1868640,2,expansion_2024_batch_04,eb546a2a12caf2de,active_2021_2024,21,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin
labeling_batch_v2,0a075d1f0c3794aa,20260311,quarter_diversity_fill,1c4d6f5afd399189,142a0e9f1b65a377,"Utilize its latest assets acquisitions, Avant mission is to provide innovative and e ective AI solutions that transform businesses and positively impact society.",utilize its latest assets acquisitions avant mission is to provide innovative and e ective ai solutions that transform businesses and positively impact society,,,,2024/QTR3/20240703_10-K_edgar_data_1740797_0001740797-24-000031.txt,2024,3,10-K,other,1740797,4,expansion_2024_batch_03,ce74ca953601e644,active_2021_2024,23,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin
labeling_batch_v2,85dfc280f9326b1f,20260311,quarter_diversity_fill,3f92f2985e19bff8,7237377a581ba204,"From May 2016 through October 2018, Mr. Kostiner was a consultant to Cypress Skilled Nursing, a healthcare facility operator and from May 2017 through October 2018 he was a consultant to LinKay Technologies Inc., an artificial intelligence incubator with a portfolio of intellectual property focused on AI and LiDAR/geospatial technology, with a research staff in India and New York.",from may 2016 through october 2018 mr kostiner was a consultant to cypress skilled nursing a healthcare facility operator and from may 2017 through october 2018 he was a consultant to linkay technologies inc an artificial intelligence incubator with a portfolio of intellectual property focused on ai and lidar geospatial technology with a research staff in india and new york,,,,2024/QTR3/20240709_10-K_edgar_data_1561880_0001493152-24-026528.txt,2024,3,10-K,item_1a_risk_factors,1561880,2,expansion_2024_batch_02,4c915585ab7ce65e,active_2021_2024,59,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,e9d961a8139407af,20260311,quarter_diversity_fill,62b2dd501919e2b7,92ea65f1eacdf002,"For example, we use a combination of statistical methods leveraging machine learning and artificial intelligence algorithms in connection with our underwriting and risk processes to review certain key alternative asset valuations, investment information, and limited partnership agreement terms (e.g., net asset values, net asset value as of dates, commitment periods, permitted investments and expenses).",for example we use a combination of statistical methods leveraging machine learning and artificial intelligence algorithms in connection with our underwriting and risk processes to review certain key alternative asset valuations investment information and limited partnership agreement terms e g net asset values net asset value as of dates commitment periods permitted investments and expenses,,,,2024/QTR3/20240709_10-K_edgar_data_1775734_0001775734-24-000029.txt,2024,3,10-K,item_1_business,1775734,1,expansion_2024_batch_03,34c9f0c4b50f00dd,active_2021_2024,54,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,04d98e671b190930,20260311,quarter_diversity_fill,0fddc829f60dd6b8,067e8b992f07b8a2,"Additionally, Mr. Bordes currently serves as a director for (i) Logiq, Inc. (OTC: LGIQ), a U.S.-based advertising technology company and significant stockholder of the Company, (ii) GoLogiq, Inc. (OTC: GOLQ), a U.S.-based global provider of fintech and consumer data analytics, (iii) Beasley Broadcast Group (Nasdaq: BBGI), a public media and digital broadcast company providing music, news, sports information and entertainment to over 19 million listeners from 63 stations across the U.S., (iv) Kubient (Nasdaq: KBNT), a cloud advertising platform, where he previously served as its CEO and led the company's IPO and listing on NASDAQ, and (v) Fraud.net, a leading AI powered collective intelligence fraud prevention, risk mitigation cloud infrastructure platform for the real-time economy.",additionally mr bordes currently serves as a director for i logiq inc otc lgiq a u s based advertising technology company and significant stockholder of the company ii gologiq inc otc golq a u s based global provider of fintech and consumer data analytics iii beasley broadcast group nasdaq bbgi a public media and digital broadcast company providing music news sports information and entertainment to over 19 million listeners from 63 stations across the u s iv kubient nasdaq kbnt a cloud advertising platform where he previously served as its ceo and led the company s ipo and listing on nasdaq and v fraud net a leading ai powered collective intelligence fraud prevention risk mitigation cloud infrastructure platform for the real time economy,,,,2024/QTR3/20240710_10-K_edgar_data_1854583_0001213900-24-060521.txt,2024,3,10-K,item_1a_risk_factors,1854583,6,expansion_2024_batch_04,0b63cef1b2069235,active_2021_2024,115,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
labeling_batch_v2,be8e0961c2afb913,20260311,quarter_diversity_fill,09188a18503f6509,fa38856276b61c4d,"Ms. Katz is an experienced attorney, former elected official, and former technology company executive, specializing in blockchain FinTech, as well as corporate, cybersecurity, and the developing areas of generative AI and Web3 law.",ms katz is an experienced attorney former elected official and former technology company executive specializing in blockchain fintech as well as corporate cybersecurity and the developing areas of generative ai and web3 law,,,,2024/QTR3/20240711_10-K_edgar_data_1811999_0001096906-24-001512.txt,2024,3,10-K,item_7_mda,1811999,1,expansion_2024_batch_03,d3e9efe9d4cbf16d,active_2021_2024,33,0.0,[],,12,Other,unknown,long,True,quarter_round_robin
