batch_id,batch_row_id,sampling_seed,selection_reason,sentence_id,sentence_text_id,sentence,sentence_norm,label,is_uncertain,uncertainty_note,source_file,source_year,source_quarter,source_form,source_cik,sentence_index,manifest_id,manifest_row_id,source_window_id,token_count,fragment_score,integrity_flags,sic,ff12_code,ff12_name,industry_metadata_source,length_bin,edge_case_flag,filing_selection_reason,original_sentence,original_sentence_index,prior_manual_label,prior_assistive_label,source_section,match_status,match_score,candidate_sentence_index,prelabel_eligible,skip_reason
labeling_batch_v1,2b368e517d79ef8e,20260306,quarter_diversity_fill,4cfd3196af652c33,52a5683bd8121cad,"We intend to build discrete ML- AI models that target fee optimization, income fraud, acquisition targeting, loan stacking, prepayment prediction, identity fraud and time-delimited default prediction.",we intend to build discrete ml ai models that target fee optimization income fraud acquisition targeting loan stacking prepayment prediction identity fraud and time delimited default prediction,,,,2024/QTR2/20240417_10-K_edgar_data_1064722_0001493152-24-015016.txt,2024,2,10-K,1064722,9,pilot_2024_10k_v1,523e3391402e0bd3,active_2021_2024,26,0.0,[],,12,Other,unknown,long,True,quarter_fill,"We intend to build discrete ML- AI models that target fee optimization, income fraud, acquisition targeting, loan stacking, prepayment prediction, identity fraud and time-delimited default prediction.",9,nan,,other,exact,1.0,9,True,
labeling_batch_v1,4f3cfcfc18eee861,20260306,quarter_diversity_fill,712db301c7863b88,c0178ae89a500fa4,"We plan to acquire a one-four branch Bank; acquire and integrate into the Bank, or build-from-the-scratch a Cloud-Based Machine-Learning and Artificial Intelligence (AI) Lending platform; and acquire and integrate into the BlackBank, or build-from-the-scratch a Blockchain-Powered Payment and Financial Transactions Processing, and Digital Currency platform.",we plan to acquire a one four branch bank acquire and integrate into the bank or build from the scratch a cloud based machine learning and artificial intelligence ai lending platform and acquire and integrate into the blackbank or build from the scratch a blockchain powered payment and financial transactions processing and digital currency platform,,,,2024/QTR2/20240417_10-K_edgar_data_1064722_0001493152-24-015016.txt,2024,2,10-K,1064722,12,pilot_2024_10k_v1,523e3391402e0bd3,active_2021_2024,45,0.0,[],,12,Other,unknown,long,True,quarter_fill,"We plan to acquire a one-four branch Bank; acquire and integrate into the Bank, or build-from-the-scratch a Cloud-Based Machine-Learning and Artificial Intelligence (AI) Lending platform; and acquire and integrate into the BlackBank, or build-from-the-scratch a Blockchain-Powered Payment and Financial Transactions Processing, and Digital Currency platform.",12,nan,,other,exact,1.0,12,True,
labeling_batch_v1,55f963008c36a860,20260306,quarter_diversity_fill,f8655366c699cfa2,d84423ca1f533f30,"If our ML- AI models do not accurately reflect a borrower's credit risk in such economic conditions, the performance of ML-AI-powered loans may be worse than anticipated.",if our ml ai models do not accurately reflect a borrower s credit risk in such economic conditions the performance of ml ai powered loans may be worse than anticipated,,,,2024/QTR2/20240417_10-K_edgar_data_1064722_0001493152-24-015016.txt,2024,2,10-K,1064722,15,pilot_2024_10k_v1,523e3391402e0bd3,active_2021_2024,28,0.0,[],,12,Other,unknown,long,True,quarter_fill,"If our ML- AI models do not accurately reflect a borrower s credit risk in such economic conditions, the performance of ML-AI-powered loans may be worse than anticipated.",15,nan,,other,exact,1.0,15,True,
labeling_batch_v1,3c7d2b750c420ba9,20260306,quarter_diversity_fill,8699dbc438962a53,33c68fe801c2f8db,"Web Security Engine, an AI-driven tool that makes decisions aided by advanced heuristics and 24 7 analysts; covers 82 threat categories, including web threats such as phishing, fraud.",web security engine an ai driven tool that makes decisions aided by advanced heuristics and 24 7 analysts covers 82 threat categories including web threats such as phishing fraud,,,,2024/QTR2/20240417_10-K_edgar_data_1068689_0001493152-24-014964.txt,2024,2,10-K,1068689,1,pilot_2024_10k_v1,894b8f5d10a24e60,active_2021_2024,28,0.0,[],,12,Other,unknown,long,False,quarter_fill,"Web Security Engine, an AI-driven tool that makes decisions aided by advanced heuristics and 24 7 analysts; covers 82 threat categories, including web threats such as phishing, fraud.",1,nan,,other,exact,1.0,1,True,
labeling_batch_v1,bfea4c41aa6d7901,20260306,quarter_diversity_fill,8d93bbce40644c0c,38ed22bc527d3b95,"Cyren's technology is based on a combination of artificial intelligence, machine learning and big-data analytics, which we believe enables Cyren to identify and mitigate threats in real time, sooner than many competitors.",cyren s technology is based on a combination of artificial intelligence machine learning and big data analytics which we believe enables cyren to identify and mitigate threats in real time sooner than many competitors,,,,2024/QTR2/20240417_10-K_edgar_data_1068689_0001493152-24-014964.txt,2024,2,10-K,1068689,2,pilot_2024_10k_v1,894b8f5d10a24e60,active_2021_2024,33,0.0,[],,12,Other,unknown,long,False,quarter_fill,"Cyren s technology is based on a combination of artificial intelligence, machine learning and big-data analytics, which we believe enables Cyren to identify and mitigate threats in real time, sooner than many competitors.",2,nan,,other,exact,1.0,2,True,
labeling_batch_v1,e742fc65df21f7ad,20260306,quarter_diversity_fill,c4d4292a2ec018d9,c3da16f27c8e948d,"Our Business Objectives and Growth Strategies Our principal business objective is to maximize stockholder returns through a combination of (1) acquisition and rollup of profitable Artificial Intelligence, Machine Learning, Robotics, and digital assets across the United States of America (2) sustainable long-term growth in cash flows from increased profits, which we hope to pass on to stockholders in the form of distributions, and (3) potential long-term appreciation in the value of our businesses through process optimization and financial engineering.",our business objectives and growth strategies our principal business objective is to maximize stockholder returns through a combination of 1 acquisition and rollup of profitable artificial intelligence machine learning robotics and digital assets across the united states of america 2 sustainable long term growth in cash flows from increased profits which we hope to pass on to stockholders in the form of distributions and 3 potential long term appreciation in the value of our businesses through process optimization and financial engineering,,,,2024/QTR2/20240418_10-K_edgar_data_1049011_0001493152-24-015154.txt,2024,2,10-K,1049011,2,pilot_2024_10k_v1,66d7046d2bc2181f,active_2021_2024,80,0.0,[],,12,Other,unknown,long,True,quarter_fill,"7 Our Business Objectives and Growth Strategies Our principal business objective is to maximize stockholder returns through a combination of (1) acquisition and rollup of profitable Artificial Intelligence, Machine Learning, Robotics, and digital assets across the United States of America (2) sustainable long-term growth in cash flows from increased profits, which we hope to pass on to stockholders in the form of distributions, and (3) potential long-term appreciation in the value of our businesses through process optimization and financial engineering.",2,nan,,other,rescued_clause,1.0,2,True,
labeling_batch_v1,8d6780ee70bf8715,20260306,quarter_diversity_fill,23be282ee6978655,8d4db69e03987a6c,"In addition, due to a number of factors, the number of entities and the amount of funds competing for suitable investment Artificial Intelligence, Machine Learning, Robotics, and digital assets businesses may increase substantially, resulting in increased demand and increased prices paid for these businesses.",in addition due to a number of factors the number of entities and the amount of funds competing for suitable investment artificial intelligence machine learning robotics and digital assets businesses may increase substantially resulting in increased demand and increased prices paid for these businesses,,,,2024/QTR2/20240418_10-K_edgar_data_1049011_0001493152-24-015154.txt,2024,2,10-K,1049011,6,pilot_2024_10k_v1,66d7046d2bc2181f,active_2021_2024,44,0.0,[],,12,Other,unknown,long,True,quarter_fill,"In addition, due to a number of factors, the number of entities and the amount of funds competing for suitable investment Artificial Intelligence, Machine Learning, Robotics, and digital assets businesses may increase substantially, resulting in increased demand and increased prices paid for these businesses.",6,nan,,other,exact,1.0,6,True,
labeling_batch_v1,bf5e48b79327a4f7,20260306,quarter_diversity_fill,a6d5c788c4d860c7,4a8ab7f9bf3a98a6,"Our proposed plan of operation and prospects will depend largely upon our ability to successfully establish a noticeable presence in the Artificial Intelligence, Machine Learning, Robotics, and digital assets industry on a timely fashion, retain and continue to hire skilled management, technical, marketing and other personnel; and attract and retain significant numbers of quality business partners.",our proposed plan of operation and prospects will depend largely upon our ability to successfully establish a noticeable presence in the artificial intelligence machine learning robotics and digital assets industry on a timely fashion retain and continue to hire skilled management technical marketing and other personnel and attract and retain significant numbers of quality business partners,,,,2024/QTR2/20240418_10-K_edgar_data_1049011_0001493152-24-015154.txt,2024,2,10-K,1049011,7,pilot_2024_10k_v1,66d7046d2bc2181f,active_2021_2024,56,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Our proposed plan of operation and prospects will depend largely upon our ability to successfully establish a noticeable presence in the Artificial Intelligence, Machine Learning, Robotics, and digital assets industry on a timely fashion, retain and continue to hire skilled management, technical, marketing and other personnel; and attract and retain significant numbers of quality business partners.",7,nan,,other,exact,1.0,7,True,
labeling_batch_v1,acfbe4a8957270ff,20260306,quarter_diversity_fill,0895027d8b82cd12,bb756b31166b58da,"Our principal business objective is to maximize stockholder returns through a combination of (1) acquisition and rollup of profitable Artificial Intelligence, Machine Learning, Robotics, and digital assets across the United States of America (2) sustainable long-term growth in cash flows from increased profits, which we hope to pass on to stockholders in the form of distributions, and (3) potential long-term appreciation in the value of our businesses through process optimization and financial engineering.",our principal business objective is to maximize stockholder returns through a combination of 1 acquisition and rollup of profitable artificial intelligence machine learning robotics and digital assets across the united states of america 2 sustainable long term growth in cash flows from increased profits which we hope to pass on to stockholders in the form of distributions and 3 potential long term appreciation in the value of our businesses through process optimization and financial engineering,,,,2024/QTR2/20240418_10-K_edgar_data_1049011_0001493152-24-015154.txt,2024,2,10-K,1049011,10,pilot_2024_10k_v1,66d7046d2bc2181f,active_2021_2024,73,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Our principal business objective is to maximize stockholder returns through a combination of (1) acquisition and rollup of profitable Artificial Intelligence, Machine Learning, Robotics, and digital assets across the United States of America (2) sustainable long-term growth in cash flows from increased profits, which we hope to pass on to stockholders in the form of distributions, and (3) potential long-term appreciation in the value of our businesses through process optimization and financial engineering.",10,nan,,other,exact,1.0,10,True,
labeling_batch_v1,bfaf341ddb9eb595,20260306,quarter_diversity_fill,9eafe016f4044273,567eb29a44dabd64,"Our plan is to achieve meaningful revenue from acquisitions of profitable rollup of Artificial Intelligence, Machine Learning, Robotics, and digital assets businesses that meet our operating needs.",our plan is to achieve meaningful revenue from acquisitions of profitable rollup of artificial intelligence machine learning robotics and digital assets businesses that meet our operating needs,,,,2024/QTR2/20240418_10-K_edgar_data_1049011_0001493152-24-015154.txt,2024,2,10-K,1049011,13,pilot_2024_10k_v1,66d7046d2bc2181f,active_2021_2024,27,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Our plan is to achieve meaningful revenue from acquisitions of profitable rollup of Artificial Intelligence, Machine Learning, Robotics, and digital assets businesses that meet our operating needs.",13,nan,,other,exact,1.0,13,True,
labeling_batch_v1,966d3309fbe43b6f,20260306,quarter_ff12_round_robin,0bd4675009165f2d,e10999897228ca63,"XENE Acquisition On February 7, 2024, SG DevCorp closed its acquisition of Majestic World Holdings, a real estate technology firm and owner of the Xene AI Software platform XENE Platform .",xene acquisition on february 7 2024 sg devcorp closed its acquisition of majestic world holdings a real estate technology firm and owner of the xene ai software platform xene platform,,,,2024/QTR2/20240507_10-K_edgar_data_1023994_0001213900-24-040541.txt,2024,2,10-K,1023994,1,pilot_2024_10k_v1,00677ad8b3c8879c,active_2021_2024,31,0.0,[],3440.0,3,Manuf,controls_by_firm_year,long,False,quarter_ff12_round_robin,"XENE Acquisition On February 7, 2024, SG DevCorp closed its acquisition of Majestic World Holdings, a real estate technology firm and owner of the Xene AI Software platform XENE Platform ).",1,nan,,other,exact,1.0,1,True,
labeling_batch_v1,c94a111c6fc1de48,20260306,quarter_diversity_fill,92adb58ba0eb64c2,60583e437eb3b40b,"Furthermore, we continue to extend our engineering capabilities into more advanced technologies such as software, generative AI, cloud services, data analytics, machine learning, and some core building blocks of navigation and tracking for spatial computing and augmented/virtual reality environments.",furthermore we continue to extend our engineering capabilities into more advanced technologies such as software generative ai cloud services data analytics machine learning and some core building blocks of navigation and tracking for spatial computing and augmented virtual reality environments,,,,2024/QTR2/20240516_10-K_edgar_data_1032975_0001032975-24-000023.txt,2024,2,10-K,1032975,2,pilot_2024_10k_v1,e75cb493c3c725b3,active_2021_2024,39,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Furthermore, we continue to extend our engineering capabilities into more advanced technologies such as software, generative AI, cloud services, data analytics, machine learning, and some core building blocks of navigation and tracking for spatial computing and augmented/virtual reality environments.",2,nan,,item_1_business,exact,1.0,2,True,
labeling_batch_v1,da515c4aebabdd31,20260306,quarter_diversity_fill,d1524027a0b58415,13329966f5a567bf,"We use artificial intelligence (""AI"") in our business, and challenges relating to the development and use of AI, including generative AI, could result in competitive harm, reputational harm, and legal liability, and adversely affect our results of operations.",we use artificial intelligence ai in our business and challenges relating to the development and use of ai including generative ai could result in competitive harm reputational harm and legal liability and adversely affect our results of operations,,,,2024/QTR2/20240516_10-K_edgar_data_1032975_0001032975-24-000023.txt,2024,2,10-K,1032975,4,pilot_2024_10k_v1,e75cb493c3c725b3,active_2021_2024,38,0.0,[],,12,Other,unknown,long,True,quarter_fill,"We use artificial intelligence (""AI"") in our business, and challenges relating to the development and use of AI, including generative AI, could result in competitive harm, reputational harm, and legal liability, and adversely affect our results of operations.",4,nan,,item_7_mda,exact,1.0,4,True,
labeling_batch_v1,f7a5692677ced221,20260306,quarter_diversity_fill,1ce09559ccfd6b58,616b89f920921891,"We use AI solutions internally for business purposes and also in certain offerings, and we may in the future incorporate AI solutions, including generative AI, into our offerings.",we use ai solutions internally for business purposes and also in certain offerings and we may in the future incorporate ai solutions including generative ai into our offerings,,,,2024/QTR2/20240516_10-K_edgar_data_1032975_0001032975-24-000023.txt,2024,2,10-K,1032975,6,pilot_2024_10k_v1,e75cb493c3c725b3,active_2021_2024,28,0.0,[],,12,Other,unknown,long,True,quarter_fill,"We use AI solutions internally for business purposes and also in certain offerings, and we may in the future incorporate AI solutions, including generative AI, into our offerings.",6,nan,,item_7_mda,exact,1.0,6,True,
labeling_batch_v1,2ecc46c5a84e0546,20260306,quarter_diversity_fill,01828225b196fdd8,a6b81081b26c9c4a,"AI solutions may use algorithms, datasets or training methodologies that are incomplete, reflect biases, or contain other flaws or deficiencies.",ai solutions may use algorithms datasets or training methodologies that are incomplete reflect biases or contain other flaws or deficiencies,,,,2024/QTR2/20240516_10-K_edgar_data_1032975_0001032975-24-000023.txt,2024,2,10-K,1032975,10,pilot_2024_10k_v1,e75cb493c3c725b3,active_2021_2024,20,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"AI solutions may use algorithms, datasets or training methodologies that are incomplete, reflect biases, or contain other flaws or deficiencies.",10,nan,,item_7_mda,exact,1.0,10,True,
labeling_batch_v1,0dc288e111854883,20260306,quarter_diversity_fill,3ea661cf693c8725,a044abad2601488d,Uncertainties of regulation of the Internet and data traveling over the Internet or over the use of AI and evolving technologies could have a material and adverse impact on our financial condition and results of operations.,uncertainties of regulation of the internet and data traveling over the internet or over the use of ai and evolving technologies could have a material and adverse impact on our financial condition and results of operations,,,,2024/QTR2/20240516_10-K_edgar_data_1078075_0001628280-24-023777.txt,2024,2,10-K,1078075,1,pilot_2024_10k_v1,fba51b0c2af16e40,active_2021_2024,36,0.0,[],,12,Other,unknown,long,True,quarter_fill,Uncertainties of regulation of the Internet and data traveling over the Internet or over the use of AI and evolving technologies could have a material and adverse impact on our financial condition and results of operations.,1,nan,,item_1a_risk_factors,exact,1.0,1,True,
labeling_batch_v1,f6aefd0af0afa51d,20260306,quarter_diversity_fill,3e0342be1fb48582,196d3f18a32439c0,"The reverse engineering, unauthorized copying, or other misappropriation of our intellectual property, including intentionally or unintentionally through AI, could enable third parties to benefit from our technology without compensating us or make claims on our IP.",the reverse engineering unauthorized copying or other misappropriation of our intellectual property including intentionally or unintentionally through ai could enable third parties to benefit from our technology without compensating us or make claims on our ip,,,,2024/QTR2/20240516_10-K_edgar_data_1078075_0001628280-24-023777.txt,2024,2,10-K,1078075,5,pilot_2024_10k_v1,fba51b0c2af16e40,active_2021_2024,36,0.0,[],,12,Other,unknown,long,True,quarter_fill,"The reverse engineering, unauthorized copying, or other misappropriation of our intellectual property, including intentionally or unintentionally through AI, could enable third parties to benefit from our technology without compensating us or make claims on our IP.",5,nan,,item_1a_risk_factors,exact,1.0,5,True,
labeling_batch_v1,b06179dd32683698,20260306,quarter_diversity_fill,9d0ef25e75f35c86,9f878bdaed536248,"Failure to comply with governmental laws and regulations related to evolving technologies, such as Artificial Intelligence, could harm our business.",failure to comply with governmental laws and regulations related to evolving technologies such as artificial intelligence could harm our business,,,,2024/QTR2/20240516_10-K_edgar_data_1078075_0001628280-24-023777.txt,2024,2,10-K,1078075,8,pilot_2024_10k_v1,fba51b0c2af16e40,active_2021_2024,20,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"Failure to comply with governmental laws and regulations related to evolving technologies, such as Artificial Intelligence, could harm our business.",8,nan,,item_1a_risk_factors,exact,1.0,8,True,
labeling_batch_v1,e42b3b3ba4d8b5ed,20260306,quarter_diversity_fill,24f8b889db8abc32,529b2bf6e29c6202,"These laws and regulations may also impact our innovation and business drivers in developing or using new and emerging technologies, including those related to AI and machine learning.",these laws and regulations may also impact our innovation and business drivers in developing or using new and emerging technologies including those related to ai and machine learning,,,,2024/QTR2/20240516_10-K_edgar_data_1078075_0001628280-24-023777.txt,2024,2,10-K,1078075,9,pilot_2024_10k_v1,fba51b0c2af16e40,active_2021_2024,28,0.0,[],,12,Other,unknown,long,True,quarter_fill,"These laws and regulations may also impact our innovation and business drivers in developing or using new and emerging technologies, including those related to AI and machine learning.",9,nan,,item_1a_risk_factors,exact,1.0,9,True,
labeling_batch_v1,c96eb13848bd9356,20260306,quarter_diversity_fill,285c703f07be2eae,78764cf1edc361e4,"Artificial Intelligence-enabled workflow automation and self-service, enhancing customer experience with features like rapid escalation, intelligent routing and contextual awareness.",artificial intelligence enabled workflow automation and self service enhancing customer experience with features like rapid escalation intelligent routing and contextual awareness,,,,2024/QTR2/20240521_10-K_edgar_data_1023731_0001023731-24-000042.txt,2024,2,10-K,1023731,7,pilot_2024_10k_v1,8b48bb93d41ff180,active_2021_2024,19,0.0,[],,12,Other,unknown,medium,False,quarter_fill,"Artificial Intelligence-enabled workflow automation and self-service, enhancing customer experience with features like rapid escalation, intelligent routing and contextual awareness.",7,nan,,item_7_mda,exact,1.0,7,True,
labeling_batch_v1,9a37368c14fa7c05,20260306,quarter_diversity_fill,2f61d7e0f7adac62,1d2f232f5a07d03c,"Our customers use our communications services to manage important aspects of their businesses, and any errors, defects, outages, or disruptions to our service or other performance problems with our service (such as those we have recently experienced and may encounter again), including those related to artificial intelligence technologies or dependencies on third-party services, could hurt our reputation and may damage our customers' businesses, any of which may result in our granting of credits to customers that in turn would reduce our revenue.",our customers use our communications services to manage important aspects of their businesses and any errors defects outages or disruptions to our service or other performance problems with our service such as those we have recently experienced and may encounter again including those related to artificial intelligence technologies or dependencies on third party services could hurt our reputation and may damage our customers businesses any of which may result in our granting of credits to customers that in turn would reduce our revenue,,,,2024/QTR2/20240521_10-K_edgar_data_1023731_0001023731-24-000042.txt,2024,2,10-K,1023731,14,pilot_2024_10k_v1,8b48bb93d41ff180,active_2021_2024,82,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Our customers use our communications services to manage important aspects of their businesses, and any errors, defects, outages, or disruptions to our service or other performance problems with our service (such as those we have recently experienced and may encounter again), including those related to artificial intelligence technologies or dependencies on third-party services, could hurt our reputation and may damage our customers' businesses, any of which may result in our granting of credits to customers that in turn would reduce our revenue.",14,nan,,item_1a_risk_factors,exact,1.0,14,True,
labeling_batch_v1,d1882f3abb05bab7,20260306,quarter_diversity_fill,3fc07494a786cb5d,fd9bae9ecb317d38,"Our software and network infrastructure configurations have contained, and may now or in the future contain, undetected errors, bugs, or vulnerabilities, including those introduced by artificial intelligence-powered features.",our software and network infrastructure configurations have contained and may now or in the future contain undetected errors bugs or vulnerabilities including those introduced by artificial intelligence powered features,,,,2024/QTR2/20240521_10-K_edgar_data_1023731_0001023731-24-000042.txt,2024,2,10-K,1023731,15,pilot_2024_10k_v1,8b48bb93d41ff180,active_2021_2024,28,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Our software and network infrastructure configurations have contained, and may now or in the future contain, undetected errors, bugs, or vulnerabilities, including those introduced by artificial intelligence-powered features.",15,nan,,item_1a_risk_factors,exact,1.0,15,True,
labeling_batch_v1,354e9a1083e5db43,20260306,quarter_diversity_fill,25818a4511973edf,2bb6458fbc873a75,"In addition, the reliance on and integration with artificial intelligence technologies and third-party services may increase operational complexities and dependencies, so we may need scale and modernize our internal business systems and our services organization, including customer support, sales operations, billing services, and regulatory, privacy and cybersecurity compliance, to serve our growing customer base.",in addition the reliance on and integration with artificial intelligence technologies and third party services may increase operational complexities and dependencies so we may need scale and modernize our internal business systems and our services organization including customer support sales operations billing services and regulatory privacy and cybersecurity compliance to serve our growing customer base,,,,2024/QTR2/20240521_10-K_edgar_data_1023731_0001023731-24-000042.txt,2024,2,10-K,1023731,16,pilot_2024_10k_v1,8b48bb93d41ff180,active_2021_2024,54,0.0,[],,12,Other,unknown,long,True,quarter_fill,"In addition, the reliance on and integration with artificial intelligence technologies and third-party services may increase operational complexities and dependencies, so we may need scale and modernize our internal business systems and our services organization, including customer support, sales operations, billing services, and regulatory, privacy and cybersecurity compliance, to serve our growing customer base.",16,nan,,item_1a_risk_factors,exact,1.0,16,True,
labeling_batch_v1,e4061a1a6eb08499,20260306,quarter_diversity_fill,2833f7c55d9374c3,aed4464614539b7c,"In addition, some of these competitors may be able to respond more quickly to new or changing opportunities, technologies, and customer requirements such as generative artificial intelligence.",in addition some of these competitors may be able to respond more quickly to new or changing opportunities technologies and customer requirements such as generative artificial intelligence,,,,2024/QTR2/20240523_10-K_edgar_data_1022408_0001140361-24-027200.txt,2024,2,10-K,1022408,9,pilot_2024_10k_v1,5622228bbe7cd474,active_2021_2024,27,0.0,[],,12,Other,unknown,long,True,quarter_fill,"In addition, some of these competitors may be able to respond more quickly to new or changing opportunities, technologies, and customer requirements such as generative artificial intelligence.",9,nan,,item_1a_risk_factors,exact,1.0,8,True,
labeling_batch_v1,38b678e54deb2012,20260306,quarter_diversity_fill,2bd771db99cc65ba,a7bf2b9e87a3b119,"Advances in technology, new discoveries in the field of cryptography, quantum computing, or artificial intelligence, other events or developments may result in a compromise or breach of the security practices we use to protect sensitive customer transaction information and employee information.",advances in technology new discoveries in the field of cryptography quantum computing or artificial intelligence other events or developments may result in a compromise or breach of the security practices we use to protect sensitive customer transaction information and employee information,,,,2024/QTR2/20240523_10-K_edgar_data_1022408_0001140361-24-027200.txt,2024,2,10-K,1022408,10,pilot_2024_10k_v1,5622228bbe7cd474,active_2021_2024,41,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Advances in technology, new discoveries in the field of cryptography, quantum computing, or artificial intelligence, other events or developments may result in a compromise or breach of the security practices we use to protect sensitive customer transaction information and employee information.",10,nan,,item_1a_risk_factors,exact,1.0,9,True,
labeling_batch_v1,f93b1be25f259740,20260306,quarter_diversity_fill,7642cf8e5eae1781,0d9f25676a8f1b16,"Issues relating to the use or capabilities of artificial intelligence, including legal, social, and ethical issues, in hardware, software and services offerings may result in reputational harm and liability and increased costs.",issues relating to the use or capabilities of artificial intelligence including legal social and ethical issues in hardware software and services offerings may result in reputational harm and liability and increased costs,,,,2024/QTR2/20240523_10-K_edgar_data_1022408_0001140361-24-027200.txt,2024,2,10-K,1022408,11,pilot_2024_10k_v1,5622228bbe7cd474,active_2021_2024,32,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Issues relating to the use or capabilities of artificial intelligence, including legal, social, and ethical issues, in hardware, software and services offerings may result in reputational harm and liability and increased costs.",11,nan,,item_1a_risk_factors,exact,1.0,10,True,
labeling_batch_v1,9649f20501e9e1d1,20260306,quarter_diversity_fill,6422e367414c56c2,ba52f28c3a5810ef,"Social and ethical issues relating to the use of new and evolving technologies such as AI in our hardware, software, and service offerings, as well as in our internal platforms, may result in reputational harm and legal liability.",social and ethical issues relating to the use of new and evolving technologies such as ai in our hardware software and service offerings as well as in our internal platforms may result in reputational harm and legal liability,,,,2024/QTR2/20240523_10-K_edgar_data_1022408_0001140361-24-027200.txt,2024,2,10-K,1022408,12,pilot_2024_10k_v1,5622228bbe7cd474,active_2021_2024,38,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Social and ethical issues relating to the use of new and evolving technologies such as AI in our hardware, software, and service offerings, as well as in our internal platforms, may result in reputational harm and legal liability.",12,nan,,item_1a_risk_factors,exact,1.0,11,True,
labeling_batch_v1,acf3a25ab8df6603,20260306,quarter_diversity_fill,4f9dddb9d5546e62,b048029f1f9e0f1b,"The failure of our systems and those of third parties on which we rely to operate effectively or remain innovative, our inability to keep up with rapid technological change (including the successful utilization of data analytics, artificial intelligence (""AI"") and machine learning), problems with transitioning to upgraded or replacement systems, difficulty in integrating new systems or systems of acquired businesses or a breach in security of these systems has, and could continue to, adversely impact the operations of VF's business.",the failure of our systems and those of third parties on which we rely to operate effectively or remain innovative our inability to keep up with rapid technological change including the successful utilization of data analytics artificial intelligence ai and machine learning problems with transitioning to upgraded or replacement systems difficulty in integrating new systems or systems of acquired businesses or a breach in security of these systems has and could continue to adversely impact the operations of vf s business,,,,2024/QTR2/20240523_10-K_edgar_data_103379_0000103379-24-000008.txt,2024,2,10-K,103379,1,pilot_2024_10k_v1,b2eb9f83f2d5d3a5,active_2021_2024,81,0.0,[],,12,Other,unknown,long,True,quarter_fill,"The failure of our systems and those of third parties on which we rely to operate effectively or remain innovative, our inability to keep up with rapid technological change (including the successful utilization of data analytics, artificial intelligence (""AI"") and machine learning), problems with transitioning to upgraded or replacement systems, difficulty in integrating new systems or systems of acquired businesses or a breach in security of these systems has, and could continue to, adversely impact the operations of VF s business.",1,nan,,other,exact,1.0,1,True,
labeling_batch_v1,040fcad7fa152e3a,20260306,quarter_diversity_fill,7773035c12c19e77,523ad2a7f441aa85,"The development and use of AI, and the failure to use AI, present risks and challenges that may negatively impact our business.",the development and use of ai and the failure to use ai present risks and challenges that may negatively impact our business,,,,2024/QTR2/20240523_10-K_edgar_data_103379_0000103379-24-000008.txt,2024,2,10-K,103379,3,pilot_2024_10k_v1,b2eb9f83f2d5d3a5,active_2021_2024,22,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"The development and use of AI, and the failure to use AI, present risks and challenges that may negatively impact our business.",3,nan,,item_1a_risk_factors,exact,1.0,3,True,
labeling_batch_v1,84bbb856a21a42aa,20260306,quarter_diversity_fill,9de460b7da07aeed,a33eed56bfae75ed,"The algorithms and models utilized in generative AI systems may have limitations, including biases, errors, or inability to handle certain data types or scenarios.",the algorithms and models utilized in generative ai systems may have limitations including biases errors or inability to handle certain data types or scenarios,,,,2024/QTR2/20240523_10-K_edgar_data_103379_0000103379-24-000008.txt,2024,2,10-K,103379,8,pilot_2024_10k_v1,b2eb9f83f2d5d3a5,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"The algorithms and models utilized in generative AI systems may have limitations, including biases, errors, or inability to handle certain data types or scenarios.",8,nan,,item_1a_risk_factors,exact,1.0,7,True,
labeling_batch_v1,0cc1b0cc678594ce,20260306,quarter_diversity_fill,3184bbc2ef56f40b,ffdaf9b6c1beb2f9,"Cybersecurity threat actors may use AI tools, including generative AI, to deploy increasingly advanced attacks on our and our business partners' information technology systems.",cybersecurity threat actors may use ai tools including generative ai to deploy increasingly advanced attacks on our and our business partners information technology systems,,,,2024/QTR2/20240523_10-K_edgar_data_103379_0000103379-24-000008.txt,2024,2,10-K,103379,11,pilot_2024_10k_v1,b2eb9f83f2d5d3a5,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"Cybersecurity threat actors may use AI tools, including generative AI, to deploy increasingly advanced attacks on our and our business partners' information technology systems.",11,nan,,item_1a_risk_factors,exact,1.0,10,True,
