batch_id,batch_row_id,sampling_seed,selection_reason,sentence_id,sentence_text_id,sentence,sentence_norm,source_file,source_year,source_quarter,source_form,source_cik,sentence_index,manifest_id,manifest_row_id,source_window_id,token_count,fragment_score,integrity_flags,sic,ff12_code,ff12_name,industry_metadata_source,length_bin,edge_case_flag,filing_selection_reason,original_sentence,original_sentence_index,prior_manual_label,prior_assistive_label,source_section,match_status,match_score,candidate_sentence_index,prelabel_eligible,skip_reason,assistive_label,assistive_confidence,assistive_rationale,assistive_model,assistive_generated_at,assistive_prompt_hash,label,is_uncertain,uncertainty_note
labeling_batch_v1,8d6780ee70bf8715,20260306,quarter_diversity_fill,23be282ee6978655,8d4db69e03987a6c,"In addition, due to a number of factors, the number of entities and the amount of funds competing for suitable investment Artificial Intelligence, Machine Learning, Robotics, and digital assets businesses may increase substantially, resulting in increased demand and increased prices paid for these businesses.",in addition due to a number of factors the number of entities and the amount of funds competing for suitable investment artificial intelligence machine learning robotics and digital assets businesses may increase substantially resulting in increased demand and increased prices paid for these businesses,2024/QTR2/20240418_10-K_edgar_data_1049011_0001493152-24-015154.txt,2024,2,10-K,1049011,6,pilot_2024_10k_v1,66d7046d2bc2181f,active_2021_2024,44,0.0,[],,12,Other,unknown,long,True,quarter_fill,"In addition, due to a number of factors, the number of entities and the amount of funds competing for suitable investment Artificial Intelligence, Machine Learning, Robotics, and digital assets businesses may increase substantially, resulting in increased demand and increased prices paid for these businesses.",6,,,other,exact,1.0,6,True,,Irrelevant,high,"Generic market prediction about demand/pricing, not a firm-specific present/past AI capability claim.",gpt-5-mini,2026-03-13T00:09:56.634213+00:00,57ca134a0f7064aef2a098ae13953b923b657b49b29eb69270eff4f6c8017c67,Irrelevant,,
labeling_batch_v1,bf5e48b79327a4f7,20260306,quarter_diversity_fill,a6d5c788c4d860c7,4a8ab7f9bf3a98a6,"Our proposed plan of operation and prospects will depend largely upon our ability to successfully establish a noticeable presence in the Artificial Intelligence, Machine Learning, Robotics, and digital assets industry on a timely fashion, retain and continue to hire skilled management, technical, marketing and other personnel; and attract and retain significant numbers of quality business partners.",our proposed plan of operation and prospects will depend largely upon our ability to successfully establish a noticeable presence in the artificial intelligence machine learning robotics and digital assets industry on a timely fashion retain and continue to hire skilled management technical marketing and other personnel and attract and retain significant numbers of quality business partners,2024/QTR2/20240418_10-K_edgar_data_1049011_0001493152-24-015154.txt,2024,2,10-K,1049011,7,pilot_2024_10k_v1,66d7046d2bc2181f,active_2021_2024,56,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Our proposed plan of operation and prospects will depend largely upon our ability to successfully establish a noticeable presence in the Artificial Intelligence, Machine Learning, Robotics, and digital assets industry on a timely fashion, retain and continue to hire skilled management, technical, marketing and other personnel; and attract and retain significant numbers of quality business partners.",7,,,other,exact,1.0,7,True,,Speculative,high,"Describes future dependence/intent to establish presence, not a current factual claim of capability.",gpt-5-mini,2026-03-13T00:09:58.053806+00:00,1154b3a05acc08afee5891c6e7247af06d5e245093c30bbbba896a88c36d1d87,Speculative,,
labeling_batch_v1,acfbe4a8957270ff,20260306,quarter_diversity_fill,0895027d8b82cd12,bb756b31166b58da,"Our principal business objective is to maximize stockholder returns through a combination of (1) acquisition and rollup of profitable Artificial Intelligence, Machine Learning, Robotics, and digital assets across the United States of America (2) sustainable long-term growth in cash flows from increased profits, which we hope to pass on to stockholders in the form of distributions, and (3) potential long-term appreciation in the value of our businesses through process optimization and financial engineering.",our principal business objective is to maximize stockholder returns through a combination of 1 acquisition and rollup of profitable artificial intelligence machine learning robotics and digital assets across the united states of america 2 sustainable long term growth in cash flows from increased profits which we hope to pass on to stockholders in the form of distributions and 3 potential long term appreciation in the value of our businesses through process optimization and financial engineering,2024/QTR2/20240418_10-K_edgar_data_1049011_0001493152-24-015154.txt,2024,2,10-K,1049011,10,pilot_2024_10k_v1,66d7046d2bc2181f,active_2021_2024,73,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Our principal business objective is to maximize stockholder returns through a combination of (1) acquisition and rollup of profitable Artificial Intelligence, Machine Learning, Robotics, and digital assets across the United States of America (2) sustainable long-term growth in cash flows from increased profits, which we hope to pass on to stockholders in the form of distributions, and (3) potential long-term appreciation in the value of our businesses through process optimization and financial engineering.",10,,,other,exact,1.0,10,True,,Speculative,high,"States intention to acquire AI/ML/robotics assets and hoped benefits, not a present factual claim.",gpt-5-mini,2026-03-13T00:09:59.723091+00:00,584e72d41c716107865d56a2615e2c349ae6ab8fc26dcc1b18d4aae3a28ee918,Speculative,,
labeling_batch_v1,bfaf341ddb9eb595,20260306,quarter_diversity_fill,9eafe016f4044273,567eb29a44dabd64,"Our plan is to achieve meaningful revenue from acquisitions of profitable rollup of Artificial Intelligence, Machine Learning, Robotics, and digital assets businesses that meet our operating needs.",our plan is to achieve meaningful revenue from acquisitions of profitable rollup of artificial intelligence machine learning robotics and digital assets businesses that meet our operating needs,2024/QTR2/20240418_10-K_edgar_data_1049011_0001493152-24-015154.txt,2024,2,10-K,1049011,13,pilot_2024_10k_v1,66d7046d2bc2181f,active_2021_2024,27,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Our plan is to achieve meaningful revenue from acquisitions of profitable rollup of Artificial Intelligence, Machine Learning, Robotics, and digital assets businesses that meet our operating needs.",13,,,other,exact,1.0,13,True,,Speculative,high,"Describes a plan/intention for future revenue via acquisitions, not a present factual capability.",gpt-5-mini,2026-03-13T00:10:01.348231+00:00,0fdcac0c6ecdca445368f4c8a0f6a66c46a95c958169c42621390059f1f26d84,Speculative,,
labeling_batch_v1,966d3309fbe43b6f,20260306,quarter_ff12_round_robin,0bd4675009165f2d,e10999897228ca63,"XENE Acquisition On February 7, 2024, SG DevCorp closed its acquisition of Majestic World Holdings, a real estate technology firm and owner of the Xene AI Software platform XENE Platform .",xene acquisition on february 7 2024 sg devcorp closed its acquisition of majestic world holdings a real estate technology firm and owner of the xene ai software platform xene platform,2024/QTR2/20240507_10-K_edgar_data_1023994_0001213900-24-040541.txt,2024,2,10-K,1023994,1,pilot_2024_10k_v1,00677ad8b3c8879c,active_2021_2024,31,0.0,[],3440.0,3,Manuf,controls_by_firm_year,long,False,quarter_ff12_round_robin,"XENE Acquisition On February 7, 2024, SG DevCorp closed its acquisition of Majestic World Holdings, a real estate technology firm and owner of the Xene AI Software platform XENE Platform ).",1,,,other,exact,1.0,1,True,,Actionable,high,States a past factual acquisition and ownership of an AI software platform.,gpt-5-mini,2026-03-13T00:10:02.798517+00:00,83775fb9a6e35e6e840b344719bfe56c16201449a69ff0762f53745ca62a8f20,Actionable,,
labeling_batch_v1,c94a111c6fc1de48,20260306,quarter_diversity_fill,92adb58ba0eb64c2,60583e437eb3b40b,"Furthermore, we continue to extend our engineering capabilities into more advanced technologies such as software, generative AI, cloud services, data analytics, machine learning, and some core building blocks of navigation and tracking for spatial computing and augmented/virtual reality environments.",furthermore we continue to extend our engineering capabilities into more advanced technologies such as software generative ai cloud services data analytics machine learning and some core building blocks of navigation and tracking for spatial computing and augmented virtual reality environments,2024/QTR2/20240516_10-K_edgar_data_1032975_0001032975-24-000023.txt,2024,2,10-K,1032975,2,pilot_2024_10k_v1,e75cb493c3c725b3,active_2021_2024,39,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Furthermore, we continue to extend our engineering capabilities into more advanced technologies such as software, generative AI, cloud services, data analytics, machine learning, and some core building blocks of navigation and tracking for spatial computing and augmented/virtual reality environments.",2,,,item_1_business,exact,1.0,2,True,,Actionable,high,"States present, firm-specific expansion of capabilities into generative AI and related technologies.",gpt-5-mini,2026-03-13T00:10:04.985193+00:00,2ad87bd5dc89db52556db9259bb51469fc0a2a6879c7b5540560171b4aa0753a,Actionable,,
labeling_batch_v1,da515c4aebabdd31,20260306,quarter_diversity_fill,d1524027a0b58415,13329966f5a567bf,"We use artificial intelligence (""AI"") in our business, and challenges relating to the development and use of AI, including generative AI, could result in competitive harm, reputational harm, and legal liability, and adversely affect our results of operations.",we use artificial intelligence ai in our business and challenges relating to the development and use of ai including generative ai could result in competitive harm reputational harm and legal liability and adversely affect our results of operations,2024/QTR2/20240516_10-K_edgar_data_1032975_0001032975-24-000023.txt,2024,2,10-K,1032975,4,pilot_2024_10k_v1,e75cb493c3c725b3,active_2021_2024,38,0.0,[],,12,Other,unknown,long,True,quarter_fill,"We use artificial intelligence (""AI"") in our business, and challenges relating to the development and use of AI, including generative AI, could result in competitive harm, reputational harm, and legal liability, and adversely affect our results of operations.",4,,,item_7_mda,exact,1.0,4,True,,Actionable,high,Explicit present factual claim: firm states they use AI in their business.,gpt-5-mini,2026-03-13T00:10:06.380382+00:00,586aff7cb1e37320c4a19534b11e7c38ffc4dc79e11e9018a7051f8740d414b1,Actionable,,
labeling_batch_v1,f7a5692677ced221,20260306,quarter_diversity_fill,1ce09559ccfd6b58,616b89f920921891,"We use AI solutions internally for business purposes and also in certain offerings, and we may in the future incorporate AI solutions, including generative AI, into our offerings.",we use ai solutions internally for business purposes and also in certain offerings and we may in the future incorporate ai solutions including generative ai into our offerings,2024/QTR2/20240516_10-K_edgar_data_1032975_0001032975-24-000023.txt,2024,2,10-K,1032975,6,pilot_2024_10k_v1,e75cb493c3c725b3,active_2021_2024,28,0.0,[],,12,Other,unknown,long,True,quarter_fill,"We use AI solutions internally for business purposes and also in certain offerings, and we may in the future incorporate AI solutions, including generative AI, into our offerings.",6,,,item_7_mda,exact,1.0,6,True,,Actionable,high,States present use internally and in offerings (current factual claim) plus future intent.,gpt-5-mini,2026-03-13T00:10:07.794970+00:00,c7bdbe7942015d6eab08a1d3a0f953bef952f4383f5f180f921968c3a3ecea32,Actionable,,
labeling_batch_v1,2ecc46c5a84e0546,20260306,quarter_diversity_fill,01828225b196fdd8,a6b81081b26c9c4a,"AI solutions may use algorithms, datasets or training methodologies that are incomplete, reflect biases, or contain other flaws or deficiencies.",ai solutions may use algorithms datasets or training methodologies that are incomplete reflect biases or contain other flaws or deficiencies,2024/QTR2/20240516_10-K_edgar_data_1032975_0001032975-24-000023.txt,2024,2,10-K,1032975,10,pilot_2024_10k_v1,e75cb493c3c725b3,active_2021_2024,20,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"AI solutions may use algorithms, datasets or training methodologies that are incomplete, reflect biases, or contain other flaws or deficiencies.",10,,,item_7_mda,exact,1.0,10,True,,Irrelevant,high,"Generic risk statement about AI flaws, no firm-specific capability or current use disclosed.",gpt-5-mini,2026-03-13T00:10:09.285485+00:00,09b1907688a94045a1ed36e3bc824b024d1188d0304ed2cd8a4752b811d556bb,Irrelevant,,
labeling_batch_v1,0dc288e111854883,20260306,quarter_diversity_fill,3ea661cf693c8725,a044abad2601488d,Uncertainties of regulation of the Internet and data traveling over the Internet or over the use of AI and evolving technologies could have a material and adverse impact on our financial condition and results of operations.,uncertainties of regulation of the internet and data traveling over the internet or over the use of ai and evolving technologies could have a material and adverse impact on our financial condition and results of operations,2024/QTR2/20240516_10-K_edgar_data_1078075_0001628280-24-023777.txt,2024,2,10-K,1078075,1,pilot_2024_10k_v1,fba51b0c2af16e40,active_2021_2024,36,0.0,[],,12,Other,unknown,long,True,quarter_fill,Uncertainties of regulation of the Internet and data traveling over the Internet or over the use of AI and evolving technologies could have a material and adverse impact on our financial condition and results of operations.,1,,,item_1a_risk_factors,exact,1.0,1,True,,Irrelevant,high,"Generic regulatory risk disclosure, not a present firm AI capability or offering.",gpt-5-mini,2026-03-13T00:10:11.201248+00:00,f869a88897fee87ec42de792bef7da323d8c6d0fc2c444e904868422d222a434,Irrelevant,,
labeling_batch_v1,f6aefd0af0afa51d,20260306,quarter_diversity_fill,3e0342be1fb48582,196d3f18a32439c0,"The reverse engineering, unauthorized copying, or other misappropriation of our intellectual property, including intentionally or unintentionally through AI, could enable third parties to benefit from our technology without compensating us or make claims on our IP.",the reverse engineering unauthorized copying or other misappropriation of our intellectual property including intentionally or unintentionally through ai could enable third parties to benefit from our technology without compensating us or make claims on our ip,2024/QTR2/20240516_10-K_edgar_data_1078075_0001628280-24-023777.txt,2024,2,10-K,1078075,5,pilot_2024_10k_v1,fba51b0c2af16e40,active_2021_2024,36,0.0,[],,12,Other,unknown,long,True,quarter_fill,"The reverse engineering, unauthorized copying, or other misappropriation of our intellectual property, including intentionally or unintentionally through AI, could enable third parties to benefit from our technology without compensating us or make claims on our IP.",5,,,item_1a_risk_factors,exact,1.0,5,True,,Irrelevant,high,"Risk disclosure about IP misappropriation via AI, not a claim of current capability or offering.",gpt-5-mini,2026-03-13T00:10:12.575277+00:00,fa10c221eae636b1ed279b20b5512d98ac5d2660b7b8ef6e490ce2c5809cb098,Irrelevant,,
labeling_batch_v1,b06179dd32683698,20260306,quarter_diversity_fill,9d0ef25e75f35c86,9f878bdaed536248,"Failure to comply with governmental laws and regulations related to evolving technologies, such as Artificial Intelligence, could harm our business.",failure to comply with governmental laws and regulations related to evolving technologies such as artificial intelligence could harm our business,2024/QTR2/20240516_10-K_edgar_data_1078075_0001628280-24-023777.txt,2024,2,10-K,1078075,8,pilot_2024_10k_v1,fba51b0c2af16e40,active_2021_2024,20,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"Failure to comply with governmental laws and regulations related to evolving technologies, such as Artificial Intelligence, could harm our business.",8,,,item_1a_risk_factors,exact,1.0,8,True,,Irrelevant,high,"Generic risk disclosure about compliance, no firm-specific AI capability or offering stated.",gpt-5-mini,2026-03-13T00:10:13.950274+00:00,c2ba680b7cc9e2cc725195e4e735fb62fb6154afaee780c94dc099def4576d62,Irrelevant,,
labeling_batch_v1,e42b3b3ba4d8b5ed,20260306,quarter_diversity_fill,24f8b889db8abc32,529b2bf6e29c6202,"These laws and regulations may also impact our innovation and business drivers in developing or using new and emerging technologies, including those related to AI and machine learning.",these laws and regulations may also impact our innovation and business drivers in developing or using new and emerging technologies including those related to ai and machine learning,2024/QTR2/20240516_10-K_edgar_data_1078075_0001628280-24-023777.txt,2024,2,10-K,1078075,9,pilot_2024_10k_v1,fba51b0c2af16e40,active_2021_2024,28,0.0,[],,12,Other,unknown,long,True,quarter_fill,"These laws and regulations may also impact our innovation and business drivers in developing or using new and emerging technologies, including those related to AI and machine learning.",9,,,item_1a_risk_factors,exact,1.0,9,True,,Irrelevant,high,"Generic regulatory risk statement about AI impact, no firm-specific current capability or offering disclosed.",gpt-5-mini,2026-03-13T00:10:15.363335+00:00,0ef19a8ef679c3ec96e486fdd339c24dd53e77bb451683193a3227ecacf9733f,Irrelevant,,
labeling_batch_v1,c96eb13848bd9356,20260306,quarter_diversity_fill,285c703f07be2eae,78764cf1edc361e4,"Artificial Intelligence-enabled workflow automation and self-service, enhancing customer experience with features like rapid escalation, intelligent routing and contextual awareness.",artificial intelligence enabled workflow automation and self service enhancing customer experience with features like rapid escalation intelligent routing and contextual awareness,2024/QTR2/20240521_10-K_edgar_data_1023731_0001023731-24-000042.txt,2024,2,10-K,1023731,7,pilot_2024_10k_v1,8b48bb93d41ff180,active_2021_2024,19,0.0,[],,12,Other,unknown,medium,False,quarter_fill,"Artificial Intelligence-enabled workflow automation and self-service, enhancing customer experience with features like rapid escalation, intelligent routing and contextual awareness.",7,,,item_7_mda,exact,1.0,7,True,,Actionable,high,States present capability/features (AI-enabled workflow automation and customer-facing features).,gpt-5-mini,2026-03-13T00:10:16.912688+00:00,5867af151722c85766e4b08ddefbfced2c0991d9e373967c0c692dff04add1d5,Actionable,,
labeling_batch_v1,9a37368c14fa7c05,20260306,quarter_diversity_fill,2f61d7e0f7adac62,1d2f232f5a07d03c,"Our customers use our communications services to manage important aspects of their businesses, and any errors, defects, outages, or disruptions to our service or other performance problems with our service (such as those we have recently experienced and may encounter again), including those related to artificial intelligence technologies or dependencies on third-party services, could hurt our reputation and may damage our customers' businesses, any of which may result in our granting of credits to customers that in turn would reduce our revenue.",our customers use our communications services to manage important aspects of their businesses and any errors defects outages or disruptions to our service or other performance problems with our service such as those we have recently experienced and may encounter again including those related to artificial intelligence technologies or dependencies on third party services could hurt our reputation and may damage our customers businesses any of which may result in our granting of credits to customers that in turn would reduce our revenue,2024/QTR2/20240521_10-K_edgar_data_1023731_0001023731-24-000042.txt,2024,2,10-K,1023731,14,pilot_2024_10k_v1,8b48bb93d41ff180,active_2021_2024,82,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Our customers use our communications services to manage important aspects of their businesses, and any errors, defects, outages, or disruptions to our service or other performance problems with our service (such as those we have recently experienced and may encounter again), including those related to artificial intelligence technologies or dependencies on third-party services, could hurt our reputation and may damage our customers' businesses, any of which may result in our granting of credits to customers that in turn would reduce our revenue.",14,,,item_1a_risk_factors,exact,1.0,14,True,,Irrelevant,high,Risk-disclosure about service disruptions including AI; not asserting firm capability or offering.,gpt-5-mini,2026-03-13T00:10:18.668444+00:00,c67a867e9ba1894c3540b08a4f44a68162bd3d7df3e8d829123b125e356b4f1b,Irrelevant,,
labeling_batch_v1,d1882f3abb05bab7,20260306,quarter_diversity_fill,3fc07494a786cb5d,fd9bae9ecb317d38,"Our software and network infrastructure configurations have contained, and may now or in the future contain, undetected errors, bugs, or vulnerabilities, including those introduced by artificial intelligence-powered features.",our software and network infrastructure configurations have contained and may now or in the future contain undetected errors bugs or vulnerabilities including those introduced by artificial intelligence powered features,2024/QTR2/20240521_10-K_edgar_data_1023731_0001023731-24-000042.txt,2024,2,10-K,1023731,15,pilot_2024_10k_v1,8b48bb93d41ff180,active_2021_2024,28,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Our software and network infrastructure configurations have contained, and may now or in the future contain, undetected errors, bugs, or vulnerabilities, including those introduced by artificial intelligence-powered features.",15,,,item_1a_risk_factors,exact,1.0,15,True,,Irrelevant,high,Risk disclosure about vulnerabilities (mentions AI as cause) not stating a current capability or offering.,gpt-5-mini,2026-03-13T00:10:20.059142+00:00,7e866c9c6f53e05f1ebb3a55e0e5801e4c9624c4ff473df199c9b7898f3c94b7,Irrelevant,,
labeling_batch_v1,354e9a1083e5db43,20260306,quarter_diversity_fill,25818a4511973edf,2bb6458fbc873a75,"In addition, the reliance on and integration with artificial intelligence technologies and third-party services may increase operational complexities and dependencies, so we may need scale and modernize our internal business systems and our services organization, including customer support, sales operations, billing services, and regulatory, privacy and cybersecurity compliance, to serve our growing customer base.",in addition the reliance on and integration with artificial intelligence technologies and third party services may increase operational complexities and dependencies so we may need scale and modernize our internal business systems and our services organization including customer support sales operations billing services and regulatory privacy and cybersecurity compliance to serve our growing customer base,2024/QTR2/20240521_10-K_edgar_data_1023731_0001023731-24-000042.txt,2024,2,10-K,1023731,16,pilot_2024_10k_v1,8b48bb93d41ff180,active_2021_2024,54,0.0,[],,12,Other,unknown,long,True,quarter_fill,"In addition, the reliance on and integration with artificial intelligence technologies and third-party services may increase operational complexities and dependencies, so we may need scale and modernize our internal business systems and our services organization, including customer support, sales operations, billing services, and regulatory, privacy and cybersecurity compliance, to serve our growing customer base.",16,,,item_1a_risk_factors,exact,1.0,16,True,,Irrelevant,high,"Generic risk/disclosure about reliance and need to scale, not a present AI capability claim.",gpt-5-mini,2026-03-13T00:10:21.677297+00:00,57027ce731772b3f68d099610768ed4914f77c4bbff22e80207d6669b7895e88,Irrelevant,,
labeling_batch_v1,e4061a1a6eb08499,20260306,quarter_diversity_fill,2833f7c55d9374c3,aed4464614539b7c,"In addition, some of these competitors may be able to respond more quickly to new or changing opportunities, technologies, and customer requirements such as generative artificial intelligence.",in addition some of these competitors may be able to respond more quickly to new or changing opportunities technologies and customer requirements such as generative artificial intelligence,2024/QTR2/20240523_10-K_edgar_data_1022408_0001140361-24-027200.txt,2024,2,10-K,1022408,9,pilot_2024_10k_v1,5622228bbe7cd474,active_2021_2024,27,0.0,[],,12,Other,unknown,long,True,quarter_fill,"In addition, some of these competitors may be able to respond more quickly to new or changing opportunities, technologies, and customer requirements such as generative artificial intelligence.",9,,,item_1a_risk_factors,exact,1.0,8,True,,Irrelevant,high,"Generic competitor risk discussion mentioning generative AI, no firm-specific present capability disclosed.",gpt-5-mini,2026-03-13T00:10:23.192801+00:00,be8ece8fc46f3c764866223e03b48507b3e3bfecefd935bc774ea0c77431a5cc,Irrelevant,,
labeling_batch_v1,38b678e54deb2012,20260306,quarter_diversity_fill,2bd771db99cc65ba,a7bf2b9e87a3b119,"Advances in technology, new discoveries in the field of cryptography, quantum computing, or artificial intelligence, other events or developments may result in a compromise or breach of the security practices we use to protect sensitive customer transaction information and employee information.",advances in technology new discoveries in the field of cryptography quantum computing or artificial intelligence other events or developments may result in a compromise or breach of the security practices we use to protect sensitive customer transaction information and employee information,2024/QTR2/20240523_10-K_edgar_data_1022408_0001140361-24-027200.txt,2024,2,10-K,1022408,10,pilot_2024_10k_v1,5622228bbe7cd474,active_2021_2024,41,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Advances in technology, new discoveries in the field of cryptography, quantum computing, or artificial intelligence, other events or developments may result in a compromise or breach of the security practices we use to protect sensitive customer transaction information and employee information.",10,,,item_1a_risk_factors,exact,1.0,9,True,,Irrelevant,high,"Generic risk disclosure about potential breaches, not a claim of current AI capability or use.",gpt-5-mini,2026-03-13T00:10:24.546193+00:00,727555b4116c597fb729f7d328122067f4d593ba6e225287f12aa3862cdb0679,Irrelevant,,
labeling_batch_v1,f93b1be25f259740,20260306,quarter_diversity_fill,7642cf8e5eae1781,0d9f25676a8f1b16,"Issues relating to the use or capabilities of artificial intelligence, including legal, social, and ethical issues, in hardware, software and services offerings may result in reputational harm and liability and increased costs.",issues relating to the use or capabilities of artificial intelligence including legal social and ethical issues in hardware software and services offerings may result in reputational harm and liability and increased costs,2024/QTR2/20240523_10-K_edgar_data_1022408_0001140361-24-027200.txt,2024,2,10-K,1022408,11,pilot_2024_10k_v1,5622228bbe7cd474,active_2021_2024,32,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Issues relating to the use or capabilities of artificial intelligence, including legal, social, and ethical issues, in hardware, software and services offerings may result in reputational harm and liability and increased costs.",11,,,item_1a_risk_factors,exact,1.0,10,True,,Irrelevant,high,"Generic risk disclosure about AI impacts, no firm-specific current capability or offering disclosed.",gpt-5-mini,2026-03-13T00:10:26.455327+00:00,40c96529365e4fb8f3285f8c902e8997100b35377bb8919309fcbf82ab49d4bf,Irrelevant,,
labeling_batch_v1,9649f20501e9e1d1,20260306,quarter_diversity_fill,6422e367414c56c2,ba52f28c3a5810ef,"Social and ethical issues relating to the use of new and evolving technologies such as AI in our hardware, software, and service offerings, as well as in our internal platforms, may result in reputational harm and legal liability.",social and ethical issues relating to the use of new and evolving technologies such as ai in our hardware software and service offerings as well as in our internal platforms may result in reputational harm and legal liability,2024/QTR2/20240523_10-K_edgar_data_1022408_0001140361-24-027200.txt,2024,2,10-K,1022408,12,pilot_2024_10k_v1,5622228bbe7cd474,active_2021_2024,38,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Social and ethical issues relating to the use of new and evolving technologies such as AI in our hardware, software, and service offerings, as well as in our internal platforms, may result in reputational harm and legal liability.",12,,,item_1a_risk_factors,exact,1.0,11,True,,Irrelevant,high,Risk-disclosure language about potential harms from AI in risk factors section; not a present capability claim.,gpt-5-mini,2026-03-13T00:10:28.062530+00:00,dd8191fc82121d6cd68efd0c390dfbad4019194c60f6b1ae7b0834428209cf34,Irrelevant,,
labeling_batch_v1,acf3a25ab8df6603,20260306,quarter_diversity_fill,4f9dddb9d5546e62,b048029f1f9e0f1b,"The failure of our systems and those of third parties on which we rely to operate effectively or remain innovative, our inability to keep up with rapid technological change (including the successful utilization of data analytics, artificial intelligence (""AI"") and machine learning), problems with transitioning to upgraded or replacement systems, difficulty in integrating new systems or systems of acquired businesses or a breach in security of these systems has, and could continue to, adversely impact the operations of VF's business.",the failure of our systems and those of third parties on which we rely to operate effectively or remain innovative our inability to keep up with rapid technological change including the successful utilization of data analytics artificial intelligence ai and machine learning problems with transitioning to upgraded or replacement systems difficulty in integrating new systems or systems of acquired businesses or a breach in security of these systems has and could continue to adversely impact the operations of vf s business,2024/QTR2/20240523_10-K_edgar_data_103379_0000103379-24-000008.txt,2024,2,10-K,103379,1,pilot_2024_10k_v1,b2eb9f83f2d5d3a5,active_2021_2024,81,0.0,[],,12,Other,unknown,long,True,quarter_fill,"The failure of our systems and those of third parties on which we rely to operate effectively or remain innovative, our inability to keep up with rapid technological change (including the successful utilization of data analytics, artificial intelligence (""AI"") and machine learning), problems with transitioning to upgraded or replacement systems, difficulty in integrating new systems or systems of acquired businesses or a breach in security of these systems has, and could continue to, adversely impact the operations of VF s business.",1,,,other,exact,1.0,1,True,,Irrelevant,high,"Generic risk disclosure about systems/AI impacts, not a present factual claim of AI capability.",gpt-5-mini,2026-03-13T00:10:29.819156+00:00,e2e186acce636dc3836e731b5b84907f7f36e31a8ea80b4a7153c0893a75c858,Irrelevant,,
labeling_batch_v1,040fcad7fa152e3a,20260306,quarter_diversity_fill,7773035c12c19e77,523ad2a7f441aa85,"The development and use of AI, and the failure to use AI, present risks and challenges that may negatively impact our business.",the development and use of ai and the failure to use ai present risks and challenges that may negatively impact our business,2024/QTR2/20240523_10-K_edgar_data_103379_0000103379-24-000008.txt,2024,2,10-K,103379,3,pilot_2024_10k_v1,b2eb9f83f2d5d3a5,active_2021_2024,22,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"The development and use of AI, and the failure to use AI, present risks and challenges that may negatively impact our business.",3,,,item_1a_risk_factors,exact,1.0,3,True,,Irrelevant,high,"Generic risk disclosure about AI impact, no firm-specific capability or investment claimed.",gpt-5-mini,2026-03-13T00:10:31.179575+00:00,b48380f6d3ea2e5f608dfdb68b355296fd2af747294f34ef308c534e9706a14c,Irrelevant,,
labeling_batch_v1,84bbb856a21a42aa,20260306,quarter_diversity_fill,9de460b7da07aeed,a33eed56bfae75ed,"The algorithms and models utilized in generative AI systems may have limitations, including biases, errors, or inability to handle certain data types or scenarios.",the algorithms and models utilized in generative ai systems may have limitations including biases errors or inability to handle certain data types or scenarios,2024/QTR2/20240523_10-K_edgar_data_103379_0000103379-24-000008.txt,2024,2,10-K,103379,8,pilot_2024_10k_v1,b2eb9f83f2d5d3a5,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"The algorithms and models utilized in generative AI systems may have limitations, including biases, errors, or inability to handle certain data types or scenarios.",8,,,item_1a_risk_factors,exact,1.0,7,True,,Irrelevant,high,Generic risk disclosure about model limitations; no firm-specific capability or current use claimed.,gpt-5-mini,2026-03-13T00:10:35.620795+00:00,11aedc56505014d5a84356972ecaa0af911445bda1d0b0e4cc3a7af054d18429,Irrelevant,,
labeling_batch_v1,0cc1b0cc678594ce,20260306,quarter_diversity_fill,3184bbc2ef56f40b,ffdaf9b6c1beb2f9,"Cybersecurity threat actors may use AI tools, including generative AI, to deploy increasingly advanced attacks on our and our business partners' information technology systems.",cybersecurity threat actors may use ai tools including generative ai to deploy increasingly advanced attacks on our and our business partners information technology systems,2024/QTR2/20240523_10-K_edgar_data_103379_0000103379-24-000008.txt,2024,2,10-K,103379,11,pilot_2024_10k_v1,b2eb9f83f2d5d3a5,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"Cybersecurity threat actors may use AI tools, including generative AI, to deploy increasingly advanced attacks on our and our business partners' information technology systems.",11,,,item_1a_risk_factors,exact,1.0,10,True,,Irrelevant,high,"Generic risk disclosure about threats, not a firm-specific capability or offering.",gpt-5-mini,2026-03-13T00:10:37.550531+00:00,3187c82ef8c392a1ace4662138ad9b1d67c279fbcc9cd37f7e034a9b4a10d045,Irrelevant,,
