batch_id,batch_row_id,sampling_seed,selection_reason,sentence_id,sentence_text_id,sentence,sentence_norm,label,is_uncertain,uncertainty_note,source_file,source_year,source_quarter,source_form,source_cik,sentence_index,manifest_id,manifest_row_id,source_window_id,token_count,fragment_score,integrity_flags,sic,ff12_code,ff12_name,industry_metadata_source,length_bin,edge_case_flag,filing_selection_reason,assistive_label,assistive_confidence,assistive_rationale,assistive_model,assistive_generated_at,assistive_prompt_hash
labeling_batch_v1,160ad0dfaa01cfdc,20260306,quarter_diversity_fill,1edaf2096df2e8fc,e6fd18d08f91ced0,GMPW intend to leverage the power of AI to more accurately quantify the true risk of a loan.,gmpw intend to leverage the power of ai to more accurately quantify the true risk of a loan,,,,2024/QTR2/20240417_10-K_edgar_data_1064722_0001493152-24-015016.txt,2024,2,10-K,1064722,7,pilot_2024_10k_v1,523e3391402e0bd3,active_2021_2024,18,0.0,[],,12,Other,unknown,medium,True,quarter_fill,Speculative,high,"Firm-specific intent to leverage AI, but no evidence of current operational deployment.",gpt-5-mini,2026-03-09T19:43:37.417631+00:00,529b7313cc5ecb9039c657522fa80a235a1d788a80eb5074ed5a7a7f6d9ae62d
labeling_batch_v1,e87e6886047d1163,20260306,quarter_diversity_fill,4ecc833fc6926bb9,f1808a3b5640d5cb,"The ML- AI models would be built to continuously self-upgrade, train and refine many critical components of lending risk analytics and decision-making on a real-time basis.",the ml ai models would be built to continuously self upgrade train and refine many critical components of lending risk analytics and decision making on a real time basis,,,,2024/QTR2/20240417_10-K_edgar_data_1064722_0001493152-24-015016.txt,2024,2,10-K,1064722,8,pilot_2024_10k_v1,523e3391402e0bd3,active_2021_2024,26,0.0,[],,12,Other,unknown,long,True,quarter_fill,Speculative,high,Describes planned/aspirational AI system without evidence of current deployment.,gpt-5-mini,2026-03-09T19:43:39.349540+00:00,ad10e8d0f56b007a90b9459aeb59fa92b7be4e96984661a289385c49144f7f7c
labeling_batch_v1,2b368e517d79ef8e,20260306,quarter_diversity_fill,4cfd3196af652c33,52a5683bd8121cad,"We intend to build discrete ML- AI models that target fee optimization, income fraud, acquisition targeting, loan stacking, prepayment prediction, identity fraud and time-delimited default prediction.",we intend to build discrete ml ai models that target fee optimization income fraud acquisition targeting loan stacking prepayment prediction identity fraud and time delimited default prediction,,,,2024/QTR2/20240417_10-K_edgar_data_1064722_0001493152-24-015016.txt,2024,2,10-K,1064722,9,pilot_2024_10k_v1,523e3391402e0bd3,active_2021_2024,26,0.0,[],,12,Other,unknown,long,True,quarter_fill,Speculative,high,Firm-specific planned AI initiatives without evidence of current operational deployment.,gpt-5-mini,2026-03-09T19:43:40.782051+00:00,cab55faea711336f78439372032e1e503b0cf7338056ccdaa8803d9694fd44d2
labeling_batch_v1,4f3cfcfc18eee861,20260306,quarter_diversity_fill,712db301c7863b88,c0178ae89a500fa4,"We plan to acquire a one-four branch Bank; acquire and integrate into the Bank, or build-from-the-scratch a Cloud-Based Machine-Learning and Artificial Intelligence (AI) Lending platform; and acquire and integrate into the BlackBank, or build-from-the-scratch a Blockchain-Powered Payment and Financial Transactions Processing, and Digital Currency platform.",we plan to acquire a one four branch bank acquire and integrate into the bank or build from the scratch a cloud based machine learning and artificial intelligence ai lending platform and acquire and integrate into the blackbank or build from the scratch a blockchain powered payment and financial transactions processing and digital currency platform,,,,2024/QTR2/20240417_10-K_edgar_data_1064722_0001493152-24-015016.txt,2024,2,10-K,1064722,12,pilot_2024_10k_v1,523e3391402e0bd3,active_2021_2024,45,0.0,[],,12,Other,unknown,long,True,quarter_fill,Speculative,high,Describes planned acquisitions and building AI/ML and blockchain platforms without operational evidence.,gpt-5-mini,2026-03-09T19:43:43.181090+00:00,1ac54e6853be2174b764f8f9fca26972155af1001e0cbedf6bf6824ded3ffd46
labeling_batch_v1,55f963008c36a860,20260306,quarter_diversity_fill,f8655366c699cfa2,d84423ca1f533f30,"If our ML- AI models do not accurately reflect a borrower s credit risk in such economic conditions, the performance of ML-AI-powered loans may be worse than anticipated.",if our ml ai models do not accurately reflect a borrower s credit risk in such economic conditions the performance of ml ai powered loans may be worse than anticipated,,,,2024/QTR2/20240417_10-K_edgar_data_1064722_0001493152-24-015016.txt,2024,2,10-K,1064722,15,pilot_2024_10k_v1,523e3391402e0bd3,active_2021_2024,28,0.0,[],,12,Other,unknown,long,True,quarter_fill,Speculative,high,Firm-specific mention of ML-AI model performance is aspirational/conditional without operational details.,gpt-5-mini,2026-03-09T19:43:44.561612+00:00,a5bc4179350ed97cca649ae5f159c5da582de34193733bdc21cb2b74c3ddbb87
labeling_batch_v1,3c7d2b750c420ba9,20260306,quarter_diversity_fill,8699dbc438962a53,33c68fe801c2f8db,"Web Security Engine, an AI-driven tool that makes decisions aided by advanced heuristics and 24 7 analysts; covers 82 threat categories, including web threats such as phishing, fraud.",web security engine an ai driven tool that makes decisions aided by advanced heuristics and 24 7 analysts covers 82 threat categories including web threats such as phishing fraud,,,,2024/QTR2/20240417_10-K_edgar_data_1068689_0001493152-24-014964.txt,2024,2,10-K,1068689,1,pilot_2024_10k_v1,894b8f5d10a24e60,active_2021_2024,28,0.0,[],,12,Other,unknown,long,False,quarter_fill,Actionable,high,"Describes a specific deployed AI-driven tool and its operational features (analysts, threat coverage).",gpt-5-mini,2026-03-09T19:43:46.105638+00:00,f240102efbcf57d2211daf6bb814a614a46223683d8d00163d1be329714caf07
labeling_batch_v1,bfea4c41aa6d7901,20260306,quarter_diversity_fill,8d93bbce40644c0c,38ed22bc527d3b95,"Cyren s technology is based on a combination of artificial intelligence, machine learning and big-data analytics, which we believe enables Cyren to identify and mitigate threats in real time, sooner than many competitors.",cyren s technology is based on a combination of artificial intelligence machine learning and big data analytics which we believe enables cyren to identify and mitigate threats in real time sooner than many competitors,,,,2024/QTR2/20240417_10-K_edgar_data_1068689_0001493152-24-014964.txt,2024,2,10-K,1068689,2,pilot_2024_10k_v1,894b8f5d10a24e60,active_2021_2024,33,0.0,[],,12,Other,unknown,long,False,quarter_fill,Speculative,high,Firm-specific claim about AI-enabled capabilities without operational evidence or deployment details.,gpt-5-mini,2026-03-09T19:43:47.452854+00:00,d9265a881c8dec23f926dbcb73775b92c80854276e84f9f6c93595df2325f4f5
labeling_batch_v1,e742fc65df21f7ad,20260306,quarter_diversity_fill,c4d4292a2ec018d9,c3da16f27c8e948d,"7 Our Business Objectives and Growth Strategies Our principal business objective is to maximize stockholder returns through a combination of (1) acquisition and rollup of profitable Artificial Intelligence, Machine Learning, Robotics, and digital assets across the United States of America (2) sustainable long-term growth in cash flows from increased profits, which we hope to pass on to stockholders in the form of distributions, and (3) potential long-term appreciation in the value of our businesses through process optimization and financial engineering.",7 our business objectives and growth strategies our principal business objective is to maximize stockholder returns through a combination of 1 acquisition and rollup of profitable artificial intelligence machine learning robotics and digital assets across the united states of america 2 sustainable long term growth in cash flows from increased profits which we hope to pass on to stockholders in the form of distributions and 3 potential long term appreciation in the value of our businesses through process optimization and financial engineering,,,,2024/QTR2/20240418_10-K_edgar_data_1049011_0001493152-24-015154.txt,2024,2,10-K,1049011,2,pilot_2024_10k_v1,66d7046d2bc2181f,active_2021_2024,80,0.0,[],,12,Other,unknown,long,True,quarter_fill,Speculative,high,Describes firm-specific acquisition strategy and hopes—planned ambitions without evidence of current deployment.,gpt-5-mini,2026-03-09T19:43:49.188112+00:00,a6d1b7f5bc9c753a446c6cc999e9a5cc1e00b650a36a5493da5875d81ab32106
labeling_batch_v1,8d6780ee70bf8715,20260306,quarter_diversity_fill,23be282ee6978655,8d4db69e03987a6c,"In addition, due to a number of factors, the number of entities and the amount of funds competing for suitable investment Artificial Intelligence, Machine Learning, Robotics, and digital assets businesses may increase substantially, resulting in increased demand and increased prices paid for these businesses.",in addition due to a number of factors the number of entities and the amount of funds competing for suitable investment artificial intelligence machine learning robotics and digital assets businesses may increase substantially resulting in increased demand and increased prices paid for these businesses,,,,2024/QTR2/20240418_10-K_edgar_data_1049011_0001493152-24-015154.txt,2024,2,10-K,1049011,6,pilot_2024_10k_v1,66d7046d2bc2181f,active_2021_2024,44,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,"Generic market/industry statement about demand for AI-related businesses, no firm-specific deployment details.",gpt-5-mini,2026-03-09T19:43:50.870696+00:00,c8310997e279743ffc6e0cbdced2dc7eff78e4c2b8548e2d19300deb229f5df3
labeling_batch_v1,bf5e48b79327a4f7,20260306,quarter_diversity_fill,a6d5c788c4d860c7,4a8ab7f9bf3a98a6,"Our proposed plan of operation and prospects will depend largely upon our ability to successfully establish a noticeable presence in the Artificial Intelligence, Machine Learning, Robotics, and digital assets industry on a timely fashion, retain and continue to hire skilled management, technical, marketing and other personnel; and attract and retain significant numbers of quality business partners.",our proposed plan of operation and prospects will depend largely upon our ability to successfully establish a noticeable presence in the artificial intelligence machine learning robotics and digital assets industry on a timely fashion retain and continue to hire skilled management technical marketing and other personnel and attract and retain significant numbers of quality business partners,,,,2024/QTR2/20240418_10-K_edgar_data_1049011_0001493152-24-015154.txt,2024,2,10-K,1049011,7,pilot_2024_10k_v1,66d7046d2bc2181f,active_2021_2024,56,0.0,[],,12,Other,unknown,long,True,quarter_fill,Speculative,high,"Firm-specific ambition to establish presence in AI/ML etc., but describes plans not current deployments.",gpt-5-mini,2026-03-09T19:43:52.529183+00:00,3e72a26c7cd31c80fc27d0aeac0bb14c4f0fb229961784a968bfa3578cb5d203
labeling_batch_v1,acfbe4a8957270ff,20260306,quarter_diversity_fill,0895027d8b82cd12,bb756b31166b58da,"Our principal business objective is to maximize stockholder returns through a combination of (1) acquisition and rollup of profitable Artificial Intelligence, Machine Learning, Robotics, and digital assets across the United States of America (2) sustainable long-term growth in cash flows from increased profits, which we hope to pass on to stockholders in the form of distributions, and (3) potential long-term appreciation in the value of our businesses through process optimization and financial engineering.",our principal business objective is to maximize stockholder returns through a combination of 1 acquisition and rollup of profitable artificial intelligence machine learning robotics and digital assets across the united states of america 2 sustainable long term growth in cash flows from increased profits which we hope to pass on to stockholders in the form of distributions and 3 potential long term appreciation in the value of our businesses through process optimization and financial engineering,,,,2024/QTR2/20240418_10-K_edgar_data_1049011_0001493152-24-015154.txt,2024,2,10-K,1049011,10,pilot_2024_10k_v1,66d7046d2bc2181f,active_2021_2024,73,0.0,[],,12,Other,unknown,long,True,quarter_fill,Speculative,high,Describes firm-specific acquisition strategy and ambitions without evidence of current operational AI deployments.,gpt-5-mini,2026-03-09T19:43:53.901302+00:00,098d0e61c344c73e557779cdfb1964a8b84cfeb01e7037c19948eaa30c6a49aa
labeling_batch_v1,bfaf341ddb9eb595,20260306,quarter_diversity_fill,9eafe016f4044273,567eb29a44dabd64,"Our plan is to achieve meaningful revenue from acquisitions of profitable rollup of Artificial Intelligence, Machine Learning, Robotics, and digital assets businesses that meet our operating needs.",our plan is to achieve meaningful revenue from acquisitions of profitable rollup of artificial intelligence machine learning robotics and digital assets businesses that meet our operating needs,,,,2024/QTR2/20240418_10-K_edgar_data_1049011_0001493152-24-015154.txt,2024,2,10-K,1049011,13,pilot_2024_10k_v1,66d7046d2bc2181f,active_2021_2024,27,0.0,[],,12,Other,unknown,long,True,quarter_fill,Speculative,high,Firm-specific ambition/plan for AI-related acquisitions without evidence of current deployment.,gpt-5-mini,2026-03-09T19:43:55.467375+00:00,2b58e98143558b64c4fb4bfc675a4ff5df10b1de3f227765cd2ea7fde22acc23
labeling_batch_v1,966d3309fbe43b6f,20260306,quarter_ff12_round_robin,0bd4675009165f2d,e10999897228ca63,"XENE Acquisition On February 7, 2024, SG DevCorp closed its acquisition of Majestic World Holdings, a real estate technology firm and owner of the Xene AI Software platform XENE Platform ).",xene acquisition on february 7 2024 sg devcorp closed its acquisition of majestic world holdings a real estate technology firm and owner of the xene ai software platform xene platform,,,,2024/QTR2/20240507_10-K_edgar_data_1023994_0001213900-24-040541.txt,2024,2,10-K,1023994,1,pilot_2024_10k_v1,00677ad8b3c8879c,active_2021_2024,31,0.0,[],3440.0,3,Manuf,controls_by_firm_year,long,False,quarter_ff12_round_robin,Actionable,high,"Describes a closed acquisition of a firm owning an AI software platform, indicating firm-specific operational AI asset.",gpt-5-mini,2026-03-09T19:43:56.921967+00:00,4000db8251e0255d57dc2b87f052cb580c465521f9a5aa860d8d26821b949fb1
labeling_batch_v1,c94a111c6fc1de48,20260306,quarter_diversity_fill,92adb58ba0eb64c2,60583e437eb3b40b,"Furthermore, we continue to extend our engineering capabilities into more advanced technologies such as software, generative AI, cloud services, data analytics, machine learning, and some core building blocks of navigation and tracking for spatial computing and augmented/virtual reality environments.",furthermore we continue to extend our engineering capabilities into more advanced technologies such as software generative ai cloud services data analytics machine learning and some core building blocks of navigation and tracking for spatial computing and augmented virtual reality environments,,,,2024/QTR2/20240516_10-K_edgar_data_1032975_0001032975-24-000023.txt,2024,2,10-K,1032975,2,pilot_2024_10k_v1,e75cb493c3c725b3,active_2021_2024,39,0.0,[],,12,Other,unknown,long,True,quarter_fill,Speculative,high,"Firm-specific ambition/expansion into AI technologies without evidence of deployed, operational systems.",gpt-5-mini,2026-03-09T19:43:58.505665+00:00,e1fb9fc2addddf4235a08e3fb2b83cb1bc2e987b89dc98213720c8d0d31bfde3
labeling_batch_v1,da515c4aebabdd31,20260306,quarter_diversity_fill,d1524027a0b58415,13329966f5a567bf,"We use artificial intelligence (""AI"") in our business, and challenges relating to the development and use of AI, including generative AI, could result in competitive harm, reputational harm, and legal liability, and adversely affect our results of operations.",we use artificial intelligence ai in our business and challenges relating to the development and use of ai including generative ai could result in competitive harm reputational harm and legal liability and adversely affect our results of operations,,,,2024/QTR2/20240516_10-K_edgar_data_1032975_0001032975-24-000023.txt,2024,2,10-K,1032975,4,pilot_2024_10k_v1,e75cb493c3c725b3,active_2021_2024,38,0.0,[],,12,Other,unknown,long,True,quarter_fill,Speculative,high,Firm-specific claim of AI use but only generic risks and no operational details provided.,gpt-5-mini,2026-03-09T19:43:59.807236+00:00,b7c5e425e28a9695fe1f7c548d31102f9737e48830bb3aa807e54ebf2384cd7d
labeling_batch_v1,f7a5692677ced221,20260306,quarter_diversity_fill,1ce09559ccfd6b58,616b89f920921891,"We use AI solutions internally for business purposes and also in certain offerings, and we may in the future incorporate AI solutions, including generative AI, into our offerings.",we use ai solutions internally for business purposes and also in certain offerings and we may in the future incorporate ai solutions including generative ai into our offerings,,,,2024/QTR2/20240516_10-K_edgar_data_1032975_0001032975-24-000023.txt,2024,2,10-K,1032975,6,pilot_2024_10k_v1,e75cb493c3c725b3,active_2021_2024,28,0.0,[],,12,Other,unknown,long,True,quarter_fill,Actionable,high,Explicitly states current internal and offering use of AI solutions (operational deployment).,gpt-5-mini,2026-03-09T19:44:01.409248+00:00,e0748bcca628d2760c7c653bd7d037615f3750d900d031b27f2673468df9c897
labeling_batch_v1,2ecc46c5a84e0546,20260306,quarter_diversity_fill,01828225b196fdd8,a6b81081b26c9c4a,"AI solutions may use algorithms, datasets or training methodologies that are incomplete, reflect biases, or contain other flaws or deficiencies.",ai solutions may use algorithms datasets or training methodologies that are incomplete reflect biases or contain other flaws or deficiencies,,,,2024/QTR2/20240516_10-K_edgar_data_1032975_0001032975-24-000023.txt,2024,2,10-K,1032975,10,pilot_2024_10k_v1,e75cb493c3c725b3,active_2021_2024,20,0.0,[],,12,Other,unknown,medium,True,quarter_fill,Irrelevant,high,Generic AI risk statement without firm-specific deployment or plans.,gpt-5-mini,2026-03-09T19:44:03.001954+00:00,5119a15f52eac591e191035c5ab6f8b1a8d99ebaaf08ac139d8df1a9c2acc035
labeling_batch_v1,0dc288e111854883,20260306,quarter_diversity_fill,3ea661cf693c8725,a044abad2601488d,Uncertainties of regulation of the Internet and data traveling over the Internet or over the use of AI and evolving technologies could have a material and adverse impact on our financial condition and results of operations.,uncertainties of regulation of the internet and data traveling over the internet or over the use of ai and evolving technologies could have a material and adverse impact on our financial condition and results of operations,,,,2024/QTR2/20240516_10-K_edgar_data_1078075_0001628280-24-023777.txt,2024,2,10-K,1078075,1,pilot_2024_10k_v1,fba51b0c2af16e40,active_2021_2024,36,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,Generic regulatory risk statement about AI and internet without firm-specific deployment details.,gpt-5-mini,2026-03-09T19:44:04.381586+00:00,f5e6c5d08b6aaefe35409875c4863136020ed124175db7a262875941908c1d01
labeling_batch_v1,f6aefd0af0afa51d,20260306,quarter_diversity_fill,3e0342be1fb48582,196d3f18a32439c0,"The reverse engineering, unauthorized copying, or other misappropriation of our intellectual property, including intentionally or unintentionally through AI, could enable third parties to benefit from our technology without compensating us or make claims on our IP.",the reverse engineering unauthorized copying or other misappropriation of our intellectual property including intentionally or unintentionally through ai could enable third parties to benefit from our technology without compensating us or make claims on our ip,,,,2024/QTR2/20240516_10-K_edgar_data_1078075_0001628280-24-023777.txt,2024,2,10-K,1078075,5,pilot_2024_10k_v1,fba51b0c2af16e40,active_2021_2024,36,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,Generic IP risk mention including AI; no firm-specific deployment or operational details.,gpt-5-mini,2026-03-09T19:44:05.840111+00:00,7afd696e837b4c8ea6c536308125d567a87c0b56f4fe17aacd97d626496aadac
labeling_batch_v1,b06179dd32683698,20260306,quarter_diversity_fill,9d0ef25e75f35c86,9f878bdaed536248,"Failure to comply with governmental laws and regulations related to evolving technologies, such as Artificial Intelligence, could harm our business.",failure to comply with governmental laws and regulations related to evolving technologies such as artificial intelligence could harm our business,,,,2024/QTR2/20240516_10-K_edgar_data_1078075_0001628280-24-023777.txt,2024,2,10-K,1078075,8,pilot_2024_10k_v1,fba51b0c2af16e40,active_2021_2024,20,0.0,[],,12,Other,unknown,medium,True,quarter_fill,Irrelevant,high,"Generic regulatory risk statement about AI, no firm-specific deployments or plans mentioned.",gpt-5-mini,2026-03-09T19:44:07.081058+00:00,c5bddbb23bd67936013ba8390b1c567282237072b0a586e051779f60c62a25de
labeling_batch_v1,e42b3b3ba4d8b5ed,20260306,quarter_diversity_fill,24f8b889db8abc32,529b2bf6e29c6202,"These laws and regulations may also impact our innovation and business drivers in developing or using new and emerging technologies, including those related to AI and machine learning.",these laws and regulations may also impact our innovation and business drivers in developing or using new and emerging technologies including those related to ai and machine learning,,,,2024/QTR2/20240516_10-K_edgar_data_1078075_0001628280-24-023777.txt,2024,2,10-K,1078075,9,pilot_2024_10k_v1,fba51b0c2af16e40,active_2021_2024,28,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,Generic regulatory impact statement without firm-specific AI deployment or operational details.,gpt-5-mini,2026-03-09T19:44:08.531058+00:00,31d476014106de108e0be1cedbae3e25537ff40f27073bc06bd21f4c3ace2b15
labeling_batch_v1,c96eb13848bd9356,20260306,quarter_diversity_fill,285c703f07be2eae,78764cf1edc361e4,"Artificial Intelligence-enabled workflow automation and self-service, enhancing customer experience with features like rapid escalation, intelligent routing and contextual awareness.",artificial intelligence enabled workflow automation and self service enhancing customer experience with features like rapid escalation intelligent routing and contextual awareness,,,,2024/QTR2/20240521_10-K_edgar_data_1023731_0001023731-24-000042.txt,2024,2,10-K,1023731,7,pilot_2024_10k_v1,8b48bb93d41ff180,active_2021_2024,19,0.0,[],,12,Other,unknown,medium,False,quarter_fill,Speculative,high,Firm-specific sounding features but no evidence of current operational deployment.,gpt-5-mini,2026-03-09T19:44:09.889499+00:00,a04c6062255bb2b2e38b73ab528569394fe84f9993d178820e9f1137256b8ce7
labeling_batch_v1,9a37368c14fa7c05,20260306,quarter_diversity_fill,2f61d7e0f7adac62,1d2f232f5a07d03c,"Our customers use our communications services to manage important aspects of their businesses, and any errors, defects, outages, or disruptions to our service or other performance problems with our service (such as those we have recently experienced and may encounter again), including those related to artificial intelligence technologies or dependencies on third-party services, could hurt our reputation and may damage our customers' businesses, any of which may result in our granting of credits to customers that in turn would reduce our revenue.",our customers use our communications services to manage important aspects of their businesses and any errors defects outages or disruptions to our service or other performance problems with our service such as those we have recently experienced and may encounter again including those related to artificial intelligence technologies or dependencies on third party services could hurt our reputation and may damage our customers businesses any of which may result in our granting of credits to customers that in turn would reduce our revenue,,,,2024/QTR2/20240521_10-K_edgar_data_1023731_0001023731-24-000042.txt,2024,2,10-K,1023731,14,pilot_2024_10k_v1,8b48bb93d41ff180,active_2021_2024,82,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,"Generic risk disclosure mentioning AI as potential cause of service issues, no firm-specific deployment evidence.",gpt-5-mini,2026-03-09T19:44:11.604067+00:00,f21867baa4a2b9c91f6359956122a9673ce4fa62ef030d26d00119e3e8bdae89
labeling_batch_v1,d1882f3abb05bab7,20260306,quarter_diversity_fill,3fc07494a786cb5d,fd9bae9ecb317d38,"Our software and network infrastructure configurations have contained, and may now or in the future contain, undetected errors, bugs, or vulnerabilities, including those introduced by artificial intelligence-powered features.",our software and network infrastructure configurations have contained and may now or in the future contain undetected errors bugs or vulnerabilities including those introduced by artificial intelligence powered features,,,,2024/QTR2/20240521_10-K_edgar_data_1023731_0001023731-24-000042.txt,2024,2,10-K,1023731,15,pilot_2024_10k_v1,8b48bb93d41ff180,active_2021_2024,28,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,"Generic risk statement mentioning AI as possible source of vulnerabilities, no firm-specific deployment details.",gpt-5-mini,2026-03-09T19:44:13.140601+00:00,4dc924c2a51671add25fbcaa80787f82576cd411a02d86e6654baa9c005d4185
labeling_batch_v1,354e9a1083e5db43,20260306,quarter_diversity_fill,25818a4511973edf,2bb6458fbc873a75,"In addition, the reliance on and integration with artificial intelligence technologies and third-party services may increase operational complexities and dependencies, so we may need scale and modernize our internal business systems and our services organization, including customer support, sales operations, billing services, and regulatory, privacy and cybersecurity compliance, to serve our growing customer base.",in addition the reliance on and integration with artificial intelligence technologies and third party services may increase operational complexities and dependencies so we may need scale and modernize our internal business systems and our services organization including customer support sales operations billing services and regulatory privacy and cybersecurity compliance to serve our growing customer base,,,,2024/QTR2/20240521_10-K_edgar_data_1023731_0001023731-24-000042.txt,2024,2,10-K,1023731,16,pilot_2024_10k_v1,8b48bb93d41ff180,active_2021_2024,54,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,Generic discussion of AI-related operational risks and modernization without firm-specific deployments.,gpt-5-mini,2026-03-09T19:44:15.018687+00:00,6d7649b32b6dee21191d64950e1fd3842ace73bd52a1a726767ab25cf52a0888
labeling_batch_v1,e4061a1a6eb08499,20260306,quarter_diversity_fill,2833f7c55d9374c3,aed4464614539b7c,"In addition, some of these competitors may be able to respond more quickly to new or changing opportunities, technologies, and customer requirements such as generative artificial intelligence.",in addition some of these competitors may be able to respond more quickly to new or changing opportunities technologies and customer requirements such as generative artificial intelligence,,,,2024/QTR2/20240523_10-K_edgar_data_1022408_0001140361-24-027200.txt,2024,2,10-K,1022408,9,pilot_2024_10k_v1,5622228bbe7cd474,active_2021_2024,27,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,Generic competitor mention of generative AI without firm-specific deployment or plans.,gpt-5-mini,2026-03-09T19:44:16.573463+00:00,5732a10ac8e7d0d21181205c891a17a71b0879a047292ac01943c3ff3999c69e
labeling_batch_v1,38b678e54deb2012,20260306,quarter_diversity_fill,2bd771db99cc65ba,a7bf2b9e87a3b119,"Advances in technology, new discoveries in the field of cryptography, quantum computing, or artificial intelligence, other events or developments may result in a compromise or breach of the security practices we use to protect sensitive customer transaction information and employee information.",advances in technology new discoveries in the field of cryptography quantum computing or artificial intelligence other events or developments may result in a compromise or breach of the security practices we use to protect sensitive customer transaction information and employee information,,,,2024/QTR2/20240523_10-K_edgar_data_1022408_0001140361-24-027200.txt,2024,2,10-K,1022408,10,pilot_2024_10k_v1,5622228bbe7cd474,active_2021_2024,41,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,Generic risk statement about technology threats; no firm-specific AI deployment or plans disclosed.,gpt-5-mini,2026-03-09T19:44:18.154070+00:00,c2045468dfed7654d141cebc7f7ab18a510e3dfe1ab14a45f21bbb22c67335a0
labeling_batch_v1,f93b1be25f259740,20260306,quarter_diversity_fill,7642cf8e5eae1781,0d9f25676a8f1b16,"Issues relating to the use or capabilities of artificial intelligence, including legal, social, and ethical issues, in hardware, software and services offerings may result in reputational harm and liability and increased costs.",issues relating to the use or capabilities of artificial intelligence including legal social and ethical issues in hardware software and services offerings may result in reputational harm and liability and increased costs,,,,2024/QTR2/20240523_10-K_edgar_data_1022408_0001140361-24-027200.txt,2024,2,10-K,1022408,11,pilot_2024_10k_v1,5622228bbe7cd474,active_2021_2024,32,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,Generic discussion of AI risks without any firm-specific deployment or plans.,gpt-5-mini,2026-03-09T19:44:19.693470+00:00,7f12ca20fb7d02fe607e8776d93e81703cfb6ec8148c7253d088aa87dc509077
labeling_batch_v1,9649f20501e9e1d1,20260306,quarter_diversity_fill,6422e367414c56c2,ba52f28c3a5810ef,"Social and ethical issues relating to the use of new and evolving technologies such as AI in our hardware, software, and service offerings, as well as in our internal platforms, may result in reputational harm and legal liability.",social and ethical issues relating to the use of new and evolving technologies such as ai in our hardware software and service offerings as well as in our internal platforms may result in reputational harm and legal liability,,,,2024/QTR2/20240523_10-K_edgar_data_1022408_0001140361-24-027200.txt,2024,2,10-K,1022408,12,pilot_2024_10k_v1,5622228bbe7cd474,active_2021_2024,38,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,Generic risk/regulatory language about AI without firm-specific deployment or plans.,gpt-5-mini,2026-03-09T19:44:21.639269+00:00,72fe50e54005bc07688462b03696404e5425858f2f24f66fc378fb2bcc6e5fbd
labeling_batch_v1,acf3a25ab8df6603,20260306,quarter_diversity_fill,4f9dddb9d5546e62,b048029f1f9e0f1b,"The failure of our systems and those of third parties on which we rely to operate effectively or remain innovative, our inability to keep up with rapid technological change (including the successful utilization of data analytics, artificial intelligence (""AI"") and machine learning), problems with transitioning to upgraded or replacement systems, difficulty in integrating new systems or systems of acquired businesses or a breach in security of these systems has, and could continue to, adversely impact the operations of VF s business.",the failure of our systems and those of third parties on which we rely to operate effectively or remain innovative our inability to keep up with rapid technological change including the successful utilization of data analytics artificial intelligence ai and machine learning problems with transitioning to upgraded or replacement systems difficulty in integrating new systems or systems of acquired businesses or a breach in security of these systems has and could continue to adversely impact the operations of vf s business,,,,2024/QTR2/20240523_10-K_edgar_data_103379_0000103379-24-000008.txt,2024,2,10-K,103379,1,pilot_2024_10k_v1,b2eb9f83f2d5d3a5,active_2021_2024,81,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,Generic risk disclosure mentioning AI/ML without evidence of firm-specific deployment.,gpt-5-mini,2026-03-09T19:44:24.333834+00:00,c298e27c3d8bd948c002a4161753ccc962942f4f8dcd7f5223098a309a6ca4b6
labeling_batch_v1,040fcad7fa152e3a,20260306,quarter_diversity_fill,7773035c12c19e77,523ad2a7f441aa85,"The development and use of AI, and the failure to use AI, present risks and challenges that may negatively impact our business.",the development and use of ai and the failure to use ai present risks and challenges that may negatively impact our business,,,,2024/QTR2/20240523_10-K_edgar_data_103379_0000103379-24-000008.txt,2024,2,10-K,103379,3,pilot_2024_10k_v1,b2eb9f83f2d5d3a5,active_2021_2024,22,0.0,[],,12,Other,unknown,medium,True,quarter_fill,Irrelevant,high,Generic statement about AI risks without firm-specific deployment or plans.,gpt-5-mini,2026-03-09T19:44:25.713415+00:00,271057e6a7b8498e710400cdab35d5b874b97a330770ce92919dc5ec3d0c50c1
